     0   -10.27135042    -3.81535888    -3.81535888    -3.81535887    -1.64571378    -1.64571378     5.53748864     5.53748864     5.53748864
     1   -10.25194820    -3.81692057    -3.81552407    -3.81291869    -1.64735750    -1.64511291     5.50941599     5.53009982     5.55575306
     2   -10.19697093    -3.82158369    -3.81332291    -3.80829222    -1.65228120    -1.64331171     5.47218184     5.50953815     5.56517033
     3   -10.11549525    -3.82928522    -3.80866830    -3.80155855    -1.66046269    -1.64031421     5.42848199     5.48027239     5.56760803
     4   -10.02071323    -3.83992951    -3.80148403    -3.79278071    -1.67186563    -1.63612662     5.38294183     5.44865494     5.56522430
     5    -9.92739076    -3.85340050    -3.79171042    -3.78200020    -1.68644026    -1.63075666     5.34142212     5.42148736     5.56007650
     6    -9.84902384    -3.86957556    -3.77930883    -3.76923299    -1.70412463    -1.62421290     5.30997976     5.40444941     5.55390844
     7    -9.79532443    -3.88833858    -3.76426448    -3.75446759    -1.72484673    -1.61650423     5.29377188     5.40080842     5.54803710
     8    -9.77062702    -3.90958982    -3.74658770    -3.73766584    -1.74852789    -1.60763953     5.29613901     5.41079837     5.54330047
     9    -9.77355526    -3.93325147    -3.72631347    -3.71876694    -1.77508682    -1.59762775     5.31802390     5.43185429     5.54006188
    10    -9.79790107    -3.95926851    -3.70349956    -3.69769472    -1.80444246    -1.58647826     5.35780475     5.45957438     5.53827218
    11    -9.83432567    -3.98760536    -3.67822322    -3.67436750    -1.83651408    -1.57420144     5.41154682     5.48902522     5.53758285
    12    -9.87234472    -4.01823928    -3.65057647    -3.64870922    -1.87121809    -1.56080940     5.47360905     5.51593998     5.53749090
    13    -9.90212559    -4.05115174    -3.62066002    -3.62066001    -1.90846234    -1.54631657     5.53748864     5.53748864     5.53748864
    14    -9.91580704    -4.08631911    -3.59018458    -3.58857580    -1.94813968    -1.53074009     5.53718957     5.55251452     5.59675516
    15    -9.90823898    -4.12370410    -3.55727705    -3.55441850    -1.99012219    -1.51409994     5.53640758     5.56131669     5.64592087
    16    -9.87717355    -4.16324917    -3.52196194    -3.51826694    -2.03425732    -1.49641864     5.53517726     5.56515728     5.68111405
    17    -9.82301222    -4.20487263    -3.48429126    -3.48017626    -2.08036621    -1.47772080     5.53371667     5.56568791     5.70046413
    18    -9.74824560    -4.24846763    -3.44433841    -3.44017254    -2.12824446    -1.45803242     5.53234679     5.56445160     5.70416101
    19    -9.65672934    -4.29390376    -3.40218921    -3.39825158    -2.17766469    -1.43738019     5.53139087     5.56255497     5.69420746
    20    -9.55292966    -4.34103063    -3.35792997    -3.35438392    -2.22838046    -1.41579103     5.53108041     5.56054267     5.67393195
    21    -9.44124989    -4.38968299    -3.31163095    -3.30852897    -2.28013046    -1.39329179     5.53149146     5.55845349     5.64736281
    22    -9.32551643    -4.43968669    -3.26332607    -3.26065763    -2.33264236    -1.36990940     5.53252626     5.55600111     5.61857727
    23    -9.20866436    -4.49086524    -3.21299956    -3.21077220    -2.38563513    -1.34567134     5.53394345     5.55280612     5.59113184
    24    -9.09262475    -4.54304670    -3.16059753    -3.15890404    -2.43881960    -1.32060632     5.53542726     5.54860795     5.56765501
    25    -8.97838486    -4.59607037    -3.10606112    -3.10509080    -2.49189696    -1.29474505     5.53667649     5.54340369     5.54964668
    26    -8.86617211    -4.64979294    -3.04935640    -3.04935640    -2.54455561    -1.26812079     5.53748864     5.53748864     5.53748864
    27    -8.75570484    -4.70409336    -2.99170545    -2.99048783    -2.59646695    -1.24076974     5.53063423     5.53140243     5.53781484
    28    -8.64645529    -4.75887587    -2.93212723    -2.92949964    -2.64728096    -1.21273092     5.52580824     5.52792112     5.53776637
    29    -8.53788073    -4.81407059    -2.87060265    -2.86647100    -2.69662220    -1.18404574     5.52134498     5.52794243     5.53755967
    30    -8.42959400    -4.86963147    -2.80711141    -2.80150834    -2.74408669    -1.15475737     5.51849302     5.52941494     5.53739880
