  300.00 -8.00000 -3.58760e-06 -3.58760e-06 -3.58760e-06 -1.61638e-07 -1.61638e-07  1.61638e-07
  300.00 -7.97595 -3.54129e-06 -3.54129e-06 -3.54129e-06 -1.71527e-07 -1.71527e-07  1.71527e-07
  300.00 -7.95190 -3.50172e-06 -3.50172e-06 -3.50172e-06 -1.77503e-07 -1.77503e-07  1.77503e-07
  300.00 -7.92786 -3.46849e-06 -3.46849e-06 -3.46849e-06 -1.80151e-07 -1.80151e-07  1.80151e-07
  300.00 -7.90381 -3.44026e-06 -3.44026e-06 -3.44026e-06 -1.80173e-07 -1.80173e-07  1.80173e-07
  300.00 -7.87976 -3.41478e-06 -3.41478e-06 -3.41478e-06 -1.78317e-07 -1.78317e-07  1.78317e-07
  300.00 -7.85571 -3.38901e-06 -3.38901e-06 -3.38901e-06 -1.75341e-07 -1.75341e-07  1.75341e-07
  300.00 -7.83166 -3.35943e-06 -3.35943e-06 -3.35943e-06 -1.71991e-07 -1.71991e-07  1.71991e-07
  300.00 -7.80762 -3.32240e-06 -3.32240e-06 -3.32240e-06 -1.68993e-07 -1.68993e-07  1.68993e-07
  300.00 -7.78357 -3.27473e-06 -3.27473e-06 -3.27473e-06 -1.67059e-07 -1.67059e-07  1.67059e-07
  300.00 -7.75952 -3.21423e-06 -3.21423e-06 -3.21423e-06 -1.66873e-07 -1.66873e-07  1.66873e-07
  300.00 -7.73547 -3.14035e-06 -3.14035e-06 -3.14035e-06 -1.69050e-07 -1.69050e-07  1.69050e-07
  300.00 -7.71142 -3.05471e-06 -3.05471e-06 -3.05471e-06 -1.74042e-07 -1.74042e-07  1.74042e-07
  300.00 -7.68737 -2.96161e-06 -2.96161e-06 -2.96161e-06 -1.81985e-07 -1.81985e-07  1.81985e-07
  300.00 -7.66333 -2.86828e-06 -2.86828e-06 -2.86828e-06 -1.92508e-07 -1.92508e-07  1.92508e-07
  300.00 -7.63928 -2.78494e-06 -2.78494e-06 -2.78494e-06 -2.04547e-07 -2.04547e-07  2.04547e-07
  300.00 -7.61523 -2.72458e-06 -2.72458e-06 -2.72458e-06 -2.16271e-07 -2.16271e-07  2.16271e-07
  300.00 -7.59118 -2.70272e-06 -2.70272e-06 -2.70272e-06 -2.25227e-07 -2.25227e-07  2.25227e-07
  300.00 -7.56713 -2.73731e-06 -2.73731e-06 -2.73731e-06 -2.28802e-07 -2.28802e-07  2.28802e-07
  300.00 -7.54309 -2.84894e-06 -2.84894e-06 -2.84894e-06 -2.24970e-07 -2.24970e-07  2.24970e-07
  300.00 -7.51904 -3.06079e-06 -3.06079e-06 -3.06079e-06 -2.13130e-07 -2.13130e-07  2.13130e-07
  300.00 -7.49499 -3.39613e-06 -3.39613e-06 -3.39613e-06 -1.94661e-07 -1.94661e-07  1.94661e-07
  300.00 -7.47094 -3.86961e-06 -3.86961e-06 -3.86961e-06 -1.72849e-07 -1.72849e-07  1.72849e-07
  300.00 -7.44689 -4.47006e-06 -4.47006e-06 -4.47006e-06 -1.52067e-07 -1.52067e-07  1.52067e-07
  300.00 -7.42285 -5.14182e-06 -5.14182e-06 -5.14182e-06 -1.36289e-07 -1.36289e-07  1.36289e-07
  300.00 -7.39880 -5.78216e-06 -5.78216e-06 -5.78216e-06 -1.27480e-07 -1.27480e-07  1.27480e-07
  300.00 -7.37475 -6.26800e-06 -6.26800e-06 -6.26800e-06 -1.24529e-07 -1.24529e-07  1.24529e-07
  300.00 -7.35070 -6.50642e-06 -6.50642e-06 -6.50642e-06 -1.23370e-07 -1.23369e-07  1.23369e-07
  300.00 -7.32665 -6.48148e-06 -6.48148e-06 -6.48148e-06 -1.20026e-07 -1.20026e-07  1.20026e-07
  300.00 -7.30261 -6.26514e-06 -6.26514e-06 -6.26514e-06 -1.14349e-07 -1.14349e-07  1.14349e-07
  300.00 -7.27856 -5.97746e-06 -5.97746e-06 -5.97746e-06 -1.09219e-07 -1.09218e-07  1.09218e-07
  300.00 -7.25451 -5.71703e-06 -5.71703e-06 -5.71703e-06 -1.06918e-07 -1.06918e-07  1.06918e-07
  300.00 -7.23046 -5.51504e-06 -5.51504e-06 -5.51504e-06 -1.06971e-07 -1.06971e-07  1.06971e-07
  300.00 -7.20641 -5.34908e-06 -5.34908e-06 -5.34908e-06 -1.06416e-07 -1.06416e-07  1.06416e-07
