     0     0.00000000
     1    -0.02461132
     2    -0.09783957
     3    -0.21805660
     4    -0.38178570
     5    -0.58578644
     6    -0.82467771
     7    -1.09256576
     8    -1.38138248
     9    -1.68682805
    10    -2.00000000
    11    -2.31165680
    12    -2.61861752
    13    -2.90743424
    14    -3.17656310
    15    -3.41421356
    16    -3.61731236
    17    -3.78229153
    18    -3.90192333
    19    -3.97556828
    20    -4.00000000
    21    -4.02461132
    22    -4.09783957
    23    -4.21805660
    24    -4.38178570
    25    -4.58578644
    26    -4.82467771
    27    -5.09256576
    28    -5.38138248
    29    -5.68682805
    30    -6.00000000
    31    -6.31165680
    32    -6.61861752
    33    -6.90743424
    34    -7.17656310
    35    -7.41421356
    36    -7.61731236
    37    -7.78229153
    38    -7.90192333
    39    -7.97556828
    40    -8.00000000
    41    -7.97494689
    42    -7.90010138
    43    -7.77640103
    44    -7.60273372
    45    -7.38596376
    46    -7.12677933
    47    -6.82842712
    48    -6.49464447
    49    -6.12961251
    50    -5.73790384
    51    -5.31863385
    52    -4.88837448
    53    -4.44698684
    54    -4.00000000
    55    -3.55301316
    56    -3.10863444
    57    -2.67847007
    58    -2.26485993
    59    -1.87298512
    60    -1.50535553
    61    -1.17157288
    62    -0.87226422
    63    -0.61321980
    64    -0.39593439
    65    -0.22435813
    66    -0.10023959
    67    -0.02513889
    68     0.00000000
    69    -0.02560743
    70    -0.10221115
    71    -0.22915728
    72    -0.40536222
    73    -0.62932194
    74    -0.89912475
    75    -1.21246767
    76    -1.56667605
    77    -1.95702600
    78    -2.38527240
    79    -2.84071658
    80    -3.32702390
    81    -3.83204517
    82    -4.35984472
    83    -4.89723680
    84    -5.44854626
    85    -6.00000000
    86    -6.55145374
    87    -7.09823933
    88    -7.64458146
    89    -8.16795483
    90    -8.67297610
    91    -9.15537016
    92    -9.61839959
    93   -10.04297400
    94   -10.43332395
    95   -10.78614505
    96   -11.10329689
    97   -11.37170353
    98   -11.59463778
    99   -11.77021246
   100   -11.89863292
   101   -11.97460449
   102   -12.00000000
