     0   -37.20062826   -37.20062714   -37.19407606   -37.19407491   -37.19320796   -37.19320779   -37.18548657   -37.18548626   -35.74206711   -35.74206566   -35.73838848   -35.73838752   -35.73537618   -35.73537485   -35.73161214   -35.73161103   -35.73134045   -35.73134016   -35.72335427   -35.72335408   -22.56930730   -22.56929837   -22.56546219   -22.56546016   -22.56251542   -22.56251017   -22.55853810   -22.55853341   -21.53916611   -21.53916281   -21.52974070   -21.52973881   -21.52862361   -21.52862050   -21.52509675   -21.52509578   -21.52240468   -21.52240244   -21.51355330   -21.51354851   -12.26471769   -12.26453288   -11.03404617   -11.03402696    -6.54662987    -6.54640421    -6.19759996    -6.19711998    -4.11941211    -4.11809842    -3.68388820    -3.68325335    -3.55361018    -3.55127142    -2.99084199    -2.98782454    -2.31638154    -2.31119403    -1.78625230    -1.78489180     0.85095925     0.85095925     0.85095925     0.85095925     0.85095925     0.85095925     0.85095925     0.85095925     0.85095925     0.85095925     0.85095925     0.85095925
     1   -37.20062830   -37.20062710   -37.19407608   -37.19407488   -37.19320795   -37.19320778   -37.18548657   -37.18548625   -35.74206717   -35.74206561   -35.73838847   -35.73838749   -35.73537620   -35.73537481   -35.73161221   -35.73161096   -35.73134047   -35.73134013   -35.72335427   -35.72335407   -22.56930791   -22.56929786   -22.56546689   -22.56545559   -22.56251870   -22.56250686   -22.55853861   -22.55853301   -21.53916684   -21.53916214   -21.52975217   -21.52972780   -21.52863213   -21.52861189   -21.52509786   -21.52509458   -21.52240615   -21.52240084   -21.51355341   -21.51354882   -12.26470849   -12.26451164   -11.03403903   -11.03401750    -6.54677583    -6.54653592    -6.19765978    -6.19714805    -4.11937081    -4.11796056    -3.68415757    -3.68342286    -3.55361435    -3.55113736    -2.99074707    -2.98753843    -2.31644254    -2.31092755    -1.78629163    -1.78484524     0.85086301     0.85087637     0.85089511     0.85091594     0.85094598     0.85095755     0.85096054     0.85097254     0.85100198     0.85102226     0.85104028     0.85105450
     2   -37.20062836   -37.20062703   -37.19407611   -37.19407484   -37.19320798   -37.19320773   -37.18548658   -37.18548622   -35.74206723   -35.74206555   -35.73838846   -35.73838743   -35.73537622   -35.73537477   -35.73161228   -35.73161088   -35.73134051   -35.73134005   -35.72335429   -35.72335405   -22.56930912   -22.56929695   -22.56547253   -22.56545034   -22.56252357   -22.56250197   -22.55853977   -22.55853218   -21.53916833   -21.53916084   -21.52976494   -21.52971644   -21.52864202   -21.52860178   -21.52509921   -21.52509295   -21.52240814   -21.52239851   -21.51355398   -21.51354947   -12.26466793   -12.26445951   -11.03401657   -11.03399127    -6.54719675    -6.54694528    -6.19780604    -6.19726463    -4.11914257    -4.11763859    -3.68485270    -3.68400988    -3.55350149    -3.55089024    -2.99026012    -2.98687787    -2.31628653    -2.31048506    -1.78632161    -1.78480021     0.85076746     0.85079435     0.85083166     0.85087241     0.85093215     0.85095572     0.85096168     0.85098472     0.85104257     0.85108317     0.85111837     0.85114605
     3   -37.20062841   -37.20062695   -37.19407615   -37.19407477   -37.19320801   -37.19320765   -37.18548660   -37.18548617   -35.74206727   -35.74206550   -35.73838844   -35.73838735   -35.73537624   -35.73537473   -35.73161233   -35.73161079   -35.73134056   -35.73133994   -35.72335431   -35.72335402   -22.56931072   -22.56929586   -22.56547833   -22.56544520   -22.56252861   -22.56249689   -22.55854127   -22.55853123   -21.53917005   -21.53915942   -21.52977819   -21.52970554   -21.52865187   -21.52859155   -21.52510049   -21.52509121   -21.52241005   -21.52239601   -21.51355503   -21.51355046   -12.26459584   -12.26437664   -11.03397838   -11.03394863    -6.54789210    -6.54763196    -6.19803866    -6.19746997    -4.11872800    -4.11713434    -3.68596473    -3.68501339    -3.55327148    -3.55053171    -2.98938391    -2.98584625    -2.31591323    -2.30986699    -1.78634207    -1.78475681     0.85067482     0.85071509     0.85077039     0.85082969     0.85091809     0.85095382     0.85096264     0.85099557     0.85108015     0.85114061     0.85119179     0.85123186
     4   -37.20062848   -37.20062684   -37.19407619   -37.19407469   -37.19320804   -37.19320756   -37.18548661   -37.18548610   -35.74206731   -35.74206544   -35.73838841   -35.73838725   -35.73537626   -35.73537469   -35.73161238   -35.73161068   -35.73134059   -35.73133981   -35.72335433   -35.72335397   -22.56931257   -22.56929470   -22.56548428   -22.56544017   -22.56253369   -22.56249176   -22.55854297   -22.55853029   -21.53917188   -21.53915800   -21.52979190   -21.52969512   -21.52866165   -21.52858124   -21.52510167   -21.52508939   -21.52241182   -21.52239344   -21.51355655   -21.51355178   -12.26449207   -12.26426314   -11.03392418   -11.03388985    -6.54886112    -6.54859531    -6.19835762    -6.19776431    -4.11812864    -4.11645041    -3.68748339    -3.68642788    -3.55292442    -3.55006375    -2.98812340    -2.98444882    -2.31532262    -2.30907345    -1.78635291    -1.78471501     0.85058731     0.85064046     0.85071275     0.85078881     0.85090417     0.85095188     0.85096342     0.85100489     0.85111394     0.85119330     0.85125892     0.85131005
     5   -37.20062854   -37.20062673   -37.19407624   -37.19407459   -37.19320807   -37.19320747   -37.18548663   -37.18548602   -35.74206735   -35.74206538   -35.73838837   -35.73838712   -35.73537629   -35.73537465   -35.73161242   -35.73161057   -35.73134062   -35.73133967   -35.72335435   -35.72335392   -22.56931461   -22.56929356   -22.56549037   -22.56543528   -22.56253878   -22.56248660   -22.55854483   -22.55852940   -21.53917381   -21.53915662   -21.52980608   -21.52968517   -21.52867136   -21.52857087   -21.52510275   -21.52508747   -21.52241342   -21.52239079   -21.51355856   -21.51355342   -12.26435650   -12.26411911   -11.03385376   -11.03381507    -6.55010286    -6.54983436    -6.19876304    -6.19814790    -4.11734699    -4.11559015    -3.68939670    -3.68824410    -3.55246061    -3.54948853    -2.98648554    -2.98269262    -2.31451491    -2.30810424    -1.78635403    -1.78467461     0.85050704     0.85057223     0.85066010     0.85075081     0.85089077     0.85094998     0.85096401     0.85101254     0.85114326     0.85124009     0.85131833     0.85137896
     6   -37.20062859   -37.20062662   -37.19407630   -37.19407449   -37.19320809   -37.19320736   -37.18548664   -37.18548594   -35.74206737   -35.74206531   -35.73838833   -35.73838697   -35.73537631   -35.73537462   -35.73161244   -35.73161044   -35.73134063   -35.73133952   -35.72335436   -35.72335386   -22.56931682   -22.56929245   -22.56549659   -22.56543053   -22.56254388   -22.56248143   -22.55854682   -22.55852860   -21.53917580   -21.53915529   -21.52982072   -21.52967572   -21.52868098   -21.52856043   -21.52510372   -21.52508548   -21.52241482   -21.52238811   -21.51356103   -21.51355540   -12.26418899   -12.26394464   -11.03376695   -11.03372439    -6.55161617    -6.55134785    -6.19925508    -6.19862099    -4.11638639    -4.11455759    -3.69169082    -3.69044970    -3.55188055    -3.54880828    -2.98447920    -2.98058637    -2.31349051    -2.30695890    -1.78634537    -1.78463532     0.85043602     0.85051207     0.85061372     0.85071666     0.85087826     0.85094818     0.85096441     0.85101844     0.85116757     0.85127994     0.85136874     0.85143715
     7   -37.20062865   -37.20062649   -37.19407635   -37.19407437   -37.19320810   -37.19320725   -37.18548664   -37.18548584   -35.74206738   -35.74206525   -35.73838827   -35.73838680   -35.73537633   -35.73537458   -35.73161245   -35.73161030   -35.73134064   -35.73133936   -35.72335438   -35.72335380   -22.56931916   -22.56929141   -22.56550295   -22.56542591   -22.56254898   -22.56247625   -22.55854894   -22.55852789   -21.53917787   -21.53915402   -21.52983582   -21.52966676   -21.52869052   -21.52854993   -21.52510459   -21.52508341   -21.52241603   -21.52238540   -21.51356397   -21.51355772   -12.26398946   -12.26373979   -11.03366363   -11.03361786    -6.55339971    -6.55313423    -6.19983401    -6.19918385    -4.11525098    -4.11335745    -3.69435023    -3.69302970    -3.55118490    -3.54802513    -2.98211496    -2.97814023    -2.31225004    -2.30563661    -1.78632692    -1.78459672     0.85037604     0.85046147     0.85057479     0.85068731     0.85086705     0.85094653     0.85096461     0.85102254     0.85118645     0.85131201     0.85140913     0.85148345
     8   -37.20062870   -37.20062636   -37.19407641   -37.19407425   -37.19320811   -37.19320713   -37.18548664   -37.18548574   -35.74206738   -35.74206519   -35.73838821   -35.73838662   -35.73537636   -35.73537453   -35.73161245   -35.73161015   -35.73134063   -35.73133919   -35.72335439   -35.72335372   -22.56932163   -22.56929045   -22.56550945   -22.56542143   -22.56255407   -22.56247107   -22.55855117   -22.55852728   -21.53918002   -21.53915280   -21.52985138   -21.52965831   -21.52869996   -21.52853939   -21.52510536   -21.52508127   -21.52241702   -21.52238267   -21.51356734   -21.51356040   -12.26375781   -12.26350460   -11.03354370   -11.03349549    -6.55545199    -6.55519165    -6.20050016    -6.19983677    -4.11394567    -4.11199504    -3.69735788    -3.69596700    -3.55037445    -3.54714099    -2.97940490    -2.97536571    -2.31079430    -2.30413633    -1.78629866    -1.78455827     0.85032870     0.85042174     0.85054429     0.85066357     0.85085750     0.85094509     0.85096463     0.85102487     0.85119961     0.85133564     0.85143869     0.85151699
     9   -37.20062874   -37.20062623   -37.19407646   -37.19407412   -37.19320811   -37.19320701   -37.18548664   -37.18548564   -35.74206737   -35.74206514   -35.73838813   -35.73838642   -35.73537639   -35.73537449   -35.73161243   -35.73161000   -35.73134061   -35.73133902   -35.72335439   -35.72335364   -22.56932423   -22.56928957   -22.56551610   -22.56541710   -22.56255915   -22.56246590   -22.55855352   -22.55852676   -21.53918223   -21.53915166   -21.52986740   -21.52965039   -21.52870929   -21.52852879   -21.52510601   -21.52507906   -21.52241778   -21.52237993   -21.51357115   -21.51356344   -12.26349400   -12.26323906   -11.03340706   -11.03335728    -6.55777141    -6.55751801    -6.20125393    -6.20058005    -4.11247605    -4.11047616    -3.70069545    -3.69924281    -3.54945011    -3.54615747    -2.97636242    -2.97227538    -2.30912425    -2.30245673    -1.78626065    -1.78451934     0.85029532     0.85039396     0.85052305     0.85064619     0.85084997     0.85094393     0.85096449     0.85102546     0.85120689     0.85135036     0.85145688     0.85153720
