     0   -35.05611091   -35.05611084   -35.05611059   -35.04852030   -35.04852016   -14.59564626   -14.59564621   -14.59564615   -14.52754786   -14.52754739   -12.34324608    -0.00000000    -0.00000000    -0.00000000     0.38205575     3.94350261     3.94350284     3.94350321     7.61613118     9.11109897     9.11109897     9.11109897     9.11109897     9.11109897     9.11109897     9.11109897     9.11109897     9.11109897     9.11109897     9.11109897     9.11109897     9.11109897     9.11109897     9.11109897     9.11109897     9.11109897
     1   -35.05615098   -35.05611742   -35.05607406   -35.04851885   -35.04851195   -14.59571086   -14.59565783   -14.59556884   -14.52755394   -14.52754389   -12.34299917    -0.01261287    -0.00102527    -0.00073410     0.39470848     3.94273428     3.94442216     3.94485095     7.61863320     9.10912000     9.10996051     9.11032722     9.11054637     9.11060390     9.11076911     9.11090397     9.11105168     9.11108979     9.11116721     9.11132776     9.11132922     9.11155519     9.11166481     9.11170568     9.11200859     9.11214888
     2   -35.05619093   -35.05613691   -35.05604412   -35.04851510   -35.04848757   -14.59575534   -14.59569387   -14.59548651   -14.52757145   -14.52753336   -12.34226269    -0.04640402    -0.00381764    -0.00320899     0.42861013     3.94040137     3.94761815     3.94847237     7.62604575     9.10620564     9.10878990     9.10891011     9.10981247     9.11005104     9.11041193     9.11074448     9.11085616     9.11099401     9.11114451     9.11128010     9.11158098     9.11192361     9.11219614     9.11226324     9.11299280     9.11307217
     3   -35.05622695   -35.05616793   -35.05602338   -35.04850957   -35.04844900   -14.59577346   -14.59575780   -14.59540601   -14.52759822   -14.52751577   -12.34104777    -0.09379811    -0.00836647    -0.00740220     0.47615889     3.93643050     3.95312505     3.95437169     7.63808875     9.10295777     9.10530854     9.10765774     9.10903142     9.10964759     9.10978249     9.11061919     9.11067424     9.11091886     9.11119689     9.11142735     9.11183620     9.11241701     9.11264670     9.11276115     9.11384920     9.11425977
     4   -35.05625596   -35.05620853   -35.05601296   -35.04850321   -35.04839911   -14.59585491   -14.59576110   -14.59533219   -14.52763121   -14.52749131   -12.33937023    -0.14899693    -0.01463894    -0.01329015     0.53151573     3.93071898     3.96099147     3.96254429     7.65430088     9.09908909     9.10065776     9.10664167     9.10834901     9.10914118     9.10935748     9.11052567     9.11052971     9.11083600     9.11124337     9.11158341     9.11205934     9.11297617     9.11303025     9.11317412     9.11447342     9.11563647
     5   -35.05627588   -35.05625635   -35.05601244   -35.04849706   -35.04834141   -14.59599162   -14.59571671   -14.59526717   -14.52766706   -14.52746060   -12.33724716    -0.20863446    -0.02258047    -0.02084714     0.59126386     3.92316068     3.97125124     3.97298005     7.67405350     9.09240908     9.09840726     9.10581785     9.10779270     9.10854691     9.10918789     9.11037418     9.11046082     9.11076350     9.11125385     9.11172237     9.11221656     9.11315462     9.11347665     9.11366618     9.11494100     9.11692972
     6   -35.05630892   -35.05628574   -35.05601995   -35.04849211   -35.04827978   -14.59617460   -14.59564136   -14.59521001   -14.52770278   -14.52742488   -12.33469325    -0.27088015    -0.03211814    -0.03004322     0.65351741     3.91367302     3.98388639     3.98567464     7.69657969     9.08522918     9.09752705     9.10525274     9.10741486     9.10806976     9.10913361     9.11022105     9.11042184     9.11072165     9.11123747     9.11182149     9.11228825     9.11317010     9.11369108     9.11414784     9.11524045     9.11795005
     7   -35.05636387   -35.05628569   -35.05603247   -35.04848904   -35.04821807   -14.59640998   -14.59553843   -14.59515675   -14.52773635   -14.52738605   -12.33171772    -0.33473270    -0.04316665    -0.04084256     0.71722085     3.90221938     3.99879905     4.00063892     7.72102412     9.07893691     9.09786019     9.10499617     9.10726195     9.10778011     9.10918152     9.11009249     9.11041003     9.11072294     9.11120633     9.11186090     9.11227365     9.11303649     9.11378807     9.11438252     9.11535059     9.11853939
     8   -35.05641906   -35.05627665   -35.05604642   -35.04848817   -35.04815977   -14.59670251   -14.59541298   -14.59510100   -14.52776713   -14.52734662   -12.32832250    -0.39963405    -0.05563668    -0.05320269     0.78176816     3.88882231     4.01583472     4.01786919     7.74651629     9.07474005     9.09923121     9.10507671     9.10735960     9.10773393     9.10931599     9.11001449     9.11043164     9.11076384     9.11116830     9.11182416     9.11218581     9.11279533     9.11375541     9.11432036     9.11524939     9.11859634
     9   -35.05647265   -35.05625975   -35.05605849   -35.04848934   -35.04810784   -14.59705495   -14.59527089   -14.59503491   -14.52779596   -14.52730935   -12.32450209    -0.46526845    -0.06944491    -0.06707469     0.84680627     3.87356507     4.03487683     4.03726134     7.77226436     9.07363515     9.10132176     9.10549907     9.10769355     9.10797219     9.10952196     9.11001217     9.11049111     9.11082698     9.11112910     9.11170564     9.11204276     9.11250573     9.11357565     9.11398558     9.11492637     9.11809325
