     0   -35.02018702   -35.02018693   -35.02018671   -35.01226731   -35.01226724   -14.74911231   -14.74911228   -14.74911225   -14.68188467   -14.68188441   -12.67285874    -0.00000000    -0.00000000    -0.00000000     0.03830453     3.76411666     3.76411686     3.76411732     7.49532117     8.99485109     8.99485109     8.99485109     8.99485109     8.99485109     8.99485109     8.99485109     8.99485109     8.99485109     8.99485109     8.99485109     8.99485109     8.99485109     8.99485109     8.99485109     8.99485109     8.99485109
     1   -35.02022891   -35.02019281   -35.02014886   -35.01226596   -35.01225954   -14.74918589   -14.74912381   -14.74902626   -14.68189054   -14.68188100   -12.67255767    -0.05287045    -0.00162777     0.00006582     0.09123290     3.76321765     3.76510856     3.76528148     7.49782435     8.99216168     8.99277756     8.99334088     8.99347454     8.99426460     8.99446847     8.99456351     8.99477080     8.99479845     8.99490000     8.99494709     8.99524810     8.99525331     8.99553675     8.99617629     8.99670953     8.99743545
     2   -35.02027095   -35.02021035   -35.02011815   -35.01226232   -35.01223686   -14.74923852   -14.74916017   -14.74893651   -14.68190770   -14.68187050   -12.67166073    -0.12103413    -0.00474536    -0.00151028     0.15955642     3.76051436     3.76824717     3.76862935     7.50523565     8.98962258     8.99003489     8.99084073     8.99214787     8.99347659     8.99384619     8.99412790     8.99432827     8.99473438     8.99486914     8.99495383     8.99564721     8.99577402     8.99623734     8.99735651     8.99842334     8.99967916
     3   -35.02030906   -35.02023839   -35.02009722   -35.01225694   -35.01220095   -14.74926301   -14.74922635   -14.74885060   -14.68193393   -14.68185297   -12.67018501    -0.19012205    -0.00929475    -0.00480553     0.22886594     3.75599262     3.77356704     3.77417347     7.51726327     8.98566036     8.98747440     8.98797468     8.99097084     8.99227731     8.99322449     8.99380061     8.99384521     8.99466012     8.99487286     8.99501476     8.99600026     8.99622052     8.99720650     8.99831451     8.99994860     9.00139653
     4   -35.02033990   -35.02027533   -35.02008706   -35.01225074   -35.01215442   -14.74932984   -14.74925447   -14.74877386   -14.68196620   -14.68182862   -12.66815494    -0.25956560    -0.01523421    -0.00988098     0.29853197     3.74963390     3.78112372     3.78191441     7.53343218     8.97944134     8.98535656     8.98590857     8.99003400     8.99131440     8.99272452     8.99327365     8.99362916     8.99458733     8.99487699     8.99507823     8.99627832     8.99653467     8.99827803     8.99899621     9.00123221     9.00247311
     5   -35.02036112   -35.02031920   -35.02008708   -35.01224472   -35.01210053   -14.74947943   -14.74921092   -14.74870854   -14.68200122   -14.68179808   -12.66559725    -0.32926912    -0.02253708    -0.01676729     0.36838534     3.74142245     3.79094989     3.79185685     7.55310478     8.97206197     8.98344610     8.98503864     8.98941341     8.99070620     8.99222078     8.99295327     8.99348166     8.99453451     8.99486465     8.99513615     8.99645049     8.99673455     8.99917731     8.99937418     9.00224064     9.00287603
     6   -35.02037159   -35.02036791   -35.02009522   -35.01223983   -35.01204287   -14.74968391   -14.74913342   -14.74865349   -14.68203606   -14.68176258   -12.66253549    -0.39919356    -0.03118822    -0.02545314     0.43831043     3.73135239     3.80300680     3.80403002     7.57551612     8.96456307     8.98254264     8.98488234     8.98916763     8.99041407     8.99174956     8.99291484     8.99340017     8.99452021     8.99483591     8.99517986     8.99649549     8.99682873     8.99944693     8.99968859     9.00265287     9.00293590
     7   -35.02041940   -35.02037136   -35.02010828   -35.01223674   -35.01198501   -14.74995070   -14.74902571   -14.74860428   -14.68206878   -14.68172404   -12.65898531    -0.46929473    -0.04117944    -0.03587953     0.50819297     3.71943368     3.81717683     3.81847415     7.59982707     8.95815722     8.98273100     8.98535932     8.98933466     8.99040259     8.99144725     8.99307817     8.99338218     8.99455436     8.99480409     8.99520215     8.99640793     8.99682686     8.99923393     8.99972753     9.00192079     9.00323854
     8   -35.02047174   -35.02036137   -35.02012259   -35.01223575   -35.01193026   -14.75028477   -14.74889360   -14.74855388   -14.68209881   -14.68168494   -12.65495178    -0.53951225    -0.05250462    -0.04794228     0.57791731     3.70569579     3.83335779     3.83513841     7.62519641     8.95405372     8.98389205     8.98631311     8.98992042     8.99064805     8.99140168     8.99334524     8.99342850     8.99463208     8.99478913     8.99519839     8.99620244     8.99674255     8.99876746     8.99933969     9.00084862     9.00305508
     9   -35.02052316   -35.02034288   -35.02013481   -35.01223673   -35.01188139   -14.75068795   -14.74874401   -14.74849363   -14.68212708   -14.68164802   -12.65042895    -0.60977296    -0.06515506    -0.06150378     0.64737550     3.69018913     3.85150863     3.85384382     7.65086906     8.95325129     8.98575070     8.98756577     8.99086779     8.99112694     8.99164701     8.99354161     8.99362931     8.99473425     8.99480201     8.99516718     8.99591417     8.99658994     8.99808494     8.99864249     8.99963313     9.00234507
    10   -35.02057210   -35.02031684   -35.02014283   -35.01223913   -35.01184050   -14.75115874   -14.74858392   -14.74841460   -14.68215590   -14.68161590   -12.64540209    -0.67999968    -0.07911492    -0.07641264     0.71647862     3.67298417     3.87160199     3.87435464     7.67627239     8.95632589     8.98794867     8.98898485     8.99179616     8.99202256     8.99217290     8.99372138     8.99389113     8.99482689     8.99483353     8.99511053     8.99559490     8.99637369     8.99724072     8.99778072     8.99845536     9.00115471
    11   -35.02061717   -35.02028342   -35.02014625   -35.01224209   -35.01180898   -14.75169262   -14.74841866   -14.74830956   -14.68218859   -14.68159067   -12.63985179    -0.75012153    -0.09435644    -0.09252821     0.78516596     3.65416908     3.89360395     3.89643361     7.70110800     8.96324906     8.99013519     8.99049878     8.99257481     8.99292735     8.99315494     8.99396363     8.99414694     8.99483450     8.99489803     8.99503658     8.99530569     8.99607719     8.99635652     8.99690147     8.99740179     8.99961080
    12   -35.02065711   -35.02024225   -35.02014627   -35.01224453   -35.01178756   -14.75228284   -14.74824807   -14.74817717   -14.68222887   -14.68157346   -12.63375920    -0.82008316    -0.11083511    -0.10974520     0.85340972     3.63384645     3.91747465     3.91987994     7.72542320     8.97327121     8.99205444     8.99206811     8.99338800     8.99375577     8.99403058     8.99427357     8.99442516     8.99482540     8.99488358     8.99497685     8.99510044     8.99560674     8.99567402     8.99612288     8.99645506     8.99789367
    13   -35.02069082   -35.02019316   -35.02014476   -35.01224538   -35.01177635   -14.75292142   -14.74806374   -14.74802511   -14.68228011   -14.68156419   -12.62711104    -0.88985100    -0.12848910    -0.12800926     0.92121405     3.61212955     3.94317011     3.94456192     7.74964697     8.98489775     8.99358345     8.99367342     8.99418821     8.99443028     8.99451431     8.99465067     8.99469478     8.99483588     8.99484358     8.99491842     8.99497485     8.99510583     8.99521082     8.99545001     8.99558280     8.99619977
    14   -35.02071731   -35.02014338   -35.02013700   -35.01224371   -35.01177506   -14.75360027   -14.74786252   -14.74785679   -14.68234465   -14.68156140   -12.61990343    -0.95941563    -0.14731049    -0.14725240     0.98860870     3.58913881     3.97043915     3.97064265     7.77457970     8.99469728     8.99476124     8.99477324     8.99481196     8.99482277     8.99483458     8.99483959     8.99484204     8.99485706     8.99486909     8.99487022     8.99489452     8.99489561     8.99492929     8.99498351     8.99500012     8.99597666
    15   -35.02073575   -35.02014292   -35.02007596   -35.01223894   -35.01178312   -14.75431217   -14.74769282   -14.74762516   -14.68242327   -14.68156234   -12.61214357    -1.02878982    -0.16765390    -0.16708105     1.05563823     3.56499866     3.99756886     3.99984062     7.80133273     8.99346804     8.99394529     8.99402960     8.99447598     8.99450106     8.99457385     8.99470319     8.99475491     8.99493526     8.99505413     8.99509170     8.99523964     8.99531341     8.99557476     8.99604313     8.99621510     9.00391746
    16   -35.02074545   -35.02014325   -35.02001345   -35.01223094   -35.01179981   -14.75505150   -14.74751497   -14.74737234   -14.68251489   -14.68156313   -12.60384907    -1.09800296    -0.18903124    -0.18796881     1.12234886     3.53983497     4.02609425     4.03070801     7.83122162     8.99237427     8.99306794     8.99309885     8.99391597     8.99410895     8.99434871     8.99454510     8.99469302     8.99504175     8.99517910     8.99545503     8.99549852     8.99579029     8.99607774     8.99691443     8.99715238     9.00616344
