22	 25.11844	 24.70444	 1.00122	-0.31154	 1.45664	 1.13084	-0.44607	 1.05038	 27.08026	 26.17250	 0.83232	-0.23318	-0.75210	 0.07639	-0.02753	 0.87924	-0.62561	-0.43668	-0.05362	 0.09876	
23	 6.31072	 6.22498	 0.82453	-0.42388	 1.26067	 0.96028	-0.54206	 0.87633	 18.79116	 18.03939	 0.80636	-0.19297	-0.68597	 0.09819	-0.01651	 0.85919	-0.62890	-0.42990	-0.05865	 0.10872	
24	-11.51288	-11.28735	 0.63898	-0.53036	 1.05232	 0.78048	-0.63187	 0.69305	 10.71562	 10.11724	 0.76630	-0.15048	-0.60855	 0.11888	-0.00573	 0.82575	-0.62589	-0.41365	-0.06241	 0.11738	
25	-28.25990	-27.74159	 0.44555	-0.63011	 0.83295	 0.59246	-0.71482	 0.50164	 2.92417	 2.47498	 0.71237	-0.10576	-0.52050	 0.13831	 0.00468	 0.77819	-0.61570	-0.38793	-0.06487	 0.12459	
26	-43.85341	-43.06210	 0.24537	-0.72235	 0.60413	 0.39746	-0.79028	 0.30337	-4.51596	-4.82170	 0.64513	-0.05886	-0.42275	 0.15631	 0.01462	 0.71587	-0.59727	-0.35301	-0.06601	 0.13025	
27	-58.05096	-57.01064	 0.04255	-0.80527	 0.37083	 0.19958	-0.85682	 0.10236	-11.45267	-11.62391	 0.56655	-0.01053	-0.31794	 0.17257	 0.02384	 0.63928	-0.56973	-0.31011	-0.06584	 0.13421	
28	-71.18549	-69.91430	-0.16680	-0.88045	 0.12878	-0.00488	-0.91569	-0.10520	-18.01485	-18.05823	 0.47567	 0.04043	-0.20477	 0.18738	 0.03250	 0.54570	-0.53075	-0.25893	-0.06438	 0.13650	
29	-83.02824	-81.54837	-0.37834	-0.94613	-0.11680	-0.21160	-0.96547	-0.31501	-24.05746	-23.98257	 0.37492	 0.09324	-0.08627	 0.20043	 0.04038	 0.43515	-0.47860	-0.20111	-0.06167	 0.13698	
30	-93.56220	-91.89615	-0.59023	-1.00180	-0.36365	-0.41872	-1.00574	-0.52529	-29.53882	-29.35609	 0.26598	 0.14768	 0.03564	 0.21163	 0.04738	 0.30639	-0.41073	-0.13798	-0.05777	 0.13563	
31	-102.78390	-100.95431	-0.80056	-1.04707	-0.60942	-0.62431	-1.03616	-0.73421	-34.42602	-34.14645	 0.15080	 0.20351	 0.15888	 0.22090	 0.05346	 0.15759	-0.32387	-0.07103	-0.05275	 0.13244	
32	-110.70262	-108.73200	-1.00735	-1.08160	-0.85171	-0.82640	-1.05649	-0.93991	-38.69544	-38.33029	 0.03149	 0.26039	 0.28130	 0.22821	 0.05857	-0.01400	-0.21378	-0.00184	-0.04671	 0.12745	
33	-117.33939	-115.24998	-1.20861	-1.10520	-1.08814	-1.02302	-1.06653	-1.14049	-42.33301	-41.89348	-0.08971	 0.31791	 0.40071	 0.23350	 0.06269	-0.21238	-0.07493	 0.06795	-0.03977	 0.12070	
34	-122.72603	-120.53957	-1.40234	-1.11776	-1.31633	-1.21221	-1.06623	-1.33408	-45.33424	-44.83113	-0.21050	 0.37561	 0.51493	 0.23677	 0.06583	-0.44339	 0.09994	 0.13673	-0.03206	 0.11230	
35	-126.90407	-124.64165	-1.58660	-1.11927	-1.53401	-1.39208	-1.05561	-1.51884	-47.70394	-47.14739	-0.32856	 0.43292	 0.62191	 0.23802	 0.06800	-0.71534	 0.32054	 0.20297	-0.02372	 0.10237	
36	-129.98802	-127.66869	-1.76393	-1.10946	-1.74423	-1.56511	-1.03412	-1.69745	-49.49368	-48.89190	-0.44455	 0.49071	 0.72217	 0.23721	 0.06928	-1.04930	 0.60801	 0.26681	-0.01467	 0.09074	
37	-131.87882	-129.52358	-1.92347	-1.08905	-1.93415	-1.72075	-1.00312	-1.85903	-50.63403	-49.99643	-0.55038	 0.54535	 0.80884	 0.23443	 0.06966	-1.44450	 0.96504	 0.32372	-0.00552	 0.07819	
38	-132.73493	-130.36196	-2.06836	-1.05829	-2.10753	-1.86209	-0.96253	-2.00677	-51.20816	-50.54172	-0.64724	 0.59767	 0.88321	 0.22974	 0.06927	-1.92973	 1.41995	 0.37432	 0.00378	 0.06464	
39	-132.62611	-130.25243	-2.19722	-1.01760	-2.26277	-1.98783	-0.91285	-2.13930	-51.25154	-50.56202	-0.73349	 0.64700	 0.94415	 0.22321	 0.06818	-2.52980	 1.99815	 0.41777	 0.01307	 0.05030	
40	-131.62652	-129.26786	-2.30886	-0.96755	-2.39853	-2.09686	-0.85463	-2.25538	-50.80479	-50.09684	-0.80785	 0.69270	 0.99086	 0.21493	 0.06651	-3.26699	 2.72227	 0.45344	 0.02218	 0.03540	
41	-129.81362	-127.48442	-2.40233	-0.90878	-2.51370	-2.18831	-0.78856	-2.35400	-49.91258	-49.18979	-0.86935	 0.73419	 1.02285	 0.20500	 0.06434	-4.13984	 3.59101	 0.48091	 0.03095	 0.02019	
42	-127.26731	-124.98063	-2.47691	-0.84202	-2.60747	-2.26153	-0.71543	-2.43434	-48.62243	-47.88755	-0.91740	 0.77098	 1.03998	 0.19354	 0.06179	-5.06764	 4.52360	 0.49997	 0.03922	 0.00488	
43	-124.06890	-121.83643	-2.53212	-0.76809	-2.67931	-2.31611	-0.63609	-2.49579	-46.98367	-46.23880	-0.95178	 0.80270	 1.04240	 0.18068	 0.05896	-5.77756	 5.24695	 0.51060	 0.04684	-0.01028	
44	-120.30027	-118.13231	-2.56774	-0.68789	-2.72895	-2.35187	-0.55147	-2.53798	-45.04634	-44.29314	-0.97266	 0.82908	 1.03054	 0.16656	 0.05595	-5.68452	 5.17558	 0.51293	 0.05369	-0.02506	
45	-116.04301	-113.94850	-2.58380	-0.60236	-2.75643	-2.36889	-0.46259	-2.56079	-42.86027	-42.10016	-0.98051	 0.85001	 1.00509	 0.15133	 0.05285	-4.08487	 3.60526	 0.50726	 0.05962	-0.03924	
