1.000000000000000251e-05 1.066108703452136364e-10
1.008091609364295746e-05 1.088296589641062462e-10
1.016248692870695542e-05 1.110946250780271348e-10
1.024471780310381980e-05 1.134067297343827654e-10
1.032761405761397911e-05 1.157676713249687064e-10
1.041118107623339645e-05 1.181799811006996830e-10
1.049542428652322128e-05 1.206443315506064503e-10
1.058034915996231611e-05 1.231618881986717698e-10
1.066596121230258340e-05 1.257337619156849910e-10
1.075226600392726219e-05 1.283610875862610253e-10
1.083926914021203521e-05 1.310450245719732399e-10
1.092697627188910227e-05 1.337867572315763142e-10
1.101539309541415556e-05 1.365874954435447119e-10
1.110452535333640264e-05 1.394484751408936728e-10
1.119437883467151502e-05 1.423709588574639200e-10
1.128495937527762444e-05 1.453562362859790864e-10
1.137627285823431413e-05 1.484056248481232894e-10
1.146832521422478322e-05 1.515204702768905777e-10
1.156112242192098915e-05 1.547021472114653872e-10
1.165467050837198187e-05 1.579520598048973628e-10
1.174897554939530245e-05 1.612716423448399978e-10
1.184404366997166657e-05 1.646623598876286984e-10
1.193988104464273292e-05 1.681257089059790488e-10
1.203649389791213767e-05 1.716632179505930591e-10
1.213388850464977994e-05 1.752764483259664493e-10
1.223207119049932089e-05 1.789669947806968750e-10
1.233104833228909294e-05 1.827364862125995388e-10
1.243082635844622263e-05 1.865865863889425526e-10
1.253141174941416708e-05 1.905189946821219609e-10
1.263281103807356905e-05 1.945354468211027761e-10
1.273503081016661879e-05 1.986377156589592221e-10
1.283807770472475481e-05 2.028276119568551158e-10
1.294195841449986977e-05 2.071069851848118273e-10
1.304667968639895862e-05 2.114777243396197390e-10
1.315224832192238700e-05 2.159417587802557419e-10
1.325867117760559357e-05 2.205010590811775522e-10
1.336595516546442087e-05 2.251576379038741887e-10
1.347410725344405642e-05 2.299135508870585158e-10
1.358313446587154481e-05 2.347708975558980985e-10
1.369304388391207583e-05 2.397318222506867917e-10
1.380384264602884718e-05 2.447985150753708100e-10
1.391553794844672689e-05 2.499732128663486841e-10
1.402813704561958683e-05 2.552582001819773055e-10
1.414164725070154099e-05 2.606558103132211472e-10
1.425607593602188027e-05 2.661684263158959651e-10
1.437143053356391543e-05 2.717984820649625490e-10
1.448771853544762156e-05 2.775484633313420693e-10
1.460494749441632627e-05 2.834209088817278194e-10
1.472312502432718749e-05 2.894184116018850620e-10
1.484225880064573876e-05 2.955436196439352363e-10
1.496235656094434101e-05 3.017992375981363429e-10
1.508342610540480511e-05 3.081880276896789764e-10
1.520547529732495657e-05 3.147128110010296254e-10
1.532851206362936591e-05 3.213764687203651606e-10
