     0   -75.15898812   -75.15898812   -42.09555689   -42.09555689   -41.81217043   -41.81217043   -41.80312201   -41.80312201   -12.41412067   -12.41412067    -2.97681646    -2.97681646     0.42341816     0.42341816     0.42705253     0.42705253     1.59582605     1.59582605     3.63268940     3.63268940     3.63268940     3.63268940     3.63268940     3.63268940     3.63268940     3.63268940
     1   -75.15898787   -75.15898787   -42.09555780   -42.09555780   -41.81217181   -41.81217181   -41.80312239   -41.80312239   -12.41405494   -12.41405494    -2.97675446    -2.97675446     0.42312500     0.42314452     0.42680049     0.42682000     1.59588547     1.59588547     3.63255969     3.63256363     3.63268353     3.63268411     3.63269014     3.63269067     3.63281655     3.63282053
     2   -75.15898714   -75.15898714   -42.09556052   -42.09556052   -41.81217594   -41.81217594   -41.80312353   -41.80312353   -12.41385780   -12.41385780    -2.97656840    -2.97656840     0.42223163     0.42226780     0.42610051     0.42613668     1.59606365     1.59606365     3.63243409     3.63244187     3.63266961     3.63267025     3.63269050     3.63269100     3.63294237     3.63295028
     3   -75.15898595   -75.15898595   -42.09556504   -42.09556504   -41.81218280   -41.81218280   -41.80312542   -41.80312542   -12.41352928   -12.41352928    -2.97625806    -2.97625805     0.42067635     0.42072320     0.42501841     0.42506526     1.59636033     1.59636033     3.63231520     3.63232661     3.63264738     3.63264790     3.63269099     3.63269125     3.63306417     3.63307584
     4   -75.15898432   -75.15898432   -42.09557133   -42.09557133   -41.81219237   -41.81219237   -41.80312804   -41.80312804   -12.41306946   -12.41306946    -2.97582307    -2.97582306     0.41839718     0.41844718     0.42361944     0.42366945     1.59677512     1.59677512     3.63220542     3.63222018     3.63261767     3.63261800     3.63269153     3.63269164     3.63317929     3.63319447
     5   -75.15898229   -75.15898229   -42.09557937   -42.09557937   -41.81220461   -41.81220461   -41.80313137   -41.80313137   -12.41247845   -12.41247845    -2.97526295    -2.97526294     0.41536413     0.41541165     0.42193407     0.42198159     1.59730747     1.59730747     3.63210693     3.63212467     3.63258177     3.63258187     3.63269186     3.63269241     3.63328516     3.63330353
     6   -75.15897991   -75.15897991   -42.09558913   -42.09558913   -41.81221947   -41.81221947   -41.80313540   -41.80313540   -12.41175638   -12.41175637    -2.97457710    -2.97457709     0.41157764     0.41162011     0.41996181     0.42000428     1.59795671     1.59795672     3.63202164     3.63204192     3.63254113     3.63254129     3.63269221     3.63269326     3.63337940     3.63340057
     7   -75.15897724   -75.15897724   -42.09560054   -42.09560054   -41.81223689   -41.81223689   -41.80314007   -41.80314007   -12.41090339   -12.41090339    -2.97376485    -2.97376484     0.40705027     0.40708713     0.41769177     0.41772863     1.59872209     1.59872209     3.63195114     3.63197347     3.63249768     3.63249809     3.63269257     3.63269417     3.63345985     3.63348336
     8   -75.15897433   -75.15897433   -42.09561357   -42.09561357   -41.81225682   -41.81225682   -41.80314537   -41.80314537   -12.40991967   -12.40991967    -2.97282544    -2.97282543     0.40179536     0.40182692     0.41511403     0.41514559     1.59960275     1.59960275     3.63189670     3.63192053     3.63245359     3.63245422     3.63269292     3.63269508     3.63352463     3.63354996
     9   -75.15897126   -75.15897126   -42.09562816   -42.09562816   -41.81227917   -41.81227917   -41.80315125   -41.80315125   -12.40880538   -12.40880537    -2.97175808    -2.97175807     0.39582399     0.39585083     0.41222213     0.41224897     1.60059781     1.60059782     3.63185923     3.63188398     3.63241104     3.63241186     3.63269324     3.63269594     3.63357215     3.63359877
    10   -75.15896809   -75.15896809   -42.09564424   -42.09564424   -41.81230388   -41.81230388   -41.80315767   -41.80315767   -12.40756070   -12.40756069    -2.97056199    -2.97056197     0.38914509     0.38916783     0.40901259     0.40903532     1.60170640     1.60170640     3.63183928     3.63186435     3.63237230     3.63237323     3.63269350     3.63269671     3.63360123     3.63362855
    11   -75.15896488   -75.15896488   -42.09566175   -42.09566175   -41.81233086   -41.81233086   -41.80316457   -41.80316457   -12.40618581   -12.40618580    -2.96923637    -2.96923635     0.38176616     0.38178532     0.40548404     0.40550319     1.60292765     1.60292765     3.63183703     3.63186180     3.63233957     3.63234052     3.63269370     3.63269734     3.63361105     3.63363849
