0 1 Si 0 1 3S
1 1 Si 1 1 3P
2 1 Si 1 2 3P
3 1 Si 1 3 3P
4 1 Si 2 1 3D
5 1 Si 2 2 3D
6 1 Si 2 3 3D
7 1 Si 2 4 3D
8 1 Si 2 5 3D
9 1 Si 0 1 4S
10 1 Si 1 1 4P
11 1 Si 1 2 4P
12 1 Si 1 3 4P
13 2 Si 0 1 3S
14 2 Si 1 1 3P
15 2 Si 1 2 3P
16 2 Si 1 3 3P
17 2 Si 2 1 3D
18 2 Si 2 2 3D
19 2 Si 2 3 3D
20 2 Si 2 4 3D
21 2 Si 2 5 3D
22 2 Si 0 1 4S
23 2 Si 1 1 4P
24 2 Si 1 2 4P
25 2 Si 1 3 4P
