     0    -0.00025859     0.00022076     0.00143470    -0.00143418    -0.16262403     0.47481557    -0.36324919     0.05106519    -0.00040657     0.00044940     0.00076950    -0.00126806     0.00019788     0.00030121     0.00000134    -0.00000093    -0.00113409     0.00216603    -0.00195529     0.00092341    -0.00546111
     1     0.03722983     0.05916557    -0.00643919    -0.00197797    -0.22909806    -0.10933897    -1.19274207    -1.19885086    -0.04698534     0.02049103    -0.01632309     0.01173299    -0.00835569    -0.00479941    -0.00585993    -0.00774693    -0.01713401    -0.00188210     0.00031868    -0.00844445     0.67385955
     2     0.04719420     0.13096947    -0.01162880    -0.00399774    -0.12863142    -0.05656646    -1.01040556    -1.55553070    -0.14466871     0.10759607    -0.01463587     0.00675926    -0.01446876    -0.00548939    -0.00690267    -0.01239339    -0.02398722     0.00548539    -0.00093877    -0.01030932     0.71836963
     3     0.01206907     0.21959134    -0.01624147    -0.00443564     0.05424509    -0.10809669     0.47972209    -1.23801710    -0.26336228     0.22801509    -0.01224306     0.00333564    -0.01937517    -0.00264685    -0.00405793    -0.01420935    -0.02571590     0.02064665     0.00198390    -0.01102618    -0.16146417
     4    -0.08375071     0.32920493    -0.01940007    -0.00366382     0.28752290    -0.22772736     2.46151058    -0.54480107    -0.34268311     0.32939968    -0.00881924    -0.00033747    -0.02135300     0.00143825     0.00140316    -0.01440248    -0.02425067     0.04012115     0.00632278    -0.01187650    -1.57939268
     5    -0.24174111     0.45671123    -0.02045592    -0.00234963     0.57122212    -0.40024284     4.22840899     0.32745183     0.41507538    -0.37356109    -0.00535460    -0.00357592    -0.01880225     0.00347882     0.00825565    -0.01401745    -0.02057015     0.05867735     0.01026665    -0.01251787    -3.05041346
     6    -0.43900090     0.58651629    -0.01915030    -0.00122930     0.91751127    -0.59247014     5.28915101     1.26024395     0.41435364    -0.28862907    -0.00257388    -0.00563273    -0.01169549     0.00191819     0.01539467    -0.01367118    -0.01524296     0.07166132     0.01287381    -0.01209010    -3.55327671
     7    -0.62645714     0.68965628    -0.01572703    -0.00082017     1.37236071    -0.76472332     5.31899524     2.08251410     0.34130294    -0.13210690    -0.00064984    -0.00624700    -0.00311889    -0.00151350     0.02155633    -0.01362861    -0.00922935     0.07558562     0.01376309    -0.01020332    -3.09937533
     8    -0.73889589     0.72794647    -0.01097378    -0.00115859     0.62346127     0.49650984     4.15912731     2.53035218     0.21488808     0.03348982     0.00047638    -0.00554013     0.00293013    -0.00395917     0.02507495    -0.01370238    -0.00361714     0.06824877     0.01291512    -0.00734658    -3.25561836
     9    -0.71491322     0.66301367    -0.00621382    -0.00161161     0.57058359     1.03594176     2.23806258     2.36837320     0.07757402     0.13896112     0.00094577    -0.00393256     0.00504802    -0.00458636     0.02364729    -0.01253845     0.00129047     0.04954250     0.01073108    -0.00467406    -3.00044398
    10    -0.51969810     0.46885236    -0.00318897    -0.00087100     0.48012860     0.70739655     0.86803785     1.56622935    -0.01678541     0.14303005     0.00093236    -0.00205424     0.00464212    -0.00437724     0.01431948    -0.00690818     0.00371791     0.02520853     0.00800573    -0.00338334    -2.35127156
    11    -0.16136632     0.14468375    -0.00178129     0.00080669     0.12261742     0.10544704     0.26058610     0.37303275    -0.02338243     0.04978599     0.00044002    -0.00049714     0.00464244    -0.00480586     0.00136512     0.00058685     0.00004532     0.00651941     0.00250916    -0.00104074    -1.57543841
    12    -0.27663429     0.30608379    -0.00061666     0.00217076     0.54538591    -0.47312120    -0.44872451    -0.78481892    -0.09656390     0.07407608    -0.00120418     0.00072264     0.00754269    -0.00645809    -0.00033408    -0.00253674    -0.00868389     0.00072437    -0.00431427     0.00144565     1.26526818
    13    -0.72914225     0.79435593    -0.00295973     0.00677584     2.06292357    -1.35019487    -1.06466129    -1.52980695    -0.23023674     0.25378644    -0.00437693     0.00129749     0.00389719     0.00154500    -0.00407993    -0.00097177    -0.01790501     0.00868516    -0.00286708    -0.00511214     0.99909613
    14    -1.12412241     1.20130672    -0.00697031     0.01307825     3.29857396    -2.22822104    -0.65922086    -1.69438551    -0.28616373     0.46270293    -0.00918229     0.00090368     0.00552700     0.00760919    -0.01190886     0.00809704    -0.02149482     0.02503807    -0.00162790    -0.01209877     0.42234057
    15     1.45550090    -1.39070416    -0.01068943     0.01922366     3.53391792    -2.60658579     0.58758953    -1.30497251    -0.21777540     0.63540386    -0.01599954     0.00008499     0.01053034     0.01250739    -0.01853502     0.01882328    -0.01058860     0.03750701    -0.00088559    -0.01903858     0.93051997
    16     1.47834241    -1.44086984    -0.01162094     0.02248274     3.38450764    -2.70605114     1.83025692    -0.49382417    -0.01139212     0.71850339    -0.02414393    -0.00085025     0.01813985     0.01494428    -0.02258832     0.02840816     0.02819286     0.02683058    -0.00091949    -0.02497378    -0.59444451
    17     1.28500116    -1.27664395    -0.00612396     0.01866432     3.24509641    -2.62722795     2.44993890     0.55093238     0.30112405     0.69165199    -0.03217460    -0.00156206     0.02609985     0.01486674    -0.02329159     0.03439219     0.07741912     0.00363055    -0.00168832    -0.02872468    -2.21282568
    18     0.92435804    -0.93552185     0.00943601     0.00349190     3.22597229    -2.30783409     2.14477310     1.58796229     0.54402074     0.66909244    -0.03801346    -0.00192785     0.03009602     0.01466123    -0.02057525     0.03521716     0.09194890     0.00636629    -0.00275296    -0.02944702    -3.51728315
    19     0.49181962    -0.50635095     0.02524207    -0.01361353     3.17091004    -1.68917377     1.05502974     2.33432901     0.35720790     0.94508648    -0.03889378    -0.00268174     0.02738857     0.01592464    -0.01503864     0.03046427     0.07786359     0.02357418    -0.00353795    -0.02699776    -4.16251676
    20     0.10513176    -0.10708610     0.02553707    -0.01676947     2.72201355    -0.92650588    -0.13007850     2.53136728     0.16430464     1.04115402    -0.03180697    -0.00557133     0.01984508     0.01661904    -0.00778223     0.02093234     0.05330498     0.03473028    -0.00359729    -0.02192145    -3.93383528
    21    -0.12694581     0.14408832     0.01582184    -0.01076376     1.68358075    -0.20272061    -0.74625074     2.05275785     0.02402344     0.87779173    -0.01819402    -0.00907995     0.01107108     0.01397616    -0.00054727     0.00901848     0.03511455     0.02517401    -0.00278772    -0.01499954    -2.83355780
    22    -0.13681007     0.15893649     0.00372903    -0.00210318     0.38804463     0.29376595    -0.59317963     0.99290140    -0.02585358     0.44637661    -0.00504312    -0.00742459     0.00374192     0.00706089     0.00608993    -0.00302882     0.01685153     0.00817199    -0.00166215    -0.00637916    -1.12134160
    23    -0.09647567     0.07971169     0.01050607    -0.01082105    -0.59554469     0.38089079     0.22111858    -0.32295206    -0.18538640     0.02042247     0.00537552    -0.00057800    -0.00211676    -0.00180648     0.01295193    -0.01369046    -0.00497639    -0.00342431     0.00157056     0.00160802    -0.25861719
    24    -0.58940379     0.45995109     0.01845737    -0.01824713    -0.91779827     0.20046998     1.28377850    -1.44820670    -0.90324940     0.13995253     0.01499056     0.00675974    -0.01226206    -0.00443243     0.00000913    -0.00069285    -0.02714773    -0.00442576     0.01076855     0.00454701    -0.59355673
    25    -1.22317677     0.89103029     0.02474394    -0.02103857    -0.82085355     0.17747300     2.30013582    -2.05882927    -1.57083741     0.27458589     0.02491979     0.01081434    -0.01940524    -0.00620989    -0.00574248     0.01021921    -0.04441025     0.00441433     0.01994191     0.00755790    -0.78504085
    26    -1.85291651     1.23738894     0.02896616    -0.01889588    -1.06207556     0.85041566     3.28350101    -2.12712737    -2.07627829     0.35997523     0.03253041     0.01229359    -0.02114619    -0.00870552    -0.00822584     0.02263129    -0.05196911     0.01794178     0.02745834     0.01106048    -0.61483581
    27    -2.16455948     1.22230199     0.03079526    -0.01227405    -1.22435604     1.51997653     4.21143310    -1.80665800    -2.35052857     0.34612727     0.03561254     0.01263943    -0.01694707    -0.01286228    -0.00772501     0.03488212    -0.04569215     0.02790361     0.03235704     0.01479733     1.13750632
    28     1.42627322    -2.68162248     0.02985099    -0.00227125    -1.04539986     1.78324997     4.83803237    -1.24535894    -2.37571945     0.21976816     0.03333103     0.01317759    -0.00895313    -0.01789701    -0.00362704     0.04334733    -0.00647628     0.00927309     0.03370059     0.01889312     0.32869749
    29     1.12746430    -2.61937333     0.02544163     0.00978687    -0.56853522     1.64726053     4.87406779    -0.55404148    -2.17991597     0.01151820     0.02559164     0.01547146    -0.00115520    -0.02149963     0.00501285     0.04386167     0.04283177    -0.02117116     0.03113294     0.02339088    -0.58097572
    30     0.67939859    -2.27404891     0.01679794     0.02251425     0.01370665     1.28062392     4.22825461     0.12949809    -1.82132367    -0.21627443     0.01558515     0.01817778     0.00327606    -0.02179534     0.01869901     0.03334875     0.03404144    -0.00033111     0.02530570     0.02751797    -1.36972602
    31     0.20662399    -1.72490216     0.00384166     0.03427446     0.41026142     0.89364098     3.11181987     0.62260438    -1.35641733    -0.40391423     0.00972122     0.01638343     0.00390566    -0.01881260     0.03204156     0.01589737     0.01923829     0.01661690     0.01801135     0.02916344    -1.84013085
    32    -0.14455819    -1.08984475    -0.01173628     0.04263881     0.50019562     0.52853132     1.90613054     0.76298894    -0.20825516    -1.12843383     0.00735810     0.01128538     0.00236542    -0.01377570     0.03219740     0.00461050     0.01009963     0.01802072     0.01136762     0.02563853    -1.89460107
    33    -0.24735360    -0.49256856    -0.02546653     0.04364354     0.42791081     0.11419243     0.88692655     0.50660293    -0.25426442    -0.51602478     0.00571740     0.00506423     0.00054282    -0.00758999     0.01887084     0.00155529     0.01204506     0.00220594     0.00602835     0.01585037    -1.56857396
    34    -0.03619518    -0.03154726     0.00927107    -0.00766014     0.38183590    -0.28652277     0.07139377    -0.01690980    -0.03262668    -0.03709163     0.00364756    -0.00260764    -0.00037642    -0.00032959     0.00122850     0.00047163     0.00096841    -0.00004525     0.00048281     0.00152712    -1.01734655
    35     0.23415628     0.47467499     0.02582601    -0.04210636     0.24046746    -0.35685370    -0.60902669    -0.56155585     0.42021041     0.32482365    -0.00053957    -0.01172340     0.00263911     0.00577585    -0.01320174    -0.00278214    -0.01264829     0.00803038    -0.01317818    -0.00829217     0.78190332
    36     0.30788944     1.17919950    -0.00285186    -0.02971395    -0.50867068     0.18610384    -0.89776371    -0.92741693     0.95399576     0.67825907    -0.01043368    -0.01971578     0.01005832     0.01040007    -0.02005584    -0.00947765    -0.01353494     0.01601552    -0.02965904    -0.01701231     0.00482840
    37     0.23769814     1.92323445    -0.03552130    -0.00887371    -1.14273581    -0.02329309    -0.19147343    -1.05136359     1.50957069     1.01121822    -0.02123474    -0.03100136     0.01903778     0.01566691    -0.02079886    -0.01600043     0.02839374    -0.00574008    -0.04352551    -0.02775572    -0.84626251
    38     0.10752525     2.54202144    -0.06726887     0.01766943    -1.31264626    -0.90852908     0.94705968    -0.94188981     2.05325470     1.25910640    -0.03239791    -0.04397552     0.02736860     0.02219338    -0.02036024    -0.01657888     0.06418127    -0.01235611    -0.05371218    -0.03908383    -1.55118004
    39     0.00623000     2.90656781    -0.09232027     0.04497285    -1.26022289    -1.28589716     1.37897607    -0.62325000     2.50995427     1.38668882    -0.04272391    -0.05611142     0.03270819     0.03006028    -0.02030769    -0.01020666     0.07989601     0.00316464    -0.05926537    -0.04932966    -1.92809226
    40    -0.00736701     2.95396550    -0.10562766     0.06702673    -1.09000906    -0.85565357     0.76317928    -0.15323832     2.79074659     1.38383679    -0.05033858    -0.06471780     0.03372221     0.03806492    -0.01968225     0.00028596     0.08501883     0.02387968    -0.05944653    -0.05667036    -0.18704304
    41     0.06340240     2.70256507    -0.10344054     0.07740838    -0.77165827    -0.00021142    -0.57174209     0.35902018     2.81902316     1.26237377    -0.05334127    -0.06740067     0.03072056     0.04361510    -0.01766559     0.01119530     0.08202002     0.04122497    -0.05401268    -0.05936465    -0.71363853
    42     0.10190422     2.28892709    -0.08384419     0.07060240    -0.21265581     0.04175167    -1.37484051     0.76436479     2.55451896     1.04789918    -0.05040287    -0.06264934     0.02517016     0.04378611    -0.01443331     0.01935724     0.07287938     0.04943123    -0.04361736    -0.05611020    -1.15602898
    43     1.17997019     0.66385234    -0.05220304     0.04868602     0.10701680    -0.39538859    -1.31111760     0.91862195     2.00954347     0.77015615    -0.04122190    -0.05030322     0.01887033     0.03662264    -0.01117281     0.02292763     0.05861662     0.04610655    -0.03002860    -0.04638575    -1.24995410
    44     0.67830366     0.47828065    -0.02766420     0.02896236    -0.08572927    -0.38412371    -0.83810282     0.74960421     1.25187491     0.45762378    -0.02673467    -0.03172812     0.01310789     0.02221987    -0.00987275     0.02190304     0.03650166     0.03475921    -0.01593086    -0.03059198    -0.87447237
    45     0.17765554     0.19591188    -0.02132109     0.02257095    -0.24450397    -0.04869859    -0.25653374     0.30362933     0.27515219     0.25472966    -0.00892859    -0.00971552     0.00733160     0.00392257    -0.01318671     0.01841240     0.00919005     0.01535307    -0.00448538    -0.00977512    -0.05303572
    46    -0.30520266    -0.14823755     0.02412403    -0.02627009    -0.07556167     0.42177321     0.31911559    -0.26746834    -0.33929981    -0.26292661     0.01301084     0.00858580    -0.01613454     0.00307696    -0.00724122    -0.00048700    -0.01356791    -0.01772835     0.00805339     0.00799854    -0.41942243
    47    -1.01892640    -0.25690977     0.02555754    -0.03241736     0.41037753     0.88302824     0.89860518    -0.77830571    -1.11175416    -0.42960494     0.03185359     0.02386297    -0.03024257    -0.00368492    -0.00731604    -0.01750969    -0.04335626    -0.04777119     0.02546383     0.01534931    -1.52130821
    48    -1.86538695    -0.18787799     0.02003161    -0.03126989     0.97129596     1.29191279     1.53678706    -1.10063857    -1.50145363    -0.68158176     0.04461646     0.03379431    -0.03765199    -0.01099333    -0.01552041    -0.02797760    -0.08342700    -0.06617041     0.03983153     0.01774328    -2.74112191
    49    -2.72953423    -0.01797830     0.00748917    -0.02188283     1.22347152     1.78434206     2.24116836    -1.21759901    -1.63146887    -0.85162004     0.04970282     0.03709673    -0.03956610    -0.01666653    -0.02558968    -0.03541075    -0.12871030    -0.07320781     0.04897683     0.01621235    -3.78610293
    50    -3.47631639     0.16560085    -0.01044041    -0.00564477     1.01003875     2.43956952     2.88375046    -1.19900495    -1.53966633    -0.92151274     0.04714107     0.03391101    -0.03770819    -0.01993956    -0.03568103    -0.03891915    -0.17462080    -0.06963030     0.05240905     0.01148014    -4.38094954
    51    -3.97380918     0.29384515    -0.03018256     0.01376902     0.76826583     2.90982614     3.20202812    -1.11845065    -1.30625913    -0.88255252     0.03846733     0.02580849    -0.03327332    -0.02197016    -0.04355380    -0.03819382    -0.21410377    -0.05932542     0.05030914     0.00501524    -4.35647892
    52    -4.11842095     0.33233634    -0.04732787     0.03170305     0.82012008     2.97323295     2.97028843    -1.00537497    -1.02101390    -0.74563190     0.02632122     0.01536295    -0.02720711    -0.02438674    -0.04668465    -0.03380287    -0.23819290    -0.04801860     0.04318709    -0.00084977    -3.73306928
    53    -3.85700526     0.28356101    -0.05784740     0.04380137     1.10202964     2.62586801     2.24126856    -0.87091038    -0.75330539    -0.54421016     0.01380283     0.00544401    -0.02096419    -0.02718033    -0.04316859    -0.02696102    -0.23716569    -0.04155933     0.03176826    -0.00346873     0.82424232
    54    -3.19907579     0.17903315    -0.05913125     0.04717150     1.35033074     1.90444111     1.37126592    -0.72596639    -0.53383736    -0.32768754     0.00373778    -0.00156086    -0.01618426    -0.02808730    -0.03281677    -0.01906154    -0.19833491    -0.04843636     0.01758504    -0.00144415     0.17661522
