  300.00 -7.73574  3.39109e+20  3.39030e+20  3.39025e+20 -1.88229e+18 -1.63994e+18  1.59656e+18
  300.00 -7.72372  3.40685e+20  3.40626e+20  3.40602e+20 -1.88248e+18 -1.63762e+18  1.60573e+18
  300.00 -7.71171  3.42266e+20  3.42229e+20  3.42183e+20 -1.88961e+18 -1.64355e+18  1.62330e+18
  300.00 -7.69970  3.43854e+20  3.43840e+20  3.43771e+20 -1.90267e+18 -1.65683e+18  1.64827e+18
  300.00 -7.68769  3.45450e+20  3.45459e+20  3.45365e+20 -1.92029e+18 -1.67619e+18  1.67928e+18
  300.00 -7.67568  3.47052e+20  3.47086e+20  3.46967e+20 -1.94079e+18 -1.70007e+18  1.71470e+18
  300.00 -7.66366  3.48660e+20  3.48718e+20  3.48574e+20 -1.96229e+18 -1.72672e+18  1.75272e+18
  300.00 -7.65165  3.50271e+20  3.50355e+20  3.50186e+20 -1.98285e+18 -1.75428e+18  1.79146e+18
  300.00 -7.63964  3.51884e+20  3.51994e+20  3.51801e+20 -2.00061e+18 -1.78102e+18  1.82919e+18
  300.00 -7.62763  3.53494e+20  3.53630e+20  3.53415e+20 -2.01399e+18 -1.80541e+18  1.86438e+18
  300.00 -7.61562  3.55099e+20  3.55261e+20  3.55026e+20 -2.02181e+18 -1.82631e+18  1.89595e+18
  300.00 -7.60360  3.56696e+20  3.56884e+20  3.56632e+20 -2.02343e+18 -1.84304e+18  1.92327e+18
  300.00 -7.59159  3.58281e+20  3.58495e+20  3.58229e+20 -2.01875e+18 -1.85539e+18  1.94622e+18
  300.00 -7.57958  3.59852e+20  3.60091e+20  3.59816e+20 -2.00821e+18 -1.86358e+18  1.96513e+18
  300.00 -7.56757  3.61408e+20  3.61672e+20  3.61391e+20 -1.99265e+18 -1.86815e+18  1.98065e+18
  300.00 -7.55556  3.62949e+20  3.63237e+20  3.62953e+20 -1.97318e+18 -1.86981e+18  1.99362e+18
  300.00 -7.54354  3.64477e+20  3.64787e+20  3.64506e+20 -1.95103e+18 -1.86931e+18  2.00487e+18
  300.00 -7.53153  3.65996e+20  3.66326e+20  3.66049e+20 -1.92742e+18 -1.86735e+18  2.01519e+18
  300.00 -7.51952  3.67510e+20  3.67860e+20  3.67590e+20 -1.90348e+18 -1.86453e+18  2.02518e+18
  300.00 -7.50751  3.69030e+20  3.69396e+20  3.69136e+20 -1.88018e+18 -1.86135e+18  2.03523e+18
  300.00 -7.49550  3.70567e+20  3.70946e+20  3.70699e+20 -1.85835e+18 -1.85827e+18  2.04558e+18
  300.00 -7.48348  3.72136e+20  3.72527e+20  3.72292e+20 -1.83866e+18 -1.85566e+18  2.05624e+18
  300.00 -7.47147  3.73757e+20  3.74156e+20  3.73935e+20 -1.82165e+18 -1.85389e+18  2.06711e+18
  300.00 -7.45946  3.75452e+20  3.75857e+20  3.75650e+20 -1.80775e+18 -1.85326e+18  2.07792e+18
  300.00 -7.44745  3.77247e+20  3.77654e+20  3.77463e+20 -1.79735e+18 -1.85403e+18  2.08842e+18
  300.00 -7.43544  3.79171e+20  3.79577e+20  3.79403e+20 -1.79086e+18 -1.85643e+18  2.09841e+18
  300.00 -7.42342  3.81256e+20  3.81659e+20  3.81501e+20 -1.78877e+18 -1.86067e+18  2.10795e+18
  300.00 -7.41141  3.83538e+20  3.83935e+20  3.83794e+20 -1.79165e+18 -1.86703e+18  2.11742e+18
  300.00 -7.39940  3.86054e+20  3.86444e+20  3.86319e+20 -1.80011e+18 -1.87582e+18  2.12747e+18
  300.00 -7.38739  3.88842e+20  3.89222e+20  3.89111e+20 -1.81452e+18 -1.88728e+18  2.13880e+18
  300.00 -7.37538  3.91932e+20  3.92301e+20  3.92201e+20 -1.83482e+18 -1.90140e+18  2.15175e+18
  300.00 -7.36336  3.95339e+20  3.95696e+20  3.95603e+20 -1.86011e+18 -1.91757e+18  2.16592e+18
  300.00 -7.35135  3.99056e+20  3.99401e+20  3.99313e+20 -1.88850e+18 -1.93439e+18  2.17985e+18
  300.00 -7.33934  4.03053e+20  4.03384e+20  4.03298e+20 -1.91708e+18 -1.94954e+18  2.19105e+18
  300.00 -7.32733  4.07276e+20  4.07591e+20  4.07507e+20 -1.94234e+18 -1.96010e+18  2.19647e+18
  300.00 -7.31532  4.11657e+20  4.11955e+20  4.11876e+20 -1.96086e+18 -1.96318e+18  2.19325e+18
  300.00 -7.30330  4.16132e+20  4.16412e+20  4.16342e+20 -1.97019e+18 -1.95682e+18  2.17963e+18
  300.00 -7.29129  4.20648e+20  4.20908e+20  4.20853e+20 -1.96957e+18 -1.94071e+18  2.15561e+18
  300.00 -7.27928  4.25167e+20  4.25406e+20  4.25372e+20 -1.96027e+18 -1.91648e+18  2.12304e+18
  300.00 -7.26727  4.29667e+20  4.29886e+20  4.29876e+20 -1.94522e+18 -1.88741e+18  2.08525e+18
  300.00 -7.25526  4.34132e+20  4.34331e+20  4.34346e+20 -1.92810e+18 -1.85743e+18  2.04608e+18
  300.00 -7.24324  4.38549e+20  4.38731e+20  4.38770e+20 -1.91209e+18 -1.82996e+18  2.00867e+18
  300.00 -7.23123  4.42906e+20  4.43073e+20  4.43135e+20 -1.89905e+18 -1.80697e+18  1.97475e+18
  300.00 -7.21922  4.47196e+20  4.47350e+20  4.47433e+20 -1.88909e+18 -1.78877e+18  1.94439e+18
  300.00 -7.20721  4.51418e+20  4.51561e+20  4.51663e+20 -1.88093e+18 -1.77418e+18  1.91629e+18
  300.00 -7.19520  4.55583e+20  4.55715e+20  4.55835e+20 -1.87234e+18 -1.76118e+18  1.88840e+18
  300.00 -7.18318  4.59707e+20  4.59828e+20  4.59965e+20 -1.86088e+18 -1.74749e+18  1.85859e+18
  300.00 -7.17117  4.63813e+20  4.63922e+20  4.64074e+20 -1.84436e+18 -1.73113e+18  1.82508e+18
  300.00 -7.15916  4.67925e+20  4.68019e+20  4.68184e+20 -1.82125e+18 -1.71071e+18  1.78682e+18
  300.00 -7.14715  4.72064e+20  4.72142e+20  4.72317e+20 -1.79093e+18 -1.68564e+18  1.74364e+18
  300.00 -7.13514  4.76251e+20  4.76312e+20  4.76493e+20 -1.75376e+18 -1.65614e+18  1.69619e+18
  300.00 -7.12312  4.80504e+20  4.80548e+20  4.80733e+20 -1.71104e+18 -1.62314e+18  1.64590e+18
  300.00 -7.11111  4.84840e+20  4.84869e+20  4.85053e+20 -1.66494e+18 -1.58815e+18  1.59480e+18
  300.00 -7.09910  4.89270e+20  4.89288e+20  4.89471e+20 -1.61820e+18 -1.55308e+18  1.54532e+18
  300.00 -7.08709  4.93807e+20  4.93820e+20  4.94000e+20 -1.57383e+18 -1.51996e+18  1.50016e+18
  300.00 -7.07508  4.98457e+20  4.98471e+20  4.98648e+20 -1.53470e+18 -1.49081e+18  1.46194e+18
  300.00 -7.06306  5.03222e+20  5.03246e+20  5.03421e+20 -1.50316e+18 -1.46738e+18  1.43295e+18
  300.00 -7.05105  5.08103e+20  5.08144e+20  5.08321e+20 -1.48073e+18 -1.45115e+18  1.41500e+18
  300.00 -7.03904  5.13097e+20  5.13162e+20  5.13345e+20 -1.46800e+18 -1.44327e+18  1.40928e+18
  300.00 -7.02703  5.18200e+20  5.18294e+20  5.18487e+20 -1.46479e+18 -1.44454e+18  1.41638e+18
  300.00 -7.01502  5.23404e+20  5.23529e+20  5.23737e+20 -1.47032e+18 -1.45535e+18  1.43628e+18
  300.00 -7.00300  5.28699e+20  5.28856e+20  5.29080e+20 -1.48352e+18 -1.47549e+18  1.46823e+18
  300.00 -6.99099  5.34069e+20  5.34260e+20  5.34498e+20 -1.50314e+18 -1.50408e+18  1.51080e+18
  300.00 -6.97898  5.39501e+20  5.39724e+20  5.39974e+20 -1.52776e+18 -1.53948e+18  1.56194e+18
  300.00 -6.96697  5.44979e+20  5.45232e+20  5.45488e+20 -1.55571e+18 -1.57943e+18  1.61914e+18
  300.00 -6.95495  5.50488e+20  5.50770e+20  5.51026e+20 -1.58487e+18 -1.62105e+18  1.67943e+18
  300.00 -6.94294  5.56018e+20  5.56326e+20  5.56576e+20 -1.61263e+18 -1.66099e+18  1.73930e+18
  300.00 -6.93093  5.61562e+20  5.61894e+20  5.62132e+20 -1.63591e+18 -1.69552e+18  1.79456e+18
  300.00 -6.91892  5.67119e+20  5.67469e+20  5.67691e+20 -1.65143e+18 -1.72083e+18  1.84048e+18
  300.00 -6.90691  5.72686e+20  5.73050e+20  5.73253e+20 -1.65600e+18 -1.73334e+18  1.87218e+18
  300.00 -6.89489  5.78266e+20  5.78637e+20  5.78820e+20 -1.64700e+18 -1.73025e+18  1.88539e+18
  300.00 -6.88288  5.83858e+20  5.84227e+20  5.84392e+20 -1.62280e+18 -1.70993e+18  1.87712e+18
  300.00 -6.87087  5.89457e+20  5.89819e+20  5.89965e+20 -1.58307e+18 -1.67230e+18  1.84636e+18
  300.00 -6.85886  5.95055e+20  5.95402e+20  5.95533e+20 -1.52908e+18 -1.61893e+18  1.79417e+18
  300.00 -6.84685  6.00638e+20  6.00963e+20  6.01081e+20 -1.46363e+18 -1.55285e+18  1.72360e+18
  300.00 -6.83483  6.06185e+20  6.06483e+20  6.06592e+20 -1.39087e+18 -1.47819e+18  1.63920e+18
  300.00 -6.82282  6.11673e+20  6.11940e+20  6.12043e+20 -1.31580e+18 -1.39969e+18  1.54651e+18
  300.00 -6.81081  6.17075e+20  6.17308e+20  6.17409e+20 -1.24362e+18 -1.32212e+18  1.45150e+18
  300.00 -6.79880  6.22368e+20  6.22566e+20  6.22667e+20 -1.17911e+18 -1.24989e+18  1.35989e+18
  300.00 -6.78679  6.27534e+20  6.27698e+20  6.27800e+20 -1.12607e+18 -1.18666e+18  1.27662e+18
  300.00 -6.77477  6.32561e+20  6.32691e+20  6.32795e+20 -1.08693e+18 -1.13512e+18  1.20537e+18
  300.00 -6.76276  6.37443e+20  6.37542e+20  6.37646e+20 -1.06253e+18 -1.09676e+18  1.14826e+18
  300.00 -6.75075  6.42181e+20  6.42251e+20  6.42352e+20 -1.05204e+18 -1.07173e+18  1.10581e+18
  300.00 -6.73874  6.46781e+20  6.46826e+20  6.46921e+20 -1.05311e+18 -1.05876e+18  1.07692e+18
  300.00 -6.72673  6.51260e+20  6.51280e+20  6.51367e+20 -1.06210e+18 -1.05521e+18  1.05903e+18
  300.00 -6.71471  6.55640e+20  6.55638e+20  6.55715e+20 -1.07462e+18 -1.05728e+18  1.04842e+18
  300.00 -6.70270  6.59955e+20  6.59933e+20  6.59999e+20 -1.08602e+18 -1.06055e+18  1.04071e+18
  300.00 -6.69069  6.64246e+20  6.64205e+20  6.64260e+20 -1.09223e+18 -1.06067e+18  1.03158e+18
  300.00 -6.67868  6.68560e+20  6.68501e+20  6.68545e+20 -1.09044e+18 -1.05423e+18  1.01755e+18
  300.00 -6.66667  6.72938e+20  6.72862e+20  6.72896e+20 -1.07966e+18 -1.03947e+18  9.96732e+17
  300.00 -6.65465  6.77415e+20  6.77323e+20  6.77348e+20 -1.06092e+18 -1.01665e+18  9.69241e+17
  300.00 -6.64264  6.82010e+20  6.81905e+20  6.81920e+20 -1.03696e+18 -9.87986e+17  9.37125e+17
  300.00 -6.63063  6.86729e+20  6.86614e+20  6.86619e+20 -1.01160e+18 -9.57065e+17  9.03872e+17
  300.00 -6.61862  6.91565e+20  6.91444e+20  6.91439e+20 -9.88851e+17 -9.28053e+17  8.73600e+17
  300.00 -6.60661  6.96500e+20  6.96377e+20  6.96362e+20 -9.72111e+17 -9.04899e+17  8.50227e+17
  300.00 -6.59459  7.01509e+20  7.01390e+20  7.01365e+20 -9.63703e+17 -8.90745e+17  8.36811e+17
  300.00 -6.58258  7.06566e+20  7.06456e+20  7.06421e+20 -9.64656e+17 -8.87557e+17  8.35158e+17
  300.00 -6.57057  7.11645e+20  7.11549e+20  7.11505e+20 -9.74762e+17 -8.95942e+17  8.45663e+17
  300.00 -6.55856  7.16724e+20  7.16646e+20  7.16592e+20 -9.92763e+17 -9.15092e+17  8.67326e+17
  300.00 -6.54655  7.21787e+20  7.21729e+20  7.21667e+20 -1.01658e+18 -9.42874e+17  8.97912e+17
  300.00 -6.53453  7.26825e+20  7.26789e+20  7.26719e+20 -1.04358e+18 -9.76067e+17  9.34225e+17
  300.00 -6.52252  7.31835e+20  7.31822e+20  7.31743e+20 -1.07083e+18 -1.01075e+18  9.72507e+17
  300.00 -6.51051  7.36819e+20  7.36826e+20  7.36742e+20 -1.09535e+18 -1.04284e+18  1.00890e+18
  300.00 -6.49850  7.41780e+20  7.41807e+20  7.41718e+20 -1.11454e+18 -1.06863e+18  1.03997e+18
  300.00 -6.48649  7.46723e+20  7.46768e+20  7.46674e+20 -1.12638e+18 -1.08540e+18  1.06316e+18
  300.00 -6.47447  7.51651e+20  7.51710e+20  7.51614e+20 -1.12983e+18 -1.09180e+18  1.07711e+18
  300.00 -6.46246  7.56562e+20  7.56634e+20  7.56536e+20 -1.12489e+18 -1.08806e+18  1.08180e+18
  300.00 -6.45045  7.61452e+20  7.61535e+20  7.61434e+20 -1.11257e+18 -1.07585e+18  1.07846e+18
  300.00 -6.43844  7.66315e+20  7.66408e+20  7.66303e+20 -1.09471e+18 -1.05792e+18  1.06916e+18
  300.00 -6.42643  7.71143e+20  7.71245e+20  7.71134e+20 -1.07358e+18 -1.03744e+18  1.05640e+18
  300.00 -6.41441  7.75931e+20  7.76042e+20  7.75921e+20 -1.05145e+18 -1.01737e+18  1.04255e+18
  300.00 -6.40240  7.80670e+20  7.80792e+20  7.80659e+20 -1.03021e+18 -9.99922e+17  1.02938e+18
  300.00 -6.39039  7.85356e+20  7.85489e+20  7.85342e+20 -1.01111e+18 -9.86174e+17  1.01781e+18
  300.00 -6.37838  7.89979e+20  7.90123e+20  7.89962e+20 -9.94693e+17 -9.76178e+17  1.00800e+18
  300.00 -6.36637  7.94529e+20  7.94686e+20  7.94514e+20 -9.80891e+17 -9.69293e+17  9.99571e+17
  300.00 -6.35435  7.98998e+20  7.99165e+20  7.98988e+20 -9.69257e+17 -9.64674e+17  9.91994e+17
  300.00 -6.34234  8.03373e+20  8.03550e+20  8.03376e+20 -9.59205e+17 -9.61638e+17  9.84835e+17
  300.00 -6.33033  8.07646e+20  8.07828e+20  8.07670e+20 -9.50207e+17 -9.59790e+17  9.77829e+17
  300.00 -6.31832  8.11809e+20  8.11993e+20  8.11861e+20 -9.41920e+17 -9.58936e+17  9.70844e+17
  300.00 -6.30631  8.15858e+20  8.16039e+20  8.15944e+20 -9.34213e+17 -9.58911e+17  9.63817e+17
  300.00 -6.29429  8.19791e+20  8.19964e+20  8.19916e+20 -9.27098e+17 -9.59443e+17  9.56701e+17
  300.00 -6.28228  8.23610e+20  8.23772e+20  8.23778e+20 -9.20604e+17 -9.60097e+17  9.49428e+17
  300.00 -6.27027  8.27322e+20  8.27468e+20  8.27532e+20 -9.14665e+17 -9.60317e+17  9.41886e+17
  300.00 -6.25826  8.30930e+20  8.31058e+20  8.31183e+20 -9.09058e+17 -9.59521e+17  9.33913e+17
  300.00 -6.24625  8.34437e+20  8.34547e+20  8.34731e+20 -9.03411e+17 -9.57196e+17  9.25319e+17
  300.00 -6.23423  8.37846e+20  8.37938e+20  8.38176e+20 -8.97250e+17 -9.52962e+17  9.15917e+17
  300.00 -6.22222  8.41155e+20  8.41230e+20  8.41515e+20 -8.90060e+17 -9.46581e+17  9.05547e+17
  300.00 -6.21021  8.44358e+20  8.44420e+20  8.44742e+20 -8.81344e+17 -9.37923e+17  8.94105e+17
  300.00 -6.19820  8.47449e+20  8.47501e+20  8.47848e+20 -8.70676e+17 -9.26933e+17  8.81555e+17
  300.00 -6.18619  8.50419e+20  8.50464e+20  8.50825e+20 -8.57754e+17 -9.13614e+17  8.67944e+17
  300.00 -6.17417  8.53259e+20  8.53300e+20  8.53663e+20 -8.42445e+17 -8.98029e+17  8.53417e+17
  300.00 -6.16216  8.55960e+20  8.56001e+20  8.56355e+20 -8.24829e+17 -8.80329e+17  8.38228e+17
  300.00 -6.15015  8.58518e+20  8.58560e+20  8.58898e+20 -8.05217e+17 -8.60794e+17  8.22756e+17
  300.00 -6.13814  8.60928e+20  8.60972e+20  8.61288e+20 -7.84170e+17 -8.39882e+17  8.07523e+17
  300.00 -6.12613  8.63189e+20  8.63235e+20  8.63525e+20 -7.62477e+17 -8.18259e+17  7.93203e+17
  300.00 -6.11411  8.65298e+20  8.65347e+20  8.65609e+20 -7.41117e+17 -7.96810e+17  7.80602e+17
  300.00 -6.10210  8.67254e+20  8.67306e+20  8.67540e+20 -7.21182e+17 -7.76589e+17  7.70605e+17
  300.00 -6.09009  8.69056e+20  8.69109e+20  8.69316e+20 -7.03777e+17 -7.58739e+17  7.64078e+17
  300.00 -6.07808  8.70701e+20  8.70753e+20  8.70936e+20 -6.89900e+17 -7.44356e+17  7.61752e+17
  300.00 -6.06607  8.72186e+20  8.72238e+20  8.72396e+20 -6.80328e+17 -7.34347e+17  7.64096e+17
  300.00 -6.05405  8.73511e+20  8.73560e+20  8.73695e+20 -6.75513e+17 -7.29299e+17  7.71216e+17
  300.00 -6.04204  8.74673e+20  8.74719e+20  8.74832e+20 -6.75518e+17 -7.29394e+17  7.82804e+17
  300.00 -6.03003  8.75674e+20  8.75715e+20  8.75808e+20 -6.80004e+17 -7.34367e+17  7.98137e+17
  300.00 -6.01802  8.76511e+20  8.76547e+20  8.76620e+20 -6.88259e+17 -7.43540e+17  8.16143e+17
  300.00 -6.00601  8.77182e+20  8.77211e+20  8.77267e+20 -6.99275e+17 -7.55892e+17  8.35502e+17
  300.00 -5.99399  8.77683e+20  8.77703e+20  8.77744e+20 -7.11850e+17 -7.70168e+17  8.54784e+17
  300.00 -5.98198  8.78007e+20  8.78017e+20  8.78044e+20 -7.24714e+17 -7.85001e+17  8.72573e+17
  300.00 -5.96997  8.78146e+20  8.78143e+20  8.78158e+20 -7.36640e+17 -7.99036e+17  8.87591e+17
  300.00 -5.95796  8.78091e+20  8.78073e+20  8.78077e+20 -7.46545e+17 -8.11032e+17  8.98778e+17
  300.00 -5.94595  8.77832e+20  8.77798e+20  8.77792e+20 -7.53566e+17 -8.19947e+17  9.05344e+17
  300.00 -5.93393  8.77363e+20  8.77309e+20  8.77294e+20 -7.57099e+17 -8.24991e+17  9.06780e+17
  300.00 -5.92192  8.76676e+20  8.76602e+20  8.76579e+20 -7.56807e+17 -8.25662e+17  9.02839e+17
  300.00 -5.90991  8.75769e+20  8.75671e+20  8.75641e+20 -7.52596e+17 -8.21739e+17  8.93496e+17
  300.00 -5.89790  8.74636e+20  8.74515e+20  8.74478e+20 -7.44576e+17 -8.13270e+17  8.78904e+17
  300.00 -5.88589  8.73275e+20  8.73130e+20  8.73088e+20 -7.33000e+17 -8.00526e+17  8.59338e+17
  300.00 -5.87387  8.71685e+20  8.71517e+20  8.71470e+20 -7.18207e+17 -7.83953e+17  8.35163e+17
  300.00 -5.86186  8.69863e+20  8.69673e+20  8.69624e+20 -7.00578e+17 -7.64104e+17  8.06799e+17
  300.00 -5.84985  8.67808e+20  8.67599e+20  8.67548e+20 -6.80496e+17 -7.41570e+17  7.74692e+17
  300.00 -5.83784  8.65519e+20  8.65293e+20  8.65244e+20 -6.58332e+17 -7.16900e+17  7.39304e+17
  300.00 -5.82583  8.62992e+20  8.62754e+20  8.62709e+20 -6.34446e+17 -6.90539e+17  7.01093e+17
  300.00 -5.81381  8.60224e+20  8.59979e+20  8.59937e+20 -6.09190e+17 -6.62784e+17  6.60512e+17
  300.00 -5.80180  8.57208e+20  8.56959e+20  8.56922e+20 -5.82931e+17 -6.33773e+17  6.18015e+17
  300.00 -5.78979  8.53930e+20  8.53682e+20  8.53649e+20 -5.56063e+17 -6.03523e+17  5.74070e+17
  300.00 -5.77778  8.50373e+20  8.50130e+20  8.50099e+20 -5.29030e+17 -5.71989e+17  5.29195e+17
  300.00 -5.76577  8.46515e+20  8.46279e+20  8.46247e+20 -5.02339e+17 -5.39161e+17  4.83980e+17
  300.00 -5.75375  8.42331e+20  8.42102e+20  8.42065e+20 -4.76560e+17 -5.05155e+17  4.39093e+17
  300.00 -5.74174  8.37794e+20  8.37573e+20  8.37527e+20 -4.52311e+17 -4.70305e+17  3.95254e+17
  300.00 -5.72973  8.32885e+20  8.32672e+20  8.32613e+20 -4.30181e+17 -4.35205e+17  3.53174e+17
  300.00 -5.71772  8.27592e+20  8.27385e+20  8.27313e+20 -4.10605e+17 -4.00666e+17  3.13489e+17
  300.00 -5.70571  8.21918e+20  8.21718e+20  8.21631e+20 -3.93716e+17 -3.67593e+17  2.76725e+17
  300.00 -5.69369  8.15880e+20  8.15688e+20  8.15589e+20 -3.79256e+17 -3.36832e+17  2.43307e+17
  300.00 -5.68168  8.09510e+20  8.09326e+20  8.09222e+20 -3.66626e+17 -3.09067e+17  2.13619e+17
  300.00 -5.66967  8.02849e+20  8.02676e+20  8.02576e+20 -3.55088e+17 -2.84798e+17  1.88058e+17
  300.00 -5.65766  7.95947e+20  7.95787e+20  7.95699e+20 -3.44030e+17 -2.64381e+17  1.67066e+17
  300.00 -5.64565  7.88853e+20  7.88708e+20  7.88640e+20 -3.33168e+17 -2.48093e+17  1.51115e+17
  300.00 -5.63363  7.81615e+20  7.81486e+20  7.81447e+20 -3.22567e+17 -2.36114e+17  1.40615e+17
  300.00 -5.62162  7.74278e+20  7.74165e+20  7.74158e+20 -3.12496e+17 -2.28460e+17  1.35780e+17
  300.00 -5.60961  7.66881e+20  7.66782e+20  7.66811e+20 -3.03224e+17 -2.24906e+17  1.36501e+17
  300.00 -5.59760  7.59456e+20  7.59372e+20  7.59436e+20 -2.94885e+17 -2.24989e+17  1.42325e+17
  300.00 -5.58559  7.52035e+20  7.51964e+20  7.52061e+20 -2.87468e+17 -2.28096e+17  1.52532e+17
  300.00 -5.57357  7.44641e+20  7.44581e+20  7.44711e+20 -2.80891e+17 -2.33618e+17  1.66307e+17
  300.00 -5.56156  7.37295e+20  7.37246e+20  7.37403e+20 -2.75122e+17 -2.41088e+17  1.82919e+17
  300.00 -5.54955  7.30011e+20  7.29973e+20  7.30156e+20 -2.70300e+17 -2.50301e+17  2.01873e+17
  300.00 -5.53754  7.22804e+20  7.22775e+20  7.22981e+20 -2.66828e+17 -2.61358e+17  2.22995e+17
  300.00 -5.52553  7.15683e+20  7.15666e+20  7.15890e+20 -2.65428e+17 -2.74669e+17  2.46455e+17
  300.00 -5.51351  7.08665e+20  7.08658e+20  7.08900e+20 -2.67108e+17 -2.90884e+17  2.72714e+17
  300.00 -5.50150  7.01769e+20  7.01773e+20  7.02030e+20 -2.73056e+17 -3.10777e+17  3.02429e+17
  300.00 -5.48949  6.95027e+20  6.95044e+20  6.95312e+20 -2.84449e+17 -3.35094e+17  3.36312e+17
  300.00 -5.47748  6.88484e+20  6.88513e+20  6.88792e+20 -3.02235e+17 -3.64398e+17  3.74992e+17
  300.00 -5.46547  6.82198e+20  6.82238e+20  6.82526e+20 -3.26947e+17 -3.98946e+17  4.18895e+17
  300.00 -5.45345  6.76238e+20  6.76288e+20  6.76581e+20 -3.58609e+17 -4.38627e+17  4.68169e+17
  300.00 -5.44144  6.70676e+20  6.70736e+20  6.71031e+20 -3.96728e+17 -4.82970e+17  5.22638e+17
  300.00 -5.42943  6.65590e+20  6.65657e+20  6.65951e+20 -4.40361e+17 -5.31186e+17  5.81788e+17
  300.00 -5.41742  6.61050e+20  6.61122e+20  6.61412e+20 -4.88189e+17 -5.82210e+17  6.44741e+17
  300.00 -5.40541  6.57120e+20  6.57195e+20  6.57479e+20 -5.38581e+17 -6.34740e+17  7.10227e+17
  300.00 -5.39339  6.53856e+20  6.53931e+20  6.54206e+20 -5.89648e+17 -6.87253e+17  7.76582e+17
  300.00 -5.38138  6.51303e+20  6.51377e+20  6.51641e+20 -6.39311e+17 -7.38041e+17  8.41782e+17
  300.00 -5.36937  6.49498e+20  6.49567e+20  6.49820e+20 -6.85417e+17 -7.85293e+17  9.03560e+17
  300.00 -5.35736  6.48465e+20  6.48527e+20  6.48769e+20 -7.25914e+17 -8.27225e+17  9.59590e+17
  300.00 -5.34535  6.48218e+20  6.48273e+20  6.48503e+20 -7.59060e+17 -8.62272e+17  1.00773e+18
  300.00 -5.33333  6.48756e+20  6.48801e+20  6.49020e+20 -7.83633e+17 -8.89274e+17  1.04623e+18
  300.00 -5.32132  6.50060e+20  6.50094e+20  6.50303e+20 -7.99075e+17 -9.07632e+17  1.07396e+18
  300.00 -5.30931  6.52092e+20  6.52115e+20  6.52313e+20 -8.05542e+17 -9.17365e+17  1.09046e+18
  300.00 -5.29730  6.54795e+20  6.54805e+20  6.54992e+20 -8.03831e+17 -9.19047e+17  1.09587e+18
  300.00 -5.28529  6.58091e+20  6.58086e+20  6.58265e+20 -7.95197e+17 -9.13638e+17  1.09088e+18
  300.00 -5.27327  6.61886e+20  6.61863e+20  6.62036e+20 -7.81098e+17 -9.02255e+17  1.07650e+18
  300.00 -5.26126  6.66067e+20  6.66022e+20  6.66193e+20 -7.62937e+17 -8.85977e+17  1.05395e+18
