31	-45.38801	 91.85897	-1.78450	 2.14297	-5.23757	-52.07567	-153.06607	 49.81125	 78.31544	-11.84090	-0.41162	-0.45236	-0.28683	 0.56944	 0.74365	-2.29111	-9.43368	 8.47954	-1.14548	-0.31250	-40.16597	
32	-27.45871	 96.36148	-2.58241	 1.76136	-59.76798	-55.10479	-123.42048	-10.59240	-73.79403	 165.72155	-0.14565	-0.77260	-0.29505	 0.49238	-1.62805	-0.95051	-10.46134	 8.10426	-0.95211	-1.00326	 24.48069	
33	 5.84970	 83.51309	-3.69285	 1.87815	-63.69646	-68.23120	-88.39157	-59.27382	 35.05572	 77.11459	-0.29924	-0.84731	 0.03798	 0.30221	-3.12201	 0.01099	-1.80377	-1.05931	-0.65493	-1.77366	 72.75784	
34	 45.29102	 58.94982	-2.27906	-0.17032	-36.61828	-54.83391	-79.96717	-75.93212	 48.13428	 77.80008	-0.58260	-1.04478	 0.38355	 0.33033	-3.43955	 0.41465	-3.03208	 0.83099	-0.62318	-2.21445	 89.38130	
35	 28.11074	 187.83837	-6.39458	 7.31920	-46.87311	 13.23415	-70.82901	-62.74401	 82.50091	 102.40943	-1.01485	-1.29146	 0.82125	 0.43586	-2.67952	 0.33901	-2.28007	 1.96887	-2.21176	-0.92894	-90.90369	
36	 0.47682	 200.56886	-5.96612	 7.40436	-88.81968	 40.00325	 11.31609	-36.77856	 79.93304	 100.07175	-1.19695	-1.84003	 1.22536	 0.54704	-1.07039	-0.15457	 2.92971	-0.87026	-2.16093	-1.08123	-117.50374	
37	-18.57586	 181.42969	-5.71847	 7.51465	-31.60427	-87.97911	 135.32834	-8.08421	 79.37293	 80.43665	-1.34668	-2.21392	 1.53537	 0.58903	 0.20459	-0.15272	 11.85292	-7.63536	-1.74768	-1.35614	-111.05596	
38	-26.30709	 127.88283	-4.85511	 6.42560	 9.42898	-87.55215	 114.13847	 21.63691	 70.83940	 50.22307	-1.38643	-2.22720	 1.38917	 0.76297	 0.53935	 0.65216	 5.22520	 0.21767	-1.17006	-1.50048	-72.62516	
39	-24.00718	 40.10368	-3.16442	 3.22800	 26.39708	-13.57254	 9.53013	 48.34016	 51.44180	 9.63255	-1.18807	-1.81941	 0.70746	 1.05047	 0.44608	 1.49077	 2.63684	 2.69249	-0.47486	-1.40615	-19.66182	
40	 27.44718	-5.83121	 0.53320	 1.67577	 37.52776	 64.78890	-131.58192	 68.46664	 35.24789	-18.57694	-0.70568	-0.99653	-0.15033	 1.13357	 0.13959	 1.90126	 0.52078	 3.01731	 0.28858	-1.01356	-129.97710	
41	 0.55207	-42.13004	 1.22551	-1.33453	 47.19638	 56.47867	-158.22444	 64.01920	-16.91258	-30.33322	 0.02393	 0.14048	-0.88398	 0.74822	-0.17040	 1.87585	-1.30115	 2.81378	 1.02216	-0.29592	-112.41693	
42	-47.60661	-52.38121	 2.03533	-4.49149	 20.73538	-43.17954	-26.68690	 36.96874	-67.96928	-37.26093	 0.87448	 1.40745	-1.31127	-0.07740	-0.57420	 1.46774	-3.17791	 2.11307	 1.57165	 0.68140	-65.10803	
43	-43.87590	-106.54737	 1.21843	-5.81726	-78.70486	 3.13567	 66.82786	-4.98347	-111.16410	-40.66525	 1.67485	 2.56683	-1.42574	-1.13356	-1.07262	 0.86582	-4.97730	 1.18965	 1.79216	 1.79282	 3.48838	
44	-79.83031	-109.95004	-1.82079	-4.47189	-88.56085	 49.03031	 97.79711	-47.24410	-140.00693	-42.23461	 2.24374	 3.38816	-1.32536	-2.11767	-1.77033	 0.41246	-3.52104	-2.75159	 1.66307	 2.80389	 77.51926	
45	-63.94126	-151.53633	-5.89122	-1.45527	-33.37597	 70.21385	 97.70248	-74.66471	-180.61401	-12.60399	 2.41321	 3.72817	-1.15889	-2.73429	-3.30893	 0.97879	-4.61218	-3.54925	 1.72927	 3.01238	 138.29263	
46	-111.78638	-37.15270	-8.19188	 6.46524	 33.44340	 75.11959	 92.03005	-78.04505	-122.20407	-30.57516	 3.22004	 2.42226	-1.55407	-2.21798	-0.28612	-2.58532	-4.76174	-4.11161	 2.67254	 1.72383	-139.21702	
47	-127.52336	-11.48740	-2.16917	 1.19640	 69.09487	 65.75264	 94.95401	-58.62782	-79.35409	-40.73782	 2.48418	 1.73498	-1.20203	-2.04135	-1.95052	-1.08024	-5.59475	-3.09517	 2.58256	 0.92516	-180.21952	
48	-132.96836	 7.88944	-1.70740	 1.42823	 55.57778	 60.36323	 104.34986	-27.70330	-43.36468	-35.50742	 1.33143	 0.84505	-0.53915	-1.87302	-1.90791	-0.89679	-5.62760	-2.07131	 1.94885	 0.26690	-179.51495	
49	-123.14979	 16.89253	-2.15639	 2.34233	-3.17800	 74.88202	 103.27087	-0.36304	-10.75043	-25.63912	 0.06048	-0.11350	-0.08149	-1.40033	-1.73655	-0.52437	-5.69127	-0.47607	 1.08602	-0.35874	-137.28325	
50	-95.84861	 15.47761	-2.71437	 3.04026	-34.49574	 66.12937	 71.13463	 15.10874	 12.46463	-11.69504	-1.06909	-0.93469	 0.23624	-0.87165	-1.41819	-0.02534	-5.23928	 0.88788	 0.17056	-0.87665	-67.84499	
51	-51.96615	 6.72063	-2.99710	 3.14609	-4.89353	 13.76677	 2.79752	 21.71184	 23.77630	 4.39703	-1.84530	-1.44472	 0.58371	-0.54534	-0.84536	 0.47824	-3.91626	 1.51077	-0.70648	-1.12593	 5.50511	
52	 4.37958	-4.67624	-2.79592	 2.56858	 29.16133	-39.59469	-77.03790	 24.92373	 25.12800	 19.17268	-2.14567	-1.55338	 1.00600	-0.42312	 0.01454	 0.93147	-1.55504	 1.20902	-1.50808	-0.96333	 59.31716	
53	 78.87000	 31.54220	-0.05698	 5.80293	 39.82770	-91.25017	-124.34285	 27.88170	 28.72764	 45.83542	-1.93012	-1.28347	 1.46035	-0.18844	 1.05878	 1.34305	 1.80580	 0.01477	-2.15682	-0.40677	-106.46460	
54	 127.54823	 18.11686	 0.78052	 3.42345	 2.96055	-132.31325	-109.34280	 27.53981	 25.85408	 44.15911	-1.34694	-0.75084	 1.85538	 0.23675	 1.99680	 1.85806	 7.10897	-2.80909	-2.36910	 0.13043	-88.05753	
55	 163.05945	 12.16931	 1.47417	 1.52364	-62.78906	-128.63894	-70.84403	 31.81013	 26.40382	 35.45984	-0.56564	-0.13272	 2.36780	 0.83711	 2.36958	 2.75271	 20.98625	-14.05097	-1.68873	 0.01942	-55.03231	
56	 180.35043	 14.03390	 1.23008	 1.03294	-106.87463	-96.48467	-42.00329	 44.20657	 32.39014	 22.03011	 0.20090	 0.37429	 2.80562	 1.83554	 0.88726	 4.95081	-1.07156	 10.84580	-0.40278	-0.65547	-24.91604	
57	-0.27094	 258.10077	-3.26266	 10.74507	-105.81808	-55.26566	-26.81155	 69.82837	 40.06603	 44.49516	 0.85749	 0.52113	 0.85970	 5.91651	-3.51778	 7.35202	-1.70514	 16.59762	 0.16616	-0.73645	 9.55724	
58	 83.30732	 164.52219	 3.15925	 5.03111	-76.26711	-25.70563	-18.20975	 84.20662	 37.85324	 47.80586	 0.71733	 0.82196	 0.93012	 7.96809	-312.31726	 62.66341	 22.04754	 248.10751	-0.45217	 0.18604	-35.32326	
59	 91.73538	 124.51559	 5.70595	 3.09446	-28.80568	-13.63654	-8.34855	 87.38128	 92.06271	-6.02641	 0.43979	 0.64221	 1.87992	 9.08838	 18.10091	 7.30951	 0.29566	-4.89241	-1.35472	 1.18659	-70.27690	
60	 217.95672	-52.41150	 6.60434	 2.34937	 48.94777	-47.73635	 3.40567	 76.58598	 130.13201	-47.60439	 0.01744	 0.19426	 4.49996	 8.02410	 7.54691	 8.63000	 2.18111	 0.95972	-1.58083	 1.36933	-87.97694	
61	 33.83582	 67.84439	 4.17275	 4.12865	 134.14111	-106.99544	 8.89102	 54.43676	 42.15403	 30.38139	-0.41348	-0.34597	 9.08014	 3.88489	 2.49811	 9.65344	 1.55243	 2.04673	-1.39006	 1.09249	-86.11030	
62	-18.05763	 51.03911	 0.79728	 5.81035	 28.82959	 13.33310	-0.07759	 26.03479	 16.53742	 38.09352	-0.72066	-0.79013	 10.14237	 1.53940	-1.12992	 8.66546	 0.36480	 2.14603	-0.93342	 0.60452	-67.29040	
63	-55.53945	 23.54890	-1.38134	 5.16090	-13.27855	 61.98979	-18.77562	-4.29118	-8.78816	 37.39550	-0.81614	-0.99124	 3.90404	 4.31494	-3.55394	 5.23797	-0.82262	 1.58940	-0.31056	 0.06637	-37.29177	
64	-78.41246	-8.07406	-2.39432	 2.22578	-28.29346	 68.95870	-28.79948	-33.42802	-31.96700	 27.44625	-0.67741	-0.88318	-9.60083	 12.00390	-4.75163	-0.48962	-1.78633	 0.58605	 0.37009	-0.41507	-2.53821	
65	-85.84557	-39.71918	-2.50573	-2.28947	-38.38371	 56.04986	-16.61043	-58.32196	-49.49109	 7.42267	-0.34463	-0.48721	-21.68393	 16.15887	-4.07127	-8.61383	-2.53058	-0.55365	 0.97300	-0.77798	 31.28329	
66	-86.81376	-45.34731	-2.01786	-3.08636	-45.15892	 50.51403	 8.29909	-74.65948	-65.19649	-4.91195	 0.17627	 0.14580	-15.52353	 1.43505	 6.50971	-26.20266	-3.27471	-1.48123	 1.33272	-0.94806	 17.34177	
67	-82.64940	-50.22745	-2.73373	-5.32981	-46.96365	 54.07730	 30.48278	-69.89414	-204.36248	 112.54981	 0.62486	 0.74965	-14.58376	-8.95113	-32.00349	 6.70568	-4.42424	-1.59829	 0.73754	-0.33465	 9.15087	
68	-71.41928	-49.09369	-5.93132	-4.31746	-30.83020	 60.56902	 45.13681	-48.10556	-53.48871	-47.70332	 0.81889	 1.38442	-18.33885	-13.70272	-29.24309	 0.50726	-15.31595	 8.47201	-3.02493	 3.19792	-1.65965	
69	-42.95144	-23.71596	-9.55337	 1.49115	 2.57682	 59.95405	 56.06563	-14.20123	-39.25165	-38.96797	 1.40382	 1.21054	-16.18394	-20.63800	-13.01161	-16.10949	-4.72724	-2.34516	-1.32274	 1.05564	-68.42271	
70	-31.09866	-8.20050	-8.24983	 1.11441	 30.60978	 52.37085	 59.52192	 20.97440	-1.76770	-58.55740	 1.46140	 1.16771	-19.52041	-18.76929	-12.08703	-14.78041	-3.59216	-3.14163	-0.32635	-0.56148	-104.81650	
71	-16.25659	-2.39214	-5.93716	 0.46928	 39.52912	 48.60108	 54.41685	 44.27190	 7.69194	-44.39215	 1.26831	 0.97878	-17.18815	-17.84749	-13.27918	-8.71597	-3.11244	-2.64089	 0.48045	-2.03765	-112.64000	
72	-1.18159	-5.59019	-2.64369	-0.66880	 27.69878	 49.32301	 40.69510	 47.94414	 13.07331	-25.16872	 0.90017	 0.68892	-13.63506	-13.56358	-13.76216	-1.32581	-2.76728	-1.45293	 0.89500	-3.01221	-92.01761	
73	 11.17497	-13.75833	 1.65117	-2.63207	 16.51031	 35.48875	 19.91605	 33.57825	 12.07831	-2.61156	 0.44312	 0.36042	-8.91747	-6.81382	-12.30645	 5.38703	-2.28504	-0.04003	 0.89432	-3.29470	-52.97822	
74	 15.37729	-17.95776	 9.42034	-8.15140	 23.21750	-5.74809	-5.45175	 9.18739	 6.54418	 18.78042	-0.02779	 0.04318	-3.15300	 1.09996	-8.23001	 9.91418	-1.45118	 1.18370	 0.66899	-2.93000	-10.03557	
75	-3.35173	 1.24843	 7.28859	-3.99330	 24.31289	-46.43697	-30.55360	-15.96259	-0.37684	 34.70803	-0.47174	-0.24133	 3.74514	 8.51626	-1.48350	 11.42575	-0.19250	 2.02591	 0.43037	-2.03962	 23.98374	
76	-14.85557	 18.48368	 1.87412	 3.23667	 2.38409	-65.20382	-48.01438	-33.83734	-5.55707	 42.57181	-0.88971	-0.50374	 12.24716	 13.38205	 7.14753	 10.03343	 1.34653	 2.58595	 0.28253	-0.72021	 41.43900	
77	 6.56923	 26.09701	 1.87556	 4.71672	-37.91437	-64.12224	-53.84092	-38.59885	-5.16927	 43.97087	-1.23487	-0.76804	 26.37584	 10.50118	 15.81169	 7.10873	 2.69543	 3.12835	 0.24631	 0.96781	-19.44658	
78	 25.85489	 10.23920	 2.68495	 3.92983	-72.93126	-44.46061	-47.15829	-27.98419	-6.45396	 37.82177	-1.69894	-1.06636	 93.69477	-49.53849	 20.19357	 6.52305	 3.09065	 4.44452	 0.16181	 2.89675	 8.44265	
79	 47.54157	-5.98353	 2.17547	 3.97092	-88.48119	-14.48221	-39.08267	 1.85706	 21.21775	 2.28991	-2.28182	-1.34492	 64.06288	-16.79272	 1.14222	 27.31866	-0.95458	 9.63269	-0.42487	 5.31479	 20.71042	
80	-7.08739	 67.21688	-0.48304	 8.29296	-78.40572	 16.99899	-33.84462	 44.69998	 19.85617	 5.53056	-1.98410	-2.55544	 29.52103	 17.61995	-45.50394	 73.75940	-3.51453	 12.53754	-3.61422	 9.98495	-6.53452	
81	-10.46550	 77.26382	 0.10570	 6.70616	-47.36181	 35.74085	-28.53385	 80.08485	 15.05784	 7.16955	-2.15179	-3.09267	 26.80086	 17.29174	 32.61249	-6.28221	 1.95167	 6.52981	 3.99354	 3.29761	-39.81874	
82	-9.29751	 75.05042	 0.17462	 5.28137	-1.87544	 32.52315	-20.91845	 99.84178	 8.72350	 10.80797	-2.20683	-3.31640	 19.21335	 19.44562	 15.96326	 6.76914	 3.15263	 4.15251	 3.91238	 3.46415	-70.30354	
83	-3.92464	 59.35005	 0.78095	 3.07637	 55.48726	-0.26900	-12.55860	 97.11889	-4.80117	 20.95358	-1.99750	-3.13645	 9.79915	 20.97349	 2.00103	 15.27314	 3.53181	 2.42742	 2.53322	 3.97892	-91.65283	
84	 4.02889	 32.56858	 1.72831	 0.36544	 116.65241	-56.02941	-6.84368	 72.03739	-6.42163	 17.83958	-1.48626	-2.44783	-0.03654	 20.22708	-11.53530	 20.81074	 4.46378	 0.87110	 0.50062	 4.20633	-99.05535	
85	 12.38156	 0.06788	 2.27277	-2.02021	 117.72868	-68.42597	-4.91181	 31.05642	-5.77882	 11.08396	-0.72205	-1.23596	-8.24756	 15.26653	-23.73678	 16.50647	 18.98245	-7.29146	-1.70107	 3.79153	-88.44934	
86	 22.52259	-34.82572	 0.82430	-2.35659	 20.89851	 2.61442	-3.62629	-15.84329	-5.35304	 3.61792	 0.16117	 0.38717	-12.84016	 4.89916	-36.07195	-40.31354	 5.28570	 64.47001	-3.64471	 2.55860	-55.57075	
87	-36.90949	 3.95142	-3.38876	 0.29847	-51.16715	 38.16672	 1.78586	-58.56034	 2.13309	-11.06225	 0.97632	 2.18051	-10.71171	-12.48620	-1.52379	-6.99493	-23.29349	 14.10257	-4.97626	 0.53214	 1.45074	
88	-63.49957	 17.01855	-6.69470	 2.41940	-78.50319	 28.73027	 12.35099	-88.94212	-8.43660	-6.79260	 1.54008	 3.81205	-2.07864	-34.78858	-3.02477	-4.70742	-14.02790	-5.87182	-5.44752	-2.03666	 74.80065	
89	-58.85175	 6.81195	-6.99298	 1.97053	-80.04739	 9.82562	 24.21615	-101.51033	-10.57213	-8.86283	 1.72795	 4.93953	-60.49456	 13.42724	-2.73918	-3.45824	-4.22913	-24.96052	-4.98893	-4.65216	 143.23863	
90	-41.05011	-9.17094	-7.40053	 2.06272	-62.09934	 0.01243	 33.36903	-94.06500	-14.20001	-6.35495	 1.48431	 5.33224	-51.43082	-0.74157	-2.72818	-1.53607	 3.95777	-40.00139	-3.76592	-6.66048	 180.63178	
91	-17.96125	-13.23441	-9.84069	 5.84138	-29.58025	 4.08061	 39.11127	-67.33742	-12.99409	 0.46858	 3.77487	 1.98256	-46.91297	-4.22747	-14.84689	 12.54907	 703.45071	-742.86161	 65.44101	-75.08181	-25.07466	
92	-28.74217	 13.57583	-3.44406	 0.08259	 4.40373	 14.05215	 41.31571	-27.95606	-11.69698	 4.53385	 3.41947	 0.35533	-20.15628	-23.60706	-2.51284	 1.87802	 179.03925	-217.89187	-1.90989	-5.52771	-69.69623	
93	-32.51155	 32.44268	 3.98826	-6.43993	 25.22466	 25.50261	 40.35640	 15.00572	-7.35355	 6.38068	 1.81749	-0.48808	-20.02256	-11.07047	-0.98195	 1.47013	 3.49393	-37.03737	-0.09028	-4.23660	-92.51089	
94	-27.79964	 38.05134	 6.85159	-8.22093	 26.84625	 33.60458	 35.90120	 48.60082	 1.81111	 2.60627	 0.16095	-1.17891	-18.74123	 3.34358	-0.25132	 1.24955	-13.22368	-10.37186	 2.07662	-3.03480	-84.89878	
95	-15.70331	 29.55009	 2.67948	-2.94791	 17.53033	 33.75277	 25.87056	 62.33830	 15.15133	-7.23322	-1.16967	-1.58096	-13.53631	 13.95207	-0.07851	 1.06348	-28.36874	 17.87688	 3.22674	-1.18970	-53.63839	
96	-1.16274	 11.51529	-0.66859	 0.70867	 10.06761	 23.25416	 8.95724	 52.69666	 14.66666	-6.16951	-1.91366	-1.60237	-3.94075	 18.72417	-0.29354	 0.96651	-38.42951	 43.00994	 3.33701	 0.75521	-77.56488	
97	 17.08949	-8.05389	-2.67357	 3.52877	 8.72313	 3.89977	-12.87821	 28.74879	 3.29396	 4.57410	-1.96608	-1.25691	 7.17839	 17.37971	-0.54262	 0.74368	-39.11904	 56.65784	 3.05183	 1.77896	-154.43916	
98	 32.02401	-26.05316	-3.43659	 5.12146	 9.08621	-19.82388	-32.81982	-2.13689	-3.72779	 9.43803	-1.42122	-0.63748	 17.21237	 10.16546	-0.50794	 0.32830	-27.26235	 53.14826	 2.77544	 1.23410	-134.87956	
99	-16.57596	 18.53438	-3.07446	 5.32997	 4.55637	-41.52590	-45.04952	-29.06034	-7.16610	 9.20849	-0.49837	 0.06770	 78.28040	-53.79465	-0.07501	-0.31698	-3.49550	 33.32011	 2.55846	-0.61756	-68.23649	
100	-32.74951	 31.38142	-1.69095	 4.30163	-4.79299	-55.21894	-47.21884	-41.37349	-8.16985	 6.08692	 0.48932	 0.63648	 7.43278	 9.91883	 0.53289	-0.97234	 26.46587	 2.34707	 2.26396	-2.60526	 25.90025	
101	-18.56933	 16.05961	 0.15960	 2.62630	-17.29642	-48.60465	-40.75412	-35.15989	-7.83772	 2.55476	 1.22433	 0.88417	-8.42043	 17.01408	 0.96474	-1.36171	 52.55476	-30.66751	 2.02033	-3.26801	 116.10815	
102	 2.94554	-3.33597	-0.84420	 3.66038	-41.51064	 0.30955	-28.99462	-15.93579	 1.26219	-7.73146	 1.46480	 0.73525	-12.10512	 13.24499	 0.45469	-0.82671	 54.24395	-45.53697	-29.31520	 30.05567	 171.30683	
103	-23.93105	 32.58902	-5.49922	 5.13188	-57.10969	 66.59825	-17.02914	 11.90767	-3.29235	 0.43329	 0.17157	 1.19595	-10.98560	 7.27942	-1.89529	 1.41209	-80.58102	 71.07627	-1.46864	 7.89949	-117.05707	
104	-33.55580	 50.74283	-4.25551	 3.16267	-30.26935	 100.75696	-1.80742	 33.20341	-3.96305	 3.74391	-0.56411	 0.43512	-15.21281	 10.35896	-1.49339	 0.70775	-89.93569	 61.17812	 4.84641	 10.61398	-128.87832	
105	-33.54403	 56.82660	 14.33768	-16.07019	 20.07759	 86.33554	 15.21710	 49.13042	-2.97362	 5.47558	-1.28735	-0.52896	-15.22640	 12.03508	-1.45289	 0.09850	-529.43791	 482.47287	 10.32304	 16.87414	-101.77558	
106	-23.79282	 47.98746	 6.36085	-8.27422	 74.41672	 32.07903	 25.11048	 59.17002	-0.91809	 5.34309	-1.76878	-1.38141	-9.88336	 10.51170	-2.22356	-0.12057	-87.79717	 25.93705	 15.87676	 25.41211	-49.75693	
107	-5.74135	 23.61129	 2.56552	-3.05199	 126.71469	-33.72378	 17.90048	 66.99528	 2.61839	 2.45189	-1.84235	-1.83653	-1.51042	 9.12926	-5.62405	 1.14296	-101.01446	 30.75839	 22.21941	 36.13380	-136.17770	
