     0   -87.29099951   -84.74646983   -54.17429121   -53.72550668   -52.95706817   -51.26601327   -50.82286697   -50.47474077    -8.45130965    -8.09960817    -2.31304646    -2.28537618    -2.25389969    -1.00526788    -0.99493920    -0.45987456    -0.44170902    -0.40930375     1.33330144     1.33515339     6.89965321     6.89965321     6.89965321     6.89965321     6.89965321     6.89965321
     1   -87.28905384   -84.74455797   -54.17428638   -53.72549426   -52.95706419   -51.26600868   -50.82285612   -50.47473744    -8.45021500    -8.09852562    -2.31303414    -2.28537661    -2.25388575    -1.00529994    -0.99493535    -0.45986303    -0.44171325    -0.40929134     1.33325834     1.33515902     6.87647798     6.87740327     6.89646593     6.89723945     6.92194822     6.92252684
     2   -87.28323390   -84.73884281   -54.17427193   -53.72545703   -52.95705256   -51.26599493   -50.82282371   -50.47472725    -8.44693573    -8.09528510    -2.31299719    -2.28537780    -2.25384390    -1.00539891    -0.99492108    -0.45982843    -0.44172598    -0.40925407     1.33312135     1.33518364     6.85082104     6.85453621     6.89054725     6.89350339     6.94131277     6.94381792
     3   -87.27357616   -84.72936555   -54.17424785   -53.72539514   -52.95703352   -51.26597192   -50.82277006   -50.47470973    -8.44147808    -8.08989661    -2.31293552    -2.28537967    -2.25377390    -1.00557050    -0.99489112    -0.45977072    -0.44174731    -0.40919164     1.33287404     1.33524338     6.82270222     6.83101636     6.88201782     6.88842689     6.95773460     6.96354782
     4   -87.26023209   -84.71628015   -54.17421423   -53.72530944   -52.95700735   -51.26593964   -50.82269614   -50.47468442    -8.43390441    -8.08242564    -2.31284960    -2.28538211    -2.25367597    -1.00582012    -0.99483937    -0.45969044    -0.44177719    -0.40910400     1.33250410     1.33535171     6.79236257     6.80695591     6.87109433     6.88204072     6.97113350     6.98162388
     5   -87.24321596   -84.69960595   -54.17417057   -53.72519984   -52.95697384   -51.26589762   -50.82260213   -50.47465046    -8.42419072    -8.07285255    -2.31273881    -2.28538507    -2.25354898    -1.00615694    -0.99475859    -0.45958715    -0.44181597    -0.40898981     1.33200160     1.33551626     6.75966994     6.78214279     6.85788110     6.87430442     6.98163091     6.99820574
     6   -87.22282792   -84.67964227   -54.17411696   -53.72506812   -52.95693314   -51.26584593   -50.82248978   -50.47460741    -8.41246812    -8.06131069    -2.31260419    -2.28538845    -2.25339353    -1.00658506    -0.99464290    -0.45946207    -0.44186341    -0.40884914     1.33136962     1.33573662     6.72503476     6.75675999     6.84270939     6.86530775     6.98917683     7.01318010
     7   -87.19930428   -84.65662540   -54.17405316   -53.72491560   -52.95688513   -51.26578439   -50.82236049   -50.47455463    -8.39882600    -8.04789214    -2.31244620    -2.28539220    -2.25320949    -1.00710933    -0.99448706    -0.45931593    -0.44191951    -0.40868131     1.33061112     1.33601061     6.68864708     6.73079051     6.82585118     6.85510780     6.99386757     7.02659843
     8   -87.17272455   -84.63063804   -54.17397837   -53.72474260   -52.95682921   -51.26571230   -50.82221479   -50.47449107    -8.38325658    -8.03259352    -2.31226407    -2.28539631    -2.25299515    -1.00773771    -0.99428572    -0.45914840    -0.44198471    -0.40848409     1.32972313     1.33633806     6.65045805     6.70403814     6.80746874     6.84369740     6.99582588     7.03859349
     9   -87.14322454   -84.60181796   -54.17389177   -53.72454980   -52.95676474   -51.26562902   -50.82205352   -50.47441563    -8.36577693    -8.01543621    -2.31205717    -2.28540077    -2.25274880    -1.00847689    -0.99403462    -0.45895936    -0.44205942    -0.40825506     1.32870252     1.33671918     6.61053039     6.67638331     6.78777146     6.83109841     6.99513414     7.04923389
    10   -87.11148188   -84.57083171   -54.17379411   -53.72434144   -52.95669219   -51.26553540   -50.82188048   -50.47432868    -8.34672371    -7.99675508    -2.31182855    -2.28540552    -2.25247302    -1.00931894    -0.99373547    -0.45875215    -0.44214272    -0.40799574     1.32756385     1.33714783     6.56961503     6.64817738     6.76731263     6.81756723     6.99194009     7.05843571
    11   -87.07762532   -84.53780899   -54.17368449   -53.72411820   -52.95661082   -51.26543077   -50.82169650   -50.47422923    -8.32610806    -7.97656531    -2.31157732    -2.28541059    -2.25216562    -1.01026893    -0.99338637    -0.45852653    -0.44223513    -0.40770311     1.32630166     1.33762557     6.52769766     6.61925093     6.74625752     6.80313027     6.98640704     7.06633094
    12   -87.04198644   -84.50307723   -54.17356263   -53.72388215   -52.95652031   -51.26531509   -50.82150353   -50.47411686    -8.30406102    -7.95499968    -2.31130392    -2.28541599    -2.25182584    -1.01132661    -0.99298773    -0.45828356    -0.44233666    -0.40737539     1.32491648     1.33815191     6.48503201     6.58963999     6.72488326     6.78790500     6.97871422     7.07297922
    13   -87.00491160   -84.46697771   -54.17342836   -53.72363549   -52.95642043   -51.26518843   -50.82130362   -50.47399136    -8.28072449    -7.93220139    -2.31100882    -2.28542175    -2.25145285    -1.01249115    -0.99254050    -0.45802439    -0.44244735    -0.40701068     1.32340867     1.33872654     6.44188079     6.55941410     6.70344569     6.77201894     6.96905921     7.07844096
    14   -86.96701166   -84.43010834   -54.17328264   -53.72338226   -52.95631182   -51.26505197   -50.82110028   -50.47385365    -8.25641476    -7.90848347    -2.31069472    -2.28542786    -2.25104855    -1.01375269    -0.99204937    -0.45775212    -0.44256635    -0.40660974     1.32178958     1.33934502     6.39879840     6.52888347     6.68231312     6.75571631     6.95773643     7.08275169
    15   -86.92814639   -84.39233588   -54.17312367   -53.72312158   -52.95619308   -51.26490434   -50.82089305   -50.47370209    -8.23096994    -7.88369218    -2.31035803    -2.28543443    -2.25060663    -1.01512664    -0.99150923    -0.45746445    -0.44269522    -0.40616515     1.32003791     1.34001543     6.35548528     6.49778656     6.66140560     6.73891973     6.94482339     7.08602825
    16   -86.88892987   -84.35426040   -54.17295268   -53.72285766   -52.95606515   -51.26474705   -50.82068554   -50.47353800    -8.20471636    -7.85814986    -2.31000143    -2.28544145    -2.25012860    -1.01660364    -0.99092459    -0.45716455    -0.44283312    -0.40567722     1.31816409     1.34073378     6.31249975     6.46650131     6.64103780     6.72187642     6.93063068     7.08829771
    17   -86.84972683   -84.31623866   -54.17277024   -53.72259316   -52.95592848   -51.26458099   -50.82048010   -50.47336210    -8.17782965    -7.83203127    -2.30962563    -2.28544897    -2.24961336    -1.01818238    -0.99029684    -0.45685391    -0.44297995    -0.40514366     1.31616822     1.34150002     6.27011360     6.43523294     6.62135966     6.70472597     6.91540941     7.08961841
    18   -86.81038960   -84.27813066   -54.17257452   -53.72232738   -52.95578186   -51.26440497   -50.82027651   -50.47317287    -8.15012878    -7.80516499    -2.30922614    -2.28545712    -2.24905215    -1.01988437    -0.98961815    -0.45652983    -0.44313769    -0.40455414     1.31402169     1.34232514     6.22805510     6.40380186     6.60225882     6.68738006     6.89920361     7.09004757
    19   -86.77229351   -84.24127090   -54.17237169   -53.72207002   -52.95563011   -51.26422500   -50.82008248   -50.47297656    -8.12251989    -7.77843318    -2.30881422    -2.28546572    -2.24845824    -1.02166423    -0.98890732    -0.45620233    -0.44330203    -0.40392158     1.31178036     1.34318770     6.18768071     6.37326643     6.58434575     6.67042183     6.88269985     7.08963098
    20   -86.73526108   -84.20548860   -54.17216061   -53.72182039   -52.95547267   -51.26404056   -50.81989772   -50.47277240    -8.09483230    -7.75167262    -2.30838578    -2.28547489    -2.24782321    -1.02354236    -0.98815685    -0.45586894    -0.44347475    -0.40323623     1.30941724     1.34409804     6.14869039     6.34346200     6.56746519     6.65375136     6.86595584     7.08843535
    21   -86.69961252   -84.17109475   -54.17194291   -53.72158128   -52.95531119   -51.26385363   -50.81972462   -50.47256232    -8.06725261    -7.72506612    -2.30794188    -2.28548464    -2.24714558    -1.02551779    -0.98736762    -0.45553133    -0.44365558    -0.40249567     1.30693248     1.34505612     6.11132606     6.31463427     6.55170138     6.63749016     6.84923253     7.08651533
    22   -86.66564850   -84.13838085   -54.17172050   -53.72135545   -52.95514758   -51.26366649   -50.81956553   -50.47234854    -8.03996556    -7.69879382    -2.30748368    -2.28549495    -2.24642380    -1.02758964    -0.98654046    -0.45519124    -0.44384420    -0.40169753     1.30432621     1.34606184     6.07581738     6.28702383     6.53712254     6.62175820     6.83278399     7.08392499
    23   -86.63364739   -84.10761617   -54.17149559   -53.72114559   -52.95498411   -51.26348168   -50.81942275   -50.47213357    -8.01315200    -7.67303127    -2.30701242    -2.28550582    -2.24565618    -1.02975712    -0.98567605    -0.45485038    -0.44404024    -0.40083942     1.30159862     1.34711511     6.04238017     6.26086169     6.52377689     6.60667849     6.81685304     7.08071797
    24   -86.60386284   -84.07904550   -54.17127065   -53.72095436   -52.95482335   -51.26330203   -50.81929852   -50.47192019    -7.98698687    -7.64794736    -2.30652945    -2.28551719    -2.24484097    -1.03201950    -0.98477500    -0.45451049    -0.44424329    -0.39991904     1.29874991     1.34821579     6.01121513     6.23636574     6.51168657     6.59238384     6.80166656     7.07694766
    25   -86.57652172   -84.05288719   -54.17104840   -53.72078427   -52.95466813   -51.26313055   -50.81919500   -50.47171143    -7.96163722    -7.62370242    -2.30603617    -2.28552902    -2.24397634    -1.03437611    -0.98383785    -0.45417326    -0.44445291    -0.39893414     1.29578032     1.34936373     5.98250667     6.21373777     6.50083959     6.57902543     6.78743082     7.07266730
    26   -86.55182247   -84.02933159   -54.17083180   -53.72063776   -52.95452158   -51.26297050   -50.81911425   -50.47151053    -7.93726026    -7.60044633    -2.30553410    -2.28554123    -2.24306037    -1.03682633    -0.98286504    -0.45384038    -0.44466860    -0.39788255     1.29269012     1.35055873     5.95642196     6.19316105     6.49118064     6.56678260     6.77432714     7.06793019
    27   -86.53020301   -84.00879494   -54.17062669   -53.72051850   -52.95438871   -51.26282709   -50.81905877   -50.47132331    -7.91429969    -7.57860010    -2.30503155    -2.28555355    -2.24210417    -1.03933554    -0.98187048    -0.45351774    -0.44488689    -0.39677738     1.28952265     1.35178392     5.93339825     6.17502499     6.48270958     6.55600490     6.76265470     7.06285971
    28   -86.51122375   -83.99085962   -54.17043087   -53.72042541   -52.95426947   -51.26269999   -50.81902888   -50.47114830    -7.89227404    -7.55770383    -2.30451671    -2.28556622    -2.24108023    -1.04197012    -0.98082799    -0.45319828    -0.44511304    -0.39558723     1.28619375     1.35307171     5.91295057     6.15898546     6.47504312     6.54665536     6.75222221     7.05737362
    29   -86.49529946   -83.97591932   -54.17025063   -53.72036220   -52.95416939   -51.26259484   -50.81902717   -50.47099174    -7.87161462    -7.53816554    -2.30399790    -2.28557892    -2.23999886    -1.04469674    -0.97975091    -0.45288786    -0.44534359    -0.39432454     1.28274522     1.35440576     5.89551560     6.14541736     6.46810288     6.53916354     6.74328260     7.05159080
    30   -86.48250682   -83.96404506   -54.17008951   -53.72033060   -52.95409224   -51.26251530   -50.81905512   -50.47085738    -7.85242281    -7.52007805    -2.30347679    -2.28559153    -2.23885798    -1.04751496    -0.97863952    -0.45258790    -0.44557792    -0.39298759     1.27917745     1.35578574     5.88118456     6.13441520     6.46168737     6.53379227     6.73589129     7.04556526
    31   -86.47289179   -83.95527792   -54.16995110   -53.72033215   -52.95404182   -51.26246502   -50.81911408   -50.47074894    -7.83478292    -7.50351710    -2.30295506    -2.28560386    -2.23765549    -1.05042435    -0.97749406    -0.45229975    -0.44581538    -0.39157483     1.27549085     1.35721127     5.87002828     6.12604949     6.45564499     6.53073574     6.73007166     7.03935131
    32   -86.46647032   -83.94962967   -54.16983901   -53.72036815   -52.95402193   -51.26244759   -50.81920519   -50.47067016    -7.81876138    -7.48854080    -2.30243435    -2.28561574    -2.23638932    -1.05342454    -0.97631478    -0.45202466    -0.44605530    -0.39008485     1.27168583     1.35868194     5.86209680     6.12036678     6.44991846     6.53007323     6.72581719     7.03300344
    33   -86.46322932   -83.94708384   -54.16975677   -53.72043969   -52.95403629   -51.26246647   -50.81932940   -50.47062467    -7.80440640    -7.47518935    -2.30191625    -2.28562699    -2.23505746    -1.05651516    -0.97510186    -0.45176377    -0.44629697    -0.38851640     1.26776285     1.36019729     5.85741907     6.11738994     6.44455249     6.53175972     6.72309432     7.02657632
    34   -86.46312798   -83.94759695   -54.16970784   -53.72054759   -52.95408847   -51.26252496   -50.81948746   -50.47061601    -7.79174777    -7.46348505    -2.30140229    -2.28563740    -2.23365796    -1.05969589    -0.97385553    -0.45151816    -0.44653966    -0.38686840     1.26372234     1.36175685     5.85600273     6.11711878     6.43966414     6.53565438     6.72184566     7.02012466
    35   -86.46609936   -83.95110011   -54.16969554   -53.72069247   -52.95418188   -51.26262616   -50.81967988   -50.47064753    -7.78079711    -7.45343265    -2.30089387    -2.28564675    -2.23218897    -1.06296643    -0.97257597    -0.45128881    -0.44678258    -0.38513994     1.25956478     1.36336010     5.85783405     6.11953082     6.43540061     6.54156229     6.72199331     7.01370312
    36   -86.47224812   -83.95770732   -54.16972426   -53.72087996   -52.95432389   -51.26277738   -50.81991343   -50.47072500    -7.77132773    -7.44482041    -2.30037919    -2.28565505    -2.23060728    -1.06641613    -0.97122837    -0.45107132    -0.44703124    -0.38328154     1.25517657     1.36505041     5.86305359     6.12475033     6.43182642     6.54949227     6.72349686     7.00720098
    37   -86.48114254   -83.96696272   -54.16979549   -53.72110057   -52.95451014   -51.26297346   -50.82017621   -50.47084742    -7.76380143    -7.43806069    -2.29988580    -2.28566163    -2.22899238    -1.06986783    -0.96988204    -0.45087778    -0.44727191    -0.38138790     1.25078324     1.36674053     5.87133600     6.13244394     6.42925308     6.55881338     6.72616741     7.00100679
    38   -86.49276727   -83.97886377   -54.16991205   -53.72135848   -52.95474616   -51.26321985   -50.82047363   -50.47101886    -7.75791364    -7.43286721    -2.29940139    -2.28566651    -2.22730327    -1.07340860    -0.96850303    -0.45070332    -0.44750989    -0.37941203     1.24627426     1.36847266     5.88269567     6.14262746     6.42767888     6.56949088     6.72990622     6.99500556
    39   -86.50697029   -83.99325885   -54.17007628   -53.72165331   -52.95503404   -51.26351835   -50.82080533   -50.47124166    -7.75361019    -7.42918213    -2.29892673    -2.28566947    -2.22553871    -1.07703824    -0.96709151    -0.45054901    -0.44774384    -0.37735367     1.24165008     1.37024621     5.89703519     6.15519955     6.42718084     6.58131516     6.73458451     6.98924916
