  300.00 -10.26760 -2.64524e-01 -5.99609e+21 
  300.00 -10.23920 -2.73564e-01 -6.20099e+21 
  300.00 -10.21080 -3.07492e-01 -6.97008e+21 
  300.00 -10.18240 -3.33886e-01 -7.56836e+21 
  300.00 -10.15400 -3.49108e-01 -7.91339e+21 
  300.00 -10.12560 -3.59650e-01 -8.15236e+21 
  300.00 -10.09720 -3.43436e-01 -7.78483e+21 
  300.00 -10.06880 -3.12444e-01 -7.08231e+21 
  300.00 -10.04040 -3.24732e-01 -7.36085e+21 
  300.00 -10.01200 -3.73537e-01 -8.46714e+21 
  300.00 -9.98360 -4.13734e-01 -9.37831e+21 
  300.00 -9.95520 -4.45413e-01 -1.00964e+22 
  300.00 -9.92680 -4.61829e-01 -1.04685e+22 
  300.00 -9.89840 -4.64755e-01 -1.05348e+22 
  300.00 -9.87000 -4.60436e-01 -1.04369e+22 
  300.00 -9.84160 -4.17921e-01 -9.47322e+21 
  300.00 -9.81320 -3.61049e-01 -8.18408e+21 
  300.00 -9.78480 -3.78333e-01 -8.57585e+21 
  300.00 -9.75640 -4.80141e-01 -1.08836e+22 
  300.00 -9.72800 -5.84513e-01 -1.32494e+22 
  300.00 -9.69960 -6.24651e-01 -1.41592e+22 
  300.00 -9.67120 -6.22814e-01 -1.41176e+22 
  300.00 -9.64280 -6.11772e-01 -1.38673e+22 
  300.00 -9.61440 -6.08852e-01 -1.38011e+22 
  300.00 -9.58600 -6.12104e-01 -1.38749e+22 
  300.00 -9.55760 -5.99079e-01 -1.35796e+22 
  300.00 -9.52920 -5.84748e-01 -1.32548e+22 
  300.00 -9.50080 -6.15394e-01 -1.39494e+22 
  300.00 -9.47240 -6.89409e-01 -1.56272e+22 
  300.00 -9.44400 -7.22349e-01 -1.63738e+22 
  300.00 -9.41560 -7.13757e-01 -1.61791e+22 
  300.00 -9.38720 -7.42429e-01 -1.68290e+22 
  300.00 -9.35880 -8.03957e-01 -1.82237e+22 
  300.00 -9.33040 -8.33533e-01 -1.88941e+22 
  300.00 -9.30200 -7.89502e-01 -1.78960e+22 
  300.00 -9.27360 -7.10054e-01 -1.60951e+22 
  300.00 -9.24520 -7.23384e-01 -1.63973e+22 
  300.00 -9.21680 -8.14064e-01 -1.84528e+22 
  300.00 -9.18840 -9.32242e-01 -2.11316e+22 
  300.00 -9.16000 -1.10962e+00 -2.51523e+22 
  300.00 -9.13160 -1.32031e+00 -2.99281e+22 
  300.00 -9.10320 -1.41822e+00 -3.21475e+22 
  300.00 -9.07480 -1.37708e+00 -3.12150e+22 
  300.00 -9.04640 -1.35972e+00 -3.08214e+22 
  300.00 -9.01800 -1.37251e+00 -3.11114e+22 
  300.00 -8.98960 -1.36626e+00 -3.09697e+22 
  300.00 -8.96120 -1.47065e+00 -3.33360e+22 
  300.00 -8.93280 -1.76525e+00 -4.00138e+22 
  300.00 -8.90440 -1.97300e+00 -4.47228e+22 
  300.00 -8.87600 -1.90637e+00 -4.32127e+22 
  300.00 -8.84760 -1.89248e+00 -4.28976e+22 
  300.00 -8.81920 -2.17418e+00 -4.92832e+22 
  300.00 -8.79080 -2.66529e+00 -6.04153e+22 
  300.00 -8.76240 -3.31524e+00 -7.51481e+22 
  300.00 -8.73400 -5.66101e+00 -1.28321e+23 
  300.00 -8.70560 -1.17308e+01 -2.65907e+23 
  300.00 -8.67720 -7.51228e+00 -1.70284e+23 
  300.00 -8.64880 -7.47789e+00 -1.69505e+23 
  300.00 -8.62040 -1.27278e+01 -2.88506e+23 
  300.00 -8.59200 -9.98499e+01 -2.26334e+24 
  300.00 -8.56360  4.38548e+01  9.94078e+23 
  300.00 -8.53520  2.10891e+01  4.78036e+23 
  300.00 -8.50680  7.96605e+00  1.80570e+23 
  300.00 -8.47840  4.16802e+00  9.44785e+22 
  300.00 -8.45000  2.46310e+00  5.58323e+22 
  300.00 -8.42160  1.95633e+00  4.43451e+22 
  300.00 -8.39320  2.21959e+00  5.03125e+22 
  300.00 -8.36480  2.40402e+00  5.44931e+22 
  300.00 -8.33640  2.50136e+00  5.66994e+22 
  300.00 -8.30800  2.66194e+00  6.03394e+22 
  300.00 -8.27960  2.53547e+00  5.74727e+22 
  300.00 -8.25120  1.93177e+00  4.37883e+22 
  300.00 -8.22280  1.21276e+00  2.74902e+22 
  300.00 -8.19440  7.89866e-01  1.79043e+22 
  300.00 -8.16600  5.43585e-01  1.23217e+22 
  300.00 -8.13760  4.95879e-01  1.12403e+22 
  300.00 -8.10920  6.64918e-01  1.50720e+22 
  300.00 -8.08080  1.03066e+00  2.33624e+22 
  300.00 -8.05240  1.43773e+00  3.25897e+22 
  300.00 -8.02400  1.34185e+00  3.04164e+22 
  300.00 -7.99560  8.73419e-01  1.97982e+22 
  300.00 -7.96720  4.91404e-01  1.11389e+22 
  300.00 -7.93880  2.97355e-01  6.74028e+21 
  300.00 -7.91040  2.16296e-01  4.90288e+21 
  300.00 -7.88200  1.81986e-01  4.12517e+21 
  300.00 -7.85360  2.22688e-01  5.04776e+21 
  300.00 -7.82520  4.16908e-01  9.45025e+21 
  300.00 -7.79680  7.05536e-01  1.59927e+22 
  300.00 -7.76840  6.69801e-01  1.51827e+22 
  300.00 -7.74000  3.90681e-01  8.85576e+21 
  300.00 -7.71160  1.92745e-01  4.36905e+21 
  300.00 -7.68320  1.01353e-01  2.29741e+21 
  300.00 -7.65480  5.66186e-02  1.28340e+21 
  300.00 -7.62640  2.83362e-02  6.42310e+20 
  300.00 -7.59800  1.30922e-02  2.96767e+20 
  300.00 -7.56960  1.32741e-02  3.00891e+20 
  300.00 -7.54120 -5.23249e-02 -1.18607e+21 
  300.00 -7.51280 -3.09731e-02 -7.02082e+20 
  300.00 -7.48440 -4.49159e-02 -1.01813e+21 
  300.00 -7.45600 -5.63254e-02 -1.27676e+21 
  300.00 -7.42760 -5.54036e-02 -1.25586e+21 
  300.00 -7.39920 -2.79656e-02 -6.33910e+20 
  300.00 -7.37080 -1.17783e-02 -2.66984e+20 
  300.00 -7.34240 -6.87468e-03 -1.55832e+20 
  300.00 -7.31400 -9.50559e-03 -2.15468e+20 
  300.00 -7.28560 -3.25982e-02 -7.38918e+20 
  300.00 -7.25720 -1.41268e-01 -3.20220e+21 
  300.00 -7.22880 -3.71257e-01 -8.41546e+21 
  300.00 -7.20040 -5.12516e-01 -1.16174e+22 
  300.00 -7.17200 -4.21645e-01 -9.55764e+21 
  300.00 -7.14360 -2.62100e-01 -5.94114e+21 
  300.00 -7.11520 -1.45502e-01 -3.29816e+21 
  300.00 -7.08680 -8.88126e-02 -2.01316e+21 
  300.00 -7.05840 -7.37506e-02 -1.67174e+21 
  300.00 -7.03000 -8.48714e-02 -1.92382e+21 
  300.00 -7.00160 -1.50838e-01 -3.41911e+21 
  300.00 -6.97320 -3.76424e-01 -8.53258e+21 
  300.00 -6.94480 -9.44777e-01 -2.14157e+22 
  300.00 -6.91640 -1.56778e+00 -3.55377e+22 
  300.00 -6.88800 -1.40725e+00 -3.18987e+22 
  300.00 -6.85960 -7.60182e-01 -1.72314e+22 
  300.00 -6.83120 -3.76958e-01 -8.54467e+21 
  300.00 -6.80280 -2.65587e-01 -6.02018e+21 
  300.00 -6.77440 -2.77555e-01 -6.29147e+21 
  300.00 -6.74600 -4.52756e-01 -1.02628e+22 
  300.00 -6.71760 -1.05164e+00 -2.38381e+22 
  300.00 -6.68920 -3.18253e+00 -7.21398e+22 
  300.00 -6.66080 -1.81495e+01 -4.11403e+23 
  300.00 -6.63240  2.05962e+01  4.66865e+23 
  300.00 -6.60400  9.06965e+00  2.05586e+23 
  300.00 -6.57560  5.47977e+00  1.24213e+23 
  300.00 -6.54720  3.24361e+00  7.35243e+22 
  300.00 -6.51880  1.78455e+00  4.04512e+22 
  300.00 -6.49040  1.19541e+00  2.70969e+22 
  300.00 -6.46200  1.12174e+00  2.54269e+22 
  300.00 -6.43360  1.17501e+00  2.66346e+22 
  300.00 -6.40520  1.26026e+00  2.85669e+22 
  300.00 -6.37680  1.42476e+00  3.22956e+22 
  300.00 -6.34840  1.60320e+00  3.63405e+22 
  300.00 -6.32000  1.69353e+00  3.83881e+22 
  300.00 -6.29160  1.57065e+00  3.56026e+22 
  300.00 -6.26320  1.27695e+00  2.89453e+22 
  300.00 -6.23480  1.06800e+00  2.42089e+22 
  300.00 -6.20640  1.05488e+00  2.39114e+22 
  300.00 -6.17800  1.06156e+00  2.40629e+22 
  300.00 -6.14960  9.93963e-01  2.25306e+22 
  300.00 -6.12120  9.81761e-01  2.22540e+22 
  300.00 -6.09280  1.11581e+00  2.52926e+22 
  300.00 -6.06440  1.25187e+00  2.83766e+22 
  300.00 -6.03600  1.22273e+00  2.77162e+22 
  300.00 -6.00760  1.15100e+00  2.60902e+22 
  300.00 -5.97920  1.19394e+00  2.70637e+22 
  300.00 -5.95080  1.31380e+00  2.97804e+22 
  300.00 -5.92240  1.27672e+00  2.89401e+22 
  300.00 -5.89400  9.42157e-01  2.13563e+22 
  300.00 -5.86560  7.18448e-01  1.62854e+22 
  300.00 -5.83720  7.57866e-01  1.71789e+22 
  300.00 -5.80880  9.91304e-01  2.24704e+22 
  300.00 -5.78040  1.17309e+00  2.65910e+22 
  300.00 -5.75200  1.06215e+00  2.40761e+22 
  300.00 -5.72360  7.94412e-01  1.80073e+22 
  300.00 -5.69520  6.79971e-01  1.54132e+22 
  300.00 -5.66680  8.68944e-01  1.96968e+22 
  300.00 -5.63840  1.24259e+00  2.81663e+22 
  300.00 -5.61000  1.33815e+00  3.03326e+22 
  300.00 -5.58160  9.85518e-01  2.23392e+22 
  300.00 -5.55320  5.98737e-01  1.35719e+22 
  300.00 -5.52480  4.65036e-01  1.05412e+22 
  300.00 -5.49640  6.18644e-01  1.40231e+22 
  300.00 -5.46800  9.61488e-01  2.17945e+22 
  300.00 -5.43960  1.13284e+00  2.56786e+22 
  300.00 -5.41120  8.73106e-01  1.97911e+22 
  300.00 -5.38280  6.23139e-01  1.41250e+22 
  300.00 -5.35440  5.92790e-01  1.34371e+22 
  300.00 -5.32600  6.43310e-01  1.45822e+22 
  300.00 -5.29760  8.72916e-01  1.97868e+22 
  300.00 -5.26920  1.23031e+00  2.78880e+22 
  300.00 -5.24080  1.07928e+00  2.44645e+22 
  300.00 -5.21240  5.63503e-01  1.27732e+22 
  300.00 -5.18400  3.94080e-01  8.93280e+21 
  300.00 -5.15560  4.55074e-01  1.03154e+22 
  300.00 -5.12720  6.23818e-01  1.41404e+22 
  300.00 -5.09880  8.98191e-01  2.03597e+22 
  300.00 -5.07040  1.01550e+00  2.30189e+22 
  300.00 -5.04200  7.45943e-01  1.69086e+22 
  300.00 -5.01360  4.53583e-01  1.02816e+22 
  300.00 -4.98520  3.31995e-01  7.52549e+21 
  300.00 -4.95680  3.62544e-01  8.21796e+21 
  300.00 -4.92840  5.52788e-01  1.25303e+22 
  300.00 -4.90000  8.42760e-01  1.91032e+22 
  300.00 -4.87160  9.44928e-01  2.14191e+22 
  300.00 -4.84320  6.65226e-01  1.50790e+22 
  300.00 -4.81480  3.66482e-01  8.30721e+21 
  300.00 -4.78640  2.54885e-01  5.77760e+21 
  300.00 -4.75800  3.21931e-01  7.29735e+21 
  300.00 -4.72960  4.97911e-01  1.12864e+22 
  300.00 -4.70120  7.09132e-01  1.60742e+22 
  300.00 -4.67280  8.10940e-01  1.83820e+22 
  300.00 -4.64440  6.17772e-01  1.40033e+22 
  300.00 -4.61600  4.18107e-01  9.47742e+21 
  300.00 -4.58760  3.45185e-01  7.82447e+21 
  300.00 -4.55920  2.84919e-01  6.45839e+21 
  300.00 -4.53080  2.98535e-01  6.76703e+21 
  300.00 -4.50240  5.10043e-01  1.15614e+22 
  300.00 -4.47400  7.94272e-01  1.80041e+22 
  300.00 -4.44560  7.20773e-01  1.63381e+22 
  300.00 -4.41720  3.88830e-01  8.81380e+21 
  300.00 -4.38880  2.82949e-01  6.41373e+21 
  300.00 -4.36040  2.94948e-01  6.68573e+21 
  300.00 -4.33200  3.32662e-01  7.54062e+21 
  300.00 -4.30360  4.06778e-01  9.22063e+21 
  300.00 -4.27520  5.15353e-01  1.16817e+22 
  300.00 -4.24680  5.71218e-01  1.29481e+22 
  300.00 -4.21840  4.26772e-01  9.67385e+21 
  300.00 -4.19000  2.54964e-01  5.77940e+21 
  300.00 -4.16160  1.78101e-01  4.03710e+21 
  300.00 -4.13320  1.92350e-01  4.36008e+21 
  300.00 -4.10480  2.70584e-01  6.13345e+21 
  300.00 -4.07640  3.75204e-01  8.50493e+21 
  300.00 -4.04800  5.18749e-01  1.17587e+22 
  300.00 -4.01960  5.75033e-01  1.30345e+22 
  300.00 -3.99120  4.25153e-01  9.63714e+21 
  300.00 -3.96280  2.66570e-01  6.04247e+21 
  300.00 -3.93440  2.43598e-01  5.52174e+21 
  300.00 -3.90600  3.37453e-01  7.64921e+21 
  300.00 -3.87760  4.99679e-01  1.13265e+22 
  300.00 -3.84920  6.79246e-01  1.53968e+22 
  300.00 -3.82080  9.12660e-01  2.06877e+22 
  300.00 -3.79240  1.19393e+00  2.70634e+22 
  300.00 -3.76400  1.06201e+00  2.40730e+22 
  300.00 -3.73560  8.00983e-01  1.81563e+22 
  300.00 -3.70720  7.75044e-01  1.75683e+22 
  300.00 -3.67880  1.07726e+00  2.44188e+22 
  300.00 -3.65040  1.94289e+00  4.40404e+22 
  300.00 -3.62200  4.02638e+00  9.12679e+22 
  300.00 -3.59360  7.67678e+00  1.74013e+23 
  300.00 -3.56520  7.42570e+00  1.68322e+23 
  300.00 -3.53680  3.50712e+00  7.94974e+22 
  300.00 -3.50840  2.08138e+00  4.71797e+22 
  300.00 -3.48000  1.94604e+00  4.41118e+22 
  300.00 -3.45160  2.56904e+00  5.82336e+22 
  300.00 -3.42320  6.10566e+00  1.38400e+23 
  300.00 -3.39480  1.02975e+01  2.33419e+23 
  300.00 -3.36640  6.80370e+00  1.54223e+23 
  300.00 -3.33800  3.57028e+00  8.09292e+22 
  300.00 -3.30960  2.61751e+00  5.93323e+22 
  300.00 -3.28120  2.14479e+00  4.86169e+22 
  300.00 -3.25280  2.04055e+00  4.62541e+22 
  300.00 -3.22440  2.43773e+00  5.52573e+22 
  300.00 -3.19600  3.09627e+00  7.01847e+22 
  300.00 -3.16760  3.85693e+00  8.74268e+22 
  300.00 -3.13920  5.56642e+00  1.26177e+23 
  300.00 -3.11080  7.95238e+02  1.80260e+25 
  300.00 -3.08240 -5.03768e+00 -1.14191e+23 
  300.00 -3.05400 -2.98526e+00 -6.76682e+22 
  300.00 -3.02560 -2.87724e+00 -6.52197e+22 
  300.00 -2.99720 -4.45173e+00 -1.00909e+23 
  300.00 -2.96880 -2.09359e+01 -4.74563e+23 
  300.00 -2.94040  5.51186e+00  1.24940e+23 
  300.00 -2.91200  3.03364e+00  6.87650e+22 
  300.00 -2.88360  2.87118e+00  6.50824e+22 
  300.00 -2.85520  3.84716e+00  8.72055e+22 
  300.00 -2.82680  8.93713e+00  2.02582e+23 
  300.00 -2.79840  4.02645e+01  9.12695e+23 
  300.00 -2.77000  1.07575e+01  2.43846e+23 
  300.00 -2.74160  5.71042e+00  1.29441e+23 
  300.00 -2.71320  9.55489e+00  2.16585e+23 
  300.00 -2.68480 -2.70836e+01 -6.13917e+23 
  300.00 -2.65640 -3.42714e+01 -7.76846e+23 
  300.00 -2.62800  1.01851e+01  2.30870e+23 
  300.00 -2.59960  4.73308e+00  1.07287e+23 
  300.00 -2.57120  4.27042e+00  9.67996e+22 
  300.00 -2.54280  7.54151e+00  1.70947e+23 
  300.00 -2.51440 -1.79928e+01 -4.07851e+23 
  300.00 -2.48600 -7.78058e+00 -1.76366e+23 
  300.00 -2.45760 -3.65534e+01 -8.28572e+23 
  300.00 -2.42920  7.23047e+00  1.63897e+23 
  300.00 -2.40080  4.37188e+00  9.90996e+22 
  300.00 -2.37240  3.49702e+00  7.92687e+22 
  300.00 -2.34400  2.87646e+00  6.52020e+22 
  300.00 -2.31560  2.31538e+00  5.24838e+22 
  300.00 -2.28720  1.83600e+00  4.16174e+22 
  300.00 -2.25880  1.82134e+00  4.12851e+22 
  300.00 -2.23040  2.51397e+00  5.69853e+22 
  300.00 -2.20200  4.39316e+00  9.95819e+22 
  300.00 -2.17360  6.42121e+00  1.45552e+23 
  300.00 -2.14520  7.71974e+00  1.74987e+23 
  300.00 -2.11680  6.32090e+00  1.43279e+23 
  300.00 -2.08840  3.30621e+00  7.49434e+22 
  300.00 -2.06000  2.32541e+00  5.27112e+22 
  300.00 -2.03160  2.31735e+00  5.25286e+22 
  300.00 -2.00320  2.71551e+00  6.15538e+22 
  300.00 -1.97480  2.45759e+00  5.57073e+22 
  300.00 -1.94640  1.66974e+00  3.78488e+22 
  300.00 -1.91800  1.27927e+00  2.89977e+22 
  300.00 -1.88960  1.30688e+00  2.96236e+22 
  300.00 -1.86120  1.71526e+00  3.88806e+22 
  300.00 -1.83280  2.90539e+00  6.58579e+22 
  300.00 -1.80440  5.17939e+00  1.17404e+23 
  300.00 -1.77600  3.41845e+00  7.74876e+22 
  300.00 -1.74760  1.65510e+00  3.75170e+22 
  300.00 -1.71920  1.14751e+00  2.60111e+22 
  300.00 -1.69080  1.09667e+00  2.48586e+22 
  300.00 -1.66240  1.17725e+00  2.66854e+22 
  300.00 -1.63400  1.07967e+00  2.44734e+22 
  300.00 -1.60560  9.12091e-01  2.06748e+22 
  300.00 -1.57720  7.96850e-01  1.80626e+22 
  300.00 -1.54880  8.33707e-01  1.88980e+22 
  300.00 -1.52040  1.13287e+00  2.56793e+22 
  300.00 -1.49200  1.55651e+00  3.52821e+22 
  300.00 -1.46360  1.44212e+00  3.26892e+22 
  300.00 -1.43520  8.84402e-01  2.00472e+22 
  300.00 -1.40680  5.09226e-01  1.15429e+22 
  300.00 -1.37840  3.68805e-01  8.35987e+21 
  300.00 -1.35000  4.31872e-01  9.78944e+21 
  300.00 -1.32160  5.83546e-01  1.32275e+22 
  300.00 -1.29320  4.60262e-01  1.04330e+22 
  300.00 -1.26480  2.47911e-01  5.61952e+21 
  300.00 -1.23640  1.76164e-01  3.99320e+21 
  300.00 -1.20800  2.89862e-01  6.57045e+21 
  300.00 -1.17960  3.74420e+00  8.48716e+22 
  300.00 -1.15120 -6.01964e+02 -1.36450e+25 
  300.00 -1.12280  1.74707e+00  3.96016e+22 
  300.00 -1.09440 -6.59665e+00 -1.49529e+23 
  300.00 -1.06600 -7.64367e-01 -1.73263e+22 
  300.00 -1.03760 -6.54067e-01 -1.48261e+22 
  300.00 -1.00920 -6.39544e-01 -1.44968e+22 
  300.00 -0.98080 -7.99220e-01 -1.81163e+22 
  300.00 -0.95240 -7.28774e+00 -1.65195e+23 
  300.00 -0.92400  3.43811e+00  7.79332e+22 
  300.00 -0.89560  8.01529e+00  1.81686e+23 
  300.00 -0.86720 -1.38498e+01 -3.13940e+23 
  300.00 -0.83880  1.84777e+00  4.18843e+22 
  300.00 -0.81040  5.17131e-01  1.17221e+22 
  300.00 -0.78200  4.43460e-01  1.00521e+22 
  300.00 -0.75360  5.03487e-01  1.14128e+22 
  300.00 -0.72520  4.30993e-01  9.76952e+21 
  300.00 -0.69680  2.98857e-01  6.77433e+21 
  300.00 -0.66840  2.35751e-01  5.34389e+21 
  300.00 -0.64000  2.12339e-01  4.81318e+21 
  300.00 -0.61160  2.13569e-01  4.84106e+21 
  300.00 -0.58320  2.10967e-01  4.78208e+21 
  300.00 -0.55480  1.94226e-01  4.40261e+21 
  300.00 -0.52640  2.66754e-01  6.04663e+21 
  300.00 -0.49800 -2.24238e+00 -5.08291e+22 
  300.00 -0.46960 -1.92498e-01 -4.36344e+21 
  300.00 -0.44120 -1.58197e+00 -3.58593e+22 
  300.00 -0.41280  1.65893e-01  3.76038e+21 
  300.00 -0.38440  1.13069e-01  2.56298e+21 
  300.00 -0.35600  7.55347e-02  1.71218e+21 
  300.00 -0.32760  4.29980e-02  9.74656e+20 
  300.00 -0.29920  3.29208e-02  7.46230e+20 
  300.00 -0.27080  3.37131e-02  7.64190e+20 
  300.00 -0.24240  3.55469e-02  8.05758e+20 
  300.00 -0.21400  3.76025e-02  8.52353e+20 
  300.00 -0.18560  5.66801e-02  1.28479e+21 
  300.00 -0.15720 -1.52753e-01 -3.46252e+21 
  300.00 -0.12880 -3.11372e-02 -7.05801e+20 
  300.00 -0.10040 -2.44249e-02 -5.53650e+20 
  300.00 -0.07200 -1.40156e-01 -3.17698e+21 
  300.00 -0.04360  6.57317e-03  1.48997e+20 
  300.00 -0.01520  2.07861e-03  4.71167e+19 
  300.00  0.01320  9.62560e-04  2.18188e+19 
  300.00  0.04160  4.10824e-04  9.31233e+18 
  300.00  0.07000  1.53350e-04  3.47605e+18 
  300.00  0.09840  5.33335e-05  1.20893e+18 
  300.00  0.12680  1.80425e-05  4.08978e+17 
  300.00  0.15520  6.04461e-06  1.37016e+17 
  300.00  0.18360  2.01871e-06  4.57590e+16 
  300.00  0.21200  6.74431e-07  1.52876e+16 
  300.00  0.24040  2.28264e-07  5.17418e+15 
  300.00  0.26880  8.75305e-08  1.98409e+15 
  300.00  0.29720  7.69014e-07  1.74316e+16 
  300.00  0.32560 -8.74529e-09 -1.98234e+14 
  300.00  0.35400 -1.09340e-08 -2.47846e+14 
  300.00  0.38240 -2.91415e-08 -6.60565e+14 
  300.00  0.41080 -8.62467e-08 -1.95500e+15 
  300.00  0.43920 -2.58329e-07 -5.85567e+15 
  300.00  0.46760 -7.74738e-07 -1.75614e+16 
  300.00  0.49600 -2.32333e-06 -5.26641e+16 
  300.00  0.52440 -6.96317e-06 -1.57838e+17 
  300.00  0.55280 -2.08309e-05 -4.72183e+17 
  300.00  0.58120 -6.19858e-05 -1.40506e+18 
  300.00  0.60960 -1.81765e-04 -4.12014e+18 
  300.00  0.63800 -5.14577e-04 -1.16642e+19 
  300.00  0.66640 -1.36125e-03 -3.08562e+19 
  300.00  0.69480 -3.19827e-03 -7.24967e+19 
  300.00  0.72320 -6.24257e-03 -1.41503e+20 
  300.00  0.75160 -1.07646e-02 -2.44007e+20 
  300.00  0.78000 -1.94067e-02 -4.39902e+20 
  300.00  0.80840 -3.29758e-02 -7.47477e+20 
  300.00  0.83680 -4.48760e-02 -1.01723e+21 
  300.00  0.86520 -5.41645e-02 -1.22777e+21 
  300.00  0.89360 -8.42865e-02 -1.91056e+21 
  300.00  0.92200 -1.09183e-01 -2.47490e+21 
  300.00  0.95040 -1.21937e-01 -2.76401e+21 
  300.00  0.97880 -1.57273e-01 -3.56498e+21 
  300.00  1.00720 -1.70302e-01 -3.86031e+21 
  300.00  1.03560 -1.56282e-01 -3.54251e+21 
  300.00  1.06400 -1.54574e-01 -3.50380e+21 
  300.00  1.09240 -1.59735e-01 -3.62079e+21 
  300.00  1.12080 -1.61479e-01 -3.66031e+21 
  300.00  1.14920 -1.54664e-01 -3.50583e+21 
  300.00  1.17760 -1.67809e-01 -3.80381e+21 
  300.00  1.20600 -2.45538e-01 -5.56572e+21 
  300.00  1.23440 -4.41296e-01 -1.00031e+22 
  300.00  1.26280 -7.69133e-01 -1.74343e+22 
  300.00  1.29120 -7.75539e-01 -1.75795e+22 
  300.00  1.31960 -5.33371e-01 -1.20902e+22 
  300.00  1.34800 -4.63051e-01 -1.04962e+22 
  300.00  1.37640 -4.83572e-01 -1.09613e+22 
  300.00  1.40480 -5.23955e-01 -1.18767e+22 
  300.00  1.43320 -6.02529e-01 -1.36578e+22 
  300.00  1.46160 -6.69691e-01 -1.51802e+22 
  300.00  1.49000 -6.61846e-01 -1.50024e+22 
  300.00  1.51840 -6.37992e-01 -1.44617e+22 
  300.00  1.54680 -6.44417e-01 -1.46073e+22 
  300.00  1.57520 -6.71623e-01 -1.52240e+22 
  300.00  1.60360 -7.35513e-01 -1.66722e+22 
  300.00  1.63200 -7.82108e-01 -1.77284e+22 
  300.00  1.66040 -7.84314e-01 -1.77784e+22 
  300.00  1.68880 -7.69988e-01 -1.74537e+22 
  300.00  1.71720 -7.60417e-01 -1.72367e+22 
  300.00  1.74560 -7.42376e-01 -1.68278e+22 
