    58   -98.62345988   -52.75962622   -52.64754500   -52.64694962    -7.64921486    -5.13135069    -2.96097895    -2.35352669    -2.35327283    -1.00713597     5.30027173     5.30100661     5.30360674     5.30486032     5.30489115     5.30497658     5.30546751     5.30626915     5.31056977
    59   -98.62149953   -52.76251380   -52.64970631   -52.64862690    -7.58763271    -5.16544215    -2.97292284    -2.30772839    -2.30738510    -0.98767919     5.29695541     5.29823695     5.30274797     5.30481904     5.30488706     5.30501252     5.30605402     5.30705778     5.31550222
    60   -98.62131036   -52.76568678   -52.65191897   -52.65038811    -7.52628393    -5.19951775    -2.98229554    -2.26134326    -2.26099339    -0.96811750     5.29451139     5.29610221     5.30220175     5.30476303     5.30489947     5.30504746     5.30668411     5.30749476     5.31982160
    61   -98.62219260   -52.76935652   -52.65416435   -52.65223956    -7.46552683    -5.23357389    -2.98889669    -2.21439203    -2.21408087    -0.94846127     5.29312082     5.29467182     5.30197142     5.30468688     5.30494296     5.30508575     5.30726448     5.30762835     5.32284024
    62   -98.62337401   -52.77369579   -52.65641247   -52.65418775    -7.40576290    -5.26758630    -2.99252172    -2.16690062    -2.16663791    -0.92872215     5.29284269     5.29397221     5.30199762     5.30460439     5.30503488     5.30512037     5.30753908     5.30769306     5.32405722
    63   -98.62422316   -52.77880892   -52.65862736   -52.65624051    -7.34736888    -5.30150920    -2.99296589    -2.11890004    -2.11866822    -0.90891296     5.29361020     5.29400500     5.30219494     5.30453859     5.30514161     5.30517273     5.30730289     5.30788124     5.32328950
    64   -98.62440551   -52.78471305   -52.66077322   -52.65840561    -7.29064565    -5.33527842    -2.99002962    -2.07042223    -2.07019386    -0.88904750     5.29476023     5.29524174     5.30249649     5.30451166     5.30514345     5.30531124     5.30696945     5.30777434     5.32073528
    65   -98.62394482   -52.79133446   -52.66282031   -52.66068715    -7.23579437    -5.36881833    -2.98352416    -2.02149364    -2.02125709    -0.86914016     5.29621990     5.29746736     5.30287219     5.30453768     5.30512460     5.30536799     5.30656497     5.30736628     5.31694383
    66   -98.62317900   -52.79852037   -52.66475026   -52.66308013    -7.18292339    -5.40205175    -2.97327601    -1.97213596    -1.97191065    -0.84920558     5.29835001     5.29996870     5.30331865     5.30461827     5.30508574     5.30527287     5.30611088     5.30670585     5.31268085
    67   -98.62262818   -52.80606327   -52.66656042   -52.66556493    -7.13208120    -5.43491122    -2.95912954    -1.92236865    -1.92220442    -0.82925828     5.30108289     5.30242751     5.30387020     5.30474229     5.30502529     5.30506336     5.30561369     5.30589231     5.30869401
    68   -98.62281513   -52.81373179   -52.66826623   -52.66810403    -7.08330497    -5.46734949    -2.94094761    -1.87220832    -1.87217599    -0.80931231     5.30429561     5.30457566     5.30470346     5.30488977     5.30492318     5.30493704     5.30503448     5.30505949     5.30542785
    69   -98.62408921   -52.82130148   -52.67064320   -52.66990076    -7.03666983    -5.49934696    -2.91861107    -1.82184451    -1.82166837    -0.78938096     5.30288109     5.30434755     5.30435002     5.30481243     5.30495699     5.30503812     5.30623595     5.30627995     5.30779377
    70   -98.62650149   -52.82857929   -52.67311828   -52.67151094    -6.99232483    -5.53091449    -2.89201866    -1.77120852    -1.77076016    -0.76947662     5.30081267     5.30359425     5.30388356     5.30464791     5.30506854     5.30516796     5.30735045     5.30908111     5.31131021
