0.00001 9.996207294369682e-01
0.01250 9.881992752703915e-01
0.02500 9.851318723600782e-01
0.03750 9.835617798551596e-01
0.05000 9.826234585314033e-01
0.06250 9.819763131487529e-01
0.07500 9.814592969356793e-01
0.08750 9.809860498258444e-01
0.10000 9.805021508408670e-01
0.11250 9.799646999873081e-01
0.12500 9.793366085189960e-01
0.13750 9.786174807301904e-01
0.15000 9.778963353270947e-01
0.16250 9.771841076683834e-01
0.17500 9.763484410147474e-01
0.18750 9.753248990997277e-01
0.20000 9.741002455982940e-01
0.21250 9.726647952131531e-01
0.22500 9.710098880412709e-01
0.23750 9.691440294220358e-01
0.25000 9.671185014733366e-01
0.26250 9.650360368793635e-01
0.27500 9.629954397146087e-01
0.28750 9.609995239129820e-01
0.30000 9.589495923338458e-01
0.31250 9.567307083097230e-01
0.32500 9.542690902022293e-01
0.33750 9.515311342419746e-01
0.35000 9.485055556746859e-01
0.36250 9.451928664433344e-01
0.37500 9.416047904675534e-01
0.38750 9.377701461589675e-01
0.40000 9.337336680381073e-01
0.41250 9.295043242892574e-01
0.42500 9.248397906683709e-01
0.43750 9.182232172237933e-01
0.45000 9.097814354287223e-01
0.46250 9.172883464626230e-01
0.47500 9.134189443012476e-01
0.48750 9.092586610822040e-01
0.50000 9.050692205908956e-01
0.51250 9.006595971346334e-01
0.52500 8.961036438303758e-01
0.53750 8.915742656825160e-01
0.55000 8.871785466678744e-01
0.56250 8.827670284386714e-01
0.57500 8.783140649437712e-01
0.58750 8.738759986824242e-01
0.60000 8.694379804069781e-01
0.61250 8.650226433506463e-01
0.62500 8.607556127412793e-01
0.63750 8.567278043725073e-01
0.65000 8.529124261556860e-01
0.66250 8.493039287389283e-01
0.67500 8.458671996794596e-01
0.68750 8.424377427379488e-01
0.70000 8.388436928259581e-01
0.71250 8.350345129111330e-01
0.72500 8.309995283642336e-01
0.73750 8.266747708886987e-01
0.75000 8.220890285621693e-01
0.76250 8.174236002545956e-01
0.77500 8.128811114496338e-01
0.78750 8.085457101708953e-01
0.80000 8.043591928573360e-01
0.81250 8.002417203796162e-01
0.82500 7.961992183493833e-01
0.83750 7.922889836128811e-01
0.85000 7.884979269167443e-01
0.86250 7.846964775697027e-01
0.87500 7.807567453306116e-01
0.88750 7.766580768115205e-01
0.90000 7.724789106025332e-01
0.91250 7.683899714718588e-01
0.92500 7.646022959725732e-01
0.93750 7.611339500968088e-01
0.95000 7.577362119998667e-01
0.96250 7.542446784192183e-01
0.97500 7.507523135001090e-01
0.98750 7.474968622524754e-01
1.00000 7.447187183589156e-01
1.01250 7.425360913536031e-01
1.02500 7.408940242201322e-01
1.03750 7.396383840289777e-01
1.05000 7.386175559755332e-01
1.06250 7.376778423238032e-01
1.07500 7.366094724372830e-01
1.08750 7.351977150168988e-01
1.10000 7.333146318672453e-01
1.11250 7.309612460453241e-01
1.12500 7.282818839990652e-01
1.13750 7.255250479356921e-01
1.15000 7.229660443799446e-01
1.16250 7.208353563165008e-01
1.17500 7.192617844604743e-01
1.18750 7.182185848198153e-01
1.20000 7.174937152345642e-01
1.21250 7.167755338177930e-01
1.22500 7.158408253512979e-01
1.23750 7.146344391278148e-01
1.25000 7.131810423583238e-01
1.26250 7.114928375902074e-01
1.27500 7.095631555107146e-01
1.28750 7.074021281568461e-01
1.30000 7.050579957532603e-01
1.31250 7.026115520554482e-01
1.32500 7.001511087989275e-01
1.33750 6.977362105785895e-01
1.35000 6.953774281161179e-01
1.36250 6.930632998176764e-01
1.37500 6.908039989034221e-01
1.38750 6.886339444109107e-01
1.40000 6.865925202094838e-01
1.41250 6.847246229854929e-01
1.42500 6.830689879573775e-01
1.43750 6.816046961238600e-01
1.45000 6.802143397578138e-01
1.46250 6.787292881559883e-01
1.47500 6.770211019545228e-01
1.48750 6.750586699706991e-01
1.50000 6.729124529079650e-01
1.51250 6.707325751677630e-01
1.52500 6.687159376610685e-01
1.53750 6.670546169932247e-01
1.55000 6.658602330175835e-01
1.56250 6.651031379582238e-01
1.57500 6.646420143486410e-01
1.58750 6.643374104625961e-01
1.60000 6.641207930263848e-01
1.61250 6.639619411253588e-01
1.62500 6.638162539237592e-01
1.63750 6.636172933388212e-01
1.65000 6.633091995509950e-01
1.66250 6.628780460784187e-01
1.67500 6.623458694271162e-01
1.68750 6.617299070909975e-01
1.70000 6.609784006947811e-01
1.71250 6.599700896572176e-01
1.72500 6.586969247647460e-01
1.73750 6.574452863873149e-01
1.75000 6.567049267213029e-01
1.76250 6.568317615598936e-01
1.77500 6.576508284790316e-01
1.78750 6.584158837532386e-01
1.80000 6.585498670166247e-01
1.81250 6.583879367055396e-01
1.82500 6.584675063734132e-01
1.83750 6.585165629810731e-01
1.85000 6.585701221052267e-01
1.86250 6.588710256592715e-01
1.87500 6.607505215776508e-01
1.88750 6.680903221631657e-01
1.90000 6.732362512502394e-01
1.91250 6.731952744182854e-01
1.92500 6.713438916859488e-01
1.93750 6.691476077995937e-01
1.95000 6.670719718486602e-01
1.96250 6.649646631619311e-01
1.97500 6.626169600580916e-01
1.98750 6.601002836429946e-01
2.00000 6.575811383936420e-01
2.01250 6.551907016394509e-01
2.02500 6.530110194767629e-01
2.03750 6.510709888040188e-01
2.05000 6.493361479537307e-01
2.06250 6.477137191424995e-01
2.07500 6.460865634245567e-01
2.08750 6.443621835730104e-01
2.10000 6.425025894797729e-01
2.11250 6.405197026594830e-01
2.12500 6.384526149694975e-01
2.13750 6.363458779977781e-01
2.15000 6.342359985913271e-01
2.16250 6.321464218814403e-01
2.17500 6.300873888650407e-01
2.18750 6.280566994918186e-01
2.20000 6.260444194218691e-01
2.21250 6.240445527361039e-01
2.22500 6.220624987415261e-01
2.23750 6.201066593812984e-01
2.25000 6.181735914241661e-01
2.26250 6.162489200565933e-01
2.27500 6.143269163681360e-01
2.28750 6.124243781024771e-01
2.30000 6.105771025232655e-01
2.31250 6.088286111276415e-01
2.32500 6.072144503494544e-01
2.33750 6.057431021215944e-01
2.35000 6.043870175639026e-01
2.36250 6.030987920003784e-01
2.37500 6.018441289449767e-01
2.38750 6.006044155459407e-01
2.40000 5.993536243411627e-01
2.41250 5.980481027417694e-01
2.42500 5.966339436044283e-01
2.43750 5.950612580902221e-01
2.45000 5.932963180586168e-01
2.46250 5.913270383163853e-01
2.47500 5.891621470052592e-01
2.48750 5.868267874126724e-01
2.50000 5.843567039123921e-01
2.51250 5.817919705171327e-01
2.52500 5.791710678389457e-01
2.53750 5.765265309156578e-01
2.55000 5.738834190364280e-01
2.56250 5.712612293670943e-01
2.57500 5.686786678384643e-01
2.58750 5.661592608142232e-01
2.60000 5.637350952718428e-01
2.61250 5.614468314082058e-01
2.62500 5.593400221217039e-01
2.63750 5.574591125314280e-01
2.65000 5.558403435159301e-01
2.66250 5.545038106255825e-01
2.67500 5.534444088917316e-01
2.68750 5.526223736780420e-01
2.70000 5.519574824891179e-01
2.71250 5.513347295329794e-01
2.72500 5.506265451330785e-01
2.73750 5.497248251648190e-01
2.75000 5.485665061724038e-01
2.76250 5.471412432591947e-01
2.77500 5.454831964578973e-01
2.78750 5.436567385490322e-01
2.80000 5.417445005972060e-01
2.81250 5.398415183355475e-01
2.82500 5.380550184691453e-01
2.83750 5.365034353674257e-01
2.85000 5.352987367360984e-01
2.86250 5.344956538911610e-01
2.87500 5.340315718155271e-01
2.88750 5.337383732875932e-01
2.90000 5.334480664220231e-01
2.91250 5.330775086691908e-01
2.92500 5.326164121443375e-01
2.93750 5.320715659503198e-01
2.95000 5.314284677691226e-01
2.96250 5.306426739420521e-01
2.97500 5.296521867395689e-01
2.98750 5.283994457990923e-01
3.00000 5.268518803530181e-01
3.01250 5.250140903065392e-01
3.02500 5.229291750313341e-01
3.03750 5.206681020216657e-01
3.05000 5.183088597003100e-01
3.06250 5.159157470698034e-01
3.07500 5.135364124036490e-01
3.08750 5.112231136338736e-01
3.10000 5.090579344020667e-01
3.11250 5.071541163737742e-01
3.12500 5.056269959246513e-01
3.13750 5.045476705659159e-01
3.15000 5.039002528403246e-01
3.16250 5.035685647672767e-01
3.17500 5.033675064845685e-01
3.18750 5.031010260271372e-01
3.20000 5.026085204994529e-01
3.21250 5.017797189616036e-01
3.22500 5.005454808850349e-01
3.23750 4.988627377475592e-01
3.25000 4.967135035737690e-01
3.26250 4.941260326459767e-01
3.27500 4.911988159898981e-01
3.28750 4.880952242619320e-01
3.30000 4.849870542849428e-01
3.31250 4.819679957158173e-01
3.32500 4.790452381929951e-01
3.33750 4.762749832500069e-01
3.35000 4.738821435296411e-01
3.36250 4.722110789954631e-01
3.37500 4.715605337048187e-01
3.38750 4.720134153949125e-01
3.40000 4.733524020859380e-01
3.41250 4.751215737355087e-01
3.42500 4.768153593168320e-01
3.43750 4.780901987797021e-01
3.45000 4.788534702374701e-01
3.46250 4.791790783552576e-01
3.47500 4.791545510782815e-01
3.48750 4.787873983179148e-01
3.50000 4.780252102683573e-01
3.51250 4.768501930856139e-01
3.52500 4.753783511979917e-01
3.53750 4.738984251656094e-01
3.55000 4.727536980512609e-01
3.56250 4.721112041195779e-01
3.57500 4.719291660774239e-01
3.58750 4.721126994130133e-01
3.60000 4.725470780945663e-01
3.61250 4.732031299576588e-01
3.62500 4.742487985588927e-01
3.63750 4.758563034436513e-01
3.65000 4.779135404842618e-01
3.66250 4.799534387044392e-01
3.67500 4.814594162158277e-01
3.68750 4.822264047814434e-01
3.70000 4.821352773168753e-01
3.71250 4.808730753145298e-01
3.72500 4.804418396876331e-01
3.73750 4.878487088812742e-01
3.75000 4.893482217321309e-01
3.76250 4.873023282918794e-01
3.77500 4.859438111003251e-01
3.78750 4.870841611528440e-01
3.80000 4.877433961639097e-01
3.81250 4.857067616272821e-01
3.82500 4.857096491777276e-01
3.83750 4.848667301574479e-01
3.85000 4.815103111351755e-01
3.86250 4.777453299876699e-01
3.87500 4.740349566802680e-01
3.88750 4.704465323739160e-01
3.90000 4.669814270039394e-01
3.91250 4.636141083135571e-01
3.92500 4.602756223322643e-01
3.93750 4.568819393866007e-01
3.95000 4.533923197344824e-01
3.96250 4.498146242523797e-01
3.97500 4.461927455704278e-01
3.98750 4.425885259237591e-01
4.00000 4.390572746953637e-01
4.01250 4.356612404234796e-01
4.02500 4.324821594440766e-01
4.03750 4.295891274768517e-01
4.05000 4.270081647379791e-01
4.06250 4.247252426261067e-01
4.07500 4.227180567021221e-01
4.08750 4.209742670644749e-01
4.10000 4.194774075136222e-01
4.11250 4.181779912024979e-01
4.12500 4.169852262051081e-01
4.13750 4.158054756278275e-01
4.15000 4.145702685639184e-01
4.16250 4.132209399322312e-01
4.17500 4.116954427820837e-01
4.18750 4.099407240128194e-01
4.20000 4.079284142271235e-01
4.21250 4.056449766951375e-01
4.22500 4.030746216663637e-01
4.23750 4.002210975613873e-01
4.25000 3.971312059500575e-01
4.26250 3.938636633704302e-01
4.27500 3.904438696882901e-01
4.28750 3.868675297945264e-01
4.30000 3.831433927628652e-01
4.31250 3.793160713365171e-01
4.32500 3.754604380122815e-01
4.33750 3.716623779745981e-01
4.35000 3.679815020305388e-01
4.36250 3.644200017496779e-01
4.37500 3.609557633050446e-01
4.38750 3.576041604953712e-01
4.40000 3.544205783042779e-01
4.41250 3.514673843160711e-01
4.42500 3.487846832653804e-01
4.43750 3.463578097657660e-01
4.45000 3.441050381608132e-01
4.46250 3.419169590696203e-01
4.47500 3.397018404437487e-01
4.48750 3.373897205319816e-01
4.50000 3.349229386088458e-01
4.51250 3.322626516787754e-01
4.52500 3.294018494242186e-01
4.53750 3.263665932344034e-01
4.55000 3.232052643356916e-01
4.56250 3.199760844714223e-01
4.57500 3.167370080218625e-01
4.58750 3.135372534207841e-01
4.60000 3.104119128361262e-01
4.61250 3.073826412447450e-01
4.62500 3.044701085044990e-01
4.63750 3.017176597052527e-01
4.65000 2.991845366789843e-01
4.66250 2.968638308805409e-01
4.67500 2.946135466615252e-01
4.68750 2.922531918614967e-01
4.70000 2.897118862906936e-01
4.71250 2.870311664376651e-01
4.72500 2.842841904939679e-01
4.73750 2.815158297859430e-01
4.75000 2.787307955304906e-01
4.76250 2.759224958117787e-01
4.77500 2.731083238226565e-01
4.78750 2.703462429499489e-01
4.80000 2.677429677082952e-01
4.81250 2.654688452366766e-01
4.82500 2.637492145155103e-01
4.83750 2.626785760063766e-01
4.85000 2.618344298460614e-01
4.86250 2.604083022485028e-01
4.87500 2.578650066303521e-01
4.88750 2.709352538234105e-01
4.90000 2.709890291395683e-01
4.91250 2.677113118432053e-01
4.92500 2.668584048717195e-01
4.93750 2.662278779428853e-01
4.95000 2.644760452650304e-01
4.96250 2.623837866364174e-01
4.97500 2.603731666448271e-01
4.98750 2.583770208609314e-01
5.00000 2.562100300511871e-01
5.01250 2.538078453597740e-01
5.02500 2.512123931704392e-01
5.03750 2.484727582534007e-01
5.05000 2.456125077187610e-01
5.06250 2.426426617152759e-01
5.07500 2.395777015603388e-01
5.08750 2.364420283719015e-01
5.10000 2.332682280703441e-01
5.11250 2.300912090431006e-01
5.12500 2.269416811216966e-01
5.13750 2.238409164497436e-01
5.15000 2.207977635473245e-01
5.16250 2.178090846906232e-01
5.17500 2.148647108447203e-01
5.18750 2.119554786757472e-01
5.20000 2.090796638250768e-01
5.21250 2.062441422538770e-01
5.22500 2.034613992209610e-01
5.23750 2.007460322101781e-01
5.25000 1.981126110062431e-01
5.26250 1.955739982582858e-01
5.27500 1.931385845958563e-01
5.28750 1.908064781196033e-01
5.30000 1.885665817082464e-01
5.31250 1.863967375059653e-01
5.32500 1.842673079528248e-01
5.33750 1.821463017362568e-01
5.35000 1.800037320787961e-01
5.36250 1.778145235015041e-01
5.37500 1.755607132590230e-01
5.38750 1.732334534448048e-01
5.40000 1.708343599168108e-01
5.41250 1.683754371374865e-01
5.42500 1.658772071779047e-01
5.43750 1.633651735893957e-01
5.45000 1.608651320259964e-01
5.46250 1.583985732394209e-01
5.47500 1.559829536780316e-01
5.48750 1.536675793411077e-01
5.50000 1.518955705447181e-01
5.51250 1.523746335106114e-01
5.52500 1.505277424284014e-01
5.53750 1.480799042658440e-01
5.55000 1.461265413588191e-01
5.56250 1.453134295666557e-01
5.57500 1.433236354887866e-01
5.58750 1.416326463742799e-01
5.60000 1.402063319061083e-01
5.61250 1.392248790687990e-01
5.62500 1.379839358671624e-01
5.63750 1.362799876870370e-01
5.65000 1.348674545083767e-01
5.66250 1.338545895066251e-01
5.67500 1.334510557662983e-01
5.68750 1.335853438642494e-01
5.70000 1.332086669594341e-01
5.71250 1.320177770680880e-01
5.72500 1.304451455130079e-01
5.73750 1.287025027024300e-01
5.75000 1.269197898083305e-01
5.76250 1.251851738135119e-01
5.77500 1.235399701037133e-01
5.78750 1.219887212090278e-01
5.80000 1.205028497872734e-01
5.81250 1.190304794680706e-01
5.82500 1.175308161748524e-01
5.83750 1.160057408540965e-01
5.85000 1.144908687399602e-01
5.86250 1.130247681773996e-01
5.87500 1.116315229535703e-01
5.88750 1.103207765333790e-01
5.90000 1.090934213164765e-01
5.91250 1.079453049180022e-01
5.92500 1.068677083493079e-01
5.93750 1.058468802626646e-01
5.95000 1.048669850525952e-01
5.96250 1.039149242143638e-01
5.97500 1.029806042234481e-01
5.98750 1.020557350411479e-01
6.00000 1.011343786682714e-01
6.01250 1.002146996387848e-01
6.02500 9.930006624513582e-02
6.03750 9.840012792514971e-02
6.05000 9.754010591387353e-02
6.06250 9.683431007612781e-02
6.07500 9.720072503527886e-02
6.08750 1.122569409056842e-01
