     0    -6.70810601    -0.25214573    -0.25214571    -0.25214568     1.91749315     1.91749316     9.10070627     9.10070627     9.10070627
     1    -6.68871317    -0.25370662    -0.25231117    -0.24970640     1.91585024     1.91809372     9.07264170     9.09332101     9.11896735
     2    -6.63376091    -0.25836746    -0.25011143    -0.24508185     1.91092896     1.91989404     9.03541960     9.07276844     9.12838520
     3    -6.55231745    -0.26606526    -0.24545949    -0.23835110     1.90275148     1.92289007     8.99173305     9.04351322     9.13082586
     4    -6.45756352    -0.27670445    -0.23827916    -0.22957714     1.89135410     1.92707562     8.94620307     9.01190243     9.12844589
     5    -6.36425421    -0.29016907    -0.22851082    -0.21880146     1.87678654     1.93244297     8.90468557     8.98473304     9.12330133
     6    -6.28587866    -0.30633658    -0.21611582    -0.20604005     1.85911068     1.93898355     8.87323348     8.96768276     9.11713515
     7    -6.23214820    -0.32509093    -0.20107935    -0.19128146     1.83839849     1.94668848     8.85700209     8.96402039     9.11126398
     8    -6.20740331    -0.34633243    -0.18341169    -0.17448761     1.81472855     1.95554889     8.85933296     8.97398460     9.10652596
     9    -6.21027857    -0.36998327    -0.16314776    -0.15559778     1.78818210     1.96555583     8.88117286     8.99501662     9.10328498
    10    -6.23457880    -0.39598845    -0.14034526    -0.13453586     1.75884014     1.97669995     8.92090632     9.02272033     9.10149268
    11    -6.27097694    -0.42431236    -0.11508131    -0.11122025     1.72678333     1.98897087     8.97460623     9.05216556     9.10080131
    12    -6.30899672    -0.45493227    -0.08744787    -0.08557490     1.69209520     2.00235650     9.03663899     9.07908564     9.10070845
    13    -6.33880871    -0.48782967    -0.05754553    -0.05753994     1.65486778     2.01684242     9.10050759     9.10064801     9.10070659
    14    -6.35254995    -0.52298096    -0.02708002    -0.02547618     1.61520810     2.03241152     9.10040901     9.11569190     9.15978467
    15    -6.34506462    -0.56034895     0.00581085     0.00866553     1.57324391     2.04904385     9.09962899     9.12451210     9.20898210
    16    -6.31409645    -0.59987620     0.04110827     0.04480078     1.52912756     2.06671690     9.09840035     9.12836745     9.24422441
    17    -6.26003754    -0.64148120     0.07876035     0.08287437     1.48303767     2.08540609     9.09694044     9.12890795     9.26363451
    18    -6.18536967    -0.68505726     0.11869382     0.12286009     1.43517840     2.10508546     9.09556980     9.12767674     9.26739419
    19    -6.09394152    -0.73047415     0.16082296     0.16476204     1.38577688     2.12572830     9.09461163     9.12578189     9.25749794
    20    -5.99021492    -0.77758170     0.20506148     0.20860956     1.33507929     2.14730775     9.09429786     9.12377020     9.23726721
    21    -5.87750358    -0.82668477     0.25178944     0.25488939     1.28284987     2.17001544     9.09471247     9.12166143     9.21045588
    22    -5.76289918    -0.87619951     0.29962155     0.30229220     1.23085113     2.19316904     9.09573710     9.11923359     9.18194875
    23    -5.64496456    -0.92785174     0.35041342     0.35263887     1.17736748     2.21763126     9.09716700     9.11600941     9.15424871
    24    -5.53005600    -0.97952268     0.40230155     0.40399859     1.12470248     2.24245068     9.09863664     9.11185325     9.13099520
    25    -5.41475398    -1.03303703     0.45734119     0.45830862     1.07113292     2.26855084     9.09989773     9.10660206     9.11281290
    26    -5.30363453    -1.08623397     0.51348892     0.51349589     1.01898772     2.29491398     9.10070269     9.10074503     9.10076574
    27    -5.19213948    -1.14103700     0.57167831     0.57289980     0.96659380     2.32251745     9.09383850     9.09460264     9.10103280
    28    -5.08395557    -1.19528355     0.63067088     0.63328834     0.91627358     2.35028113     9.08906097     9.09114633     9.10098517
    29    -4.97437256    -1.25098928     0.69276183     0.69689711     0.86647157     2.37923094     9.08455360     9.09116224     9.10077684
    30    -4.86714314    -1.30600659     0.75562815     0.76122084     0.81946558     2.40823184     9.08172504     9.09261882     9.10061724
    31    -4.75800653    -1.36242415     0.77388727     0.82170330     0.82860758     2.43835462     9.08070174     9.09468046     9.10056150
