     0   -10.27134050    -3.81535524    -3.81535522    -3.81535520    -1.64571182    -1.64571182     5.53749107     5.53749107     5.53749107
     1   -10.25194765    -3.81691615    -3.81552067    -3.81291591    -1.64735474    -1.64511125     5.50942649     5.53010580     5.55575216
     2   -10.19699535    -3.82157700    -3.81332093    -3.80829136    -1.65227603    -1.64331093     5.47220439     5.50955322     5.56517002
     3   -10.11555183    -3.82927482    -3.80866898    -3.80156060    -1.66045354    -1.64031489     5.42851785     5.48029798     5.56761069
     4   -10.02079784    -3.83991404    -3.80148865    -3.79278663    -1.67185095    -1.63612933     5.38298789     5.44868718     5.56523074
     5    -9.92748847    -3.85337869    -3.79172030    -3.78201094    -1.68641856    -1.63076198     5.34147041     5.42151778     5.56008619
     6    -9.84911289    -3.86954625    -3.77932529    -3.76924952    -1.70409447    -1.62422139     5.31001833     5.40446749     5.55392003
     7    -9.79538243    -3.88830065    -3.76428881    -3.75449092    -1.72480672    -1.61651645     5.29378695     5.40080513     5.54804885
     8    -9.77063755    -3.90954221    -3.74662114    -3.73769705    -1.74847674    -1.60765603     5.29611782     5.41076934     5.54331084
     9    -9.77351285    -3.93319313    -3.72635720    -3.71880720    -1.77502328    -1.59764907     5.31795771     5.43180138     5.54006985
    10    -9.79781314    -3.95919839    -3.70355467    -3.69774527    -1.80436533    -1.58650493     5.35769115     5.45950510     5.53827754
    11    -9.83421133    -3.98752238    -3.67829070    -3.67442963    -1.83642224    -1.57423399     5.41139106     5.48895033     5.53758615
    12    -9.87223115    -4.01814237    -3.65065723    -3.64878426    -1.87111048    -1.56084834     5.47342380     5.51587042     5.53749327
    13    -9.90204316    -4.05103986    -3.62075486    -3.62074928    -1.90833801    -1.54636239     5.53729238     5.53743281     5.53749139
    14    -9.91578440    -4.08619124    -3.59028932    -3.58868546    -1.94799781    -1.53079326     5.53719377     5.55247670     5.59656944
    15    -9.90829905    -4.12355931    -3.55739842    -3.55454371    -1.98996214    -1.51416090     5.53641373     5.56129689     5.64576686
    16    -9.87733084    -4.16308666    -3.52210097    -3.51840841    -2.03407862    -1.49648782     5.53518508     5.56515224     5.68100916
    17    -9.82327187    -4.20469175    -3.48444886    -3.48033477    -2.08016865    -1.47779860     5.53372516     5.56569273     5.70041924
    18    -9.74860395    -4.24826792    -3.44451534    -3.44034899    -2.12802807    -1.45811921     5.53235450     5.56446151     5.70417890
    19    -9.65717575    -4.29368494    -3.40238617    -3.39844699    -2.17742976    -1.43747633     5.53139634     5.56256665     5.69428264
    20    -9.55344911    -4.34079261    -3.35814760    -3.35459943    -2.22812753    -1.41589684     5.53108258     5.56055494     5.67405189
    21    -9.44073774    -4.38989581    -3.31141959    -3.30831955    -2.28035714    -1.39318912     5.53149720     5.55844617     5.64724055
    22    -9.32613332    -4.43941068    -3.26358743    -3.26091670    -2.33235609    -1.37003549     5.53252186     5.55601833     5.61873341
    23    -9.20819869    -4.49106306    -3.21279550    -3.21056999    -2.38583996    -1.34557322     5.53395178     5.55279415     5.59103338
    24    -9.09329013    -4.54273414    -3.16090731    -3.15921024    -2.43850519    -1.32075376     5.53542143     5.54863801     5.56777990
    25    -8.97798811    -4.59624864    -3.10586761    -3.10490017    -2.49207500    -1.29465356     5.53668253     5.54338683     5.54959764
    26    -8.86686865    -4.64944571    -3.04971982    -3.04971284    -2.54422045    -1.26829038     5.53748748     5.53752982     5.53755054
    27    -8.75537358    -4.70424887    -2.99153037    -2.99030887    -2.59661464    -1.24068685     5.53062335     5.53138745     5.53781758
