-8.00000  0.00000 
-7.98700  0.00000 
-7.97400  0.00000 
-7.96100  0.00000 
-7.94800  0.00000 
-7.93500  0.00000 
-7.92200  0.00000 
-7.90900  0.00000 
-7.89600  0.00000 
-7.88300  0.00000 
-7.87000  0.00000 
-7.85700  0.00000 
-7.84400  0.00000 
-7.83100  0.00000 
-7.81800  0.00000 
-7.80500  0.00000 
-7.79200  0.00000 
-7.77900  0.00000 
-7.76600  0.00000 
-7.75300  0.00000 
-7.74000  0.00000 
-7.72700  0.00000 
-7.71400  0.00000 
-7.70100  0.00000 
-7.68800  0.00000 
-7.67500  0.00000 
-7.66200  0.00000 
-7.64900  0.00000 
-7.63600  0.00000 
-7.62300  0.00000 
-7.61000  0.00000 
-7.59700  0.00000 
-7.58400  0.00000 
-7.57100  0.00000 
-7.55800  0.00000 
-7.54500  0.00000 
-7.53200  0.00000 
-7.51900  0.00000 
-7.50600  0.00000 
-7.49300  0.00000 
-7.48000  0.00000 
-7.46700  0.00000 
-7.45400  0.00000 
-7.44100  0.00000 
-7.42800  0.00000 
-7.41500  0.00000 
-7.40200  0.00000 
-7.38900  0.00000 
-7.37600  0.00000 
-7.36300  0.00000 
-7.35000  0.00000 
-7.33700  0.00000 
-7.32400  0.00000 
-7.31100  0.00000 
-7.29800  0.00000 
-7.28500  0.00000 
-7.27200  0.00000 
-7.25900  0.00000 
-7.24600  0.00000 
-7.23300  0.00000 
-7.22000  0.00000 
-7.20700  0.00000 
-7.19400  0.00000 
-7.18100  0.00000 
-7.16800  0.00000 
-7.15500  0.00000 
-7.14200  0.00000 
-7.12900  0.00000 
-7.11600  0.00000 
-7.10300  0.00000 
-7.09000  0.00000 
-7.07700  0.00000 
-7.06400  0.00000 
-7.05100  0.00000 
-7.03800  0.00000 
-7.02500  0.00000 
-7.01200  0.00000 
-6.99900  0.00000 
-6.98600  0.00000 
-6.97300  0.00000 
-6.96000  0.00000 
-6.94700  0.00000 
-6.93400  0.00000 
-6.92100  0.00000 
-6.90800  0.00000 
-6.89500  0.00000 
-6.88200  0.00000 
-6.86900  0.00000 
-6.85600  0.00000 
-6.84300  0.00000 
-6.83000  0.00000 
-6.81700  0.00000 
-6.80400  0.00000 
-6.79100  0.00000 
-6.77800  0.00000 
-6.76500  0.00000 
-6.75200  0.00000 
-6.73900  0.00000 
-6.72600  0.00000 
-6.71300  0.00000 
-6.70000  0.00000 
-6.68700  0.00000 
-6.67400  0.00000 
-6.66100  0.00000 
-6.64800  0.00000 
-6.63500  0.00000 
-6.62200  0.00000 
-6.60900  0.00000 
-6.59600  0.00000 
-6.58300  0.00000 
-6.57000  0.00000 
-6.55700  0.00000 
-6.54400  0.00000 
-6.53100  0.00000 
-6.51800  0.00000 
-6.50500  0.00000 
-6.49200  0.00000 
-6.47900  0.00000 
-6.46600  0.00000 
-6.45300  0.00000 
-6.44000  0.00000 
-6.42700  0.00000 
-6.41400  0.00000 
-6.40100  0.00000 
-6.38800  0.00000 
-6.37500  0.00000 
-6.36200  0.00000 
-6.34900  0.00000 
-6.33600  0.00000 
-6.32300  0.00000 
-6.31000  0.00000 
-6.29700  0.00000 
-6.28400  0.00000 
-6.27100  0.00000 
-6.25800  0.00000 
-6.24500  0.00000 
-6.23200  0.00000 
-6.21900  0.00001 
-6.20600  0.00001 
-6.19300  0.00002 
-6.18000  0.00005 
-6.16700  0.00010 
-6.15400  0.00021 
-6.14100  0.00043 
-6.12800  0.00089 
-6.11500  0.00183 
-6.10200  0.00388 
-6.08900  0.00868 
-6.07600  0.01982 
-6.06300  0.04088 
-6.05000  0.06811 
-6.03700  0.09057 
-6.02400  0.10789 
-6.01100  0.12107 
-5.99800  0.13522 
-5.98500  0.15119 
-5.97200  0.16507 
-5.95900  0.17700 
-5.94600  0.18838 
-5.93300  0.19987 
-5.92000  0.21119 
-5.90700  0.22175 
-5.89400  0.23132 
-5.88100  0.24031 
-5.86800  0.24967 
-5.85500  0.26054 
-5.84200  0.27425 
-5.82900  0.29264 
-5.81600  0.32945 
-5.80300  0.37621 
-5.79000  0.40283 
-5.77700  0.43484 
-5.76400  0.46513 
-5.75100  0.49226 
-5.73800  0.52154 
-5.72500  0.55280 
-5.71200  0.58350 
-5.69900  0.61490 
-5.68600  0.64900 
-5.67300  0.68570 
-5.66000  0.72439 
-5.64700  0.76612 
-5.63400  0.81326 
-5.62100  0.86749 
-5.60800  0.92983 
-5.59500  1.00499 
-5.58200  1.10699 
-5.56900  1.24808 
-5.55600  1.41881 
-5.54300  1.56167 
-5.53000  1.63019 
-5.51700  1.63613 
-5.50400  1.65604 
-5.49100  1.70077 
-5.47800  1.82827 
-5.46500  1.49531 
-5.45200  1.20361 
-5.43900  1.03865 
-5.42600  0.93768 
-5.41300  0.86296 
-5.40000  0.80170 
-5.38700  0.75234 
-5.37400  0.71246 
-5.36100  0.67852 
-5.34800  0.64811 
-5.33500  0.62044 
-5.32200  0.59559 
-5.30900  0.57358 
-5.29600  0.55402 
-5.28300  0.53627 
-5.27000  0.51977 
-5.25700  0.50421 
-5.24400  0.48952 
-5.23100  0.47575 
-5.21800  0.46295 
-5.20500  0.45110 
-5.19200  0.44007 
-5.17900  0.42973 
-5.16600  0.41991 
-5.15300  0.41052 
-5.14000  0.40150 
-5.12700  0.39285 
-5.11400  0.38457 
-5.10100  0.37669 
-5.08800  0.36921 
-5.07500  0.36212 
-5.06200  0.35537 
-5.04900  0.34892 
-5.03600  0.34271 
-5.02300  0.33672 
-5.01000  0.33091 
-4.99700  0.32527 
-4.98400  0.31981 
