    13   -88.23196773   -85.33305593   -54.88354113   -54.42044293   -53.71091671   -51.50178907   -51.03601838   -50.66385846    -7.87421154    -7.78369317    -2.54622520    -2.52960217    -2.48126828    -1.56309148    -1.50257300    -0.00904098     0.00148498     0.05538531     1.69941293     1.78010992     8.78412070     8.78638725     8.78981689     8.79078597     8.79163167     8.79218246     8.79261746     8.79300313     8.79316803     8.79331647     8.79368399     8.79418097     8.79441927     8.79520610     8.79579677     8.79672541     8.80045649     8.80218568
    14   -88.23113011   -85.33220198   -54.88406771   -54.42084106   -53.71148839   -51.50239577   -51.03646575   -50.66452558    -7.85761479    -7.76681189    -2.54503245    -2.52961856    -2.47838708    -1.56957422    -1.50008039    -0.00874330     0.00058850     0.05906308     1.69001527     1.78366208     8.78717965     8.78872292     8.79098054     8.79149610     8.79209151     8.79255286     8.79280741     8.79301135     8.79318215     8.79329718     8.79346779     8.79385343     8.79391264     8.79454466     8.79497607     8.79545384     8.79770802     8.79882667
    15   -88.23045038   -85.33157647   -54.88463214   -54.42127349   -53.71210207   -51.50304927   -51.03695438   -50.66523336    -7.83972072    -7.74863200    -2.54383831    -2.52961857    -2.47515523    -1.57653996    -1.49740966    -0.00859646    -0.00036309     0.06316820     1.67991864     1.78744527     8.79060187     8.79126457     8.79223595     8.79241366     8.79268393     8.79291033     8.79300580     8.79307458     8.79317404     8.79323515     8.79327826     8.79345560     8.79346727     8.79377263     8.79395946     8.79413602     8.79496048     8.79552324
    16   -88.23001075   -85.33125669   -54.88523569   -54.42173658   -53.71276060   -51.50375136   -51.03748069   -50.66598010    -7.82053258    -7.72914816    -2.54265484    -2.52959416    -2.47154558    -1.58398439    -1.49456185    -0.00859266    -0.00136222     0.06769741     1.66913093     1.79145524     8.79230477     8.79255955     8.79280556     8.79287760     8.79294026     8.79305640     8.79307213     8.79313299     8.79314372     8.79317046     8.79321771     8.79324000     8.79326858     8.79335885     8.79346198     8.79351993     8.79388657     8.79412376
    17   -88.22986671   -85.33128578   -54.88587881   -54.42222682   -53.71346559   -51.50450272   -51.03804071   -50.66676498    -7.80006665    -7.70836274    -2.54149284    -2.52953887    -2.46753878    -1.59190278    -1.49153615    -0.00871646    -0.00240082     0.07264331     1.65766314     1.79568885     8.78927079     8.79062268     8.79148052     8.79188202     8.79212356     8.79263413     8.79275899     8.79299982     8.79306619     8.79319494     8.79344900     8.79359625     8.79365704     8.79407335     8.79453105     8.79479624     8.79649800     8.79747363
    18   -88.23003733   -85.33166565   -54.88656115   -54.42274188   -53.71421709   -51.50530280   -51.03863119   -50.66758804    -7.77834648    -7.68628602    -2.54036036    -2.52944820    -2.46312576    -1.60028998    -1.48833039    -0.00894859    -0.00347007     0.07799772     1.64552931     1.80014288     8.78654089     8.78910467     8.79023487     8.79101799     8.79141982     8.79220200     8.79248479     8.79286296     8.79300764     8.79324811     8.79372488     8.79407455     8.79424200     8.79479868     8.79553459     8.79603758     8.79902931     8.80043923
    19   -88.23049825   -85.33235214   -54.88728186   -54.42328125   -53.71501367   -51.50615014   -51.03925047   -50.66845016    -7.75539656    -7.66293588    -2.53926148    -2.52931919    -2.45830863    -1.60914065    -1.48494176    -0.00926919    -0.00455992     0.08375455     1.63274557     1.80481304     8.78421108     8.78790917     8.78917861     8.79023858     8.79090837     8.79178529     8.79221419     8.79272967     8.79295926     8.79331468     8.79402027     8.79451371     8.79514493     8.79553814     8.79642680     8.79723185     8.80134432     8.80297703
    20   -88.23117895   -85.33325399   -54.88804019   -54.42384619   -53.71585309   -51.50704284   -51.03989861   -50.66935296    -7.73123745    -7.63833723    -2.53819594    -2.52914970    -2.45309991    -1.61844945    -1.48136783    -0.00966011    -0.00565875     0.08991171     1.61932865     1.80969341     8.78234268     8.78695699     8.78840210     8.78951564     8.79057302     8.79143328     8.79194193     8.79259544     8.79294833     8.79338362     8.79433579     8.79490958     8.79588553     8.79651100     8.79717511     8.79839748     8.80307950     8.80534047
    21   -88.23196645   -85.33423753   -54.88883592   -54.42443921   -53.71673303   -51.50797903   -51.04057707   -50.67029869    -7.70588386    -7.61252137    -2.53715953    -2.52893727    -2.44751989    -1.62821134    -1.47760750    -0.01010570    -0.00675330     0.09647147     1.60529396     1.81477665     8.78096669     8.78620762     8.78793633     8.78886063     8.79032538     8.79119812     8.79169727     8.79246710     8.79298610     8.79346269     8.79465519     8.79522883     8.79632744     8.79747768     8.79786934     8.79953345     8.80395593     8.80769851
    22   -88.23271657   -85.33513867   -54.88966946   -54.42506299   -53.71765170   -51.50895715   -51.04128779   -50.67128999    -7.67934605    -7.58552502    -2.53614495    -2.52867817    -2.44159274    -1.63842179    -1.47366178    -0.01059266    -0.00782897     0.10343942     1.59065374     1.82005456     8.78009094     8.78565325     8.78775194     8.78831168     8.79010093     8.79107991     8.79152749     8.79237646     8.79302091     8.79358100     8.79491910     8.79545807     8.79662369     8.79790122     8.79873967     8.80057179     8.80410545     8.80977697
    23   -88.23327296   -85.33578298   -54.89054160   -54.42571930   -53.71860804   -51.50997573   -51.04203228   -50.67232973    -7.65163366    -7.55738865    -2.53514300    -2.52836683    -2.43534204    -1.64907689    -1.46953398    -0.01110904    -0.00887057     0.11082226     1.57541589     1.82551913     8.77970709     8.78530419     8.78777926     8.78794458     8.78991712     8.79102433     8.79144289     8.79234419     8.79302078     8.79372591     8.79504209     8.79558335     8.79686333     8.79803516     8.79942022     8.80137615     8.80380785     8.81118339
    24   -88.23349215   -85.33601237   -54.89145266   -54.42640807   -53.71960133   -51.51103296   -51.04281067   -50.67342056    -7.62276011    -7.52815357    -2.53414353    -2.52799583    -2.42878658    -1.66017347    -1.46522939    -0.01164313    -0.00986353     0.11862493     1.55958358     1.83116345     8.77980273     8.78517214     8.78777178     8.78803520     8.78982570     8.79101261     8.79139210     8.79233787     8.79303158     8.79382828     8.79496077     8.79560372     8.79706715     8.79797754     8.79977961     8.80169635     8.80344214     8.81158757
    25   -88.23327054   -85.33571450   -54.89240159   -54.42712709   -53.72063053   -51.51212611   -51.04362130   -50.67456448    -7.59274563    -7.49785758    -2.53313618    -2.52755647    -2.42193731    -1.67170902    -1.46075432    -0.01218259    -0.01079531     0.12684772     1.54315594     1.83698220     8.78037724     8.78526206     8.78796347     8.78838295     8.78986570     8.79103589     8.79136054     8.79232257     8.79307399     8.79384590     8.79468075     8.79554013     8.79709372     8.79781318     8.79978617     8.80136662     8.80325014     8.81080828
    26   -88.23256819   -85.33484915   -54.89338522   -54.42787225   -53.72169341   -51.51325118   -51.04446091   -50.67576233    -7.56161726    -7.46652943    -2.53211074    -2.52703972    -2.41479596    -1.68368158    -1.45611478    -0.01271404    -0.01165678     0.13548411     1.52612965     1.84297160     8.78144271     8.78559798     8.78845607     8.78885733     8.79005657     8.79105418     8.79141415     8.79232829     8.79310021     8.79377659     8.79431385     8.79536482     8.79679039     8.79761635     8.79940978     8.80071912     8.80289375     8.80887102
    27   -88.23142320   -85.33346459   -54.89439809   -54.42863850   -53.72278611   -51.51440307   -51.04532534   -50.67701322    -7.52940539    -7.43418308    -2.53105721    -2.52643747    -2.40735566    -1.69608944    -1.45131521    -0.01322345    -0.01244314     0.14451979     1.50850100     1.84912866     8.78299608     8.78624050     8.78910790     8.78948216     8.79040491     8.79110336     8.79158386     8.79238369     8.79307973     8.79362413     8.79400532     8.79505485     8.79625689     8.79725063     8.79867057     8.79993044     8.80205740     8.80603308
    28   -88.22995187   -85.33169815   -54.89543293   -54.42942112   -53.72390327   -51.51557641   -51.04621059   -50.67831431    -7.49613765    -7.40081318    -2.52996567    -2.52574356    -2.39960321    -1.70893082    -1.44635742    -0.01369712    -0.01315396     0.15393329     1.49026775     1.85545021     8.78497962     8.78725244     8.78979308     8.79024047     8.79090860     8.79129671     8.79183647     8.79248806     8.79303132     8.79343474     8.79379631     8.79464827     8.79560407     8.79661273     8.79767601     8.79885785     8.80061971     8.80278494
    29   -88.22833232   -85.32975780   -54.89648197   -54.43021700   -53.72503901   -51.51676695   -51.04711396   -50.67966077    -7.46183226    -7.36639356    -2.52882614    -2.52495438    -2.39152273    -1.72220346    -1.44124014    -0.01412309    -0.01379240     0.16369823     1.47143056     1.86193183     8.78726257     8.78865560     8.79055737     8.79102622     8.79153361     8.79169312     8.79215251     8.79263543     8.79300073     8.79328595     8.79360100     8.79422525     8.79488151     8.79571337     8.79650471     8.79729243     8.79861234     8.79976372
    30   -88.22677294   -85.32788635   -54.89753862   -54.43102564   -53.72618844   -51.51797311   -51.04803491   -50.68104623    -7.42649324    -7.33088004    -2.52762858    -2.52406884    -2.38309987    -1.73590431    -1.43595927    -0.01449297    -0.01436293     0.17378682     1.45199327     1.86856735     8.78967002     8.79039865     8.79147521     8.79184415     8.79218799     8.79226396     8.79252625     8.79282699     8.79302026     8.79319462     8.79336934     8.79383048     8.79414090     8.79460943     8.79517661     8.79537649     8.79644346     8.79709248
    31   -88.22547125   -85.32631398   -54.89859912   -54.43184937   -53.72734940   -51.51919720   -51.04897538   -50.68246364    -7.39010947    -7.29421793    -2.52636311    -2.52308756    -2.37432570    -1.75002943    -1.43050877    -0.01488010    -0.01479196     0.18417395     1.43196218     1.87534899     8.79207747     8.79231371     8.79259320     8.79273390     8.79285475     8.79288913     8.79295694     8.79305768     8.79310384     8.79314702     8.79319436     8.79339129     8.79344881     8.79352506     8.79375346     8.79383065     8.79421962     8.79441355
    32   -88.22457147   -85.32520934   -54.89966376   -54.43269300   -53.72852378   -51.52044570   -51.04993942   -50.68390638    -7.35265855    -7.25635345    -2.52502029    -2.52201173    -2.36519963    -1.76457412    -1.42488210    -0.01533102    -0.01503424     0.19484103     1.41134448     1.88226814     8.79166178     8.79189523     8.79237755     8.79250655     8.79276479     8.79287975     8.79296246     8.79315805     8.79325800     8.79329716     8.79333262     8.79343359     8.79351343     8.79355511     8.79374256     8.79391180     8.79414339     8.79448984
    33   -88.22413098   -85.32464055   -54.90073709   -54.43356270   -53.72971787   -51.52172842   -51.05093236   -50.68536949    -7.31411453    -7.21724667    -2.52359145    -2.52084177    -2.35573081    -1.77953328    -1.41907382    -0.01572691    -0.01520905     0.20577881     1.39014626     1.88931650     8.78888891     8.78961660     8.79095167     8.79137674     8.79184727     8.79246741     8.79280224     8.79314690     8.79345656     8.79351909     8.79378223     8.79397248     8.79422757     8.79428453     8.79506327     8.79538471     8.79583458     8.79703084
    34   -88.22410405   -85.32455679   -54.90182716   -54.43446455   -53.73094145   -51.52305636   -51.05195956   -50.68685059    -7.27445752    -7.17688304    -2.52206882    -2.51957622    -2.34593765    -1.79490199    -1.41308096    -0.01606126    -0.01532031     0.21698849     1.36837086     1.89648721     8.78617968     8.78755578     8.78959673     8.79028500     8.79074663     8.79214776     8.79284820     8.79312116     8.79357775     8.79376751     8.79409995     8.79455299     8.79494716     8.79506958     8.79639269     8.79673647     8.79783549     8.80015664
    35   -88.22434862   -85.32479641   -54.90294385   -54.43540308   -53.73220563   -51.52443889   -51.05302511   -50.68835040    -7.23368229    -7.13527977    -2.52044571    -2.51821115    -2.33584556    -1.81067594    -1.40690382    -0.01632485    -0.01537014     0.22848093     1.34601801     1.90377558     8.78365952     8.78580705     8.78833926     8.78893176     8.78986786     8.79176782     8.79291734     8.79314510     8.79364594     8.79403446     8.79431015     8.79508609     8.79558855     8.79588044     8.79733698     8.79797899     8.79975894     8.80429039
    36   -88.22465583   -85.32512178   -54.90409679   -54.43638012   -53.73352003   -51.52588081   -51.05413094   -50.68987248    -7.19180337    -7.09248465    -2.51871643    -2.51674009    -2.32548352    -1.82685186    -1.40054580    -0.01650553    -0.01535857     0.24027407     1.32308422     1.91117919     8.78147047     8.78437891     8.78712164     8.78752314     8.78926452     8.79117799     8.79275407     8.79325141     8.79370944     8.79430205     8.79457028     8.79555091     8.79612417     8.79662191     8.79808821     8.79909440     8.80133381     8.80893082
    37   -88.22479715   -85.32527405   -54.90529349   -54.43739441   -53.73488991   -51.52738046   -51.05527642   -50.69142234    -7.14885507    -7.04856665    -2.51687622    -2.51515457    -2.31487989    -1.84342751    -1.39401236    -0.01659023    -0.01528196     0.25238904     1.29956438     1.91869732     8.77974396     8.78324765     8.78585994     8.78647524     8.78880980     8.79039320     8.79253915     8.79317459     8.79369961     8.79444395     8.79501637     8.79595175     8.79651261     8.79720963     8.79882830     8.80005149     8.80258200     8.81323941
    38   -88.22457845   -85.32503532   -54.90653816   -54.43844193   -53.73631444   -51.52892935   -51.05645860   -50.69300598    -7.10488608    -7.00359971    -2.51492106    -2.51344516    -2.30405842    -1.86040148    -1.38730926    -0.01656700    -0.01513205     0.26484565     1.27545435     1.92632988     8.77859530     8.78244663     8.78485116     8.78567233     8.78837282     8.78967700     8.79232380     8.79291632     8.79367810     8.79447998     8.79532733     8.79625839     8.79671309     8.79772581     8.79952053     8.80086272     8.80351837     8.81643075
    39   -88.22388845   -85.32428315   -54.90783168   -54.43951693   -53.73778662   -51.53051394   -51.05767307   -50.69462835    -7.05994997    -6.95764424    -2.51284725    -2.51160277    -2.29303518    -1.87777252    -1.38044045    -0.01642628    -0.01489609     0.27765806     1.25075374     1.93407614     8.77812962     8.78206070     8.78423440     8.78501694     8.78788155     8.78934803     8.79210574     8.79263654     8.79362738     8.79443376     8.79538229     8.79638363     8.79675625     8.79818392     8.80001728     8.80150463     8.80411876     8.81791390
    40   -88.22272929   -85.32302356   -54.90917267   -54.44061345   -53.73929522   -51.53211918   -51.05891515   -50.69629195    -7.01409354    -6.91073114    -2.51065093    -2.50961990    -2.28181679    -1.89553885    -1.37340626    -0.01616078    -0.01455804     0.29083131     1.22546823     1.94193347     8.77842391     8.78207641     8.78406940     8.78455802     8.78757535     8.78938520     8.79190964     8.79245817     8.79353239     8.79432442     8.79525559     8.79627573     8.79673447     8.79841193     8.80022817     8.80188436     8.80431644     8.81740495
    41   -88.22122096   -85.32139349   -54.91055929   -54.44172683   -53.74082832   -51.53373309   -51.06018110   -50.69799608    -6.96734614    -6.86285373    -2.50832759    -2.50749129    -2.27040039    -1.91369731    -1.36620216    -0.01576400    -0.01410051     0.30435946     1.19961077     1.94989647     8.77947886     8.78237031     8.78417505     8.78474523     8.78764879     8.78967005     8.79181976     8.79238103     8.79342316     8.79417161     8.79502788     8.79599359     8.79663017     8.79829423     8.80011353     8.80188573     8.80403116     8.81499076
    42   -88.21957754   -85.31963134   -54.91199109   -54.44285488   -53.74237751   -51.53535093   -51.06146904   -50.69973692    -6.91971267    -6.81397032    -2.50587172    -2.50521391    -2.25877526    -1.93224280    -1.35881855    -0.01522835    -0.01350666     0.31822561     1.17320107     1.95795675     8.78118483     8.78295499     8.78450843     8.78574318     8.78810844     8.79015317     8.79187588     8.79236911     8.79334971     8.79399310     8.79474611     8.79560713     8.79639959     8.79782560     8.79964456     8.80142760     8.80321847     8.81112212
    43   -88.21806027   -85.31802230   -54.91347033   -54.44399841   -53.74394142   -51.53697788   -51.06277931   -50.70150836    -6.87117248    -6.76401765    -2.50327660    -2.50278609    -2.24692577    -1.95116803    -1.35124149    -0.01454373    -0.01276089     0.33240383     1.14626364     1.96610321     8.78332072     8.78398566     8.78541094     8.78709660     8.78888213     8.79079037     8.79202757     8.79240298     8.79334401     8.79381106     8.79443840     8.79515874     8.79603099     8.79705962     8.79881790     8.80047996     8.80189462     8.80653687
    44   -88.21691815   -85.31683171   -54.91500200   -54.44516086   -53.74552736   -51.53862897   -51.06411429   -50.70330346    -6.82168515    -6.71293189    -2.50053417    -2.50020625    -2.23483516    -1.97046370    -1.34345416    -0.01369722    -0.01184852     0.34686273     1.11882456     1.97432296     8.78538476     8.78578783     8.78692830     8.78857523     8.78987236     8.79149252     8.79219531     8.79248264     8.79336399     8.79365653     8.79413255     8.79467807     8.79552333     8.79608379     8.79767432     8.79904353     8.80010271     8.80214750
    45   -88.21633055   -85.31624283   -54.91659250   -54.44634731   -53.74715029   -51.54032601   -51.06547752   -50.70511610    -6.77120236    -6.66067159    -2.49763494    -2.49747169    -2.22248946    -1.99011899    -1.33543866    -0.01267357    -0.01075486     0.36156994     1.09090806     1.98260249     8.78744688     8.78809057     8.78890882     8.79005944     8.79097255     8.79211546     8.79238157     8.79262621     8.79331689     8.79353252     8.79384867     8.79417708     8.79480748     8.79509852     8.79627417     8.79710702     8.79793322     8.79881496
    46   -88.21636543   -85.31631423   -54.91824721   -54.44756296   -53.74882895   -51.54209210   -51.06687252   -50.70694235    -6.71968364    -6.60723626    -2.49458070    -2.49456496    -2.20988063    -2.01012237    -1.32717769    -0.01145614    -0.00946486     0.37649674     1.06253352     1.99092898     8.78990821     8.79041707     8.79097471     8.79150790     8.79205230     8.79249168     8.79274917     8.79284980     8.79323044     8.79338123     8.79355759     8.79364687     8.79393167     8.79427650     8.79470238     8.79515332     8.79575900     8.79622183
    47   -88.21696335   -85.31696689   -54.91996755   -54.44881154   -53.75058016   -51.54394495   -51.06830159   -50.70878128    -6.66711282    -6.55267471    -2.49151872    -2.49131976    -2.19700846    -2.03046230    -1.31865562    -0.01002806    -0.00796324     0.39162200     1.03371387     1.99929149     8.79265371     8.79274929     8.79284896     8.79291809     8.79299605     8.79303942     8.79310270     8.79312777     8.79317319     8.79319804     8.79322422     8.79323144     8.79327580     8.79335329     8.79336961     8.79347060     8.79357170     8.79364756
    48   -88.21795072   -85.31800349   -54.92174842   -54.45009400   -53.75241255   -51.54589070   -51.06976481   -50.71063485    -6.61351168    -6.49708043    -2.48828422    -2.48787949    -2.18388062    -2.05112771    -1.30985886    -0.00837383    -0.00623504     0.40693484     1.00445581     2.00768185     8.79098300     8.79136041     8.79180481     8.79229503     8.79239987     8.79269196     8.79287795     8.79292133     8.79310308     8.79317512     8.79329869     8.79351276     8.79372028     8.79408730     8.79426269     8.79463377     8.79502817     8.79549838
    49   -88.21907874   -85.31915420   -54.92357692   -54.45140788   -53.75432172   -51.54792022   -51.07125958   -50.71250700    -6.55894811    -6.44057460    -2.48486518    -2.48423435    -2.17051115    -2.07210798    -1.30077539    -0.00648110    -0.00426613     0.42243570     0.97476177     2.01609523     8.78826962     8.78922892     8.79011855     8.79121248     8.79167465     8.79202648     8.79247592     8.79260087     8.79307992     8.79318611     8.79336633     8.79399043     8.79434919     8.79526331     8.79551040     8.79668586     8.79722481     8.79825466
    50   -88.22007785   -85.32013688   -54.92543264   -54.45274748   -53.75628839   -51.55000878   -51.07278082   -50.71440225    -6.50353639    -6.38328118    -2.48125203    -2.48037415    -2.15691757    -2.09339253    -1.29139371    -0.00434166    -0.00204404     0.43813561     0.94463309     2.02453020     8.78558780     8.78731989     8.78845516     8.79023072     8.79106115     8.79122711     8.79206627     8.79231003     8.79296827     8.79317585     8.79340162     8.79441289     8.79506411     8.79621968     8.79671731     8.79872473     8.79938931     8.80078678
    51   -88.22071446   -85.32071643   -54.92729000   -54.45410487   -53.75828033   -51.55211971   -51.07432182   -50.71632411    -6.44742904    -6.32530094    -2.47743722    -2.47629105    -2.14311744    -2.11496985    -1.28170150    -0.00195093     0.00044066     0.45405384     0.91407361     2.03298838     8.78305765     8.78575109     8.78690579     8.78937831     8.79015371     8.79079187     8.79171395     8.79206652     8.79274595     8.79312796     8.79343879     8.79476939     8.79574993     8.79698997     8.79785373     8.80031201     8.80131113     8.80299614
    52   -88.22083610   -85.32074931   -54.92912178   -54.45547149   -53.76025793   -51.55421126   -51.07587544   -50.71827384    -6.39080058    -6.26669183    -2.47341667    -2.47197989    -2.13682671    -2.12912478    -1.27168437     0.00069390     0.00319304     0.47021410     0.88309254     2.04147357     8.78085708     8.78456001     8.78559631     8.78849207     8.78945628     8.79056990     8.79146387     8.79186463     8.79245056     8.79306293     8.79348476     8.79505959     8.79623705     8.79757613     8.79884351     8.80134058     8.80269257     8.80471842
    53   -88.22039508   -85.32020339   -54.93090353   -54.45683995   -53.76218222   -51.55624507   -51.07743552   -50.72024984    -6.33382535    -6.20746123    -2.46919084    -2.46743779    -2.15894524    -2.11494934    -1.26132491     0.00359590     0.00621329     0.48663995     0.85170595     2.04999074     8.77921296     8.78368683     8.78466222     8.78763185     8.78906285     8.79048364     8.79134563     8.79170460     8.79211786     8.79301444     8.79354845     8.79527949     8.79644682     8.79785563     8.79948346     8.80188966     8.80351466     8.80583831
    54   -88.21944645   -85.31915059   -54.93261751   -54.45820559   -53.76402326   -51.55819421   -51.07899808   -50.72224780    -6.27665295    -6.14757210    -2.46476543    -2.46266328    -2.18130414    -2.10059327    -1.25060219     0.00675948     0.00949825     0.50334990     0.81993629     2.05854474     8.77833712     8.78303629     8.78418791     8.78707132     8.78875514     8.79043988     8.79133521     8.79160564     8.79179092     8.79298650     8.79359929     8.79543658     8.79635865     8.79759133     8.79963835     8.80226451     8.80383454     8.80641764
    55   -88.21812256   -85.31773633   -54.93425549   -54.45956744   -53.76576684   -51.56004870   -51.08056200   -50.72426154    -6.21938607    -6.08696084    -2.46015228    -2.45765484    -2.20387471    -2.08605433    -1.23949169     0.01019045     0.01304420     0.52035337     0.78781014     2.06713936     8.77833583     8.78259459     8.78414481     8.78696101     8.78845332     8.79033487     8.79119501     8.79153553     8.79168736     8.79296967     8.79350905     8.79541936     8.79605497     8.79688456     8.79955941     8.80235750     8.80379706     8.80660382
