     0    13.50000000
     1    13.47229604
     2    13.38946841
     3    13.25221198
     4    13.06239853
     5    12.82176347
     6    12.53158825
     7    12.19703277
     8    11.82051820
     9    11.40590054
    10    10.95742603
    11    10.47968766
    12     9.97369422
    13     9.45223024
    14     8.91691760
    15     8.37323864
    16     7.82676136
    17     7.28308240
    18     6.74776976
    19     6.22630578
    20     5.72403093
    21     5.24608919
    22     4.79737531
    23     4.38248473
    24     4.00027038
    25     3.66604642
    26     3.37723208
    27     3.13678520
    28     2.94716829
    29     2.81032327
    30     2.72765161
    31     2.70000000
    32     2.68444167
    33     2.63791371
    34     2.56301014
    35     2.45685562
    36     2.32147100
    37     2.15945627
    38     1.97543644
    39     1.76415174
    40     1.52942714
    41     1.27473118
    42     1.00255075
    43     0.72742196
    44     0.42923119
    45     0.12199972
    46    -0.19117832
    47    -0.49239032
    48    -0.80725158
    49    -1.11837662
    50    -1.42245849
    51    -1.71620325
    52    -1.98321858
    53    -2.24617257
    54    -2.48177167
    55    -2.70238947
    56    -2.89627327
    57    -3.06063947
    58    -3.19290879
    59    -3.29072917
    60    -3.35199703
    61    -3.37487647
    62    -3.35781649
    63    -3.29956600
    64    -3.19918641
    65    -3.05606187
    66    -2.86990689
    67    -2.63644571
    68    -2.36398863
    69    -2.04967980
    70    -1.69458507
    71    -1.30009930
    72    -0.86793811
    73    -0.40012709
    74     0.10101146
    75     0.63287418
    76     1.19259457
    77     1.78733770
    78     2.39356217
    79     3.01761331
    80     3.65578827
    81     4.30423960
    82     4.95900322
    83     5.61602755
    84     6.27120329
    85     6.92595216
    86     7.56491887
    87     8.18963246
    88     8.79605882
    89     9.38025871
    90     9.94310504
    91    10.47128903
    92    10.96625932
    93    11.42474298
    94    11.84541468
    95    12.22186694
    96    12.55481095
    97    12.83916534
    98    13.07500689
    99    13.26008316
   100    13.39303169
   101    13.47321275
   102    13.50000000
