     0   -73.55304922   -73.55067280   -70.43236347   -70.42997637   -45.25734779   -45.25734490   -45.25728321   -45.25653209   -45.25652521   -45.25639550   -45.25624441   -45.25577820   -45.25574497   -45.25538724   -45.25481890   -45.25481185   -45.24682765   -45.24472576   -45.24472100   -45.23599587   -45.23599104   -45.23355482   -45.23155594   -45.23100688   -45.23082099   -45.23079027   -45.22968678   -45.22968004   -45.15465796   -45.15464821   -45.15464194   -45.15437205   -45.15435904   -45.15426146   -45.14562916   -45.14560495   -45.14520463   -45.14501274   -45.14491985   -45.14490679   -45.13624069   -45.13621857   -45.13616458   -45.13601881   -45.13567880   -45.13567705   -45.12867204   -45.12864336   -45.12861031   -45.12819906   -45.12779829   -45.12779697   -45.11330526   -45.11301914   -45.11301269   -45.10988519   -45.10988019   -45.10933376   -45.10911789   -45.10910734   -45.10908696   -45.10797659   -45.10795906   -45.10712299   -44.88235193   -44.87582286   -44.87403158   -44.87319202   -44.86731481   -44.86717215   -41.83893181   -41.83588134   -41.79430597   -41.79338236   -41.78991574   -41.78972326   -13.47966396   -13.45345382   -12.88945519   -12.82361973   -12.62014598   -12.61675348   -12.55423118   -12.55066372   -12.51429393   -12.51392493   -12.44851295   -12.44815099    -5.26250895    -5.00898225    -4.77140148    -4.57123013    -4.49119599    -4.43842545    -4.40322023    -4.28269516    -4.27794307    -4.27744128    -3.71777950    -3.64787100    -3.50796738    -3.39969446    -3.32119906    -3.21573455    -3.07868933    -3.01385839    -2.83812043    -2.80609887    -2.77853350    -2.77386995    -2.73864104    -2.49330820    -2.45654236    -2.39980706    -2.21098334    -2.05755798    -2.00307792    -1.98621733    -1.96354920    -1.64161607    -1.62369422    -1.51633553    -1.51275699    -1.40849470    -1.34770401    -1.28992634    -1.12622361    -1.01015587    -0.72628908    -0.59931665     0.23919677     0.31913359     0.49364931     0.80889464     1.12203922     1.15573332     1.19922886     1.22753532     1.41189886     1.46276201     1.62097497     1.67088585     1.83354920     1.98010953     3.62186125     3.62484795     3.62511344     3.62844056
     1   -73.55304923   -73.55067282   -70.43236346   -70.42997637   -45.25734838   -45.25734671   -45.25728084   -45.25653272   -45.25652603   -45.25639416   -45.25624408   -45.25577863   -45.25574550   -45.25538653   -45.25481896   -45.25481197   -45.24682802   -45.24472413   -45.24471911   -45.23599918   -45.23599393   -45.23355362   -45.23155430   -45.23100684   -45.23082097   -45.23079020   -45.22968698   -45.22968030   -45.15465854   -45.15464808   -45.15464161   -45.15437213   -45.15435974   -45.15426091   -45.14562902   -45.14560497   -45.14520458   -45.14501353   -45.14491975   -45.14490647   -45.13624094   -45.13621894   -45.13616402   -45.13601866   -45.13567892   -45.13567722   -45.12867231   -45.12864363   -45.12861015   -45.12819875   -45.12779845   -45.12779713   -45.11331551   -45.11301611   -45.11300336   -45.10988509   -45.10988026   -45.10933418   -45.10911784   -45.10910707   -45.10908684   -45.10797792   -45.10796061   -45.10712176   -44.88235002   -44.87582560   -44.87403115   -44.87319211   -44.86731473   -44.86717183   -41.83893138   -41.83588179   -41.79430547   -41.79338251   -41.78991606   -41.78972331   -13.47933620   -13.45311512   -12.88925666   -12.82341970   -12.62044427   -12.61704599   -12.55454208   -12.55096769   -12.51434673   -12.51397775   -12.44856762   -12.44820563    -5.26236624    -5.00893810    -4.77132331    -4.57117685    -4.49070409    -4.43868883    -4.40283081    -4.28743493    -4.27864683    -4.27233968    -3.71752048    -3.64785484    -3.50731248    -3.39836712    -3.32131051    -3.21600116    -3.07831786    -3.01298609    -2.83895796    -2.80642879    -2.77919354    -2.77042194    -2.73901053    -2.49311626    -2.45685538    -2.40002155    -2.21061421    -2.06041097    -2.00449996    -1.98674748    -1.95891859    -1.64237685    -1.62360966    -1.51872805    -1.51073067    -1.40848091    -1.34769738    -1.29048497    -1.12723277    -1.01018107    -0.72829143    -0.60049213     0.23923947     0.31924219     0.49321233     0.80780097     1.12201194     1.15535701     1.20092242     1.22755924     1.41167237     1.46254671     1.62104009     1.67102856     1.83303750     1.97928888     3.62186609     3.62483687     3.62513409     3.62844455
     2   -73.55304925   -73.55067286   -70.43236343   -70.42997639   -45.25735307   -45.25734839   -45.25727455   -45.25653526   -45.25652776   -45.25639020   -45.25624312   -45.25577998   -45.25574702   -45.25538438   -45.25481918   -45.25481235   -45.24682914   -45.24471932   -45.24471337   -45.23600922   -45.23600245   -45.23355006   -45.23154941   -45.23100671   -45.23082087   -45.23079002   -45.22968764   -45.22968105   -45.15465955   -45.15464821   -45.15464084   -45.15437290   -45.15436123   -45.15425935   -45.14562875   -45.14560484   -45.14520446   -45.14501580   -45.14491980   -45.14490523   -45.13624175   -45.13621990   -45.13616243   -45.13601821   -45.13567932   -45.13567768   -45.12867315   -45.12864445   -45.12860965   -45.12819783   -45.12779889   -45.12779764   -45.11334259   -45.11301150   -45.11297456   -45.10988498   -45.10988028   -45.10933543   -45.10911744   -45.10910659   -45.10908639   -45.10798234   -45.10796477   -45.10711815   -44.88234426   -44.87583383   -44.87402990   -44.87319232   -44.86731475   -44.86717061   -41.83893010   -41.83588314   -41.79430399   -41.79338294   -41.78991705   -41.78972342   -13.47835315   -13.45209929   -12.88866210   -12.82282099   -12.62139950   -12.61785911   -12.55554251   -12.55180755   -12.51451005   -12.51413298   -12.44873593   -12.44836658    -5.26193362    -5.00880152    -4.77109268    -4.57102016    -4.48925792    -4.43943510    -4.40167356    -4.29440391    -4.27913611    -4.26589973    -3.71669950    -3.64778820    -3.50536107    -3.39443359    -3.32164650    -3.21679758    -3.07718180    -3.01046009    -2.84096646    -2.80749272    -2.77945859    -2.76224123    -2.74007464    -2.49254930    -2.45778612    -2.40066270    -2.20952080    -2.06767312    -2.01179077    -1.98223454    -1.94942078    -1.64454942    -1.62346972    -1.52256939    -1.50795652    -1.40846658    -1.34767630    -1.29212753    -1.13026221    -1.01027439    -0.73424064    -0.60398403     0.23936790     0.31956830     0.49189925     0.80455113     1.12186067     1.15459079     1.20568674     1.22762142     1.41099413     1.46190073     1.62123767     1.67145852     1.83150148     1.97685204     3.62188097     3.62481133     3.62518812     3.62845616
     3   -73.55304927   -73.55067292   -70.43236338   -70.42997644   -45.25736075   -45.25734956   -45.25726586   -45.25654073   -45.25652921   -45.25638367   -45.25624163   -45.25578239   -45.25574935   -45.25538083   -45.25481957   -45.25481297   -45.24683103   -45.24471144   -45.24470371   -45.23602608   -45.23601632   -45.23354422   -45.23154129   -45.23100648   -45.23082073   -45.23078970   -45.22968877   -45.22968228   -45.15466084   -45.15464868   -45.15463968   -45.15437430   -45.15436334   -45.15425694   -45.14562836   -45.14560449   -45.14520434   -45.14501936   -45.14492052   -45.14490270   -45.13624329   -45.13622111   -45.13616001   -45.13601743   -45.13567999   -45.13567843   -45.12867469   -45.12864568   -45.12860884   -45.12819629   -45.12779963   -45.12779847   -45.11337986   -45.11300463   -45.11293365   -45.10988523   -45.10987991   -45.10933747   -45.10911673   -45.10910593   -45.10908562   -45.10799087   -45.10797042   -45.10711229   -44.88233467   -44.87584753   -44.87402790   -44.87319254   -44.86731558   -44.86716782   -41.83892797   -41.83588538   -41.79430156   -41.79338362   -41.78991878   -41.78972351   -13.47671672   -13.45040831   -12.88767514   -12.82182823   -12.62316073   -12.61902958   -12.55739777   -12.55300325   -12.51479706   -12.51438201   -12.44902914   -12.44862620    -5.26119936    -5.00856066    -4.77072089    -4.57076861    -4.48693981    -4.44055403    -4.39978408    -4.30163263    -4.27990627    -4.25956477    -3.71519621    -3.64760897    -3.50215219    -3.38805316    -3.32219824    -3.21811138    -3.07523358    -3.00654053    -2.84311822    -2.80937890    -2.77902820    -2.75075216    -2.74157070    -2.49164641    -2.45929998    -2.40172404    -2.20774830    -2.07721828    -2.02296151    -1.97320420    -1.93869326    -1.64790055    -1.62351688    -1.52670588    -1.50549336    -1.40853226    -1.34763748    -1.29475454    -1.13531166    -1.01048676    -0.74396076    -0.60968719     0.23958257     0.32011278     0.48970674     0.79923965     1.12140752     1.15420636     1.21283617     1.22771259     1.40986866     1.46082540     1.62157159     1.67218217     1.82894015     1.97287653     3.62190672     3.62478280     3.62526342     3.62847467
     4   -73.55304930   -73.55067298   -70.43236330   -70.42997650   -45.25736954   -45.25735101   -45.25725589   -45.25654894   -45.25653028   -45.25637466   -45.25623978   -45.25578605   -45.25575223   -45.25537594   -45.25482020   -45.25481385   -45.24683373   -45.24470049   -45.24469016   -45.23604962   -45.23603546   -45.23353622   -45.23153000   -45.23100611   -45.23082059   -45.23078918   -45.22969042   -45.22968403   -45.15466226   -45.15464950   -45.15463825   -45.15437627   -45.15436590   -45.15425389   -45.14562785   -45.14560382   -45.14520431   -45.14502399   -45.14492208   -45.14489885   -45.13624576   -45.13622219   -45.13615701   -45.13601630   -45.13568094   -45.13567945   -45.12867710   -45.12864719   -45.12860768   -45.12819414   -45.12780063   -45.12779964   -45.11342253   -45.11299523   -45.11288568   -45.10988614   -45.10987889   -45.10934024   -45.10911578   -45.10910513   -45.10908451   -45.10800417   -45.10797675   -45.10710439   -44.88232125   -44.87586671   -44.87402522   -44.87319261   -44.86731825   -44.86716246   -41.83892501   -41.83588851   -41.79429821   -41.79338452   -41.78992137   -41.78972347   -13.47442513   -13.44804032   -12.88629838   -12.82044538   -12.62585086   -12.62042051   -12.56023810   -12.55440999   -12.51522434   -12.51471745   -12.44946096   -12.44897867    -5.26014431    -5.00819593    -4.77022342    -4.57043377    -4.48387070    -4.44188082    -4.39721524    -4.30892889    -4.28098626    -4.25344434    -3.71283070    -3.64722401    -3.49773581    -3.37950641    -3.32290254    -3.21991495    -3.07243129    -3.00161008    -2.84450114    -2.81209892    -2.77816894    -2.74476945    -2.73516528    -2.49050135    -2.46130816    -2.40320107    -2.20537536    -2.08770713    -2.03549298    -1.96258674    -1.92773369    -1.65222664    -1.62398460    -1.53090668    -1.50342228    -1.40880863    -1.34757562    -1.29821275    -1.14239199    -1.01089889    -0.75719495    -0.61744951     0.23988475     0.32087859     0.48662563     0.79200077     1.12046941     1.15487732     1.22151789     1.22804970     1.40830129     1.45932113     1.62204740     1.67321143     1.82534645     1.96747547     3.62194447     3.62475719     3.62535318     3.62849907
     5   -73.55304932   -73.55067304   -70.43236321   -70.42997657   -45.25737882   -45.25735267   -45.25724537   -45.25655931   -45.25653119   -45.25636333   -45.25623775   -45.25579109   -45.25575542   -45.25536977   -45.25482111   -45.25481501   -45.24683727   -45.24468643   -45.24467286   -45.23607953   -45.23605980   -45.23352620   -45.23151563   -45.23100555   -45.23082054   -45.23078838   -45.22969265   -45.22968629   -45.15466370   -45.15465059   -45.15463668   -45.15437872   -45.15436870   -45.15425043   -45.14562721   -45.14560273   -45.14520449   -45.14502947   -45.14492430   -45.14489398   -45.13624924   -45.13622291   -45.13615364   -45.13601477   -45.13568216   -45.13568072   -45.12868056   -45.12864883   -45.12860617   -45.12819138   -45.12780189   -45.12780111   -45.11346784   -45.11298334   -45.11283346   -45.10988767   -45.10987729   -45.10934365   -45.10911466   -45.10910425   -45.10908307   -45.10802198   -45.10798381   -45.10709473   -44.88230400   -44.87589134   -44.87402199   -44.87319230   -44.86732385   -44.86715355   -41.83892122   -41.83589250   -41.79429399   -41.79338559   -41.78992496   -41.78972314   -13.47148237   -13.44499938   -12.88453838   -12.81868057   -12.62947304   -12.62199880   -12.56406149   -12.55599865   -12.51580314   -12.51513858   -12.45004028   -12.44942415    -5.25874962    -5.00768273    -4.76961904    -4.57002891    -4.48021134    -4.44321056    -4.39404675    -4.31618117    -4.28236809    -4.24756222    -3.70940467    -3.64652302    -3.49218534    -3.36935546    -3.32349566    -3.22214532    -3.06879190    -2.99615220    -2.84445689    -2.81559849    -2.77710816    -2.74709491    -2.71835582    -2.48934193    -2.46357778    -2.40508915    -2.20253958    -2.09843388    -2.04851683    -1.95166805    -1.91689234    -1.65737753    -1.62505746    -1.53497615    -1.50173093    -1.40946869    -1.34748479    -1.30228824    -1.15148975    -1.01161307    -0.77355952    -0.62704739     0.24027496     0.32186734     0.48265795     0.78302893     1.11898549     1.15695162     1.22635876     1.23349749     1.40630625     1.45739579     1.62266781     1.67455806     1.82072602     1.96081421     3.62199515     3.62473678     3.62545389     3.62852817
     6   -73.55304933   -73.55067308   -70.43236311   -70.42997666   -45.25738823   -45.25735444   -45.25723476   -45.25657133   -45.25653203   -45.25634992   -45.25623569   -45.25579757   -45.25575874   -45.25536241   -45.25482234   -45.25481647   -45.24684166   -45.24466927   -45.24465204   -45.23611536   -45.23608918   -45.23351440   -45.23149837   -45.23100476   -45.23082063   -45.23078721   -45.22969551   -45.22968905   -45.15466509   -45.15465185   -45.15463510   -45.15438154   -45.15437153   -45.15424678   -45.14562642   -45.14560111   -45.14520501   -45.14503560   -45.14492689   -45.14488846   -45.13625362   -45.13622324   -45.13615008   -45.13601283   -45.13568365   -45.13568218   -45.12868516   -45.12865052   -45.12860426   -45.12818803   -45.12780344   -45.12780284   -45.11351416   -45.11296909   -45.11277859   -45.10988968   -45.10987531   -45.10934763   -45.10911346   -45.10910330   -45.10908131   -45.10804365   -45.10799192   -45.10708364   -44.88228302   -44.87592132   -44.87401839   -44.87319133   -44.86733308   -44.86714046   -41.83891665   -41.83589733   -41.79428897   -41.79338678   -41.78992972   -41.78972234   -13.46790100   -13.44129842   -12.88240663   -12.81654656   -12.63396662   -12.62377582   -12.56880121   -12.55778477   -12.51653985   -12.51564948   -12.45077219   -12.44996678    -5.25700208    -5.00699424    -4.76892644    -4.56956597    -4.47614918    -4.44432574    -4.39038458    -4.32328662    -4.28401178    -4.24191281    -3.70474437    -3.64539343    -3.48559635    -3.35888001    -3.32306009    -3.22469141    -3.06442967    -2.99069396    -2.84253680    -2.81976531    -2.77609585    -2.74968934    -2.69930900    -2.48868283    -2.46556691    -2.40738596    -2.19946423    -2.10901281    -2.06156961    -1.94112134    -1.90636062    -1.66324267    -1.62687874    -1.53870941    -1.50037064    -1.41071029    -1.34736217    -1.30672052    -1.16254869    -1.01274194    -0.79254903    -0.63819172     0.24075251     0.32307803     0.47782630     0.77257096     1.11704701     1.16045934     1.22620808     1.24478795     1.40391007     1.45506926     1.62342908     1.67623015     1.81510761     1.95310460     3.62205905     3.62472215     3.62556328     3.62856072
     7   -73.55304932   -73.55067311   -70.43236300   -70.42997675   -45.25739768   -45.25735626   -45.25722431   -45.25658466   -45.25653277   -45.25633465   -45.25623371   -45.25580544   -45.25576216   -45.25535390   -45.25482393   -45.25481826   -45.24684692   -45.24464887   -45.24462774   -45.23615697   -45.23612367   -45.23350091   -45.23147828   -45.23100370   -45.23082094   -45.23078552   -45.22969910   -45.22969227   -45.15466639   -45.15465321   -45.15463358   -45.15438470   -45.15437421   -45.15424307   -45.14562543   -45.14559883   -45.14520602   -45.14504228   -45.14492964   -45.14488250   -45.13625875   -45.13622329   -45.13614643   -45.13601041   -45.13568545   -45.13568381   -45.12869098   -45.12865229   -45.12860191   -45.12818409   -45.12780539   -45.12780469   -45.11356096   -45.11295249   -45.11272152   -45.10989209   -45.10987307   -45.10935210   -45.10911225   -45.10910228   -45.10907927   -45.10806883   -45.10800133   -45.10707138   -44.88225817   -44.87595682   -44.87401455   -44.87318941   -44.86734631   -44.86712295   -41.83891128   -41.83590301   -41.79428319   -41.79338802   -41.78993583   -41.78972089   -13.46365978   -13.43691540   -12.87989362   -12.81403461   -12.63931646   -12.62577311   -12.57444074   -12.55979162   -12.51744984   -12.51625980   -12.45167152   -12.45061634    -5.25487629    -5.00609501    -4.76815270    -4.56904706    -4.47183958    -4.44503220    -4.38631539    -4.33021138    -4.28585505    -4.23641763    -3.69867534    -3.64371436    -3.47800649    -3.35098007    -3.31897880    -3.22741361    -3.05953457    -2.98567811    -2.83842579    -2.82446205    -2.77545436    -2.75197823    -2.67841280    -2.48944372    -2.46630477    -2.41012181    -2.19646649    -2.11931249    -2.07433374    -1.93128332    -1.89619750    -1.66979866    -1.62958786    -1.54193105    -1.49926120    -1.41274987    -1.34721581    -1.31127406    -1.17558474    -1.01441409    -0.81377281    -0.65066938     0.24132123     0.32452099     0.47212273     0.76079053     1.11478929     1.16530142     1.22534706     1.25738376     1.40112482     1.45234931     1.62432746     1.67824954     1.80848466     1.94450460     3.62213630     3.62471312     3.62568073     3.62859598
     8   -73.55304930   -73.55067311   -70.43236289   -70.42997686   -45.25740697   -45.25735801   -45.25721433   -45.25659879   -45.25653336   -45.25631801   -45.25623187   -45.25581445   -45.25576568   -45.25534440   -45.25482587   -45.25482038   -45.24685295   -45.24462542   -45.24460043   -45.23620357   -45.23616278   -45.23348605   -45.23145581   -45.23100234   -45.23082151   -45.23078320   -45.22970348   -45.22969587   -45.15466754   -45.15465457   -45.15463220   -45.15438814   -45.15437657   -45.15423945   -45.14562423   -45.14559586   -45.14520760   -45.14504934   -45.14493233   -45.14487632   -45.13626440   -45.13622319   -45.13614281   -45.13600752   -45.13568755   -45.13568554   -45.12869792   -45.12865416   -45.12859910   -45.12817959   -45.12780774   -45.12780658   -45.11360726   -45.11293380   -45.11266330   -45.10989482   -45.10987066   -45.10935696   -45.10911110   -45.10910119   -45.10907704   -45.10809685   -45.10801210   -45.10705838   -44.88222974   -44.87599748   -44.87401070   -44.87318620   -44.86736333   -44.86710142   -41.83890519   -41.83590947   -41.79427678   -41.79338920   -41.78994338   -41.78971867   -13.45880383   -13.43189685   -12.87702780   -12.81117310   -12.64543546   -12.62796707   -12.58088828   -12.56199586   -12.51853817   -12.51696791   -12.45274388   -12.45137055    -5.25238673    -5.00496417    -4.76730885    -4.56847430    -4.46749787    -4.44516458    -4.38199899    -4.33681517    -4.28776166    -4.23106814    -3.69118850    -3.64139952    -3.46957641    -3.34891345    -3.30847737    -3.23006611    -3.05451908    -2.98150066    -2.83208308    -2.82935241    -2.77556804    -2.75347135    -2.65621580    -2.49241180    -2.46486440    -2.41329437    -2.19408486    -2.12913975    -2.08615083    -1.92252258    -1.88662624    -1.67693846    -1.63325740    -1.54443040    -1.49832945    -1.41574102    -1.34709036    -1.31565622    -1.19035206    -1.01672708    -0.83646851    -0.66405892     0.24197652     0.32618357     0.46564933     0.74803502     1.11236089     1.17125978     1.22396496     1.27068718     1.39801492     1.44929981     1.62533626     1.68060118     1.80098132     1.93531058     3.62222497     3.62470948     3.62580393     3.62863287
     9   -73.55304927   -73.55067310   -70.43236277   -70.42997699   -45.25741611   -45.25735966   -45.25720489   -45.25661349   -45.25653378   -45.25630034   -45.25623005   -45.25582446   -45.25576936   -45.25533392   -45.25482819   -45.25482285   -45.24685973   -45.24459876   -45.24457011   -45.23625514   -45.23620663   -45.23346986   -45.23143107   -45.23100065   -45.23082239   -45.23078004   -45.22970874   -45.22969982   -45.15466855   -45.15465591   -45.15463096   -45.15439184   -45.15437853   -45.15423594   -45.14562276   -45.14559213   -45.14520985   -45.14505674   -45.14493486   -45.14486999   -45.13627048   -45.13622303   -45.13613923   -45.13600412   -45.13568993   -45.13568737   -45.12870594   -45.12865621   -45.12859578   -45.12817453   -45.12781041   -45.12780858   -45.11365311   -45.11291296   -45.11260378   -45.10989785   -45.10986812   -45.10936218   -45.10911002   -45.10910001   -45.10907468   -45.10812758   -45.10802435   -45.10704481   -44.88219753   -44.87604358   -44.87400699   -44.87318136   -44.86738399   -44.86707613   -41.83889837   -41.83591672   -41.79426976   -41.79339026   -41.78995253   -41.78971554   -13.45329799   -13.42620629   -12.87378847   -12.80794047   -12.65234570   -12.63036212   -12.58816714   -12.56440180   -12.51983114   -12.51778161   -12.45401694   -12.45223717    -5.24951498    -5.00356618    -4.76638147    -4.56783044    -4.46324073    -4.44463245    -4.37752395    -4.34307957    -4.28958007    -4.22574483    -3.68224466    -3.63833724    -3.46033414    -3.35152352    -3.29302186    -3.23234245    -3.04988981    -2.97825958    -2.83434359    -2.82333279    -2.77664624    -2.75388901    -2.63296302    -2.49742825    -2.46116841    -2.41695474    -2.19301167    -2.13862201    -2.09630990    -1.91496380    -1.87770326    -1.68468710    -1.63797737    -1.54609134    -1.49747939    -1.41980471    -1.34711524    -1.31968956    -1.20674857    -1.01979976    -0.86024823    -0.67816955     0.24272584     0.32807989     0.45842647     0.73442033     1.10981842     1.17821102     1.22200985     1.28457378     1.39460122     1.44595167     1.62643649     1.68329929     1.79263416     1.92565108     3.62232383     3.62471090     3.62593280     3.62867121
