  300.00 -3.51904 -3.87094e-03 -3.86854e-03 -3.86854e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.49299 -3.78410e-03 -3.78170e-03 -3.78170e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.46693 -3.69725e-03 -3.69486e-03 -3.69486e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.44088 -3.61041e-03 -3.60802e-03 -3.60802e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.41483 -3.52357e-03 -3.52118e-03 -3.52118e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.38878 -3.43673e-03 -3.43434e-03 -3.43434e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.36273 -3.34989e-03 -3.34750e-03 -3.34750e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.33667 -3.26305e-03 -3.26066e-03 -3.26066e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.31062 -3.17621e-03 -3.17382e-03 -3.17382e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.28457 -3.08937e-03 -3.08698e-03 -3.08698e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.25852 -3.00253e-03 -3.00014e-03 -3.00014e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.23246 -2.91569e-03 -2.91330e-03 -2.91330e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.20641 -2.82885e-03 -2.82646e-03 -2.82646e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.18036 -2.74201e-03 -2.73961e-03 -2.73961e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.15431 -2.65517e-03 -2.65277e-03 -2.65277e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.12826 -2.56833e-03 -2.56593e-03 -2.56593e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.10220 -2.48149e-03 -2.47909e-03 -2.47909e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.07615 -2.39465e-03 -2.39225e-03 -2.39225e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.05010 -2.30781e-03 -2.30541e-03 -2.30541e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -3.02405 -2.22097e-03 -2.21857e-03 -2.21857e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -2.99800 -2.13413e-03 -2.13173e-03 -2.13173e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -2.97194 -2.04729e-03 -2.04489e-03 -2.04489e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -2.94589 -1.96045e-03 -1.95805e-03 -1.95805e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -2.91984 -1.87361e-03 -1.87121e-03 -1.87121e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -2.89379 -1.78677e-03 -1.78437e-03 -1.78437e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -2.86774 -1.69993e-03 -1.69753e-03 -1.69753e-03 -1.31364e-04 -1.31364e-04  1.04682e-04
  300.00 -2.84168 -1.61309e-03 -1.61070e-03 -1.61070e-03 -1.31362e-04 -1.31362e-04  1.04680e-04
  300.00 -2.81563 -1.52626e-03 -1.52387e-03 -1.52387e-03 -1.31358e-04 -1.31358e-04  1.04674e-04
  300.00 -2.78958 -1.43943e-03 -1.43706e-03 -1.43706e-03 -1.31346e-04 -1.31346e-04  1.04658e-04
  300.00 -2.76353 -1.35263e-03 -1.35029e-03 -1.35029e-03 -1.31318e-04 -1.31318e-04  1.04622e-04
  300.00 -2.73747 -1.26588e-03 -1.26361e-03 -1.26361e-03 -1.31255e-04 -1.31255e-04  1.04536e-04
  300.00 -2.71142 -1.17925e-03 -1.17714e-03 -1.17714e-03 -1.31115e-04 -1.31115e-04  1.04350e-04
  300.00 -2.68537 -1.09289e-03 -1.09109e-03 -1.09109e-03 -1.30817e-04 -1.30817e-04  1.03973e-04
  300.00 -2.65932 -1.00704e-03 -1.00579e-03 -1.00579e-03 -1.30216e-04 -1.30216e-04  1.03266e-04
  300.00 -2.63327 -9.22155e-04 -9.21746e-04 -9.21746e-04 -1.29073e-04 -1.29073e-04  1.02046e-04
  300.00 -2.60721 -8.38918e-04 -8.39562e-04 -8.39562e-04 -1.27051e-04 -1.27051e-04  1.00109e-04
  300.00 -2.58116 -7.58194e-04 -7.59883e-04 -7.59883e-04 -1.23766e-04 -1.23766e-04  9.72580e-05
  300.00 -2.55511 -6.80906e-04 -6.83261e-04 -6.83261e-04 -1.18911e-04 -1.18911e-04  9.33190e-05
  300.00 -2.52906 -6.07802e-04 -6.10088e-04 -6.10088e-04 -1.12438e-04 -1.12438e-04  8.81369e-05
  300.00 -2.50301 -5.39262e-04 -5.40643e-04 -5.40643e-04 -1.04662e-04 -1.04662e-04  8.16057e-05
  300.00 -2.47695 -4.75276e-04 -4.75199e-04 -4.75199e-04 -9.61728e-05 -9.61728e-05  7.37947e-05
  300.00 -2.45090 -4.15628e-04 -4.14075e-04 -4.14075e-04 -8.74633e-05 -8.74633e-05  6.51129e-05
  300.00 -2.42485 -3.60188e-04 -3.57550e-04 -3.57550e-04 -7.85643e-05 -7.85643e-05  5.62983e-05
  300.00 -2.39880 -3.09170e-04 -3.05814e-04 -3.05814e-04 -6.91222e-05 -6.91222e-05  4.81164e-05
  300.00 -2.37275 -2.63339e-04 -2.59293e-04 -2.59293e-04 -5.90546e-05 -5.90546e-05  4.10269e-05
  300.00 -2.34669 -2.23929e-04 -2.19036e-04 -2.19036e-04 -4.90778e-05 -4.90778e-05  3.51899e-05
