    23   -11.32004655    -0.91233499    -0.84926275    -0.84506875     3.25738609     4.45587834     4.57833154     4.59640795     8.67778469     8.84667292     9.76797398     9.77640065     9.78316003    10.05444478    10.06889900    10.07588791    10.09741638    10.09765980    10.09781770    10.09795699    10.09808009    10.09811630    10.09818257    10.09823663    10.09829484    10.09838245    10.09842723    10.09854445    10.09875566    10.09950000    10.11009031    10.11629955
    24   -11.31446197    -0.92131836    -0.85287001    -0.84849027     3.26621327     4.45061117     4.58418962     4.60276151     8.66393514     8.84813202     9.76757665     9.77637077     9.78372428    10.05378980    10.06881567    10.07566694    10.09738486    10.09764351    10.09781126    10.09794556    10.09807717    10.09811309    10.09818258    10.09823830    10.09829853    10.09838660    10.09843070    10.09854933    10.09876508    10.09953563    10.11057608    10.11731626
    25   -11.30886255    -0.93063444    -0.85662139    -0.85206961     3.27538529     4.44513794     4.59028741     4.60934001     8.64953976     8.84972917     9.76719084     9.77634892     9.78430411    10.05316994    10.06871280    10.07546054    10.09735236    10.09762806    10.09780553    10.09793389    10.09807379    10.09811046    10.09818251    10.09823996    10.09830196    10.09838985    10.09843428    10.09855283    10.09877264    10.09956687    10.11100348    10.11834068
    26   -11.30326928    -0.94027785    -0.86051588    -0.85580747     3.28489829     4.43946042     4.59662132     4.61614243     8.63460502     8.85147027     9.76681869     9.77633663     9.78489863    10.05258624    10.06858224    10.07527804    10.09731858    10.09761349    10.09780039    10.09792206    10.09807004    10.09810840    10.09818233    10.09824161    10.09830513    10.09839216    10.09843805    10.09855486    10.09877851    10.09959385    10.11136956    10.11936969
    27   -11.29770276    -0.95024315    -0.86455246    -0.85970442     3.29474820     4.43358039     4.60318791     4.62316777     8.61913783     8.85336089     9.76646228     9.77633538     9.78550690    10.05203963    10.06841683    10.07512801    10.09728316    10.09759981    10.09779566    10.09791023    10.09806604    10.09810686    10.09818200    10.09824324    10.09830804    10.09839357    10.09844198    10.09855534    10.09878291    10.09961672    10.11167238    10.12039926
    28   -11.29218313    -0.96052486    -0.86873007    -0.86376090     3.30493080     4.42749968     4.60998386     4.63041508     8.60314555     8.85540619     9.76612368     9.77634656     9.78612796    10.05153095    10.06821146    10.07501728    10.09724569    10.09758704    10.09779111    10.09789865    10.09806195    10.09810571    10.09818148    10.09824485    10.09831070    10.09839418    10.09844603    10.09855425    10.09878610    10.09963563    10.11191090    10.12142464
    29   -11.28672990    -0.97111743    -0.87304765    -0.86797721     3.31544161     4.42122016     4.61700607     4.63788338     8.58663607     8.85761094     9.76580489     9.77637147     9.78676079    10.05106093    10.06796385    10.07495011    10.09720569    10.09757521    10.09778640    10.09788769    10.09805792    10.09810487    10.09818074    10.09824644    10.09831311    10.09839416    10.09845008    10.09855157    10.09878836    10.09965071    10.11208480    10.12244046
    30   -11.28136193    -0.98201531    -0.87750411    -0.87235348     3.32627599     4.41474376     4.62425168     4.64557166     8.56961776     8.85997944     9.76550786     9.77641131     9.78740432    10.05063027    10.06767498    10.07492786    10.09716264    10.09756432    10.09778111    10.09787780    10.09805406    10.09810423    10.09817972    10.09824800    10.09831526    10.09839367    10.09845403    10.09854741    10.09878996    10.09966210    10.11219434    10.12344098
    31   -11.27609727    -0.99321291    -0.88209836    -0.87688970     3.33742902     4.40807250     4.63171812     4.65347881     8.55209954     8.86251554     9.76523448     9.77646717     9.78805745    10.05023962    10.06734880    10.07494910    10.09711599    10.09755437    10.09777482    10.09786951    10.09805046    10.09810375    10.09817840    10.09824952    10.09831713    10.09839287    10.09845773    10.09854192    10.09879114    10.09966991    10.11224028    10.12442016
    32   -11.27095311    -1.00470465    -0.88682928    -0.88158564     3.34889555     4.40120847     4.63940311     4.66160363     8.53409086     8.86522257     9.76498656     9.77654000     9.78871900    10.04988962    10.06699161    10.07501033    10.09706511    10.09754539    10.09776722    10.09786323    10.09804715    10.09810335    10.09817673    10.09825099    10.09831869    10.09839193    10.09846106    10.09853540    10.09879211    10.09967423    10.11222382    10.12537178
    33   -11.26594567    -1.01648496    -0.89169572    -0.88644093     3.36067016     4.39415388     4.64730475     4.66994481     8.51560173     8.86810334     9.76476580     9.77663065     9.78938778    10.04958089    10.06661117    10.07510678    10.09700934    10.09753736    10.09775825    10.09785916    10.09804418    10.09810300    10.09817470    10.09825243    10.09831991    10.09839099    10.09846380    10.09852826    10.09879299    10.09967513    10.11214650    10.12628956
    34   -11.26109016    -1.02854827    -0.89669653    -0.89145495     3.37274716     4.38691104     4.65542150     4.67850085     8.49664275     8.87116014     9.76457386     9.77673981     9.79006252    10.04931408    10.06621589    10.07523317    10.09694802    10.09753032    10.09774813    10.09785721    10.09804152    10.09810269    10.09817231    10.09825381    10.09832073    10.09839013    10.09846569    10.09852106    10.09879388    10.09967267    10.11201027    10.12716721
    35   -11.25640066    -1.04088904    -0.90183054    -0.89662692     3.38512054     4.37948244     4.66375216     4.68727010     8.47722510     8.87439467     9.76441227     9.77686802     9.79074196    10.04908987    10.06581422    10.07538423    10.09688043    10.09752428    10.09773731    10.09785707    10.09803918    10.09810238    10.09816957    10.09825514    10.09832114    10.09838942    10.09846629    10.09851456    10.09879481    10.09966693    10.11181738    10.12799850
    36   -11.25189008    -1.05350177    -0.90709655    -0.90195582     3.39778395     4.37187070     4.67229597     4.69625075     8.45736056     8.87780810     9.76428247     9.77701567     9.79142479    10.04890896    10.06541430    10.07555504    10.09680589    10.09751925    10.09772626    10.09785841    10.09803710    10.09810207    10.09816653    10.09825640    10.09832110    10.09838884    10.09846511    10.09850959    10.09879579    10.09965794    10.11157043    10.12877735
    37   -11.24757011    -1.06638100    -0.91249337    -0.90744042     3.41073072     4.36407864     4.68105248     4.70544079     8.43706153     8.88140102     9.76418580     9.77718302     9.79210972    10.04877211    10.06502369    10.07574121    10.09672367    10.09751527    10.09771540    10.09786089    10.09803525    10.09810176    10.09816328    10.09825758    10.09832062    10.09838832    10.09846190    10.09850673    10.09879681    10.09964579    10.11127233    10.12949783
    38   -11.24345116    -1.07952133    -0.91801976    -0.91307926     3.42395379     4.35610930     4.69002165     4.71483805     8.41634102     8.88517344     9.76412352     9.77737015     9.79279544    10.04868012    10.06464926    10.07593889    10.09663306    10.09751237    10.09770511    10.09786425    10.09803356    10.09810145    10.09815992    10.09825867    10.09831974    10.09838771    10.09845702    10.09850593    10.09879781    10.09963054    10.11092634    10.13015428
    39   -11.23954230    -1.09291738    -0.92367448    -0.91887065     3.43744570     4.34796594     4.69920376     4.72444019     8.39521265     8.88912480     9.76409674     9.77757699     9.79348071    10.04863382    10.06429720    10.07614478    10.09653336    10.09751058    10.09769564    10.09786825    10.09803198    10.09810115    10.09815656    10.09825966    10.09831851    10.09838683    10.09845124    10.09850667    10.09879877    10.09961229    10.11053604    10.13074133
    40   -11.23585126    -1.10656388    -0.92945625    -0.92481268     3.45119855     4.33965210     4.70859941     4.73424473     8.37369070     8.89325398     9.76410649     9.77780330     9.79416429    10.04863411    10.06397291    10.07635605    10.09642381    10.09750993    10.09768719    10.09787274    10.09803045    10.09810086    10.09815334    10.09826052    10.09831697    10.09838547    10.09844531    10.09850837    10.09879964    10.09959113    10.11010534    10.13125393
    41   -11.23238437    -1.12045559    -0.93536381    -0.93090320     3.46520401     4.33117157     4.71820946     4.74424904     8.35179004     8.89755926     9.76415370     9.77804870     9.79484504    10.04868187    10.06368110    10.07657033    10.09630366    10.09751047    10.09767989    10.09787757    10.09802893    10.09810058    10.09815041    10.09826125    10.09831521    10.09838348    10.09843973    10.09851064    10.09880036    10.09956720    10.10963848    10.13168743
    42   -11.22914657    -1.13458735    -0.94139583    -0.93713983     3.47945322     4.32252851     4.72803504     4.75445039     8.32952618     8.90203840     9.76423916     9.77831268     9.79552188    10.04877801    10.06342574    10.07678565    10.09617207    10.09751223    10.09767381    10.09788267    10.09802737    10.09810031    10.09814788    10.09826183    10.09831328    10.09838077    10.09843472    10.09851319    10.09880088    10.09954064    10.10914004    10.13203762
    43   -11.22614138    -1.14895407    -0.94755100    -0.94351997     3.49393682     4.31372740     4.73807748     4.76484596     8.30691522     8.90668862     9.76436358     9.77859455     9.79619384    10.04892339    10.06321010    10.07700033    10.09602817    10.09751522    10.09766900    10.09788794    10.09802577    10.09810006    10.09814587    10.09826224    10.09831122    10.09837738    10.09843031    10.09851582    10.09880114    10.09951159    10.10861491    10.13230072
    44   -11.22337089    -1.16355076    -0.95382798    -0.95004077     3.50864489     4.30477310     4.74833826     4.77543284     8.28397388     8.91150659     9.76452752     9.77889351     9.79686005    10.04911881    10.06303679    10.07721303    10.09587104    10.09751948    10.09766549    10.09789333    10.09802414    10.09809983    10.09814444    10.09826247    10.09830910    10.09837341    10.09842639    10.09851836    10.09880110    10.09948025    10.10806827    10.13247348
    45   -11.22083580    -1.17837246    -0.96022541    -0.95669916     3.52356689     4.29567093     4.75881902     4.78620809     8.26071946     8.91648849     9.76473147     9.77920863     9.79751976    10.04936497    10.06290777    10.07742261    10.09569970    10.09752502    10.09766326    10.09789880    10.09802252    10.09809964    10.09814365    10.09826250    10.09830693    10.09836905    10.09842275    10.09852062    10.09880068    10.09944680    10.10750560    10.13255318
    46   -11.21853538    -1.19341432    -0.96674195    -0.96349185     3.53869163     4.28642664     4.76952145     4.79716874     8.23716984     8.92163004     9.76497577     9.77953886     9.79817238    10.04966240    10.06282440    10.07762819    10.09551313    10.09753183    10.09766231    10.09790432    10.09802095    10.09809951    10.09814348    10.09826233    10.09830477    10.09836444    10.09841923    10.09852248    10.09879981    10.09941143    10.10693258    10.13253766
    47   -11.21646755    -1.20867157    -0.97337622    -0.97041530     3.55400722     4.27704653     4.78044728     4.80831181     8.21334344     8.92692647     9.76526066     9.77988305     9.79881744    10.05001148    10.06278745    10.07782905    10.09531037    10.09753991    10.09766262    10.09790987    10.09801952    10.09809948    10.09814390    10.09826193    10.09830264    10.09835971    10.09841566    10.09852377    10.09879841    10.09937436    10.10635508    10.13242533
    48   -11.21462887    -1.22413949    -0.98012690    -0.97746575     3.56950100     4.26753745     4.79159827     4.81963434     8.18925919     8.93237260     9.76558626     9.78023996     9.79945462    10.05041230    10.06279721    10.07802461    10.09509056    10.09754925    10.09766418    10.09791543    10.09801831    10.09809959    10.09814485    10.09826130    10.09830056    10.09835496    10.09841195    10.09852437    10.09879639    10.09933581    10.10577901    10.13221521
    49   -11.21301457    -1.23981347    -0.98699272    -0.98463915     3.58515946     4.25790694     4.80297611     4.83113338     8.16493655     8.93796288     9.76595258     9.78060825     9.80008376    10.05086471    10.06285348    10.07821444    10.09485306    10.09755982    10.09766696    10.09792100    10.09801742    10.09809987    10.09814625    10.09826042    10.09829856    10.09835024    10.09840803    10.09852418    10.09879365    10.09929598    10.10521025    10.13190694
    50   -11.21161861    -1.25568895    -0.99397254    -0.99193114     3.60096817     4.24816326     4.81458245     4.84280606     8.14039542     8.94369137     9.76635948     9.78098654     9.80070483    10.05136824    10.06295564    10.07839818    10.09459760    10.09757158    10.09767095    10.09792658    10.09801695    10.09810038    10.09814801    10.09825929    10.09829664    10.09834558    10.09840384    10.09852311    10.09879008    10.09925509    10.10465444    10.13150078
    51   -11.21043375    -1.27176146    -1.00106547    -0.99933692     3.61691163     4.23831551     4.82641879     4.85464955     8.11565615     8.94955184     9.76680672     9.78137336     9.80131795    10.05192205    10.06310272    10.07857556    10.09432448    10.09758448    10.09767614    10.09793215    10.09801697    10.09810115    10.09815005    10.09825791    10.09829480    10.09834098    10.09839938    10.09852109    10.09878557    10.09921335    10.10411683    10.13099760
    52   -11.20945154    -1.28802658    -1.00827122    -1.00685093     3.63297318     4.22837379     4.83848652     4.86666108     8.09073949     8.95553776     9.76729394     9.78176720     9.80192341    10.05252496    10.06329342    10.07874634    10.09403472    10.09759846    10.09768251    10.09793773    10.09801758    10.09810222    10.09815230    10.09825630    10.09829304    10.09833645    10.09839465    10.09851809    10.09878000    10.09917097    10.10360203    10.13039892
    53   -11.20866245    -1.30447997    -1.01559080    -1.01446614     3.64913479     4.21834936     4.85078685     4.87883800     8.06566652     8.96164237     9.76782062     9.78216654     9.80252158    10.05317538    10.06352616    10.07891026    10.09373029    10.09761347    10.09769006    10.09794332    10.09801884    10.09810361    10.09815468    10.09825448    10.09829131    10.09833198    10.09838964    10.09851408    10.09877328    10.09912813    10.10311389    10.12970687
    54   -11.20805587    -1.32111737    -1.02302854    -1.02217210     3.66537681     4.20825489     4.86332076     4.89117773     8.04045868     8.96785875     9.76838614     9.78256977     9.80311300    10.05387134    10.06379916    10.07906706    10.09341426    10.09762942    10.09769879    10.09794895    10.09802080    10.09810536    10.09815713    10.09825248    10.09828959    10.09832758    10.09838438    10.09850907    10.09876528    10.09908503    10.10265529    10.12892420
    55   -11.20762026    -1.33793456    -1.03059702    -1.02994997     3.68167773     4.19810471     4.87608904     4.90367778     8.01513765     8.97417979     9.76898973     9.78297532     9.80369832    10.05461046    10.06411043    10.07921640    10.09309085    10.09764625    10.09770871    10.09795465    10.09802350    10.09810747    10.09815960    10.09825034    10.09828783    10.09832322    10.09837887    10.09850307    10.09875592    10.09904183    10.10222806    10.12805425
    56   -11.20734313    -1.35492738    -1.03832282    -1.03776684     3.69801371     4.18791528     4.88909220     4.91633578     7.98972538     8.98059834     9.76963049     9.78338157     9.80427828    10.05538999    10.06445785    10.07935785    10.09276545    10.09766387    10.09771981    10.09796045    10.09802693    10.09810997    10.09816204    10.09824810    10.09828598    10.09831892    10.09837313    10.09849611    10.09874512    10.09899870    10.10183300    10.12710094
    57   -11.20721119    -1.37209175    -1.04622214    -1.04560008     3.71435810     4.17770565     4.90233048     4.92914949     7.96424398     8.98710718     9.77030739     9.78378689     9.80485376    10.05620679    10.06483917    10.07949086    10.09244457    10.09768221    10.09773212    10.09796641    10.09803109    10.09811285    10.09816441    10.09824579    10.09828401    10.09831465    10.09836719    10.09848824    10.09873280    10.09895576    10.10146996    10.12606875
    58   -11.20721040    -1.38942360    -1.05426542    -1.05347279     3.73068070     4.16749822     4.91580381     4.94211674     7.93871571     8.99369910     9.77101925     9.78418968     9.80542571    10.05705735    10.06525204    10.07961474    10.09213559    10.09770116    10.09774564    10.09797259    10.09803596    10.09811612    10.09816670    10.09824345    10.09828188    10.09831041    10.09836106    10.09847951    10.09871893    10.09891316    10.10113796    10.12496269
    59   -11.20732605    -1.40691894    -1.06241656    -1.06141457     3.74694676     4.15731973     4.92951183     4.95523552     7.91316293     9.00036700     9.77176477     9.78458831     9.80599518    10.05793784    10.06569405    10.07972864    10.09184663    10.09772067    10.09776040    10.09797905    10.09804149    10.09811978    10.09816886    10.09824112    10.09827955    10.09830619    10.09835476    10.09846998    10.09870348    10.09887100    10.10083541    10.12378826
    60   -11.20754287    -1.42457383    -1.07065566    -1.06943880     3.76311565     4.14720259     4.94345381     4.96850391     7.88760804     9.00710385     9.77254250     9.78498121     9.80656328    10.05884411    10.06616272    10.07983162    10.09158625    10.09774064    10.09777639    10.09798587    10.09804762    10.09812381    10.09817091    10.09823884    10.09827701    10.09830197    10.09834830    10.09845971    10.09868644    10.09882939    10.10056031    10.12255144
    61   -11.20784507    -1.44238434    -1.07897188    -1.07754983     3.77913896     4.13718676     4.95762872     4.98192013     7.86207345     9.01390284     9.77335088     9.78536681     9.80713121    10.05977174    10.06665552    10.07992268    10.09136314    10.09776103    10.09779363    10.09799311    10.09805430    10.09812819    10.09817281    10.09823662    10.09827426    10.09829774    10.09834170    10.09844877    10.09866784    10.09878840    10.10031043    10.12125864
    62   -11.20821648    -1.46034661    -1.08735794    -1.08574848     3.79495787     4.12732244     4.97203514     4.99548251     7.83658151     9.02075738     9.77418821     9.78574359     9.80770023    10.06071605    10.06716983    10.08000091    10.09118593    10.09778182    10.09781208    10.09800082    10.09806148    10.09813289    10.09817459    10.09823450    10.09827129    10.09829347    10.09833497    10.09843722    10.09864772    10.09874811    10.10008345    10.11991666
    63   -11.20864060    -1.47845679    -1.09580807    -1.09403412     3.81049940     4.11767371     4.98667129     5.00918951     7.81115452     9.02766117     9.77505268     9.78611009     9.80827161    10.06167220    10.06770296    10.08006559    10.09106279    10.09780301    10.09783170    10.09800906    10.09806910    10.09813787    10.09817625    10.09823250    10.09826813    10.09828915    10.09832813    10.09842514    10.09862612    10.09870858    10.09987712    10.11853264
    64   -11.20910069    -1.49671109    -1.10431721    -1.10240547     3.82567121     4.10832385     5.00153502     5.02303969     7.78581460     9.03460826     9.77594236     9.78646493     9.80884668    10.06263520    10.06825203    10.08011644    10.09100123    10.09782466    10.09785239    10.09801787    10.09807711    10.09814309    10.09817780    10.09823063    10.09826479    10.09828474    10.09832118    10.09841259    10.09860313    10.09866987    10.09968928    10.11711404
    65   -11.20957989    -1.51510571    -1.11288077    -1.11086090     3.84035433     4.09938251     5.01662380     5.03703174     7.76058373     9.04159311     9.77685522     9.78680684     9.80942676    10.06360006    10.06881396    10.08015379    10.09100783    10.09784685    10.09787405    10.09802729    10.09808546    10.09814848    10.09817929    10.09822891    10.09826130    10.09828025    10.09831413    10.09839964    10.09857885    10.09863200    10.09951794    10.11566860
    66   -11.21006125    -1.53363691    -1.12149444    -1.11939862     3.85439332     4.09099559     5.03193473     5.05116446     7.73548365     9.04861062     9.77778915     9.78713464     9.81001317    10.06456183    10.06938531    10.08017875    10.09108801    10.09786966    10.09789658    10.09803734    10.09809412    10.09815400    10.09818076    10.09822734    10.09825769    10.09827565    10.09830697    10.09838635    10.09855338    10.09859502    10.09936131    10.11420428
    67   -11.21052785    -1.55230097    -1.13015418    -1.12801670     3.86758403     4.08335749     5.04746451     5.06543678     7.71053587     9.05565620     9.77874197     9.78744733     9.81060719    10.06551582    10.06996216    10.08019335    10.09124592    10.09789317    10.09791988    10.09804807    10.09810304    10.09815957    10.09818226    10.09822591    10.09825399    10.09827096    10.09829972    10.09837278    10.09852684    10.09855896    10.09921780    10.11272921
    68   -11.21096290    -1.57109418    -1.13885617    -1.13671315     3.87966047     4.07672420     5.06320948     5.07984771     7.68576161     9.06272583     9.77971143     9.78774409     9.81121003    10.06645772    10.07053991    10.08020053    10.09148445    10.09791745    10.09794388    10.09805947    10.09811221    10.09816512    10.09818385    10.09822461    10.09825022    10.09826616    10.09829238    10.09835897    10.09849934    10.09852385    10.09908600    10.11125169
    69   -11.21134974    -1.59001286    -1.14759684    -1.14548593     3.89028694     4.07142119     5.07916560     5.09439640     7.66118174     9.06981606     9.78069525     9.78802427     9.81182283    10.06738384    10.07111309    10.08020407    10.09180527    10.09794256    10.09796852    10.09807158    10.09812160    10.09817057    10.09818563    10.09822343    10.09824641    10.09826127    10.09828494    10.09834499    10.09847103    10.09848971    10.09896470    10.10978014
