  300.00 -8.00000  5.68217e-77  7.41331e-77  7.41331e-77 -5.86718e-77 -5.86718e-77  6.77396e-77
  300.00 -7.97395  1.55658e-76  2.03081e-76  2.03081e-76 -1.60726e-76 -1.60726e-76  1.85566e-76
  300.00 -7.94790  4.26410e-76  5.56320e-76  5.56320e-76 -4.40293e-76 -4.40293e-76  5.08341e-76
  300.00 -7.92184  1.16811e-75  1.52399e-75  1.52399e-75 -1.20614e-75 -1.20614e-75  1.39255e-75
  300.00 -7.89579  3.19992e-75  4.17482e-75  4.17482e-75 -3.30411e-75 -3.30411e-75  3.81477e-75
  300.00 -7.86974  8.76589e-75  1.14365e-74  1.14365e-74 -9.05130e-75 -9.05130e-75  1.04502e-74
  300.00 -7.84369  2.40133e-74  3.13293e-74  3.13293e-74 -2.47952e-74 -2.47952e-74  2.86273e-74
  300.00 -7.81764  6.57822e-74  8.58236e-74  8.58236e-74 -6.79241e-74 -6.79241e-74  7.84219e-74
  300.00 -7.79158  1.80204e-73  2.35106e-73  2.35106e-73 -1.86072e-73 -1.86072e-73  2.14829e-73
  300.00 -7.76553  4.93653e-73  6.44050e-73  6.44050e-73 -5.09726e-73 -5.09726e-73  5.88505e-73
  300.00 -7.73948  1.35231e-72  1.76431e-72  1.76431e-72 -1.39635e-72 -1.39635e-72  1.61215e-72
  300.00 -7.71343  3.70454e-72  4.83317e-72  4.83317e-72 -3.82516e-72 -3.82516e-72  4.41634e-72
  300.00 -7.68737  1.01482e-71  1.32400e-71  1.32400e-71 -1.04787e-71 -1.04787e-71  1.20981e-71
  300.00 -7.66132  2.78001e-71  3.62698e-71  3.62698e-71 -2.87053e-71 -2.87053e-71  3.31417e-71
  300.00 -7.63527  7.61558e-71  9.93576e-71  9.93576e-71 -7.86354e-71 -7.86354e-71  9.07887e-71
  300.00 -7.60922  2.08622e-70  2.72181e-70  2.72181e-70 -2.15414e-70 -2.15414e-70  2.48707e-70
  300.00 -7.58317  5.71499e-70  7.45614e-70  7.45614e-70 -5.90107e-70 -5.90107e-70  6.81309e-70
  300.00 -7.55711  1.56557e-69  2.04254e-69  2.04254e-69 -1.61654e-69 -1.61654e-69  1.86638e-69
  300.00 -7.53106  4.28873e-69  5.59534e-69  5.59534e-69 -4.42837e-69 -4.42837e-69  5.11278e-69
  300.00 -7.50501  1.17486e-68  1.53279e-68  1.53279e-68 -1.21311e-68 -1.21311e-68  1.40060e-68
  300.00 -7.47896  3.21841e-68  4.19894e-68  4.19894e-68 -3.32320e-68 -3.32320e-68  3.83681e-68
  300.00 -7.45291  8.81653e-68  1.15026e-67  1.15026e-67 -9.10359e-68 -9.10359e-68  1.05106e-67
  300.00 -7.42685  2.41520e-67  3.15103e-67  3.15103e-67 -2.49384e-67 -2.49384e-67  2.87927e-67
  300.00 -7.40080  6.61622e-67  8.63194e-67  8.63194e-67 -6.83164e-67 -6.83164e-67  7.88749e-67
  300.00 -7.37475  1.81245e-66  2.36464e-66  2.36464e-66 -1.87146e-66 -1.87146e-66  2.16070e-66
