  300.00 -8.00000  4.69463e-78  5.84095e-78  5.84095e-78 -3.50401e-78 -3.50401e-78  4.08676e-78
  300.00 -7.97395  1.28605e-77  1.60007e-77  1.60007e-77 -9.59890e-78 -9.59890e-78  1.11953e-77
  300.00 -7.94790  3.52301e-77  4.38325e-77  4.38325e-77 -2.62953e-77 -2.62953e-77  3.06685e-77
  300.00 -7.92184  9.65095e-77  1.20075e-76  1.20075e-76 -7.20334e-77 -7.20334e-77  8.40134e-77
  300.00 -7.89579  2.64379e-76  3.28934e-76  3.28934e-76 -1.97329e-76 -1.97329e-76  2.30147e-76
  300.00 -7.86974  7.24240e-76  9.01085e-76  9.01085e-76 -5.40564e-76 -5.40564e-76  6.30465e-76
  300.00 -7.84369  1.98399e-75  2.46844e-75  2.46844e-75 -1.48082e-75 -1.48082e-75  1.72710e-75
  300.00 -7.81764  5.43495e-75  6.76205e-75  6.76205e-75 -4.05657e-75 -4.05657e-75  4.73123e-75
  300.00 -7.79158  1.48885e-74  1.85240e-74  1.85240e-74 -1.11126e-74 -1.11126e-74  1.29607e-74
  300.00 -7.76553  4.07857e-74  5.07447e-74  5.07447e-74 -3.04419e-74 -3.04419e-74  3.55047e-74
  300.00 -7.73948  1.11729e-73  1.39010e-73  1.39010e-73 -8.33928e-74 -8.33928e-74  9.72619e-74
  300.00 -7.71343  3.06070e-73  3.80806e-73  3.80806e-73 -2.28447e-73 -2.28447e-73  2.66440e-73
  300.00 -7.68737  8.38450e-73  1.04318e-72  1.04318e-72 -6.25808e-73 -6.25808e-73  7.29887e-73
  300.00 -7.66132  2.29685e-72  2.85770e-72  2.85770e-72 -1.71434e-72 -1.71434e-72  1.99946e-72
  300.00 -7.63527  6.29202e-72  7.82839e-72  7.82839e-72 -4.69628e-72 -4.69628e-72  5.47732e-72
  300.00 -7.60922  1.72364e-71  2.14451e-71  2.14451e-71 -1.28650e-71 -1.28650e-71  1.50046e-71
  300.00 -7.58317  4.72175e-71  5.87470e-71  5.87470e-71 -3.52425e-71 -3.52425e-71  4.11037e-71
  300.00 -7.55711  1.29348e-70  1.60932e-70  1.60932e-70 -9.65435e-71 -9.65435e-71  1.12600e-70
  300.00 -7.53106  3.54336e-70  4.40857e-70  4.40857e-70 -2.64472e-70 -2.64472e-70  3.08456e-70
  300.00 -7.50501  9.70670e-70  1.20769e-69  1.20769e-69 -7.24495e-70 -7.24495e-70  8.44987e-70
  300.00 -7.47896  2.65906e-69  3.30835e-69  3.30835e-69 -1.98469e-69 -1.98469e-69  2.31476e-69
  300.00 -7.45291  7.28424e-69  9.06290e-69  9.06290e-69 -5.43686e-69 -5.43686e-69  6.34107e-69
  300.00 -7.42685  1.99545e-68  2.48270e-68  2.48270e-68 -1.48938e-68 -1.48938e-68  1.73708e-68
  300.00 -7.40080  5.46634e-68  6.80111e-68  6.80111e-68 -4.08001e-68 -4.08001e-68  4.75856e-68
