     0    -0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000
     1    -0.76014838    -0.76026128     0.00055952     0.00056828     0.00081260     0.00079368    -0.00119534    -0.00118240     0.00064347     0.00063990     0.00094376     0.00094815
     2    -1.51437950    -1.51482540     0.00123913     0.00125447     0.00153134     0.00141953    -0.00239482    -0.00234303     0.00136462     0.00135060     0.00179303     0.00181056
     3    -2.25693590    -2.25794800     0.00190696     0.00193176     0.00227490     0.00199378    -0.00358945    -0.00347292     0.00212026     0.00208861     0.00257571     0.00261432
     4    -2.98217058    -2.98400162     0.00254564     0.00258354     0.00290208     0.00266830    -0.00477039    -0.00456320     0.00287514     0.00281934     0.00331131     0.00337877
     5    -3.68460392    -3.68753178     0.00314276     0.00319732     0.00348228     0.00337595    -0.00592895    -0.00560520     0.00361164     0.00352594     0.00400222     0.00410618
     6    -4.35897859    -4.36331235     0.00368707     0.00376146     0.00406318     0.00407013    -0.00705667    -0.00659052     0.00431878     0.00419805     0.00464506     0.00479290
     7    -5.00031308    -5.00639833     0.00416823     0.00426491     0.00463815     0.00475817    -0.00814532    -0.00751109     0.00498814     0.00482777     0.00523484     0.00543367
     8    -5.60395305    -5.61217601     0.00457686     0.00469730     0.00520342     0.00544417    -0.00918702    -0.00835927     0.00561267     0.00540835     0.00576642     0.00602299
     9    -6.16561957    -6.17641009     0.00490458     0.00504910     0.00575727     0.00612982    -0.01017424    -0.00912793     0.00618617     0.00593382     0.00623504     0.00655568
    10    -6.68145413    -6.69528711     0.00514408     0.00531173     0.00629866     0.00681568    -0.01109983    -0.00981054     0.00670320     0.00639890     0.00663651     0.00702718
    11    -7.14805940    -7.16545469     0.00528918     0.00547778     0.00682676     0.00750171    -0.01195711    -0.01040125     0.00715899     0.00679898     0.00696742     0.00743363
    12    -7.56253558    -7.58405596     0.00533485     0.00554116     0.00734068     0.00818737    -0.01273989    -0.01089499     0.00754943     0.00713016     0.00722515     0.00777199
    13    -7.92251138    -7.94875864     0.00527729     0.00549714     0.00783940     0.00887171    -0.01344255    -0.01128754     0.00787111     0.00738925     0.00740795     0.00804009
    14    -8.22616935    -8.25777819     0.00511399     0.00534251     0.00832172     0.00955339    -0.01406005    -0.01157566     0.00812129     0.00757383     0.00751499     0.00823662
    15    -8.47226488    -8.50989459     0.00484379     0.00507559     0.00878621     0.01023066    -0.01458802    -0.01175711     0.00829796     0.00768225     0.00754632     0.00836123
    16    -8.66013834    -8.70446220     0.00446691     0.00469629     0.00923127     0.01090139    -0.01502280    -0.01183078     0.00839986     0.00771371     0.00750291     0.00841444
    17    -8.78972007    -8.84141239     0.00398508     0.00420606     0.00965505     0.01156301    -0.01536151    -0.01179671     0.00842646     0.00766823     0.00738658     0.00839766
    18    -8.86152777    -8.92124863     0.00340148     0.00360792     0.01005553     0.01221255    -0.01560208    -0.01165618     0.00837804     0.00754670     0.00720004     0.00831322
    19    -8.87665619    -8.94503387     0.00272081     0.00290644     0.01043049     0.01284659    -0.01574333    -0.01141172     0.00825569     0.00735089     0.00694674     0.00816425
    20    -8.83675892    -8.91437025     0.00194928     0.00210766     0.01077758     0.01346135    -0.01578501    -0.01106714     0.00806131     0.00708347     0.00663092     0.00795468
    21    -8.74289350    -8.83033715     0.00108603     0.00121018     0.01109717     0.01405811    -0.01572684    -0.01062292     0.00779481     0.00674451     0.00625361     0.00768643
    22    -8.60113286    -8.69862647     0.00016566     0.00024946     0.01137811     0.01461582    -0.01557360    -0.01009930     0.00746830     0.00634902     0.00583171     0.00737322
    23    -8.40921197    -8.51723693    -0.00083672    -0.00080117     0.01162852     0.01515097    -0.01532219    -0.00948382     0.00707373     0.00588723     0.00535496     0.00700910
    24    -8.17788743    -8.29638252    -0.00187184    -0.00189086     0.01183638     0.01563824    -0.01498587    -0.00880833     0.00663120     0.00538273     0.00484753     0.00661430
    25    -7.90223103    -8.03136203    -0.00296669    -0.00304891     0.01200703     0.01609090    -0.01455663    -0.00805679     0.00612987     0.00482328     0.00429643     0.00618086
    26    -7.59681308    -7.73614692    -0.00406651    -0.00421834     0.01213158     0.01648637    -0.01405645    -0.00726816     0.00559542     0.00423769     0.00372894     0.00573259
    27    -7.25440701    -7.40367416    -0.00519905    -0.00542963     0.01221239     0.01683416    -0.01347300    -0.00642379     0.00501494     0.00361207     0.00312980     0.00526035
    28    -6.89251723    -7.05082592    -0.00630680    -0.00662222     0.01224428     0.01711555    -0.01283593    -0.00556756     0.00441841     0.00297897     0.00252784     0.00479012
    29    -6.50204178    -6.66857181    -0.00741680    -0.00782615     0.01222649     0.01733575    -0.01212937    -0.00467934     0.00379164     0.00232368     0.00190614     0.00431235
    30    -6.10246034    -6.27579418    -0.00847174    -0.00898013     0.01215806     0.01748118    -0.01138910    -0.00380534     0.00316721     0.00168062     0.00129438     0.00385293
    31    -5.68325590    -5.86193117    -0.00949638    -0.01011201     0.01203502     0.01755232    -0.01059655    -0.00292503     0.00253050     0.00103514     0.00067707     0.00340018
    32    -5.26490048    -5.44695142    -0.01043677    -0.01116285     0.01186108     0.01754190    -0.00979170    -0.00208418     0.00191475     0.00042137     0.00009128     0.00297046
    33    -4.83593537    -5.01922660    -0.01131378    -0.01215652     0.01162904     0.01744535    -0.00895418    -0.00126290     0.00130564    -0.00017450    -0.00045422     0.00252853
    34    -4.41686863    -4.59895323    -0.01207988    -0.01303959     0.01134761     0.01726285    -0.00812595    -0.00050370     0.00073500    -0.00072086    -0.00087693     0.00204048
    35    -3.99575717    -4.17392179    -0.01275050    -0.01383015     0.01100640     0.01698453    -0.00728569     0.00021169     0.00018950    -0.00122999    -0.00112055     0.00142551
    36    -3.59225972    -3.76380277    -0.01328745    -0.01448344     0.01061927     0.01661893    -0.00647506     0.00084668    -0.00030251    -0.00167499    -0.00119437     0.00073440
    37    -3.19436243    -3.35630120    -0.01369925    -0.01501002     0.01017286     0.01615083    -0.00567259     0.00141710    -0.00075277    -0.00206606    -0.00121488     0.00006221
    38    -2.82010622    -2.96993655    -0.01395966    -0.01537671     0.00968605     0.01559770    -0.00491734     0.00189449    -0.00113822    -0.00238286    -0.00125308    -0.00048747
    39    -2.45776654    -2.59280866    -0.01406902    -0.01558500     0.00914281     0.01493906    -0.00418845     0.00229166    -0.00146854    -0.00263317    -0.00131647    -0.00092460
    40    -2.12317888    -2.24177018    -0.01401520    -0.01561584     0.00856679     0.01420152    -0.00352040     0.00258989    -0.00172739    -0.00280460    -0.00138560    -0.00124615
    41    -1.79947437    -1.89960798    -0.01378350    -0.01545540     0.00792744     0.01334284    -0.00288225     0.00280161    -0.00192501    -0.00290337    -0.00144666    -0.00148329
    42    -1.51194593    -1.59374130    -0.01338612    -0.01510676     0.00727640     0.01243046    -0.00232599     0.00291095    -0.00204539    -0.00292223    -0.00148293    -0.00162995
    43    -1.24905090    -1.31276077    -0.01281465    -0.01456029     0.00659537     0.01143895    -0.00183025     0.00292915    -0.00209711    -0.00286791    -0.00148953    -0.00170476
    44    -1.01134187    -1.05800410    -0.01206777    -0.01381008     0.00588944     0.01037393    -0.00139700     0.00285954    -0.00208138    -0.00274351    -0.00146213    -0.00171405
    45    -0.79142617    -0.82224056    -0.01110713    -0.01281034     0.00513588     0.00919707    -0.00101394     0.00269973    -0.00199625    -0.00254507    -0.00139548    -0.00166011
    46    -0.60559965    -0.62353764    -0.01000649    -0.01163159     0.00439654     0.00800304    -0.00070875     0.00246840    -0.00185176    -0.00229346    -0.00129408    -0.00155198
    47    -0.44500139    -0.45284558    -0.00873810    -0.01023866     0.00364997     0.00675745    -0.00046404     0.00216932    -0.00165066    -0.00198984    -0.00115692    -0.00139353
    48    -0.30916691    -0.31005927    -0.00730820    -0.00863076     0.00290252     0.00546887    -0.00027663     0.00181194    -0.00139862    -0.00164269    -0.00098570    -0.00118953
    49    -0.19313197    -0.19133998    -0.00566027    -0.00673464     0.00213236     0.00409490    -0.00013805     0.00139049    -0.00108994    -0.00124628    -0.00077440    -0.00093471
    50    -0.10045021    -0.10891601    -0.00392391    -0.00469509     0.00140332     0.00274702    -0.00005307     0.00094813    -0.00075492    -0.00084073    -0.00054172    -0.00065309
    51    -0.03875885    -0.04348840    -0.00204596    -0.00245537     0.00069328     0.00138460    -0.00000937     0.00048242    -0.00039073    -0.00042303    -0.00028391    -0.00034098
    52    -0.00039479    -0.00036500    -0.00003166    -0.00002732     0.00001440     0.00001170     0.00000550     0.00000068    -0.00000570    -0.00000465    -0.00000489    -0.00000328
    53     0.01565243     0.02278549     0.00222624     0.00265064    -0.00066881    -0.00139668    -0.00001867    -0.00048536     0.00040828     0.00041662     0.00030646     0.00036558
    54     0.00970857     0.02578739     0.00455643     0.00536150    -0.00128272    -0.00274306    -0.00005579    -0.00094231     0.00081059     0.00079827     0.00061837     0.00073756
    55    -0.01544976     0.01131159     0.00705028     0.00816678    -0.00185353    -0.00406448    -0.00010354    -0.00136999     0.00120877     0.00114342     0.00094045     0.00111846
