159	-8.08595	-8.02028	 3.44602	 3.47022	-1.27209	-1.21742	 1.04259	 1.11845	 0.71239	 0.87524	 1.11058	 1.15040	
160	-9.28428	-9.20011	 3.40473	 3.43235	-1.77136	-1.69745	 0.71587	 0.79813	 0.42660	 0.62054	 1.05166	 1.10355	
161	-10.63844	-10.53332	 3.34231	 3.37122	-2.41364	-2.31597	 0.30531	 0.39905	 0.09354	 0.31397	 0.96776	 1.03367	
162	-11.74615	-11.62377	 3.27639	 3.30402	-3.01200	-2.89304	-0.06868	 0.03812	-0.18790	 0.04756	 0.88361	 0.96138	
163	-12.95826	-12.81695	 3.18475	 3.20817	-3.76052	-3.61586	-0.52615	-0.40081	-0.50738	-0.26221	 0.77223	 0.86356	
164	-14.06502	-13.90663	 3.07695	 3.09359	-4.55619	-4.38514	-1.00080	-0.85386	-0.81331	-0.56543	 0.64801	 0.75251	
165	-14.91564	-14.74451	 2.97150	 2.98066	-5.26907	-5.07504	-1.41644	-1.24895	-1.06186	-0.81602	 0.53259	 0.64797	
166	-15.77843	-15.59506	 2.83307	 2.83213	-6.12783	-5.90677	-1.90560	-1.71212	-1.33290	-1.09311	 0.38909	 0.51659	
167	-16.39572	-16.20428	 2.70114	 2.69091	-6.87901	-6.63473	-2.32336	-2.10621	-1.54681	-1.31431	 0.25994	 0.39727	
168	-16.96129	-16.76325	 2.53178	 2.51062	-7.76204	-7.49080	-2.80248	-2.55645	-1.77254	-1.54981	 0.10397	 0.25201	
169	-17.30526	-17.10388	 2.37356	 2.34345	-8.51502	-8.22089	-3.20070	-2.92911	-1.94392	-1.72986	-0.03266	 0.12385	
170	-17.53411	-17.33122	 2.17415	 2.13456	-9.37638	-9.05594	-3.64421	-3.34220	-2.11634	-1.91198	-0.19349	-0.02800	
171	-17.57742	-17.37502	 1.99105	 1.94448	-10.08925	-9.74670	-4.00102	-3.67270	-2.23936	-2.04247	-0.33085	-0.15850	
172	-17.44557	-17.24549	 1.76408	 1.71092	-10.87754	-10.50982	-4.38381	-4.02482	-2.35286	-2.16334	-0.48846	-0.30914	
173	-17.11537	-16.91912	 1.52388	 1.46594	-11.60394	-11.21182	-4.72414	-4.33485	-2.43314	-2.24929	-0.64096	-0.45584	
174	-16.67478	-16.48280	 1.30859	 1.24799	-12.16506	-11.75273	-4.97727	-4.56257	-2.47508	-2.29470	-0.76585	-0.57672	
175	-15.97959	-15.79354	 1.04791	 0.98584	-12.73364	-12.29866	-5.22249	-4.77910	-2.49248	-2.31453	-0.90275	-0.71010	
176	-15.23237	-15.05208	 0.81770	 0.75565	-13.13570	-12.68220	-5.38603	-4.91910	-2.48047	-2.30332	-1.01099	-0.81632	
177	-14.19099	-14.01810	 0.54304	 0.48233	-13.49149	-13.01752	-5.51843	-5.02555	-2.43548	-2.25793	-1.12482	-0.92898	
178	-13.16033	-12.99433	 0.30400	 0.24544	-13.68855	-13.19816	-5.57915	-5.06557	-2.37094	-2.19205	-1.21033	-1.01450	
179	-11.80778	-11.65044	 0.02301	-0.03208	-13.78008	-13.27200	-5.58582	-5.05012	-2.26633	-2.08493	-1.29448	-1.09983	
180	-10.30735	-10.15936	-0.25789	-0.30867	-13.71020	-13.18625	-5.52132	-4.96598	-2.13154	-1.94681	-1.36033	-1.16807	
181	-8.91594	-8.77655	-0.49663	-0.54322	-13.51299	-12.97710	-5.40839	-4.83839	-1.99331	-1.80522	-1.40118	-1.21190	
182	-7.18566	-7.05707	-0.77045	-0.81172	-13.11381	-12.56626	-5.20901	-4.62462	-1.80733	-1.61490	-1.42963	-1.24488	
183	-5.62480	-5.50619	-0.99917	-1.03565	-12.62075	-12.06546	-4.98039	-4.38617	-1.62841	-1.43197	-1.43692	-1.25691	
184	-3.73112	-3.62512	-1.25662	-1.28738	-11.86393	-11.30270	-4.64738	-4.04470	-1.39913	-1.19778	-1.42491	-1.25136	
185	-2.06095	-1.96670	-1.46730	-1.49315	-11.05662	-10.49346	-4.30653	-3.69927	-1.18700	-0.98127	-1.39677	-1.22949	
