     0     5.00000000
     1     4.97538868
     2     4.90216043
     3     4.78194340
     4     4.61821430
     5     4.41421356
     6     4.17532229
     7     3.90743424
     8     3.61861752
     9     3.31317195
    10     3.00000000
    11     2.68834320
    12     2.38138248
    13     2.09256576
    14     1.82343690
    15     1.58578644
    16     1.38268764
    17     1.21770847
    18     1.09807667
    19     1.02443172
    20     1.00000000
    21     0.97538868
    22     0.90216043
    23     0.78194340
    24     0.61821430
    25     0.41421356
    26     0.17532229
    27    -0.09256576
    28    -0.38138248
    29    -0.68682805
    30    -1.00000000
    31    -1.31165680
    32    -1.61861752
    33    -1.90743424
    34    -2.17656310
    35    -2.41421356
    36    -2.61731236
    37    -2.78229153
    38    -2.90192333
    39    -2.97556828
    40    -3.00000000
    41    -2.97494689
    42    -2.90010138
    43    -2.77640103
    44    -2.60273372
    45    -2.38596376
    46    -2.12677933
    47    -1.82842712
    48    -1.49464447
    49    -1.12961251
    50    -0.73790384
    51    -0.31863385
    52     0.11162552
    53     0.55301316
    54     1.00000000
    55     1.44698684
    56     1.89136556
    57     2.32152993
    58     2.73514007
    59     3.12701488
    60     3.49464447
    61     3.82842712
    62     4.12773578
    63     4.38678020
    64     4.60406561
    65     4.77564187
    66     4.89976041
    67     4.97486111
    68     5.00000000
    69     4.97866047
    70     4.91482404
    71     4.80903560
    72     4.66219815
    73     4.47556505
    74     4.25072937
    75     3.98961028
    76     3.69443662
    77     3.36914500
    78     3.01227300
    79     2.63273618
    80     2.22748008
    81     1.80662903
    82     1.36679607
    83     0.91896933
    84     0.45954478
    85     0.00000000
    86    -0.45954478
    87    -0.91519944
    88    -1.37048455
    89    -1.80662903
    90    -2.22748008
    91    -2.62947514
    92    -3.01533299
    93    -3.36914500
    94    -3.69443662
    95    -3.98845420
    96    -4.25274741
    97    -4.47641961
    98    -4.66219815
    99    -4.80851038
   100    -4.91552744
   101    -4.97883707
   102    -5.00000000
