# xlim: (0.2833333333333333,0.3833333333333333); ylim: (0.6166666666666666,0.7166666666666667)
# phases with shape: (51,51)
# kx,ky are mesh centers
# kx	ky	phi
 0.284117647059	 0.617450980392	 0.000195649399
 0.286078431373	 0.617450980392	 0.000204715820
 0.288039215686	 0.617450980392	 0.000213670584
 0.290000000000	 0.617450980392	 0.000222419992
 0.291960784314	 0.617450980392	 0.000230863481
 0.293921568627	 0.617450980392	 0.000238895613
 0.295882352941	 0.617450980392	 0.000246408563
 0.297843137255	 0.617450980392	 0.000253295068
 0.299803921569	 0.617450980392	 0.000259451698
 0.301764705882	 0.617450980392	 0.000264782317
 0.303725490196	 0.617450980392	 0.000269201540
 0.305686274510	 0.617450980392	 0.000272637960
 0.307647058824	 0.617450980392	 0.000275036953
 0.309607843137	 0.617450980392	 0.000276362844
 0.311568627451	 0.617450980392	 0.000276600288
 0.313529411765	 0.617450980392	 0.000275754759
 0.315490196078	 0.617450980392	 0.000273852126
 0.317450980392	 0.617450980392	 0.000270937343
 0.319411764706	 0.617450980392	 0.000267072375
 0.321372549020	 0.617450980392	 0.000262333520
 0.323333333333	 0.617450980392	 0.000256808306
 0.325294117647	 0.617450980392	 0.000250592194
 0.327254901961	 0.617450980392	 0.000243785279
 0.329215686275	 0.617450980392	 0.000236489155
 0.331176470588	 0.617450980392	 0.000228804108
 0.333137254902	 0.617450980392	 0.000220826714
 0.335098039216	 0.617450980392	 0.000212647904
 0.337058823529	 0.617450980392	 0.000204351525
 0.339019607843	 0.617450980392	 0.000196013352
 0.340980392157	 0.617450980392	 0.000187700542
 0.342941176471	 0.617450980392	 0.000179471448
 0.344901960784	 0.617450980392	 0.000171375739
 0.346862745098	 0.617450980392	 0.000163454764
 0.348823529412	 0.617450980392	 0.000155742074
 0.350784313725	 0.617450980392	 0.000148264081
 0.352745098039	 0.617450980392	 0.000141040765
 0.354705882353	 0.617450980392	 0.000134086414
 0.356666666667	 0.617450980392	 0.000127410367
 0.358627450980	 0.617450980392	 0.000121017713
 0.360588235294	 0.617450980392	 0.000114909961
 0.362549019608	 0.617450980392	 0.000109085641
 0.364509803922	 0.617450980392	 0.000103540859
 0.366470588235	 0.617450980392	 0.000098269779
 0.368431372549	 0.617450980392	 0.000093265049
 0.370392156863	 0.617450980392	 0.000088518169
 0.372352941176	 0.617450980392	 0.000084019804
 0.374313725490	 0.617450980392	 0.000079760046
 0.376274509804	 0.617450980392	 0.000075728638
 0.378235294118	 0.617450980392	 0.000071915152
 0.380196078431	 0.617450980392	 0.000068309136
 0.382156862745	 0.617450980392	 0.000064900232
 0.284117647059	 0.619411764706	 0.000207706583
 0.286078431373	 0.619411764706	 0.000218273478
 0.288039215686	 0.619411764706	 0.000228810107
 0.290000000000	 0.619411764706	 0.000239208118
 0.291960784314	 0.619411764706	 0.000249348146
 0.293921568627	 0.619411764706	 0.000259101863
 0.295882352941	 0.619411764706	 0.000268334795
 0.297843137255	 0.619411764706	 0.000276909864
 0.299803921569	 0.619411764706	 0.000284691562
 0.301764705882	 0.619411764706	 0.000291550573
 0.303725490196	 0.619411764706	 0.000297368593
 0.305686274510	 0.619411764706	 0.000302043059
 0.307647058824	 0.619411764706	 0.000305491459
 0.309607843137	 0.619411764706	 0.000307654896
 0.311568627451	 0.619411764706	 0.000308500635
 0.313529411765	 0.619411764706	 0.000308023427
 0.315490196078	 0.619411764706	 0.000306245509
 0.317450980392	 0.619411764706	 0.000303215291
 0.319411764706	 0.619411764706	 0.000299004858
 0.321372549020	 0.619411764706	 0.000293706491
 0.323333333333	 0.619411764706	 0.000287428506
 0.325294117647	 0.619411764706	 0.000280290712
 0.327254901961	 0.619411764706	 0.000272419805
 0.329215686275	 0.619411764706	 0.000263944973
 0.331176470588	 0.619411764706	 0.000254993935
 0.333137254902	 0.619411764706	 0.000245689571
 0.335098039216	 0.619411764706	 0.000236147230
 0.337058823529	 0.619411764706	 0.000226472741
 0.339019607843	 0.619411764706	 0.000216761100
 0.340980392157	 0.619411764706	 0.000207095773
 0.342941176471	 0.619411764706	 0.000197548520
 0.344901960784	 0.619411764706	 0.000188179641
 0.346862745098	 0.619411764706	 0.000179038545
 0.348823529412	 0.619411764706	 0.000170164551
 0.350784313725	 0.619411764706	 0.000161587825
 0.352745098039	 0.619411764706	 0.000153330396
 0.354705882353	 0.619411764706	 0.000145407189
 0.356666666667	 0.619411764706	 0.000137827029
 0.358627450980	 0.619411764706	 0.000130593599
 0.360588235294	 0.619411764706	 0.000123706314
 0.362549019608	 0.619411764706	 0.000117161119
 0.364509803922	 0.619411764706	 0.000110951191
 0.366470588235	 0.619411764706	 0.000105067557
 0.368431372549	 0.619411764706	 0.000099499618
 0.370392156863	 0.619411764706	 0.000094235605
 0.372352941176	 0.619411764706	 0.000089262950
 0.374313725490	 0.619411764706	 0.000084568601
 0.376274509804	 0.619411764706	 0.000080139274
 0.378235294118	 0.619411764706	 0.000075961660
 0.380196078431	 0.619411764706	 0.000072022585
 0.382156862745	 0.619411764706	 0.000068309136
 0.284117647059	 0.621372549020	 0.000219845136
 0.286078431373	 0.621372549020	 0.000232094336
 0.288039215686	 0.621372549020	 0.000244429518
 0.290000000000	 0.621372549020	 0.000256728605
 0.291960784314	 0.621372549020	 0.000268853028
 0.293921568627	 0.621372549020	 0.000280649561
 0.295882352941	 0.621372549020	 0.000291953244
 0.297843137255	 0.621372549020	 0.000302591424
 0.299803921569	 0.621372549020	 0.000312388846
 0.301764705882	 0.621372549020	 0.000321173632
 0.303725490196	 0.621372549020	 0.000328783842
 0.305686274510	 0.621372549020	 0.000335074228
 0.307647058824	 0.621372549020	 0.000339922709
 0.309607843137	 0.621372549020	 0.000343236062
 0.311568627451	 0.621372549020	 0.000344954357
 0.313529411765	 0.621372549020	 0.000345053755
 0.315490196078	 0.621372549020	 0.000343547418
 0.317450980392	 0.621372549020	 0.000340484481
 0.319411764706	 0.621372549020	 0.000335947174
 0.321372549020	 0.621372549020	 0.000330046398
 0.323333333333	 0.621372549020	 0.000322916143
 0.325294117647	 0.621372549020	 0.000314707217
 0.327254901961	 0.621372549020	 0.000305580785
 0.329215686275	 0.621372549020	 0.000295702135
 0.331176470588	 0.621372549020	 0.000285235045
 0.333137254902	 0.621372549020	 0.000274336997
 0.335098039216	 0.621372549020	 0.000263155379
 0.337058823529	 0.621372549020	 0.000251824718
 0.339019607843	 0.621372549020	 0.000240464903
 0.340980392157	 0.621372549020	 0.000229180298
 0.342941176471	 0.621372549020	 0.000218059599
 0.344901960784	 0.621372549020	 0.000207176290
 0.346862745098	 0.621372549020	 0.000196589532
 0.348823529412	 0.621372549020	 0.000186345359
 0.350784313725	 0.621372549020	 0.000176478039
 0.352745098039	 0.621372549020	 0.000167011517
 0.354705882353	 0.621372549020	 0.000157960857
 0.356666666667	 0.621372549020	 0.000149333617
 0.358627450980	 0.621372549020	 0.000141131137
 0.360588235294	 0.621372549020	 0.000133349703
 0.362549019608	 0.621372549020	 0.000125981584
 0.364509803922	 0.621372549020	 0.000119015930
 0.366470588235	 0.621372549020	 0.000112439554
 0.368431372549	 0.621372549020	 0.000106237583
 0.370392156863	 0.621372549020	 0.000100394004
 0.372352941176	 0.621372549020	 0.000094892117
 0.374313725490	 0.621372549020	 0.000089714893
 0.376274509804	 0.621372549020	 0.000084845265
 0.378235294118	 0.621372549020	 0.000080266358
 0.380196078431	 0.621372549020	 0.000075961660
 0.382156862745	 0.621372549020	 0.000071915152
 0.284117647059	 0.623333333333	 0.000231873913
 0.286078431373	 0.623333333333	 0.000245984815
 0.288039215686	 0.623333333333	 0.000260340322
 0.290000000000	 0.623333333333	 0.000274807402
 0.291960784314	 0.623333333333	 0.000289229616
 0.293921568627	 0.623333333333	 0.000303428300
 0.295882352941	 0.623333333333	 0.000317205179
 0.297843137255	 0.623333333333	 0.000330346589
 0.299803921569	 0.623333333333	 0.000342629348
 0.301764705882	 0.623333333333	 0.000353828158
 0.303725490196	 0.623333333333	 0.000363724246
 0.305686274510	 0.623333333333	 0.000372114750
 0.307647058824	 0.623333333333	 0.000378822212
 0.309607843137	 0.623333333333	 0.000383703409
 0.311568627451	 0.623333333333	 0.000386656768
 0.313529411765	 0.623333333333	 0.000387627669
 0.315490196078	 0.623333333333	 0.000386611123
 0.317450980392	 0.623333333333	 0.000383651595
 0.319411764706	 0.623333333333	 0.000378839993
 0.321372549020	 0.623333333333	 0.000372308174
 0.323333333333	 0.623333333333	 0.000364221516
 0.325294117647	 0.623333333333	 0.000354770260
 0.327254901961	 0.623333333333	 0.000344160378
 0.329215686275	 0.623333333333	 0.000332604669
 0.331176470588	 0.623333333333	 0.000320314655
 0.333137254902	 0.623333333333	 0.000307493700
 0.335098039216	 0.623333333333	 0.000294331587
 0.337058823529	 0.623333333333	 0.000281000617
 0.339019607843	 0.623333333333	 0.000267653178
 0.340980392157	 0.623333333333	 0.000254420603
 0.342941176471	 0.623333333333	 0.000241413116
 0.344901960784	 0.623333333333	 0.000228720621
 0.346862745098	 0.623333333333	 0.000216414079
 0.348823529412	 0.623333333333	 0.000204547295
 0.350784313725	 0.623333333333	 0.000193158895
 0.352745098039	 0.623333333333	 0.000182274379
 0.354705882353	 0.623333333333	 0.000171908130
 0.356666666667	 0.623333333333	 0.000162065309
 0.358627450980	 0.623333333333	 0.000152743582
 0.360588235294	 0.623333333333	 0.000143934665
 0.362549019608	 0.623333333333	 0.000135625674
 0.364509803922	 0.623333333333	 0.000127800272
 0.366470588235	 0.623333333333	 0.000120439652
 0.368431372549	 0.623333333333	 0.000113523331
 0.370392156863	 0.623333333333	 0.000107029820
 0.372352941176	 0.623333333333	 0.000100937143
 0.374313725490	 0.623333333333	 0.000095223263
 0.376274509804	 0.623333333333	 0.000089866396
 0.378235294118	 0.623333333333	 0.000084845265
 0.380196078431	 0.623333333333	 0.000080139274
 0.382156862745	 0.623333333333	 0.000075728638
 0.284117647059	 0.625294117647	 0.000243566395
 0.286078431373	 0.625294117647	 0.000259706336
 0.288039215686	 0.625294117647	 0.000276299195
 0.290000000000	 0.625294117647	 0.000293206249
 0.291960784314	 0.625294117647	 0.000310257128
 0.293921568627	 0.625294117647	 0.000327249656
 0.295882352941	 0.625294117647	 0.000343951484
 0.297843137255	 0.625294117647	 0.000360103875
 0.299803921569	 0.625294117647	 0.000375427903
 0.301764705882	 0.625294117647	 0.000389633089
 0.303725490196	 0.625294117647	 0.000402428291
 0.305686274510	 0.625294117647	 0.000413534314
 0.307647058824	 0.625294117647	 0.000422697415
 0.309607843137	 0.625294117647	 0.000429702652
 0.311568627451	 0.625294117647	 0.000434385850
 0.313529411765	 0.625294117647	 0.000436643031
 0.315490196078	 0.625294117647	 0.000436436313
 0.317450980392	 0.625294117647	 0.000433795666
 0.319411764706	 0.625294117647	 0.000428816373
 0.321372549020	 0.625294117647	 0.000421652504
 0.323333333333	 0.625294117647	 0.000412507171
 0.325294117647	 0.625294117647	 0.000401620589
 0.327254901961	 0.625294117647	 0.000389257120
 0.329215686275	 0.625294117647	 0.000375692431
 0.331176470588	 0.625294117647	 0.000361201721
 0.333137254902	 0.625294117647	 0.000346049703
 0.335098039216	 0.625294117647	 0.000330482753
 0.337058823529	 0.625294117647	 0.000314723334
 0.339019607843	 0.625294117647	 0.000298966615
 0.340980392157	 0.625294117647	 0.000283379005
 0.342941176471	 0.625294117647	 0.000268098272
 0.344901960784	 0.625294117647	 0.000253234850
 0.346862745098	 0.625294117647	 0.000238873986
 0.348823529412	 0.625294117647	 0.000225078389
 0.350784313725	 0.625294117647	 0.000211891116
 0.352745098039	 0.625294117647	 0.000199338499
 0.354705882353	 0.625294117647	 0.000187432949
 0.356666666667	 0.625294117647	 0.000176175560
 0.358627450980	 0.625294117647	 0.000165558440
 0.360588235294	 0.625294117647	 0.000155566749
 0.362549019608	 0.625294117647	 0.000146180455
 0.364509803922	 0.625294117647	 0.000137375797
 0.366470588235	 0.625294117647	 0.000129126503
 0.368431372549	 0.625294117647	 0.000121404769
 0.370392156863	 0.625294117647	 0.000114182050
 0.372352941176	 0.625294117647	 0.000107429669
 0.374313725490	 0.625294117647	 0.000101119288
 0.376274509804	 0.625294117647	 0.000095223263
 0.378235294118	 0.625294117647	 0.000089714893
 0.380196078431	 0.625294117647	 0.000084568601
 0.382156862745	 0.625294117647	 0.000079760046
 0.284117647059	 0.627254901961	 0.000254664234
 0.286078431373	 0.627254901961	 0.000272976634
 0.288039215686	 0.627254901961	 0.000292006148
 0.290000000000	 0.627254901961	 0.000311616806
 0.291960784314	 0.627254901961	 0.000331631773
 0.293921568627	 0.627254901961	 0.000351830984
 0.295882352941	 0.627254901961	 0.000371950782
 0.297843137255	 0.627254901961	 0.000391686246
 0.299803921569	 0.627254901961	 0.000410696768
 0.301764705882	 0.627254901961	 0.000428615279
 0.303725490196	 0.627254901961	 0.000445061153
 0.305686274510	 0.627254901961	 0.000459656399
 0.307647058824	 0.627254901961	 0.000472044226
 0.309607843137	 0.627254901961	 0.000481908575
 0.311568627451	 0.627254901961	 0.000488992840
 0.313529411765	 0.627254901961	 0.000493115872
 0.315490196078	 0.627254901961	 0.000494183475
 0.317450980392	 0.627254901961	 0.000492194075
 0.319411764706	 0.627254901961	 0.000487237928
 0.321372549020	 0.627254901961	 0.000479490010
 0.323333333333	 0.627254901961	 0.000469197533
 0.325294117647	 0.627254901961	 0.000456663568
 0.327254901961	 0.627254901961	 0.000442228616
 0.329215686275	 0.627254901961	 0.000426251950
 0.331176470588	 0.627254901961	 0.000409094309
 0.333137254902	 0.627254901961	 0.000391103139
 0.335098039216	 0.627254901961	 0.000372601050
 0.337058823529	 0.627254901961	 0.000353877739
 0.339019607843	 0.627254901961	 0.000335185202
 0.340980392157	 0.627254901961	 0.000316735841
 0.342941176471	 0.627254901961	 0.000298702898
 0.344901960784	 0.627254901961	 0.000281222599
 0.346862745098	 0.627254901961	 0.000264397468
 0.348823529412	 0.627254901961	 0.000248300275
 0.350784313725	 0.627254901961	 0.000232978256
 0.352745098039	 0.627254901961	 0.000218457287
 0.354705882353	 0.627254901961	 0.000204745820
 0.356666666667	 0.627254901961	 0.000191838455
 0.358627450980	 0.627254901961	 0.000179719084
 0.360588235294	 0.627254901961	 0.000168363585
 0.362549019608	 0.627254901961	 0.000157742091
 0.364509803922	 0.627254901961	 0.000147820848
 0.366470588235	 0.627254901961	 0.000138563719
 0.368431372549	 0.627254901961	 0.000129933374
 0.370392156863	 0.627254901961	 0.000121892209
 0.372352941176	 0.627254901961	 0.000114403051
 0.374313725490	 0.627254901961	 0.000107429669
 0.376274509804	 0.627254901961	 0.000100937143
 0.378235294118	 0.627254901961	 0.000094892117
 0.380196078431	 0.627254901961	 0.000089262950
 0.382156862745	 0.627254901961	 0.000084019804
 0.284117647059	 0.629215686275	 0.000264884428
 0.286078431373	 0.629215686275	 0.000285475170
 0.288039215686	 0.629215686275	 0.000307107052
 0.290000000000	 0.629215686275	 0.000329658955
 0.291960784314	 0.629215686275	 0.000352959486
 0.293921568627	 0.629215686275	 0.000376781346
 0.295882352941	 0.629215686275	 0.000400837653
 0.297843137255	 0.629215686275	 0.000424781270
 0.299803921569	 0.629215686275	 0.000448208189
 0.301764705882	 0.629215686275	 0.000470665922
 0.303725490196	 0.629215686275	 0.000491667451
 0.305686274510	 0.629215686275	 0.000510710777
 0.307647058824	 0.629215686275	 0.000527303276
 0.309607843137	 0.629215686275	 0.000540989249
 0.311568627451	 0.629215686275	 0.000551378225
 0.313529411765	 0.629215686275	 0.000558171074
 0.315490196078	 0.629215686275	 0.000561180867
 0.317450980392	 0.629215686275	 0.000560345886
 0.319411764706	 0.629215686275	 0.000555733123
 0.321372549020	 0.629215686275	 0.000547531880
 0.323333333333	 0.629215686275	 0.000536038431
 0.325294117647	 0.629215686275	 0.000521633838
 0.327254901961	 0.629215686275	 0.000504757723
 0.329215686275	 0.629215686275	 0.000485880969
 0.331176470588	 0.629215686275	 0.000465480034
 0.333137254902	 0.629215686275	 0.000444014892
 0.335098039216	 0.629215686275	 0.000421911833
 0.337058823529	 0.629215686275	 0.000399551539
 0.339019607843	 0.629215686275	 0.000377262214
 0.340980392157	 0.629215686275	 0.000355317098
 0.342941176471	 0.629215686275	 0.000333935454
 0.344901960784	 0.629215686275	 0.000313286058
 0.346862745098	 0.629215686275	 0.000293492288
 0.348823529412	 0.629215686275	 0.000274638052
 0.350784313725	 0.629215686275	 0.000256773952
 0.352745098039	 0.629215686275	 0.000239923270
 0.354705882353	 0.629215686275	 0.000224087492
 0.356666666667	 0.629215686275	 0.000209251221
 0.358627450980	 0.629215686275	 0.000195386411
 0.360588235294	 0.629215686275	 0.000182455922
 0.362549019608	 0.629215686275	 0.000170416444
 0.364509803922	 0.629215686275	 0.000159220835
 0.366470588235	 0.629215686275	 0.000148819972
 0.368431372549	 0.629215686275	 0.000139164162
 0.370392156863	 0.629215686275	 0.000130204214
 0.372352941176	 0.629215686275	 0.000121892209
 0.374313725490	 0.629215686275	 0.000114182050
 0.376274509804	 0.629215686275	 0.000107029820
 0.378235294118	 0.629215686275	 0.000100394004
 0.380196078431	 0.629215686275	 0.000094235605
 0.382156862745	 0.629215686275	 0.000088518169
 0.284117647059	 0.631176470588	 0.000273930435
 0.286078431373	 0.631176470588	 0.000296853468
 0.288039215686	 0.631176470588	 0.000321201873
 0.290000000000	 0.631176470588	 0.000346885298
 0.291960784314	 0.631176470588	 0.000373754752
 0.293921568627	 0.631176470588	 0.000401592622
 0.295882352941	 0.631176470588	 0.000430104112
 0.297843137255	 0.631176470588	 0.000458911554
 0.299803921569	 0.631176470588	 0.000487553235
 0.301764705882	 0.631176470588	 0.000515488482
 0.303725490196	 0.631176470588	 0.000542110504
 0.305686274510	 0.631176470588	 0.000566767881
 0.307647058824	 0.631176470588	 0.000588794568
 0.309607843137	 0.631176470588	 0.000607546948
 0.311568627451	 0.631176470588	 0.000622444967
 0.313529411765	 0.631176470588	 0.000633013128
 0.315490196078	 0.631176470588	 0.000638916409
 0.317450980392	 0.631176470588	 0.000639986323
 0.319411764706	 0.631176470588	 0.000636233471
 0.321372549020	 0.631176470588	 0.000627844845
 0.323333333333	 0.631176470588	 0.000615166420
 0.325294117647	 0.631176470588	 0.000598673760
 0.327254901961	 0.631176470588	 0.000578934831
 0.329215686275	 0.631176470588	 0.000556569878
 0.331176470588	 0.631176470588	 0.000532212896
 0.333137254902	 0.631176470588	 0.000506478239
 0.335098039216	 0.631176470588	 0.000479934575
 0.337058823529	 0.631176470588	 0.000453086980
 0.339019607843	 0.631176470588	 0.000426366882
 0.340980392157	 0.631176470588	 0.000400128748
 0.342941176471	 0.631176470588	 0.000374652017
 0.344901960784	 0.631176470588	 0.000350146729
 0.346862745098	 0.631176470588	 0.000326761369
 0.348823529412	 0.631176470588	 0.000304591778
 0.350784313725	 0.631176470588	 0.000283690205
 0.352745098039	 0.631176470588	 0.000264073907
 0.354705882353	 0.631176470588	 0.000245732926
 0.356666666667	 0.631176470588	 0.000228636842
 0.358627450980	 0.631176470588	 0.000212740478
 0.360588235294	 0.631176470588	 0.000197988579
 0.362549019608	 0.631176470588	 0.000184319552
 0.364509803922	 0.631176470588	 0.000171668398
 0.366470588235	 0.631176470588	 0.000159968951
 0.368431372549	 0.631176470588	 0.000149155533
 0.370392156863	 0.631176470588	 0.000139164162
 0.372352941176	 0.631176470588	 0.000129933374
 0.374313725490	 0.631176470588	 0.000121404769
 0.376274509804	 0.631176470588	 0.000113523331
 0.378235294118	 0.631176470588	 0.000106237583
 0.380196078431	 0.631176470588	 0.000099499618
 0.382156862745	 0.631176470588	 0.000093265049
 0.284117647059	 0.633137254902	 0.000281507092
 0.286078431373	 0.633137254902	 0.000306750683
 0.288039215686	 0.633137254902	 0.000333859629
 0.290000000000	 0.633137254902	 0.000362793676
 0.291960784314	 0.633137254902	 0.000393448308
 0.293921568627	 0.633137254902	 0.000425639526
 0.295882352941	 0.633137254902	 0.000459088847
 0.297843137255	 0.633137254902	 0.000493410242
 0.299803921569	 0.633137254902	 0.000528101296
 0.301764705882	 0.633137254902	 0.000562541293
 0.303725490196	 0.633137254902	 0.000595999085
 0.305686274510	 0.633137254902	 0.000627653172
 0.307647058824	 0.633137254902	 0.000656625346
 0.309607843137	 0.633137254902	 0.000682027414
 0.311568627451	 0.633137254902	 0.000703018107
 0.313529411765	 0.633137254902	 0.000718864755
 0.315490196078	 0.633137254902	 0.000729002319
 0.317450980392	 0.633137254902	 0.000733081589
 0.319411764706	 0.633137254902	 0.000730999247
 0.321372549020	 0.633137254902	 0.000722905097
 0.323333333333	 0.633137254902	 0.000709185469
 0.325294117647	 0.633137254902	 0.000690425775
 0.327254901961	 0.633137254902	 0.000667358338
 0.329215686275	 0.633137254902	 0.000640803282
 0.331176470588	 0.633137254902	 0.000611610238
 0.333137254902	 0.633137254902	 0.000580607129
 0.335098039216	 0.633137254902	 0.000548560079
 0.337058823529	 0.633137254902	 0.000516146044
 0.339019607843	 0.633137254902	 0.000483937754
 0.340980392157	 0.633137254902	 0.000452399203
 0.342941176471	 0.633137254902	 0.000421889185
 0.344901960784	 0.633137254902	 0.000392670308
 0.346862745098	 0.633137254902	 0.000364921151
 0.348823529412	 0.633137254902	 0.000338749687
 0.350784313725	 0.633137254902	 0.000314206644
 0.352745098039	 0.633137254902	 0.000291297898
 0.354705882353	 0.633137254902	 0.000269995429
 0.356666666667	 0.633137254902	 0.000250246638
 0.358627450980	 0.633137254902	 0.000231981999
 0.360588235294	 0.633137254902	 0.000215121198
 0.362549019608	 0.633137254902	 0.000199577899
 0.364509803922	 0.633137254902	 0.000185263370
 0.366470588235	 0.633137254902	 0.000172089148
 0.368431372549	 0.633137254902	 0.000159968951
 0.370392156863	 0.633137254902	 0.000148819972
 0.372352941176	 0.633137254902	 0.000138563719
