# kx	ky
 0.324509803922	 0.624509803922
 0.326470588235	 0.624509803922
 0.328431372549	 0.624509803922
 0.330392156863	 0.624509803922
 0.332352941176	 0.624509803922
 0.334313725490	 0.624509803922
 0.336274509804	 0.624509803922
 0.338235294118	 0.624509803922
 0.340196078431	 0.624509803922
 0.342156862745	 0.624509803922
 0.344117647059	 0.624509803922
 0.346078431373	 0.624509803922
 0.348039215686	 0.624509803922
 0.350000000000	 0.624509803922
 0.351960784314	 0.624509803922
 0.353921568627	 0.624509803922
 0.355882352941	 0.624509803922
 0.357843137255	 0.624509803922
 0.359803921569	 0.624509803922
 0.361764705882	 0.624509803922
 0.363725490196	 0.624509803922
 0.365686274510	 0.624509803922
 0.367647058824	 0.624509803922
 0.369607843137	 0.624509803922
 0.371568627451	 0.624509803922
 0.373529411765	 0.624509803922
 0.375490196078	 0.624509803922
 0.377450980392	 0.624509803922
 0.379411764706	 0.624509803922
 0.381372549020	 0.624509803922
 0.383333333333	 0.624509803922
 0.283333333333	 0.626470588235
 0.285294117647	 0.626470588235
 0.287254901961	 0.626470588235
 0.289215686275	 0.626470588235
 0.291176470588	 0.626470588235
 0.293137254902	 0.626470588235
 0.295098039216	 0.626470588235
 0.297058823529	 0.626470588235
 0.299019607843	 0.626470588235
 0.300980392157	 0.626470588235
 0.302941176471	 0.626470588235
 0.304901960784	 0.626470588235
 0.306862745098	 0.626470588235
 0.308823529412	 0.626470588235
 0.310784313725	 0.626470588235
 0.312745098039	 0.626470588235
 0.314705882353	 0.626470588235
 0.316666666667	 0.626470588235
 0.318627450980	 0.626470588235
 0.320588235294	 0.626470588235
 0.322549019608	 0.626470588235
 0.324509803922	 0.626470588235
 0.326470588235	 0.626470588235
 0.328431372549	 0.626470588235
 0.330392156863	 0.626470588235
 0.332352941176	 0.626470588235
 0.334313725490	 0.626470588235
 0.336274509804	 0.626470588235
 0.338235294118	 0.626470588235
 0.340196078431	 0.626470588235
 0.342156862745	 0.626470588235
 0.344117647059	 0.626470588235
 0.346078431373	 0.626470588235
 0.348039215686	 0.626470588235
 0.350000000000	 0.626470588235
 0.351960784314	 0.626470588235
 0.353921568627	 0.626470588235
 0.355882352941	 0.626470588235
 0.357843137255	 0.626470588235
 0.359803921569	 0.626470588235
 0.361764705882	 0.626470588235
 0.363725490196	 0.626470588235
 0.365686274510	 0.626470588235
 0.367647058824	 0.626470588235
 0.369607843137	 0.626470588235
 0.371568627451	 0.626470588235
 0.373529411765	 0.626470588235
 0.375490196078	 0.626470588235
 0.377450980392	 0.626470588235
 0.379411764706	 0.626470588235
 0.381372549020	 0.626470588235
 0.383333333333	 0.626470588235
 0.283333333333	 0.628431372549
 0.285294117647	 0.628431372549
 0.287254901961	 0.628431372549
 0.289215686275	 0.628431372549
 0.291176470588	 0.628431372549
 0.293137254902	 0.628431372549
 0.295098039216	 0.628431372549
 0.297058823529	 0.628431372549
 0.299019607843	 0.628431372549
 0.300980392157	 0.628431372549
 0.302941176471	 0.628431372549
 0.304901960784	 0.628431372549
 0.306862745098	 0.628431372549
 0.308823529412	 0.628431372549
 0.310784313725	 0.628431372549
 0.312745098039	 0.628431372549
 0.314705882353	 0.628431372549
 0.316666666667	 0.628431372549
 0.318627450980	 0.628431372549
 0.320588235294	 0.628431372549
 0.322549019608	 0.628431372549
 0.324509803922	 0.628431372549
 0.326470588235	 0.628431372549
 0.328431372549	 0.628431372549
 0.330392156863	 0.628431372549
 0.332352941176	 0.628431372549
 0.334313725490	 0.628431372549
 0.336274509804	 0.628431372549
 0.338235294118	 0.628431372549
 0.340196078431	 0.628431372549
 0.342156862745	 0.628431372549
 0.344117647059	 0.628431372549
 0.346078431373	 0.628431372549
 0.348039215686	 0.628431372549
 0.350000000000	 0.628431372549
 0.351960784314	 0.628431372549
 0.353921568627	 0.628431372549
 0.355882352941	 0.628431372549
 0.357843137255	 0.628431372549
 0.359803921569	 0.628431372549
 0.361764705882	 0.628431372549
 0.363725490196	 0.628431372549
 0.365686274510	 0.628431372549
 0.367647058824	 0.628431372549
 0.369607843137	 0.628431372549
 0.371568627451	 0.628431372549
 0.373529411765	 0.628431372549
 0.375490196078	 0.628431372549
 0.377450980392	 0.628431372549
 0.379411764706	 0.628431372549
 0.381372549020	 0.628431372549
 0.383333333333	 0.628431372549
 0.283333333333	 0.630392156863
 0.285294117647	 0.630392156863
 0.287254901961	 0.630392156863
 0.289215686275	 0.630392156863
 0.291176470588	 0.630392156863
 0.293137254902	 0.630392156863
 0.295098039216	 0.630392156863
 0.297058823529	 0.630392156863
 0.299019607843	 0.630392156863
 0.300980392157	 0.630392156863
 0.302941176471	 0.630392156863
 0.304901960784	 0.630392156863
 0.306862745098	 0.630392156863
 0.308823529412	 0.630392156863
 0.310784313725	 0.630392156863
 0.312745098039	 0.630392156863
 0.314705882353	 0.630392156863
 0.316666666667	 0.630392156863
 0.318627450980	 0.630392156863
 0.320588235294	 0.630392156863
 0.322549019608	 0.630392156863
 0.324509803922	 0.630392156863
 0.326470588235	 0.630392156863
 0.328431372549	 0.630392156863
 0.330392156863	 0.630392156863
 0.332352941176	 0.630392156863
 0.334313725490	 0.630392156863
 0.336274509804	 0.630392156863
 0.338235294118	 0.630392156863
 0.340196078431	 0.630392156863
 0.342156862745	 0.630392156863
 0.344117647059	 0.630392156863
 0.346078431373	 0.630392156863
 0.348039215686	 0.630392156863
 0.350000000000	 0.630392156863
 0.351960784314	 0.630392156863
 0.353921568627	 0.630392156863
 0.355882352941	 0.630392156863
 0.357843137255	 0.630392156863
 0.359803921569	 0.630392156863
 0.361764705882	 0.630392156863
 0.363725490196	 0.630392156863
 0.365686274510	 0.630392156863
 0.367647058824	 0.630392156863
 0.369607843137	 0.630392156863
 0.371568627451	 0.630392156863
 0.373529411765	 0.630392156863
 0.375490196078	 0.630392156863
 0.377450980392	 0.630392156863
