    64    -2.41175136     2.41175136
    65    -2.39429261     2.39429261
    66    -2.37663619     2.37663619
    67    -2.35878581     2.35878581
    68    -2.34074527     2.34074527
    69    -2.32251848     2.32251848
    70    -2.30410945     2.30410945
    71    -2.28552229     2.28552229
    72    -2.26676119     2.26676119
    73    -2.24783050     2.24783050
    74    -2.22873463     2.22873463
    75    -2.20947815     2.20947815
    76    -2.19006572     2.19006572
    77    -2.17050216     2.17050216
    78    -2.15079239     2.15079239
    79    -2.13094148     2.13094148
    80    -2.11095465     2.11095465
    81    -2.09083725     2.09083725
    82    -2.07059481     2.07059481
    83    -2.05023301     2.05023301
    84    -2.02975769     2.02975769
    85    -2.00917487     2.00917487
    86    -1.98849077     1.98849077
    87    -1.96771178     1.96771178
    88    -1.94684452     1.94684452
    89    -1.92589579     1.92589579
    90    -1.90487264     1.90487264
    91    -1.88378234     1.88378234
    92    -1.86263240     1.86263240
    93    -1.84143059     1.84143059
    94    -1.82018496     1.82018496
    95    -1.79890382     1.79890382
    96    -1.77759580     1.77759580
    97    -1.75626983     1.75626983
    98    -1.73493516     1.73493516
    99    -1.71360139     1.71360139
   100    -1.69227849     1.69227849
   101    -1.67097680     1.67097680
   102    -1.64970705     1.64970705
   103    -1.62848041     1.62848041
   104    -1.60730846     1.60730846
   105    -1.58620326     1.58620326
   106    -1.56517735     1.56517735
   107    -1.54424375     1.54424375
   108    -1.52341604     1.52341604
   109    -1.50270833     1.50270833
   110    -1.48213529     1.48213529
   111    -1.46171222     1.46171222
   112    -1.44145500     1.44145500
   113    -1.42138018     1.42138018
   114    -1.40150496     1.40150496
   115    -1.38184723     1.38184723
   116    -1.36242558     1.36242558
   117    -1.34325929     1.34325929
   118    -1.32436840     1.32436840
   119    -1.30577368     1.30577368
   120    -1.28749663     1.28749663
   121    -1.26955951     1.26955951
   122    -1.25198527     1.25198527
   123    -1.23479763     1.23479763
   124    -1.21802095     1.21802095
   125    -1.20168026     1.20168026
   126    -1.18580122     1.18580122
   127    -1.17040999     1.17040999
   128    -1.15553325     1.15553325
   129    -1.14119804     1.14119804
   130    -1.12743168     1.12743168
   131    -1.11426166     1.11426166
   132    -1.10171549     1.10171549
   133    -1.08982053     1.08982053
   134    -1.07860384     1.07860384
   135    -1.06809201     1.06809201
   136    -1.05831090     1.05831090
   137    -1.04928548     1.04928548
   138    -1.04103956     1.04103956
   139    -1.03359562     1.03359562
   140    -1.02697453     1.02697453
   141    -1.02119535     1.02119535
   142    -1.01627510     1.01627510
   143    -1.01222856     1.01222856
   144    -1.00906810     1.00906810
   145    -1.00680352     1.00680352
   146    -1.00544191     1.00544191
   147    -1.00498756     1.00498756
   148    -1.00483654     1.00483654
   149    -1.00438348     1.00438348
   150    -1.00362847     1.00362847
   151    -1.00257163     1.00257163
   152    -1.00121312     1.00121312
   153    -0.99955316     0.99955316
   154    -0.99759203     0.99759203
   155    -0.99533003     0.99533003
   156    -0.99276754     0.99276754
   157    -0.98990496     0.98990496
   158    -0.98674276     0.98674276
   159    -0.98328145     0.98328145
   160    -0.97952158     0.97952158
   161    -0.97546377     0.97546377
   162    -0.97110868     0.97110868
   163    -0.96645700     0.96645700
   164    -0.96150950     0.96150950
   165    -0.95626697     0.95626697
   166    -0.95073029     0.95073029
   167    -0.94490034     0.94490034
   168    -0.93877808     0.93877808
   169    -0.93236451     0.93236451
   170    -0.92566069     0.92566069
   171    -0.91866772     0.91866772
   172    -0.91138676     0.91138676
   173    -0.90381900     0.90381900
   174    -0.89596572     0.89596572
   175    -0.88782820     0.88782820
   176    -0.87940782     0.87940782
   177    -0.87070599     0.87070599
   178    -0.86172417     0.86172417
   179    -0.85246388     0.85246388
   180    -0.84292670     0.84292670
   181    -0.83311427     0.83311427
   182    -0.82302826     0.82302826
   183    -0.81267042     0.81267042
   184    -0.80204257     0.80204257
   185    -0.79114655     0.79114655
   186    -0.77998432     0.77998432
   187    -0.76855785     0.76855785
   188    -0.75686921     0.75686921
   189    -0.74492053     0.74492053
   190    -0.73271402     0.73271402
   191    -0.72025195     0.72025195
   192    -0.70753669     0.70753669
   193    -0.69457068     0.69457068
   194    -0.68135647     0.68135647
   195    -0.66789668     0.66789668
   196    -0.65419406     0.65419406
   197    -0.64025147     0.64025147
   198    -0.62607189     0.62607189
   199    -0.61165843     0.61165843
   200    -0.59701437     0.59701437
   201    -0.58214314     0.58214314
   202    -0.56704838     0.56704838
   203    -0.55173394     0.55173394
   204    -0.53620390     0.53620390
   205    -0.52046264     0.52046264
   206    -0.50451488     0.50451488
   207    -0.48836569     0.48836569
   208    -0.47202063     0.47202063
   209    -0.45548576     0.45548576
   210    -0.43876781     0.43876781
   211    -0.42187429     0.42187429
   212    -0.40481366     0.40481366
   213    -0.38759554     0.38759554
   214    -0.37023105     0.37023105
   215    -0.35273311     0.35273311
   216    -0.33511704     0.33511704
   217    -0.31740115     0.31740115
   218    -0.29960775     0.29960775
   219    -0.28176436     0.28176436
   220    -0.26390559     0.26390559
   221    -0.24607561     0.24607561
   222    -0.22833194     0.22833194
   223    -0.21075078     0.21075078
   224    -0.19343509     0.19343509
   225    -0.17652649     0.17652649
   226    -0.16022300     0.16022300
   227    -0.14480456     0.14480456
   228    -0.13066728     0.13066728
   229    -0.11836084     0.11836084
   230    -0.10860570     0.10860570
   231    -0.10223546     0.10223546
   232    -0.10000000     0.10000000
   233    -0.10226713     0.10226713
   234    -0.10884397     0.10884397
   235    -0.11909713     0.11909713
   236    -0.13224318     0.13224318
   237    -0.14757135     0.14757135
   238    -0.16452562     0.16452562
   239    -0.18270008     0.18270008
   240    -0.20180600     0.20180600
   241    -0.22163850     0.22163850
   242    -0.24205085     0.24205085
   243    -0.26293629     0.26293629
   244    -0.28421571     0.28421571
   245    -0.30582936     0.30582936
   246    -0.32773123     0.32773123
   247    -0.34988520     0.34988520
   248    -0.37226238     0.37226238
   249    -0.39483925     0.39483925
   250    -0.41759634     0.41759634
   251    -0.44051724     0.44051724
   252    -0.46358793     0.46358793
   253    -0.48679623     0.48679623
   254    -0.51013143     0.51013143
   255    -0.53358397     0.53358397
   256    -0.55714521     0.55714521
   257    -0.58080730     0.58080730
   258    -0.60456298     0.60456298
   259    -0.62840548     0.62840548
   260    -0.65232848     0.65232848
   261    -0.67632599     0.67632599
   262    -0.70039230     0.70039230
   263    -0.72452198     0.72452198
   264    -0.74870977     0.74870977
   265    -0.77295061     0.77295061
   266    -0.79723958     0.79723958
   267    -0.82157189     0.82157189
   268    -0.84594286     0.84594286
   269    -0.87034791     0.87034791
   270    -0.89478256     0.89478256
   271    -0.91924237     0.91924237
   272    -0.94372300     0.94372300
   273    -0.96822015     0.96822015
   274    -0.99272957     0.99272957
   275    -1.01724705     1.01724705
   276    -1.04176845     1.04176845
   277    -1.06628963     1.06628963
   278    -1.09080651     1.09080651
   279    -1.11531503     1.11531503
   280    -1.13981117     1.13981117
   281    -1.16429091     1.16429091
   282    -1.18875028     1.18875028
   283    -1.21318533     1.21318533
   284    -1.23759212     1.23759212
   285    -1.26196674     1.26196674
   286    -1.28630530     1.28630530
   287    -1.31060391     1.31060391
   288    -1.33485874     1.33485874
   289    -1.35906593     1.35906593
   290    -1.38322167     1.38322167
   291    -1.40732216     1.40732216
   292    -1.43136361     1.43136361
   293    -1.45534226     1.45534226
   294    -1.47925434     1.47925434
   295    -1.50309614     1.50309614
   296    -1.52686392     1.52686392
   297    -1.55055399     1.55055399
   298    -1.57416268     1.57416268
   299    -1.59768630     1.59768630
   300    -1.62112121     1.62112121
   301    -1.64446379     1.64446379
   302    -1.66771042     1.66771042
   303    -1.69085751     1.69085751
   304    -1.71390147     1.71390147
   305    -1.73683877     1.73683877
   306    -1.75966585     1.75966585
   307    -1.78237920     1.78237920
   308    -1.80497532     1.80497532
   309    -1.82745074     1.82745074
   310    -1.84980200     1.84980200
   311    -1.87202566     1.87202566
   312    -1.89411830     1.89411830
   313    -1.91607655     1.91607655
   314    -1.93789702     1.93789702
   315    -1.95957637     1.95957637
   316    -1.98111128     1.98111128
   317    -2.00249844     2.00249844
   318    -2.02373458     2.02373458
   319    -2.04481644     2.04481644
   320    -2.06574079     2.06574079
   321    -2.08650444     2.08650444
   322    -2.10710421     2.10710421
   323    -2.12753694     2.12753694
   324    -2.14779951     2.14779951
   325    -2.16788882     2.16788882
   326    -2.18780180     2.18780180
   327    -2.20753541     2.20753541
   328    -2.22708662     2.22708662
   329    -2.24645247     2.24645247
   330    -2.26562998     2.26562998
   331    -2.28461623     2.28461623
   332    -2.30340832     2.30340832
   333    -2.32200338     2.32200338
   334    -2.34039858     2.34039858
   335    -2.35859110     2.35859110
   336    -2.37657817     2.37657817
   337    -2.39435705     2.39435705
   338    -2.41192502     2.41192502
   339    -2.42927941     2.42927941
   340    -2.44641756     2.44641756
   341    -2.46333687     2.46333687
   342    -2.48003476     2.48003476
   343    -2.49650867     2.49650867
   344    -2.51275610     2.51275610
   345    -2.52877458     2.52877458
   346    -2.54456166     2.54456166
   347    -2.56011493     2.56011493
   348    -2.57543203     2.57543203
   349    -2.59051062     2.59051062
   350    -2.60534840     2.60534840
   351    -2.61994312     2.61994312
   352    -2.63429255     2.63429255
   353    -2.64839451     2.64839451
   354    -2.66224684     2.66224684
   355    -2.67584744     2.67584744
   356    -2.68919423     2.68919423
   357    -2.70228519     2.70228519
   358    -2.71511832     2.71511832
   359    -2.72769167     2.72769167
   360    -2.74000332     2.74000332
   361    -2.75205139     2.75205139
   362    -2.76383406     2.76383406
   363    -2.77534953     2.77534953
   364    -2.78659605     2.78659605
   365    -2.79757190     2.79757190
   366    -2.80827542     2.80827542
   367    -2.81870497     2.81870497
   368    -2.82885896     2.82885896
   369    -2.83873587     2.83873587
   370    -2.84833417     2.84833417
   371    -2.85765240     2.85765240
   372    -2.86668916     2.86668916
   373    -2.87544307     2.87544307
   374    -2.88391278     2.88391278
   375    -2.89209702     2.89209702
   376    -2.89999454     2.89999454
   377    -2.90760414     2.90760414
   378    -2.91492465     2.91492465
   379    -2.92195498     2.92195498
   380    -2.92869403     2.92869403
   381    -2.93514080     2.93514080
   382    -2.94129430     2.94129430
   383    -2.94715359     2.94715359
   384    -2.95271778     2.95271778
   385    -2.95798602     2.95798602
   386    -2.96295752     2.96295752
   387    -2.96763152     2.96763152
   388    -2.97200731     2.97200731
   389    -2.97608421     2.97608421
   390    -2.97986162     2.97986162
   391    -2.98333895     2.98333895
   392    -2.98651568     2.98651568
   393    -2.98939132     2.98939132
   394    -2.99196544     2.99196544
   395    -2.99423765     2.99423765
   396    -2.99620759     2.99620759
   397    -2.99787497     2.99787497
   398    -2.99923954     2.99923954
   399    -3.00030108     3.00030108
   400    -3.00105944     3.00105944
   401    -3.00151451     3.00151451
   402    -3.00166620     3.00166620
