Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
  0.000000, 32.500000,  3.290970E+00,  3.434105E+00, -1.291049E+02,-1.000,  176
  0.000000, 35.000000,  3.104049E+00,  3.387977E+00, -1.232104E+02,-1.000,  176
  0.000000, 35.000000,  3.104056E+00,  3.387969E+00, -1.232102E+02,-1.000,  176
  0.000000, 37.500000,  2.914937E+00,  3.333659E+00, -1.184120E+02,-1.000,  176
  0.000000, 37.500000,  2.914943E+00,  3.333660E+00, -1.184202E+02,-1.000,  176
  0.000000, 40.000000,  2.725887E+00,  3.263535E+00, -1.108263E+02,-1.000,  172
  0.000000, 40.000000,  2.725890E+00,  3.263542E+00, -1.108315E+02,-1.000,  172
  0.000000, 42.500000,  2.538763E+00,  3.169812E+00, -9.716952E+01,-1.000,  172
  0.000000, 42.500000,  2.538781E+00,  3.169911E+00, -9.718964E+01,-1.000,  172
  0.000000, 45.000000,  2.152733E+00,  2.079302E+00,  8.007724E+00,-1.000,  296
  0.000000, 45.000000,  2.152754E+00,  2.079865E+00,  8.360244E+00,-1.000,  300
  0.000000, 45.000000,  2.152833E+00,  2.080206E+00,  7.699172E+00,-1.000,  296
  0.000000, 45.000000,  2.152855E+00,  2.080774E+00,  8.048589E+00,-1.000,  300
  0.000000, 45.000000,  2.356155E+00,  3.046278E+00, -7.628415E+01,-1.000,  176
  0.000000, 45.000000,  2.356155E+00,  3.046284E+00, -7.629626E+01,-1.000,  176
  0.000000, 47.500000,  2.089502E+00,  2.219861E+00,  5.956079E+01,-1.000,  180
  0.000000, 47.500000,  2.089512E+00,  2.222276E+00,  5.961772E+01,-1.000,  180
  0.000000, 47.500000,  2.089619E+00,  2.214238E+00,  5.886952E+01,-1.000,  180
  0.000000, 47.500000,  2.089631E+00,  2.216647E+00,  5.889899E+01,-1.000,  180
  0.000000, 47.500000,  2.118676E+00,  2.001831E+00, -3.925004E+01,-1.000,   16
  0.000000, 47.500000,  2.118896E+00,  2.001587E+00, -4.032655E+01,-1.000,   48
  0.000000, 47.500000,  2.119017E+00,  2.002443E+00, -4.041367E+01,-1.000,   48
  0.000000, 47.500000,  2.119087E+00,  2.006371E+00, -4.286160E+01,-1.000,  180
  0.000000, 47.500000,  2.119192E+00,  2.007610E+00, -4.363934E+01,-1.000,  128
  0.000000, 47.500000,  2.119265E+00,  2.007691E+00, -4.332035E+01,-1.000,  164
  0.000000, 47.500000,  2.119316E+00,  2.008378E+00, -4.373511E+01,-1.000,  128
  0.000000, 47.500000,  2.181609E+00,  2.888073E+00, -4.834209E+01,-1.000,  176
  0.000000, 47.500000,  2.181610E+00,  2.888079E+00, -4.835141E+01,-1.000,  176
  0.000000, 50.000000,  2.002222E+00,  2.395941E+00,  2.677863E+01,-1.000,  176
  0.000000, 50.000000,  2.002237E+00,  2.395128E+00,  2.693215E+01,-1.000,  180
  0.000000, 50.000000,  2.002380E+00,  2.394285E+00,  2.706858E+01,-1.000,  176
  0.000000, 50.000000,  2.002397E+00,  2.393471E+00,  2.721194E+01,-1.000,  180
  0.000000, 50.000000,  2.018738E+00,  2.697135E+00, -1.598262E+01,-1.000,  172
  0.000000, 50.000000,  2.018743E+00,  2.697139E+00, -1.599340E+01,-1.000,  172
  0.000000, 50.000000,  2.089566E+00,  1.981714E+00, -4.306150E+01,-1.000,  176
  0.000000, 50.000000,  2.089616E+00,  1.983011E+00, -4.320012E+01,-1.000,  180
  0.000000, 50.000000,  2.089713E+00,  1.982552E+00, -4.322423E+01,-1.000,  176
  0.000000, 50.000000,  2.089764E+00,  1.983833E+00, -4.336798E+01,-1.000,  180
  0.000000, 52.500000,  1.870894E+00,  2.488422E+00,  1.379698E+01,-1.000,  184
  0.000000, 52.500000,  1.870903E+00,  2.488423E+00,  1.378621E+01,-1.000,  184
  0.000000, 52.500000,  2.063427E+00,  1.964474E+00, -4.165186E+01,-1.000,  180
  0.000000, 52.500000,  2.063449E+00,  1.964943E+00, -4.174899E+01,-1.000,  192
  0.000000, 52.500000,  2.063597E+00,  1.965391E+00, -4.186060E+01,-1.000,  180
  0.000000, 52.500000,  2.063619E+00,  1.965858E+00, -4.195648E+01,-1.000,  192
  0.000000, 55.000000,  1.739873E+00,  2.283476E+00,  3.562146E+01,-1.000,  184
  0.000000, 55.000000,  1.739881E+00,  2.283518E+00,  3.560279E+01,-1.000,  184
  0.000000, 55.000000,  2.040196E+00,  1.953851E+00, -4.042246E+01,-1.000,  184
  0.000000, 55.000000,  2.040201E+00,  1.953432E+00, -4.040676E+01,-1.000,  180
  0.000000, 55.000000,  2.040379E+00,  1.954856E+00, -4.065778E+01,-1.000,  184
  0.000000, 55.000000,  2.040385E+00,  1.954440E+00, -4.064206E+01,-1.000,  180
  0.000000, 57.500000,  1.625546E+00,  2.097560E+00,  4.908291E+01,-1.000,  180
  0.000000, 57.500000,  1.625559E+00,  2.097648E+00,  4.907902E+01,-1.000,  180
  0.000000, 57.500000,  2.019612E+00,  1.943974E+00, -3.946153E+01,-1.000,  180
  0.000000, 57.500000,  2.019637E+00,  1.944970E+00, -3.948437E+01,-1.000,  184
  0.000000, 57.500000,  2.019798E+00,  1.945102E+00, -3.970593E+01,-1.000,  180
  0.000000, 57.500000,  2.019822E+00,  1.946093E+00, -3.972892E+01,-1.000,  184
  0.000000, 60.000000,  1.526363E+00,  1.936519E+00,  5.704358E+01,-1.000,  180
  0.000000, 60.000000,  1.526377E+00,  1.936603E+00,  5.704637E+01,-1.000,  180
  0.000000, 60.000000,  2.001411E+00,  1.941721E+00, -3.925038E+01,-1.000,  188
  0.000000, 60.000000,  2.001513E+00,  1.941637E+00, -3.923260E+01,-1.000,  188
  0.000000, 60.000000,  2.001581E+00,  1.942949E+00, -3.949409E+01,-1.000,  188
  0.000000, 60.000000,  2.001684E+00,  1.942867E+00, -3.947895E+01,-1.000,  188
  0.000000, 62.500000,  1.440598E+00,  1.799991E+00,  6.213562E+01,-1.000,  180
  0.000000, 62.500000,  1.440599E+00,  1.799991E+00,  6.212985E+01,-1.000,  180
  0.000000, 62.500000,  1.985453E+00,  1.938079E+00, -3.920434E+01,-1.000,  188
  0.000000, 62.500000,  1.985472E+00,  1.938357E+00, -3.921940E+01,-1.000,  180
  0.000000, 62.500000,  1.985602E+00,  1.939404E+00, -3.943788E+01,-1.000,  188
  0.000000, 62.500000,  1.985620E+00,  1.939683E+00, -3.945276E+01,-1.000,  180
  0.000000, 65.000000,  1.366271E+00,  1.684842E+00,  6.602504E+01,-1.000,  192
  0.000000, 65.000000,  1.366279E+00,  1.684869E+00,  6.600749E+01,-1.000,  192
  0.000000, 65.000000,  1.971456E+00,  1.937353E+00, -3.944193E+01,-1.000,  180
  0.000000, 65.000000,  1.971513E+00,  1.937694E+00, -3.947725E+01,-1.000,  184
  0.000000, 65.000000,  1.971569E+00,  1.938727E+00, -3.964877E+01,-1.000,  180
  0.000000, 65.000000,  1.971625E+00,  1.939070E+00, -3.968304E+01,-1.000,  184
  0.000000, 67.500000,  1.301867E+00,  1.587766E+00,  6.988611E+01,-1.000,  188
  0.000000, 67.500000,  1.301869E+00,  1.587773E+00,  6.989604E+01,-1.000,  188
  0.000000, 67.500000,  1.959263E+00,  1.937781E+00, -3.975755E+01,-1.000,  180
  0.000000, 67.500000,  1.959310E+00,  1.937956E+00, -3.975785E+01,-1.000,  192
  0.000000, 67.500000,  1.959333E+00,  1.938681E+00, -3.989310E+01,-1.000,  180
  0.000000, 67.500000,  1.959377E+00,  1.939319E+00, -3.992522E+01,-1.000,  192
  0.000000, 70.000000,  1.245871E+00,  1.505527E+00,  7.476268E+01,-1.000,  184
  0.000000, 70.000000,  1.245876E+00,  1.505537E+00,  7.477612E+01,-1.000,  184
  0.000000, 70.000000,  1.948740E+00,  1.939845E+00, -4.005408E+01,-1.000,  184
  0.000000, 70.000000,  1.948751E+00,  1.940708E+00, -4.014096E+01,-1.000,  184
  0.000000, 70.000000,  1.948816E+00,  1.939282E+00, -4.003656E+01,-1.000,  184
  0.000000, 70.000000,  1.948829E+00,  1.940148E+00, -4.012450E+01,-1.000,  184
  0.000000, 72.500000,  1.197110E+00,  1.435569E+00,  8.160927E+01,-1.000,  188
  0.000000, 72.500000,  1.197118E+00,  1.435581E+00,  8.162796E+01,-1.000,  188
  0.000000, 72.500000,  1.939691E+00,  1.941013E+00, -4.020538E+01,-1.000,  188
  0.000000, 72.500000,  1.939732E+00,  1.940229E+00, -4.017320E+01,-1.000,  188
  0.000000, 72.500000,  1.939733E+00,  1.941697E+00, -4.023508E+01,-1.000,  188
  0.000000, 72.500000,  1.939777E+00,  1.940914E+00, -4.020806E+01,-1.000,  188
  0.000000, 75.000000,  1.155041E+00,  1.376245E+00,  9.253019E+01,-1.000,  188
  0.000000, 75.000000,  1.155044E+00,  1.376252E+00,  9.252095E+01,-1.000,  188
  0.000000, 75.000000,  1.932017E+00,  1.943120E+00, -4.036693E+01,-1.000,  184
  0.000000, 75.000000,  1.932060E+00,  1.942677E+00, -4.033800E+01,-1.000,  184
  0.000000, 75.000000,  1.932123E+00,  1.942161E+00, -4.040361E+01,-1.000,  184
  0.000000, 75.000000,  1.932164E+00,  1.941713E+00, -4.036969E+01,-1.000,  184
  0.000000, 77.500000,  1.118405E+00,  1.325353E+00,  1.094666E+02,-1.000,  188
  0.000000, 77.500000,  1.118419E+00,  1.325369E+00,  1.094414E+02,-1.000,  188
  0.000000, 77.500000,  1.925797E+00,  1.945089E+00, -4.057179E+01,-1.000,  184
  0.000000, 77.500000,  1.925804E+00,  1.944897E+00, -4.059663E+01,-1.000,  184
  0.000000, 77.500000,  1.925966E+00,  1.944337E+00, -4.068668E+01,-1.000,  184
  0.000000, 77.500000,  1.925971E+00,  1.944138E+00, -4.070724E+01,-1.000,  184
  0.000000, 80.000000,  1.087735E+00,  1.282105E+00,  1.319322E+02,-1.000,  192
  0.000000, 80.000000,  1.087768E+00,  1.282170E+00,  1.318945E+02,-1.000,  192
  0.000000, 80.000000,  1.920629E+00,  1.946634E+00, -4.071530E+01,-1.000,  184
  0.000000, 80.000000,  1.920819E+00,  1.947506E+00, -4.075582E+01,-1.000,  184
  0.000000, 80.000000,  1.920857E+00,  1.946090E+00, -4.091813E+01,-1.000,  184
  0.000000, 80.000000,  1.921049E+00,  1.946975E+00, -4.095415E+01,-1.000,  184
  0.000000, 82.500000,  1.062299E+00,  1.246217E+00,  1.612925E+02,-1.000,  184
  0.000000, 82.500000,  1.062313E+00,  1.246265E+00,  1.612678E+02,-1.000,  184
  0.000000, 82.500000,  1.916927E+00,  1.948104E+00, -4.098301E+01,-1.000,  180
  0.000000, 82.500000,  1.916943E+00,  1.948139E+00, -4.094324E+01,-1.000,  192
  0.000000, 82.500000,  1.917208E+00,  1.947748E+00, -4.125412E+01,-1.000,  180
  0.000000, 82.500000,  1.917225E+00,  1.947785E+00, -4.121663E+01,-1.000,  192
  0.000000, 85.000000,  1.043302E+00,  1.218569E+00,  1.945231E+02,-1.000,  188
  0.000000, 85.000000,  1.043322E+00,  1.218646E+00,  1.945013E+02,-1.000,  188
  0.000000, 85.000000,  1.914244E+00,  1.949171E+00, -4.121248E+01,-1.000,  196
  0.000000, 85.000000,  1.914246E+00,  1.949129E+00, -4.121291E+01,-1.000,  172
  0.000000, 85.000000,  1.914570E+00,  1.948957E+00, -4.153811E+01,-1.000,  196
  0.000000, 85.000000,  1.914571E+00,  1.948911E+00, -4.154062E+01,-1.000,  172
  0.000000, 87.500000,  1.030123E+00,  1.199585E+00,  2.281502E+02,-1.000,  188
  0.000000, 87.500000,  1.030133E+00,  1.199624E+00,  2.281375E+02,-1.000,  188
  0.000000, 87.500000,  1.912610E+00,  1.949901E+00, -4.137900E+01,-1.000,  168
  0.000000, 87.500000,  1.912632E+00,  1.949956E+00, -4.136006E+01,-1.000,  196
  0.000000, 87.500000,  1.912967E+00,  1.949766E+00, -4.174822E+01,-1.000,  168
  0.000000, 87.500000,  1.912988E+00,  1.949821E+00, -4.172361E+01,-1.000,  196
  0.000000, 90.000000,  1.027741E+00,  1.193642E+00,  2.301480E+02,-1.000,  196
  0.000000, 90.000000,  1.027742E+00,  1.193642E+00,  2.301410E+02,-1.000,  196
  0.000000, 90.000000,  1.912175E+00,  1.950252E+00, -4.150041E+01,-1.000,  168
  0.000000, 90.000000,  1.912239E+00,  1.950267E+00, -4.150250E+01,-1.000,  196
  0.000000, 90.000000,  1.912552E+00,  1.950129E+00, -4.188889E+01,-1.000,  168
  0.000000, 90.000000,  1.912616E+00,  1.950144E+00, -4.189175E+01,-1.000,  196
