Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
  0.000000,  7.500000,  2.067654E-01,  2.065427E+00,  4.362312E+00, 1.000,  188
  0.000000,  7.500000,  2.067720E-01,  2.065251E+00,  4.281521E+00, 1.000,  188
  0.000000,  7.500000,  2.310307E-01,  1.906516E+00, -7.798153E+00, 1.000,  188
  0.000000,  7.500000,  2.375523E-01,  2.340738E+00, -3.288479E+00, 1.000,  184
  0.000000,  7.500000,  2.375543E-01,  2.341685E+00, -3.312634E+00, 1.000,  188
  0.000000,  7.500000,  3.863698E-01,  2.112424E+00,  1.700856E+00, 1.000,  192
  0.000000,  7.500000,  3.863699E-01,  2.112374E+00,  1.707727E+00, 1.000,  192
  0.000000,  7.500000,  4.610917E+00,  2.072248E+00, -1.082261E+02, 1.000,  141
  0.000000, 10.000000,  1.836040E-01,  2.002323E+00,  2.693205E+01, 1.000,  196
  0.000000, 10.000000,  2.085698E-01,  2.076503E+00,  4.001032E+00, 1.000,  192
  0.000000, 10.000000,  2.085909E-01,  2.081302E+00,  3.964707E+00, 1.000,  188
  0.000000, 10.000000,  2.313770E-01,  1.924497E+00, -5.661322E+00, 1.000,  184
  0.000000, 10.000000,  2.388913E-01,  2.351401E+00, -3.294318E+00, 1.000,  192
  0.000000, 10.000000,  2.389031E-01,  2.354585E+00, -3.395869E+00, 1.000,  188
  0.000000, 10.000000,  3.882204E-01,  2.123385E+00,  2.548804E+00, 1.000,  188
  0.000000, 10.000000,  3.882212E-01,  2.123461E+00,  2.546588E+00, 1.000,  188
  0.000000, 10.000000,  4.588521E+00,  2.073053E+00, -1.029926E+02, 1.000,  135
  0.000000, 12.500000,  1.872349E-01,  2.047430E+00,  2.179824E+01, 1.000,  196
  0.000000, 12.500000,  2.109361E-01,  2.085393E+00,  3.426346E+00, 1.000,  184
  0.000000, 12.500000,  2.109461E-01,  2.093374E+00,  3.519059E+00, 1.000,  192
  0.000000, 12.500000,  2.320212E-01,  1.943724E+00, -3.802887E+00, 1.000,  192
  0.000000, 12.500000,  2.406445E-01,  2.368102E+00, -3.486515E+00, 1.000,  184
  0.000000, 12.500000,  2.406502E-01,  2.368758E+00, -3.519360E+00, 1.000,  196
  0.000000, 12.500000,  3.907260E-01,  2.138681E+00,  3.339306E+00, 1.000,  180
  0.000000, 12.500000,  3.907286E-01,  2.138772E+00,  3.320362E+00, 1.000,  180
  0.000000, 12.500000,  4.561411E+00,  2.075177E+00, -9.800047E+01, 1.000,  135
  0.000000, 15.000000,  1.915046E-01,  2.100953E+00,  1.765059E+01, 1.000,  188
  0.000000, 15.000000,  2.137974E-01,  2.110954E+00,  3.518127E+00, 1.000,  188
  0.000000, 15.000000,  2.137985E-01,  2.110426E+00,  3.501808E+00, 1.000,  184
  0.000000, 15.000000,  2.330030E-01,  1.967485E+00, -2.355407E+00, 1.000,  188
  0.000000, 15.000000,  2.428130E-01,  2.386237E+00, -3.522735E+00, 1.000,  200
  0.000000, 15.000000,  2.428173E-01,  2.387045E+00, -3.565949E+00, 1.000,  188
  0.000000, 15.000000,  3.938984E-01,  2.158309E+00,  4.264583E+00, 1.000,  184
  0.000000, 15.000000,  3.939050E-01,  2.158368E+00,  4.243045E+00, 1.000,  184
  0.000000, 15.000000,  4.531133E+00,  2.080065E+00, -9.090386E+01, 1.000,  138
  0.000000, 17.500000,  1.964489E-01,  2.160450E+00,  1.460972E+01, 1.000,  184
  0.000000, 17.500000,  2.171991E-01,  2.136157E+00,  3.497605E+00, 1.000,  192
  0.000000, 17.500000,  2.172292E-01,  2.136362E+00,  3.287870E+00, 1.000,  188
  0.000000, 17.500000,  2.343879E-01,  1.993667E+00, -1.199904E+00, 1.000,  184
  0.000000, 17.500000,  2.454238E-01,  2.408978E+00, -3.614168E+00, 1.000,  192
  0.000000, 17.500000,  2.454280E-01,  2.409513E+00, -3.688713E+00, 1.000,  188
  0.000000, 17.500000,  3.978475E-01,  2.183268E+00,  4.930269E+00, 1.000,  192
  0.000000, 17.500000,  3.978493E-01,  2.183195E+00,  4.945325E+00, 1.000,  192
  0.000000, 17.500000,  4.498684E+00,  2.084030E+00, -8.509052E+01, 1.000,  138
  0.000000, 20.000000,  2.021097E-01,  2.230077E+00,  1.192134E+01, 1.000,  192
  0.000000, 20.000000,  2.212281E-01,  2.174062E+00,  3.228470E+00, 1.000,  188
  0.000000, 20.000000,  2.212286E-01,  2.171017E+00,  3.143145E+00, 1.000,  188
  0.000000, 20.000000,  2.362303E-01,  2.021787E+00, -8.046556E-01, 1.000,  212
  0.000000, 20.000000,  2.485000E-01,  2.437045E+00, -3.810734E+00, 1.000,  192
  0.000000, 20.000000,  2.485025E-01,  2.436821E+00, -3.819880E+00, 1.000,  192
  0.000000, 20.000000,  4.026287E-01,  2.213821E+00,  5.579964E+00, 1.000,  184
  0.000000, 20.000000,  4.026292E-01,  2.213822E+00,  5.583905E+00, 1.000,  184
  0.000000, 20.000000,  4.465104E+00,  2.089541E+00, -7.844810E+01, 1.000,  138
  0.000000, 22.500000,  2.085885E-01,  2.309302E+00,  9.729026E+00, 1.000,  184
  0.000000, 22.500000,  2.258376E-01,  2.207574E+00,  3.469809E+00, 1.000,  192
  0.000000, 22.500000,  2.258437E-01,  2.207729E+00,  3.363960E+00, 1.000,  188
  0.000000, 22.500000,  2.386216E-01,  2.060531E+00, -6.109267E-01, 1.000,  508
  0.000000, 22.500000,  2.386824E-01,  2.069595E+00, -2.669502E+00, 1.000,   56
  0.000000, 22.500000,  2.520704E-01,  2.468726E+00, -4.012063E+00, 1.000,  200
  0.000000, 22.500000,  2.520753E-01,  2.467857E+00, -4.008079E+00, 1.000,  184
  0.000000, 22.500000,  4.082941E-01,  2.250124E+00,  6.205600E+00, 1.000,  188
  0.000000, 22.500000,  4.083002E-01,  2.250127E+00,  6.214313E+00, 1.000,  188
  0.000000, 22.500000,  4.431564E+00,  2.098357E+00, -7.614621E+01, 1.000,  141
  0.000000, 25.000000,  2.159395E-01,  2.396436E+00,  7.856633E+00, 1.000,  184
  0.000000, 25.000000,  2.311455E-01,  2.256413E+00,  3.357518E+00, 1.000,  192
  0.000000, 25.000000,  2.311475E-01,  2.257216E+00,  3.298073E+00, 1.000,  184
  0.000000, 25.000000,  2.416616E-01,  2.112965E+00, -9.407748E-01, 1.000,  360
  0.000000, 25.000000,  2.418382E-01,  2.125219E+00, -2.720214E+00, 1.000,  192
  0.000000, 25.000000,  2.561752E-01,  2.505365E+00, -4.279117E+00, 1.000,  188
  0.000000, 25.000000,  2.561766E-01,  2.505862E+00, -4.309822E+00, 1.000,  188
  0.000000, 25.000000,  4.149431E-01,  2.293145E+00,  6.736977E+00, 1.000,  188
  0.000000, 25.000000,  4.149431E-01,  2.293231E+00,  6.737928E+00, 1.000,  188
  0.000000, 25.000000,  4.398445E+00,  2.107532E+00, -7.312718E+01, 1.000,  141
  0.000000, 27.500000,  2.243011E-01,  2.495537E+00,  6.141132E+00, 1.000,  188
  0.000000, 27.500000,  2.371987E-01,  2.312790E+00,  2.264508E+00, 1.000,  180
  0.000000, 27.500000,  2.372010E-01,  2.312873E+00,  2.324389E+00, 1.000,  188
  0.000000, 27.500000,  2.454834E-01,  2.185203E+00, -1.838367E+00, 1.000,  356
  0.000000, 27.500000,  2.459104E-01,  2.217758E+00, -4.592378E+00, 1.000,  200
  0.000000, 27.500000,  2.608501E-01,  2.548002E+00, -4.591964E+00, 1.000,  192
  0.000000, 27.500000,  2.608504E-01,  2.548742E+00, -4.618787E+00, 1.000,  184
  0.000000, 27.500000,  4.226458E-01,  2.343361E+00,  7.271669E+00, 1.000,  184
  0.000000, 27.500000,  4.226497E-01,  2.343324E+00,  7.296857E+00, 1.000,  184
  0.000000, 27.500000,  4.366170E+00,  2.119424E+00, -6.712312E+01, 1.000,  135
  0.000000, 30.000000,  2.338114E-01,  2.610545E+00,  4.539226E+00, 1.000,  184
  0.000000, 30.000000,  2.439370E-01,  2.366003E+00,  2.476527E+00, 1.000,  196
  0.000000, 30.000000,  2.439491E-01,  2.364906E+00,  2.424848E+00, 1.000,  176
  0.000000, 30.000000,  2.495834E-01,  2.238120E+00,  3.530772E-01, 1.000,  240
  0.000000, 30.000000,  2.508978E-01,  2.315963E+00, -4.652148E+00, 1.000,  188
  0.000000, 30.000000,  2.509884E-01,  2.323895E+00, -5.284500E+00, 1.000,  136
  0.000000, 30.000000,  2.661408E-01,  2.595615E+00, -4.924601E+00, 1.000,  196
  0.000000, 30.000000,  2.661410E-01,  2.596690E+00, -4.961057E+00, 1.000,  180
  0.000000, 30.000000,  4.314919E-01,  2.401268E+00,  7.704513E+00, 1.000,  192
  0.000000, 30.000000,  4.314931E-01,  2.401195E+00,  7.682315E+00, 1.000,  192
  0.000000, 30.000000,  4.336148E+00,  2.135679E+00, -6.644872E+01, 1.000,  138
  0.000000, 32.500000,  2.446319E-01,  2.743823E+00,  2.680146E+00, 1.000,  192
  0.000000, 32.500000,  2.515059E-01,  2.432470E+00,  1.793414E+00, 1.000,  184
  0.000000, 32.500000,  2.515173E-01,  2.433526E+00,  1.803237E+00, 1.000,  192
  0.000000, 32.500000,  2.540293E-01,  2.290642E+00,  2.494848E+00, 1.000,  192
  0.000000, 32.500000,  2.572342E-01,  2.426110E+00, -6.156550E+00, 1.000,  188
  0.000000, 32.500000,  2.572449E-01,  2.426663E+00, -6.243049E+00, 1.000,  188
  0.000000, 32.500000,  2.721213E-01,  2.655547E+00, -5.523094E+00, 1.000,  188
  0.000000, 32.500000,  2.721228E-01,  2.657002E+00, -5.563610E+00, 1.000,  188
  0.000000, 32.500000,  4.416195E-01,  2.467507E+00,  8.304434E+00, 1.000,  188
  0.000000, 32.500000,  4.416274E-01,  2.467552E+00,  8.281951E+00, 1.000,  188
  0.000000, 32.500000,  4.307865E+00,  2.154226E+00, -6.652262E+01, 1.000,  141
  0.000000, 35.000000,  2.569882E-01,  2.896577E+00,  8.129924E-01, 1.000,  188
  0.000000, 35.000000,  2.597633E-01,  2.405806E+00,  3.797657E+00, 1.000,  188
  0.000000, 35.000000,  2.598532E-01,  2.495452E+00,  2.184152E+00, 1.000,  188
  0.000000, 35.000000,  2.598604E-01,  2.495437E+00,  2.183465E+00, 1.000,  192
  0.000000, 35.000000,  2.649168E-01,  2.515852E+00, -7.377283E+00, 1.000,  184
  0.000000, 35.000000,  2.649171E-01,  2.516454E+00, -7.363060E+00, 1.000,  184
  0.000000, 35.000000,  2.788305E-01,  2.724257E+00, -6.202894E+00, 1.000,  192
  0.000000, 35.000000,  2.788326E-01,  2.723179E+00, -6.195639E+00, 1.000,  188
  0.000000, 35.000000,  4.531261E-01,  2.543018E+00,  8.470356E+00, 1.000,  184
  0.000000, 35.000000,  4.531263E-01,  2.543014E+00,  8.464818E+00, 1.000,  184
  0.000000, 35.000000,  4.281917E+00,  2.174637E+00, -6.215128E+01, 1.000,  138
  0.000000, 37.500000,  2.665705E-01,  2.544311E+00,  3.404483E+00, 1.000,  188
  0.000000, 37.500000,  2.689892E-01,  2.573761E+00,  2.278643E+00, 1.000,  192
  0.000000, 37.500000,  2.689952E-01,  2.573982E+00,  2.378659E+00, 1.000,  180
  0.000000, 37.500000,  2.707850E-01,  3.074155E+00,  3.548611E+00, 1.000,  228
  0.000000, 37.500000,  2.709042E-01,  3.077298E+00,  1.726809E+00, 1.000,  340
  0.000000, 37.500000,  2.739729E-01,  2.605939E+00, -8.288785E+00, 1.000,  184
  0.000000, 37.500000,  2.739883E-01,  2.605881E+00, -8.441564E+00, 1.000,  188
  0.000000, 37.500000,  2.863620E-01,  2.799019E+00, -6.867594E+00, 1.000,  192
  0.000000, 37.500000,  2.863647E-01,  2.799331E+00, -6.878057E+00, 1.000,  184
  0.000000, 37.500000,  4.661239E-01,  2.628439E+00,  8.900093E+00, 1.000,  184
  0.000000, 37.500000,  4.661341E-01,  2.628377E+00,  8.945379E+00, 1.000,  184
  0.000000, 37.500000,  4.258697E+00,  2.201154E+00, -5.866365E+01, 1.000,  138
  0.000000, 40.000000,  2.744819E-01,  2.718302E+00,  3.743806E+00, 1.000,  176
  0.000000, 40.000000,  2.785711E-01,  2.655245E+00,  4.475341E+00, 1.000,  188
  0.000000, 40.000000,  2.786092E-01,  2.664778E+00,  4.323775E+00, 1.000,  188
  0.000000, 40.000000,  2.844060E-01,  2.698412E+00, -9.362508E+00, 1.000,  184
  0.000000, 40.000000,  2.844104E-01,  2.695652E+00, -9.253011E+00, 1.000,  188
  0.000000, 40.000000,  2.851217E-01,  3.231930E+00,  7.917918E+00, 1.000,  192
  0.000000, 40.000000,  2.851310E-01,  3.228878E+00,  8.047934E+00, 1.000,  180
  0.000000, 40.000000,  2.872885E-01,  3.300924E+00, -4.263185E+00, 1.000,  204
  0.000000, 40.000000,  2.947882E-01,  2.882408E+00, -7.620903E+00, 1.000,  188
  0.000000, 40.000000,  2.947897E-01,  2.887760E+00, -7.620952E+00, 1.000,  188
  0.000000, 40.000000,  4.808104E-01,  2.725070E+00,  9.039832E+00, 1.000,  184
  0.000000, 40.000000,  4.808117E-01,  2.725151E+00,  9.016717E+00, 1.000,  184
  0.000000, 40.000000,  4.238950E+00,  2.233363E+00, -6.045535E+01, 1.000,  138
  0.000000, 42.500000,  2.837372E-01,  2.932632E+00,  3.466084E+00, 1.000,  180
  0.000000, 42.500000,  2.889260E-01,  2.756312E+00,  6.127763E+00, 1.000,  188
  0.000000, 42.500000,  2.889350E-01,  2.747619E+00,  5.683877E+00, 1.000,  188
  0.000000, 42.500000,  2.961827E-01,  2.791529E+00, -1.056518E+01, 1.000,  180
  0.000000, 42.500000,  2.961939E-01,  2.790135E+00, -1.016488E+01, 1.000,  184
  0.000000, 42.500000,  2.997390E-01,  3.315753E+00,  9.797813E+00, 1.000,  192
  0.000000, 42.500000,  2.997813E-01,  3.314988E+00,  9.739834E+00, 1.000,  172
  0.000000, 42.500000,  2.999114E-01,  3.237355E+00,  9.169113E+00, 1.000,   16
  0.000000, 42.500000,  3.041974E-01,  2.979958E+00, -8.100579E+00, 1.000,  188
  0.000000, 42.500000,  3.042077E-01,  2.988793E+00, -8.152025E+00, 1.000,  192
  0.000000, 42.500000,  3.061472E-01,  3.581433E+00, -8.850436E+00, 1.000,  188
  0.000000, 42.500000,  4.973110E-01,  2.833410E+00,  9.035588E+00, 1.000,  184
  0.000000, 42.500000,  4.973432E-01,  2.833477E+00,  9.056385E+00, 1.000,  184
  0.000000, 42.500000,  4.222474E+00,  2.270024E+00, -6.553298E+01, 1.000,  138
  0.000000, 45.000000,  2.945655E-01,  3.173944E+00,  3.052751E+00, 1.000,  184
  0.000000, 45.000000,  3.002630E-01,  2.834301E+00,  7.178947E+00, 1.000,  192
  0.000000, 45.000000,  3.002727E-01,  2.838720E+00,  7.253484E+00, 1.000,  184
  0.000000, 45.000000,  3.094431E-01,  2.889147E+00, -1.198050E+01, 1.000,  180
  0.000000, 45.000000,  3.094444E-01,  2.888533E+00, -1.199055E+01, 1.000,  188
  0.000000, 45.000000,  3.140577E-01,  3.410990E+00,  1.156652E+01, 1.000,   16
  0.000000, 45.000000,  3.143321E-01,  3.190669E+00,  3.202011E-01, 1.000,  360
  0.000000, 45.000000,  3.143327E-01,  3.197769E+00,  5.918331E-01, 1.000,  384
  0.000000, 45.000000,  3.278069E-01,  3.920155E+00, -1.412315E+01, 1.000,  192
  0.000000, 45.000000,  5.158252E-01,  2.953567E+00,  8.943089E+00, 1.000,  188
  0.000000, 45.000000,  5.158270E-01,  2.954174E+00,  8.852905E+00, 1.000,  188
  0.000000, 45.000000,  4.209024E+00,  2.309295E+00, -6.558995E+01, 1.000,  141
  0.000000, 47.500000,  3.071478E-01,  3.444022E+00,  3.633195E+00, 1.000,  176
  0.000000, 47.500000,  3.128367E-01,  2.930763E+00,  8.502185E+00, 1.000,  176
  0.000000, 47.500000,  3.128432E-01,  2.934266E+00,  8.505946E+00, 1.000,  184
  0.000000, 47.500000,  3.241587E-01,  2.991128E+00, -1.359717E+01, 1.000,  180
  0.000000, 47.500000,  3.241608E-01,  2.992092E+00, -1.350554E+01, 1.000,  176
  0.000000, 47.500000,  3.528339E-01,  4.337609E+00, -2.086165E+01, 1.000,  196
  0.000000, 47.500000,  5.365188E-01,  3.087675E+00,  8.367190E+00, 1.000,  196
  0.000000, 47.500000,  5.365257E-01,  3.087779E+00,  8.342160E+00, 1.000,  196
  0.000000, 47.500000,  4.198840E+00,  2.354717E+00, -6.251188E+01, 1.000,  147
  0.000000, 50.000000,  3.217996E-01,  3.728115E+00,  5.374191E+00, 1.000,  172
  0.000000, 50.000000,  3.269039E-01,  3.036997E+00,  1.001917E+01, 1.000,  184
  0.000000, 50.000000,  3.269153E-01,  3.031054E+00,  9.873070E+00, 1.000,  176
  0.000000, 50.000000,  3.404440E-01,  3.091286E+00, -1.545780E+01, 1.000,  180
  0.000000, 50.000000,  3.404562E-01,  3.088730E+00, -1.550587E+01, 1.000,  180
  0.000000, 50.000000,  3.817680E-01,  4.832394E+00, -2.965252E+01, 1.000,  200
  0.000000, 50.000000,  5.595645E-01,  3.234262E+00,  7.451966E+00, 1.000,  196
  0.000000, 50.000000,  5.595686E-01,  3.234280E+00,  7.435647E+00, 1.000,  196
  0.000000, 50.000000,  4.192133E+00,  2.410080E+00, -6.264862E+01, 1.000,  147
  0.000000, 52.500000,  3.390635E-01,  4.012408E+00,  6.893641E+00, 1.000,  184
  0.000000, 52.500000,  3.428159E-01,  3.163052E+00,  1.164174E+01, 1.000,  188
  0.000000, 52.500000,  3.428224E-01,  3.164691E+00,  1.161580E+01, 1.000,  176
  0.000000, 52.500000,  3.584129E-01,  3.193379E+00, -1.763408E+01, 1.000,  180
  0.000000, 52.500000,  3.584175E-01,  3.194750E+00, -1.769730E+01, 1.000,  180
  0.000000, 52.500000,  4.149712E-01,  5.374250E+00, -4.043057E+01, 1.000,  188
  0.000000, 52.500000,  5.851309E-01,  3.394427E+00,  6.098986E+00, 1.000,  192
  0.000000, 52.500000,  5.851310E-01,  3.394391E+00,  6.088252E+00, 1.000,  192
  0.000000, 52.500000,  4.189491E+00,  2.473645E+00, -6.773116E+01, 1.000,  144
  0.000000, 55.000000,  3.595196E-01,  4.281658E+00,  6.288466E+00, 1.000,  184
  0.000000, 55.000000,  3.609250E-01,  3.318632E+00,  1.374176E+01, 1.000,  184
  0.000000, 55.000000,  3.609534E-01,  3.322211E+00,  1.364149E+01, 1.000,  188
  0.000000, 55.000000,  3.780728E-01,  3.296750E+00, -1.833421E+01, 1.000,  188
  0.000000, 55.000000,  3.780971E-01,  3.295116E+00, -1.839255E+01, 1.000,  184
  0.000000, 55.000000,  4.527504E-01,  5.908285E+00, -5.282451E+01, 1.000,  180
  0.000000, 55.000000,  6.133144E-01,  3.567632E+00,  4.737479E+00, 1.000,  180
  0.000000, 55.000000,  6.133247E-01,  3.567946E+00,  4.737679E+00, 1.000,  184
  0.000000, 55.000000,  4.190299E+00,  2.543321E+00, -7.327492E+01, 1.000,  141
  0.000000, 57.500000,  3.818123E-01,  3.525864E+00,  2.242523E+01, 1.000,  180
  0.000000, 57.500000,  3.818276E-01,  3.515100E+00,  2.141323E+01, 1.000,  188
  0.000000, 57.500000,  3.834996E-01,  4.531292E+00,  4.090317E+00, 1.000,  180
  0.000000, 57.500000,  3.999090E-01,  3.409597E+00, -1.882363E+01, 1.000,  176
  0.000000, 57.500000,  3.999154E-01,  3.410614E+00, -1.904996E+01, 1.000,  184
  0.000000, 57.500000,  4.950688E-01,  6.357200E+00, -6.528262E+01, 1.000,  180
  0.000000, 57.500000,  6.442186E-01,  3.755514E+00,  3.414435E+00, 1.000,  184
  0.000000, 57.500000,  6.442199E-01,  3.755252E+00,  3.430581E+00, 1.000,  184
  0.000000, 57.500000,  4.194279E+00,  2.622926E+00, -7.587615E+01, 1.000,  138
  0.000000, 60.000000,  4.076833E-01,  3.750069E+00,  4.145468E+01, 1.000,  180
  0.000000, 60.000000,  4.076985E-01,  3.718927E+00,  3.850691E+01, 1.000,  192
  0.000000, 60.000000,  4.111819E-01,  4.749591E+00,  2.160884E+00, 1.000,  180
  0.000000, 60.000000,  4.244915E-01,  3.537768E+00, -1.965715E+01, 1.000,  180
  0.000000, 60.000000,  4.245005E-01,  3.537085E+00, -1.924669E+01, 1.000,  180
  0.000000, 60.000000,  5.412865E-01,  6.678725E+00, -7.457315E+01, 1.000,  172
  0.000000, 60.000000,  6.778599E-01,  3.953885E+00,  2.017286E+00, 1.000,  180
  0.000000, 60.000000,  6.778630E-01,  3.954112E+00,  2.075270E+00, 1.000,  180
  0.000000, 60.000000,  4.201382E+00,  2.711148E+00, -7.648343E+01, 1.000,  135
  0.000000, 62.500000,  4.413527E-01,  4.038793E+00,  4.284635E+01, 1.000,  180
  0.000000, 62.500000,  4.413583E-01,  4.032245E+00,  4.290575E+01, 1.000,  176
  0.000000, 62.500000,  4.426765E-01,  4.929907E+00,  1.908982E+00, 1.000,  180
  0.000000, 62.500000,  4.524915E-01,  3.732678E+00, -2.355210E+01, 1.000,   28
  0.000000, 62.500000,  4.527991E-01,  3.723902E+00, -2.118430E+01, 1.000,  180
  0.000000, 62.500000,  4.528802E-01,  3.719408E+00, -2.071489E+01, 1.000,  148
  0.000000, 62.500000,  5.905569E-01,  6.934159E+00, -7.772245E+01, 1.000,  176
  0.000000, 62.500000,  7.133227E-01,  4.246618E+00,  3.999841E+00, 1.000,   28
  0.000000, 62.500000,  7.140348E-01,  4.242586E+00,  2.235273E+00, 1.000,   64
  0.000000, 62.500000,  7.142183E-01,  4.189359E+00, -7.824427E-01, 1.000,  224
  0.000000, 62.500000,  7.142870E-01,  4.196031E+00, -6.683774E-01, 1.000,  244
  0.000000, 62.500000,  4.212403E+00,  2.819302E+00, -7.957279E+01, 1.000,  141
  0.000000, 65.000000,  4.783882E-01,  5.095104E+00,  2.207408E+00, 1.000,  200
  0.000000, 65.000000,  4.793798E-01,  4.680532E+00,  1.052923E+01, 1.000,    4
  0.000000, 65.000000,  4.796314E-01,  5.114674E+00,  2.008753E+00, 1.000,  328
  0.000000, 65.000000,  4.796398E-01,  5.134898E+00,  1.628915E+00, 1.000,  320
  0.000000, 65.000000,  4.801102E-01,  5.254097E+00, -5.253734E+00, 1.000,   32
  0.000000, 65.000000,  4.850249E-01,  4.185024E+00,  1.512688E+01, 1.000,  364
  0.000000, 65.000000,  4.850299E-01,  4.179354E+00,  1.413397E+01, 1.000,  360
  0.000000, 65.000000,  6.429151E-01,  7.257088E+00, -7.316687E+01, 1.000,  172
  0.000000, 65.000000,  7.533124E-01,  4.394238E+00, -4.102820E+00, 1.000,  184
  0.000000, 65.000000,  7.533417E-01,  4.391839E+00, -4.266040E+00, 1.000,  180
  0.000000, 65.000000,  4.226926E+00,  2.950194E+00, -8.710732E+01, 1.000,  135
  0.000000, 67.500000,  5.177513E-01,  5.152533E+00,  6.546593E+00, 1.000,  172
  0.000000, 67.500000,  5.190352E-01,  5.098370E+00,  1.704896E+01, 1.000,   24
  0.000000, 67.500000,  5.200784E-01,  5.483233E+00,  4.191271E+00, 1.000,  288
  0.000000, 67.500000,  5.205221E-01,  5.531505E+00,  4.181019E-01, 1.000,  336
  0.000000, 67.500000,  5.219220E-01,  5.524534E+00, -9.854078E+00, 1.000,   56
  0.000000, 67.500000,  6.993279E-01,  7.623809E+00, -5.822891E+01, 1.000,  168
  0.000000, 67.500000,  7.946273E-01,  4.628857E+00, -8.579944E+00, 1.000,  180
  0.000000, 67.500000,  7.946379E-01,  4.628862E+00, -8.584703E+00, 1.000,  180
  0.000000, 67.500000,  4.188170E+00,  3.721825E+00,  5.207743E+03, 1.000,    3
  0.000000, 67.500000,  4.244691E+00,  3.106945E+00, -9.491485E+01, 1.000,  138
  0.000000, 67.500000,  5.659911E+00,  1.249021E+01, -5.777347E+03, 1.000,    3
  0.000000, 70.000000,  5.622118E-01,  5.173768E+00,  8.824348E+00, 1.000,  176
  0.000000, 70.000000,  5.680207E-01,  6.555643E+00,  1.029128E+02, 1.000,   88
  0.000000, 70.000000,  5.698803E-01,  6.372557E+00,  2.900550E+01, 1.000,  308
  0.000000, 70.000000,  5.710084E-01,  6.217530E+00, -4.037166E+00, 1.000,  264
  0.000000, 70.000000,  5.722220E-01,  5.926368E+00, -2.200463E+01, 1.000,   44
  0.000000, 70.000000,  7.654054E-01,  7.482910E+00, -2.246256E+00, 1.000,  148
  0.000000, 70.000000,  7.660714E-01,  7.542622E+00, -3.744145E+01, 1.000,  104
  0.000000, 70.000000,  7.663249E-01,  7.602386E+00, -5.177354E+01, 1.000,   72
  0.000000, 70.000000,  8.376939E-01,  4.878271E+00, -1.186715E+01, 1.000,  184
  0.000000, 70.000000,  8.377031E-01,  4.878135E+00, -1.181361E+01, 1.000,  184
  0.000000, 70.000000,  4.265471E+00,  3.298822E+00, -9.691187E+01, 1.000,  141
  0.000000, 72.500000,  6.119779E-01,  5.142147E+00,  1.566323E+01, 1.000,  172
