     0    -4.60058806    -2.53913807    -2.25437528    -2.10128671    -2.10114326    -1.50742033    -1.50742033    -0.99169874    -0.99169874    -0.92669968    -0.43964816    -0.43935766    -0.16490026    -0.16465818     0.12658050     0.16611196     0.16611196     0.29218138     0.29218138     0.39532518     1.01880560     1.25873203     1.47455176     1.47455176     3.64634831     3.64634831     3.64634831     3.64634831     3.64634831     3.64634831     3.64634831     3.64634831     3.64634831     3.64634831     3.64634831     3.64634831
     1    -4.59876337    -2.53828413    -2.25370100    -2.10212042    -2.09943621    -1.50707790    -1.50670526    -0.99206286    -0.99097623    -0.92625836    -0.44306655    -0.43896712    -0.16539129    -0.16451243     0.12626922     0.16269008     0.16619734     0.29106484     0.29209439     0.39470548     1.01651051     1.26336538     1.46148998     1.47888744     3.64605640     3.64634765     3.64634770     3.64634829     3.64634831     3.64634831     3.64634833     3.64634891     3.64634894     3.64638683     3.64641663     3.64666041
     2    -4.59326266    -2.53572021    -2.25167830    -2.10482949    -2.09410980    -1.50605148    -1.50456785    -0.99315415    -0.98880983    -0.92491791    -0.45374752    -0.43738024    -0.16715858    -0.16377638     0.12533396     0.15270955     0.16645328     0.28772128     0.29183364     0.39284875     1.00963412     1.27677687     1.42308971     1.49225821     3.64543210     3.64634727     3.64634735     3.64634828     3.64634831     3.64634831     3.64634833     3.64634923     3.64634927     3.64646562     3.64655694     3.64730989
     3    -4.58402790    -2.53144297    -2.24830761    -2.10934895    -2.08523936    -1.50434363    -1.50102831    -0.99496939    -0.98520287    -0.92264207    -0.47150603    -0.43473360    -0.17010715    -0.16253306     0.12377033     0.13687486     0.16687924     0.28216884     0.29139982     0.38976194     0.99820332     1.29777487     1.36154257     1.51542373     3.64507881     3.64634735     3.64634743     3.64634828     3.64634831     3.64634831     3.64634833     3.64634914     3.64634917     3.64650334     3.64662539     3.64764694
     4    -4.57101988    -2.52545309    -2.24358945    -2.11568831    -2.07283956    -1.50195861    -1.49610837    -0.99750321    -0.98016088    -0.91940458    -0.49605025    -0.43103574    -0.17421076    -0.16079425     0.11598522     0.12157046     0.16747425     0.27443751     0.29079405     0.38545647     0.98226381     1.28002045     1.32510781     1.54878877     3.64556270     3.64634786     3.64634790     3.64634829     3.64634831     3.64634831     3.64634832     3.64634869     3.64634869     3.64643857     3.64651084     3.64713093
     5    -4.55426096    -2.51775636    -2.23752352    -2.12387230    -2.05692973    -1.49890238    -1.48981565    -1.00074812    -0.97369160    -0.91521349    -0.52673021    -0.42629513    -0.17945218    -0.15856516     0.09068285     0.11872223     0.16823692     0.26456877     0.29001793     0.37994786     0.96188127     1.18214025     1.35807103     1.59176626     3.64573271     3.64622542     3.64628075     3.64634807     3.64634807     3.64634830     3.64634831     3.64634831     3.64634832     3.64634857     3.64634859     3.64697963
     6    -4.53383949    -2.50836071    -2.23010729    -2.13394299    -2.03753476    -1.49518257    -1.48213541    -1.00469448    -0.96580496    -0.91011255    -0.56258831    -0.42052232    -0.18581877    -0.15585111     0.06141192     0.11520822     0.16916535     0.25261505     0.28907353     0.37325554     0.93714289     1.07147913     1.39671351     1.64267828     3.64403220     3.64591000     3.64611035     3.64634757     3.64634758     3.64634829     3.64634830     3.64634830     3.64634834     3.64634912     3.64634921     3.64875321
     7    -4.50987176    -2.49727418    -2.22133513    -2.14595728    -2.01468525    -1.49080846    -1.47304141    -1.00933052    -0.95651307    -0.90415899    -0.60258219    -0.41373007    -0.19329980    -0.15265817     0.02854679     0.11100431     0.17025715     0.23863907     0.28796339     0.36540255     0.90815929     0.95124219     1.44152924     1.69926260     3.64298129     3.64575222     3.64602952     3.64634741     3.64634744     3.64634828     3.64634830     3.64634830     3.64634834     3.64634932     3.64634943     3.64985338
     8    -4.48244613    -2.48450549    -2.21119902    -2.15998025    -1.98841763    -1.48579099    -1.46252039    -1.01464244    -0.94583025    -0.89739300    -0.64584577    -0.40593341    -0.20188043    -0.14899332    -0.00744597     0.10607764     0.17150939     0.22271296     0.28669058     0.35641548     0.82410921     0.87506700     1.49282787     1.75953738     3.64343716     3.64587137     3.64609758     3.64634764     3.64634768     3.64634829     3.64634830     3.64634830     3.64634834     3.64634907     3.64634916     3.64936373
     9    -4.45146698    -2.47000774    -2.19964615    -2.17614089    -1.95865950    -1.48012087    -1.45054303    -1.02063748    -0.93372639    -0.88978937    -0.69200770    -0.39711561    -0.21157261    -0.14484855    -0.04607754     0.10036138     0.17292410     0.20484878     0.28525315     0.34628539     0.69174102     0.83788856     1.55039165     1.82286893     3.64565032     3.64624326     3.64629413     3.64634817     3.64634818     3.64634830     3.64634831     3.64634831     3.64634831     3.64634847     3.64634849     3.64706538
