-0.50000  3.34339e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.23628e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.08678e+05
-0.49900  3.32754e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.22057e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.08170e+05
-0.49800  3.31172e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.20489e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.07663e+05
-0.49700  3.29593e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.18925e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.07157e+05
-0.49600  3.28018e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.17364e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.06652e+05
-0.49500  3.26447e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.15807e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.06148e+05
-0.49400  3.24880e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.14254e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.05646e+05
-0.49300  3.23317e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.12705e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.05145e+05
-0.49200  3.21758e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.11159e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.04645e+05
-0.49100  3.20203e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.09616e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.04146e+05
-0.49000  3.18653e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.08077e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.03648e+05
-0.48900  3.17106e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.06540e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.03151e+05
-0.48800  3.15563e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.05007e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.02656e+05
-0.48700  3.14024e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.03475e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.02162e+05
-0.48600  3.12489e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.01946e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.01668e+05
-0.48500  3.10957e+04  0.00000e+00  0.00000e+00  0.00000e+00  3.00419e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.01176e+05
-0.48400  3.09428e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.98894e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.00684e+05
-0.48300  3.07902e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.97371e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.00194e+05
-0.48200  3.06378e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.95849e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.97047e+04
-0.48100  3.04857e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.94329e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.92162e+04
-0.48000  3.03339e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.92810e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.87287e+04
-0.47900  3.01823e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.91292e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.82420e+04
-0.47800  3.00309e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.89774e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.77563e+04
-0.47700  2.98797e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.88258e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.72714e+04
-0.47600  2.97286e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.86742e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.67874e+04
-0.47500  2.95778e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.85227e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.63043e+04
-0.47400  2.94271e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.83713e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.58221e+04
-0.47300  2.92766e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.82198e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.53406e+04
-0.47200  2.91262e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.80684e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.48601e+04
-0.47100  2.89759e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.79171e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.43803e+04
-0.47000  2.88258e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.77658e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.39015e+04
-0.46900  2.86759e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.76144e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.34234e+04
-0.46800  2.85261e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.74632e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.29461e+04
-0.46700  2.83764e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.73119e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.24697e+04
-0.46600  2.82268e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.71606e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.19941e+04
-0.46500  2.80774e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.70093e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.15193e+04
-0.46400  2.79281e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.68581e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.10453e+04
-0.46300  2.77790e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.67069e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.05721e+04
-0.46200  2.76300e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.65556e+04  0.00000e+00  0.00000e+00  0.00000e+00  9.00997e+04
-0.46100  2.74811e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.64044e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.96281e+04
-0.46000  2.73324e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.62532e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.91573e+04
-0.45900  2.71839e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.61021e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.86873e+04
-0.45800  2.70355e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.59509e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.82181e+04
-0.45700  2.68873e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.57998e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.77497e+04
-0.45600  2.67392e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.56487e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.72821e+04
-0.45500  2.65914e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.54977e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.68153e+04
-0.45400  2.64437e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.53467e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.63492e+04
-0.45300  2.62962e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.51958e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.58839e+04
-0.45200  2.61489e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.50450e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.54195e+04
-0.45100  2.60019e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.48942e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.49558e+04
-0.45000  2.58551e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.47435e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.44929e+04
-0.44900  2.57085e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.45930e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.40308e+04
-0.44800  2.55621e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.44425e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.35695e+04
-0.44700  2.54160e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.42922e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.31090e+04
-0.44600  2.52702e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.41420e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.26493e+04
-0.44500  2.51247e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.39919e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.21904e+04
-0.44400  2.49795e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.38421e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.17322e+04
-0.44300  2.48346e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.36924e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.12749e+04
-0.44200  2.46900e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.35429e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.08184e+04
-0.44100  2.45457e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.33936e+04  0.00000e+00  0.00000e+00  0.00000e+00  8.03627e+04
-0.44000  2.44019e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.32446e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.99079e+04
-0.43900  2.42584e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.30958e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.94538e+04
-0.43800  2.41152e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.29473e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.90006e+04
-0.43700  2.39725e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.27990e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.85482e+04
-0.43600  2.38303e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.26511e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.80966e+04
-0.43500  2.36884e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.25035e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.76459e+04
-0.43400  2.35470e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.23563e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.71960e+04
-0.43300  2.34061e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.22094e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.67470e+04
-0.43200  2.32658e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.20630e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.62989e+04
-0.43100  2.31259e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.19169e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.58516e+04
-0.43000  2.29866e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.17713e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.54053e+04
-0.42900  2.28478e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.16262e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.49598e+04
-0.42800  2.27096e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.14815e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.45152e+04
-0.42700  2.25720e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.13374e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.40715e+04
-0.42600  2.24351e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.11939e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.36288e+04
-0.42500  2.22988e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.10509e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.31870e+04
-0.42400  2.21632e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.09085e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.27461e+04
-0.42300  2.20282e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.07667e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.23062e+04
-0.42200  2.18940e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.06256e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.18672e+04
-0.42100  2.17605e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.04851e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.14293e+04
-0.42000  2.16277e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.03454e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.09923e+04
-0.41900  2.14957e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.02063e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.05563e+04
-0.41800  2.13644e+04  0.00000e+00  0.00000e+00  0.00000e+00  2.00680e+04  0.00000e+00  0.00000e+00  0.00000e+00  7.01214e+04
-0.41700  2.12339e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.99304e+04  0.00000e+00  0.00000e+00  0.00000e+00  6.96874e+04
-0.41600  2.11042e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.97936e+04  0.00000e+00  0.00000e+00  0.00000e+00  6.92546e+04
-0.41500  2.09753e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.96576e+04  0.00000e+00  0.00000e+00  0.00000e+00  6.88227e+04
-0.41400  2.08471e+04  0.00000e+00  0.00000e+00  0.00000e+00  1.95223e+04  0.00000e+00  0.00000e+00  0.00000e+00  6.83920e+04
