  300.00 -12.00000  6.66105e+03  6.71552e+03  6.71553e+03 -6.71013e+01 -6.71017e+01  7.33456e+01
  300.00 -11.97154  1.85168e+04  1.86675e+04  1.86675e+04 -1.85690e+02 -1.85691e+02  2.02650e+02
  300.00 -11.94309  5.13104e+04  5.17257e+04  5.17257e+04 -5.12024e+02 -5.12027e+02  5.57823e+02
  300.00 -11.91463  1.41692e+05  1.42832e+05  1.42832e+05 -1.40636e+03 -1.40637e+03  1.52923e+03
  300.00 -11.88617  3.89810e+05  3.92926e+05  3.92927e+05 -3.84635e+03 -3.84637e+03  4.17352e+03
  300.00 -11.85772  1.06802e+06  1.07650e+06  1.07650e+06 -1.04703e+04 -1.04704e+04  1.13341e+04
  300.00 -11.82926  2.91306e+06  2.93600e+06  2.93601e+06 -2.83544e+04 -2.83546e+04  3.06123e+04
  300.00 -11.80080  7.90620e+06  7.96794e+06  7.96795e+06 -7.63452e+04 -7.63458e+04  8.21778e+04
  300.00 -11.77234  2.13405e+07  2.15055e+07  2.15056e+07 -2.04245e+05 -2.04247e+05  2.19100e+05
  300.00 -11.74389  5.72522e+07  5.76901e+07  5.76902e+07 -5.42485e+05 -5.42489e+05  5.79663e+05
  300.00 -11.71543  1.52551e+08  1.53703e+08  1.53703e+08 -1.42914e+06 -1.42915e+06  1.52016e+06
  300.00 -11.68697  4.03364e+08  4.06367e+08  4.06367e+08 -3.73007e+06 -3.73010e+06  3.94652e+06
  300.00 -11.65852  1.05728e+09  1.06502e+09  1.06502e+09 -9.63160e+06 -9.63168e+06  1.01261e+07
  300.00 -11.63006  2.74375e+09  2.76345e+09  2.76345e+09 -2.45616e+07 -2.45618e+07  2.56259e+07
  300.00 -11.60160  7.03868e+09  7.08805e+09  7.08806e+09 -6.17200e+07 -6.17205e+07  6.37914e+07
  300.00 -11.57315  1.78151e+10  1.79366e+10  1.79366e+10 -1.52388e+08 -1.52389e+08  1.55650e+08
  300.00 -11.54469  4.43778e+10  4.46700e+10  4.46701e+10 -3.68265e+08 -3.68269e+08  3.70439e+08
  300.00 -11.51623  1.08450e+11  1.09133e+11  1.09133e+11 -8.66469e+08 -8.66478e+08  8.53906e+08
  300.00 -11.48778  2.58886e+11  2.60425e+11  2.60426e+11 -1.96963e+09 -1.96965e+09  1.88599e+09
  300.00 -11.45932  6.00048e+11  6.03345e+11  6.03345e+11 -4.27432e+09 -4.27437e+09  3.91918e+09
  300.00 -11.43086  1.33853e+12  1.34507e+12  1.34507e+12 -8.67744e+09 -8.67756e+09  7.39683e+09
  300.00 -11.40240  2.83488e+12  2.84632e+12  2.84632e+12 -1.58635e+10 -1.58638e+10  1.16379e+10
  300.00 -11.37395  5.58322e+12  5.59857e+12  5.59857e+12 -2.41881e+10 -2.41887e+10  1.09886e+10
  300.00 -11.34549  9.96100e+12  9.96913e+12  9.96914e+12 -2.72139e+10 -2.72151e+10 -1.13521e+10
  300.00 -11.31703  1.58769e+13  1.58603e+13  1.58603e+13 -2.97582e+10 -2.97606e+10 -5.73090e+10
  300.00 -11.28858  2.29317e+13  2.29491e+13  2.29491e+13 -6.42315e+10 -6.42356e+10 -2.66243e+10
  300.00 -11.26012  3.16901e+13  3.18337e+13  3.18337e+13 -8.03502e+10 -8.03539e+10  9.02644e+10
