# Energy (eV)        Projectability
    -6.5173554996414       0.9865215631266
    -5.5045515887013       0.9811927091418
    -5.5045514995107       0.9811925100897
    -2.6467561630896       0.9871819811387
    -2.6466340267025       0.9871831872518
    -0.3837332560106       0.9860343438411
    -0.3837332560106       0.9860343438520
     0.6013396066982       0.9874954464774
     0.6013396066982       0.9874954464343
     0.6013399224295       0.9874954459007
     0.6013399224295       0.9874954458766
     2.5371000100458       0.9047000165933
     2.5371901904840       0.9046967599951
     2.5424141464258       0.0085633976693
     3.5188796598817       0.0880783409561
     3.5188799985283       0.0880783105657
     3.5495763745288       0.8508220283744
     3.5495763745288       0.8508220283390
     3.5496184014193       0.8508229155989
     3.5496184014193       0.8508229156291
     3.9022156265427       0.0000000000000
     4.9583541405476       0.0000000000000
     4.9583546719791       0.0000000000000
     5.7424213569584       0.0000000000000
     6.7907932619188       0.0000000000000
     6.7907938444010       0.0000000000000
     7.0140756772938       0.0841155573209
     7.0140968729241       0.0841119123942
     7.0758191512111       0.0107693819487
     7.0758191512111       0.0107693819486
     7.6234985806060       0.0020689099240
     7.8703284945477       0.3640719636774
     7.8703472016969       0.3640615030759
     8.1126092953505       0.0000000000000
     8.1126176053946       0.0000000000000
     8.1168692703930       0.0042457782057
     8.1168692703930       0.0042457782050
     8.1168702731683       0.0042457793677
     8.1168702731683       0.0042457793654
     8.5285793587676       0.1407759090595
     8.5285793587676       0.1407759090935
     8.5285806894521       0.1407773946817
     8.5285806894522       0.1407773946855
     9.8628571759722       0.4329303230542
     9.8628911427875       0.4329399185413
     9.8916015472287       0.0000000000000
     9.8916069106118       0.0000000000000
    11.2406034663635       0.0017365868883
    11.2406034663635       0.0017365868707
    11.2406266304867       0.0017368921369
    11.2406266304867       0.0017368921458
    11.3924843732710       0.0000000000000
    11.7450521654910       0.0009165747934
    11.7450586400736       0.0009164786587
    11.9036529212484       0.0015975088758
    12.2690736818885       0.0026037990592
    12.2690736818904       0.0026037990595
    12.4087919407779       0.0000000000000
    12.4087929468411       0.0000000000000
    12.5518527545278       0.0083257301692
    -6.5013754664010       0.9864448531662
    -5.7400680622349       0.9820554980756
    -5.2391407296369       0.9805924218754
    -3.0780966395131       0.9855443514490
    -2.2144870883441       0.9884428962790
    -0.3683062133893       0.9861547307960
    -0.3683062133893       0.9861547307887
     0.3705312809032       0.9884691293294
     0.3705312809032       0.9884691293172
     0.8629129349092       0.9851224149637
     0.8629129349092       0.9851224149720
     1.9721638198912       0.9445631270151
     2.5581931213732       0.0286510835013
     3.0753057150786       0.8892615759175
     3.0753057150786       0.8892615759619
     3.1194251000424       0.8335371348829
     3.2984265577732       0.1213830230172
     3.7570728698237       0.0514477797454
     3.9187261153242       0.0000000000000
     4.0521700394437       0.8084568897939
     4.0521700394437       0.8084568898070
     4.7109294777157       0.0000000000000
     5.2386743966298       0.0000000000000
     5.7588260309567       0.0000000000000
     6.5453954956054       0.0000000000000
     6.5794182907666       0.1489164890393
     7.0686348052801       0.0000000000000
     7.0920934601542       0.0106492234620
     7.0920934601542       0.0106492234609
     7.5009688640551       0.0480669382817
     7.5387157515374       0.6035884213522
     7.6062150496067       0.0000000000000
     7.6363657013965       0.0022335060657
     7.8094657488377       0.1805557372105
     7.8094657488377       0.1805557371862
     7.8728707655040       0.0055674958061
     7.8728707655040       0.0055674957784
     7.9954143353101       0.1669757715548
     8.3934077247109       0.0029422085445
     8.3934077247109       0.0029422085489
     8.6484908975251       0.0000000000000
     9.2810685947919       0.1047814487718
     9.2810685947919       0.1047814487725
     9.4003842183417       0.0000000000000
     9.7771245892846       0.2667778893778
    10.1671580126051       0.5417203152716
    10.4036674990231       0.0000000000000
    10.7363515542054       0.0007257217899
    10.7363515542054       0.0007257217663
    11.2839766723804       0.0023301253292
    11.4085002037026       0.0000000000000
    11.5615795261158       0.0066443101917
    11.7774584566958       0.0028589265882
    11.7774584566963       0.0028589264994
    11.8782431620746       0.0277822018699
    12.1725152930459       0.0000000000000
    12.2846599212126       0.0025558041847
    12.2846599212345       0.0025558042035
    12.6111171225585       0.0000000000002
