     0    -0.00000001    -0.00000001     0.00000001    -0.00000001     0.00000001    -0.00000001     0.00000001    -0.00000001    -0.00000002     0.00000001     0.00000003    -0.00000002
     1     1.53073281     1.53073256    -0.00357366    -0.00355313    -0.00352790    -0.00355341    -0.00374657    -0.00374704    -0.00120834    -0.00120910    -0.00120576    -0.00120637
     2     3.01497239     3.01497154    -0.00694340    -0.00769146    -0.00627403    -0.00702309    -0.00736557    -0.00736756    -0.00236135    -0.00236300    -0.00236385    -0.00236494
     3     4.40807616     4.40807433    -0.01001728    -0.01015228    -0.01020100    -0.01033886    -0.01073687    -0.01074153    -0.00340644    -0.00340949    -0.00342869    -0.00343051
     4     5.66904111     5.66903738    -0.01262896    -0.01271270    -0.01334492    -0.01343444    -0.01375373    -0.01376245    -0.00429669    -0.00430147    -0.00435957    -0.00436229
     5     6.76216557     6.76215707    -0.01465779    -0.01471763    -0.01618160    -0.01625164    -0.01632845    -0.01634280    -0.00499272    -0.00499940    -0.00512240    -0.00512608
     6     7.65852763     7.65848201    -0.01601100    -0.01605051    -0.01868663    -0.01874255    -0.01839661    -0.01841831    -0.00546433    -0.00547286    -0.00569136    -0.00569595
     7     8.33710654     8.33708565    -0.01662824    -0.01664680    -0.02082741    -0.02087055    -0.01991971    -0.01995052    -0.00569139    -0.00570157    -0.00605006    -0.00605542
     8     8.78578452     8.78577494    -0.01648458    -0.01648073    -0.02257974    -0.02261052    -0.02088598    -0.02092754    -0.00566446    -0.00567597    -0.00619224    -0.00619815
     9     9.00166740     9.00166093    -0.01559196    -0.01556453    -0.02392924    -0.02394808    -0.02130935    -0.02136293    -0.00538488    -0.00539731    -0.00612187    -0.00612808
    10     8.99110681     8.99110187    -0.01399883    -0.01394762    -0.02487070    -0.02487835    -0.02122665    -0.02129290    -0.00486480    -0.00487773    -0.00585274    -0.00585902
    11     8.76919553     8.76919154    -0.01178797    -0.01171413    -0.02540657    -0.02540426    -0.02069324    -0.02077202    -0.00412711    -0.00414017    -0.00540755    -0.00541369
