26	-9.93844	-9.93844	-4.42767	-4.42767	-4.16556	-4.16556	-3.24213	-3.24213	-1.72677	-1.72677	-1.40902	-1.40902	 5.58677	 5.58678	 5.58691	 5.58692	 5.58698	 5.58698
27	-9.94721	-9.94721	-4.43796	-4.43796	-4.15381	-4.15381	-3.23268	-3.23268	-1.74350	-1.74350	-1.40195	-1.40195	 5.58557	 5.58679	 5.59437	 5.59598	 5.61751	 5.61790
28	-9.95103	-9.95103	-4.44865	-4.44865	-4.14192	-4.14192	-3.22277	-3.22277	-1.76032	-1.76032	-1.39474	-1.39474	 5.58402	 5.58666	 5.59999	 5.60331	 5.64582	 5.64650
29	-9.94952	-9.94952	-4.46017	-4.46017	-4.12945	-4.12945	-3.21201	-3.21201	-1.77784	-1.77784	-1.38712	-1.38712	 5.58228	 5.58655	 5.60410	 5.60923	 5.67216	 5.67302
30	-9.94237	-9.94236	-4.47208	-4.47207	-4.11689	-4.11689	-3.20082	-3.20082	-1.79538	-1.79538	-1.37938	-1.37938	 5.58048	 5.58645	 5.60675	 5.61362	 5.69497	 5.69588
31	-9.92913	-9.92912	-4.48484	-4.48484	-4.10377	-4.10377	-3.18876	-3.18876	-1.81358	-1.81358	-1.37121	-1.37121	 5.57862	 5.58634	 5.60827	 5.61678	 5.71470	 5.71551
32	-9.91030	-9.91029	-4.49798	-4.49798	-4.09060	-4.09060	-3.17628	-3.17628	-1.83171	-1.83171	-1.36293	-1.36293	 5.57684	 5.58618	 5.60885	 5.61875	 5.73030	 5.73088
33	-9.88531	-9.88528	-4.51201	-4.51201	-4.07689	-4.07689	-3.16291	-3.16291	-1.85045	-1.85045	-1.35423	-1.35423	 5.57516	 5.58597	 5.60878	 5.61978	 5.74219	 5.74241
34	-9.85536	-9.85534	-4.52638	-4.52638	-4.06319	-4.06319	-3.14915	-3.14915	-1.86903	-1.86903	-1.34542	-1.34541	 5.57373	 5.58568	 5.60831	 5.62000	 5.74963	 5.74987
35	-9.81971	-9.81968	-4.54165	-4.54165	-4.04899	-4.04898	-3.13449	-3.13449	-1.88815	-1.88814	-1.33617	-1.33617	 5.57256	 5.58532	 5.60764	 5.61958	 5.75293	 5.75372
36	-9.78017	-9.78012	-4.55723	-4.55723	-4.03483	-4.03483	-3.11947	-3.11947	-1.90702	-1.90702	-1.32683	-1.32683	 5.57175	 5.58492	 5.60693	 5.61870	 5.75242	 5.75378
37	-9.73574	-9.73569	-4.57372	-4.57371	-4.02021	-4.02021	-3.10352	-3.10352	-1.92633	-1.92633	-1.31704	-1.31704	 5.57130	 5.58448	 5.60627	 5.61744	 5.74840	 5.75036
38	-9.68866	-9.68861	-4.59046	-4.59046	-4.00569	-4.00569	-3.08726	-3.08726	-1.94531	-1.94531	-1.30718	-1.30718	 5.57125	 5.58407	 5.60572	 5.61598	 5.74145	 5.74396
39	-9.63771	-9.63766	-4.60810	-4.60810	-3.99074	-3.99074	-3.07005	-3.07005	-1.96463	-1.96462	-1.29686	-1.29686	 5.57158	 5.58372	 5.60526	 5.61435	 5.73179	 5.73479
40	-9.58538	-9.58533	-4.62595	-4.62595	-3.97594	-3.97594	-3.05254	-3.05254	-1.98350	-1.98350	-1.28648	-1.28648	 5.57224	 5.58349	 5.60487	 5.61268	 5.72030	 5.72369
41	-9.52914	-9.52909	-4.64505	-4.64504	-3.96046	-3.96046	-3.03372	-3.03372	-2.00296	-2.00296	-1.27543	-1.27543	 5.57324	 5.58338	 5.60449	 5.61091	 5.70683	 5.71051
42	-9.47366	-9.47362	-4.66394	-4.66394	-3.94547	-3.94547	-3.01497	-3.01497	-2.02151	-2.02151	-1.26452	-1.26452	 5.57443	 5.58341	 5.60408	 5.60919	 5.69292	 5.69675
43	-9.41734	-9.41730	-4.68332	-4.68332	-3.93043	-3.93043	-2.99560	-2.99560	-2.03982	-2.03981	-1.25336	-1.25336	 5.57579	 5.58356	 5.60357	 5.60745	 5.67860	 5.68245
44	-9.36054	-9.36051	-4.70316	-4.70316	-3.91535	-3.91535	-2.97562	-2.97562	-2.05781	-2.05781	-1.24195	-1.24195	 5.57726	 5.58382	 5.60289	 5.60568	 5.66434	 5.66808
45	-9.30138	-9.30137	-4.72422	-4.72422	-3.89969	-3.89969	-2.95422	-2.95422	-2.07611	-2.07611	-1.22983	-1.22983	 5.57882	 5.58416	 5.60195	 5.60377	 5.65004	 5.65353
46	-9.24452	-9.24451	-4.74494	-4.74494	-3.88464	-3.88464	-2.93298	-2.93298	-2.09328	-2.09328	-1.21790	-1.21790	 5.58032	 5.58454	 5.60078	 5.60183	 5.63710	 5.64026
47	-9.18794	-9.18793	-4.76604	-4.76604	-3.86964	-3.86964	-2.91113	-2.91113	-2.10995	-2.10995	-1.20572	-1.20572	 5.58175	 5.58495	 5.59929	 5.59974	 5.62527	 5.62801
48	-9.13176	-9.13176	-4.78752	-4.78752	-3.85473	-3.85473	-2.88865	-2.88865	-2.12605	-2.12605	-1.19330	-1.19329	 5.58308	 5.58537	 5.59748	 5.59749	 5.61475	 5.61702
49	-9.07393	-9.07393	-4.81020	-4.81020	-3.83936	-3.83936	-2.86466	-2.86466	-2.14209	-2.14209	-1.18013	-1.18013	 5.58433	 5.58580	 5.59497	 5.59524	 5.60533	 5.60707
50	-9.01876	-9.01876	-4.83238	-4.83238	-3.82473	-3.82473	-2.84094	-2.84094	-2.15680	-2.15680	-1.16720	-1.16720	 5.58538	 5.58621	 5.59238	 5.59277	 5.59778	 5.59899
51	-8.96408	-8.96408	-4.85487	-4.85487	-3.81028	-3.81028	-2.81660	-2.81660	-2.17073	-2.17073	-1.15402	-1.15402	 5.58626	 5.58660	 5.58969	 5.59000	 5.59170	 5.59235
52	-8.90985	-8.90985	-4.87765	-4.87765	-3.79607	-3.79607	-2.79166	-2.79166	-2.18379	-2.18379	-1.14060	-1.14060	 5.58697	 5.58697	 5.58701	 5.58701	 5.58703	 5.58704
53	-8.85394	-8.85394	-4.90160	-4.90160	-3.78158	-3.78158	-2.76513	-2.76513	-2.19635	-2.19635	-1.12641	-1.12641	 5.58264	 5.58348	 5.58380	 5.58445	 5.58735	 5.58753
54	-8.80042	-8.80042	-4.92492	-4.92492	-3.76794	-3.76794	-2.73899	-2.73899	-2.20741	-2.20741	-1.11250	-1.11250	 5.57911	 5.58040	 5.58145	 5.58251	 5.58770	 5.58793
55	-8.74713	-8.74713	-4.94849	-4.94849	-3.75463	-3.75463	-2.71228	-2.71227	-2.21738	-2.21738	-1.09835	-1.09835	 5.57592	 5.57717	 5.58022	 5.58133	 5.58807	 5.58821
56	-8.69400	-8.69400	-4.97228	-4.97228	-3.74170	-3.74169	-2.68500	-2.68500	-2.22618	-2.22618	-1.08397	-1.08397	 5.57294	 5.57402	 5.57978	 5.58091	 5.58841	 5.58846
57	-8.63891	-8.63891	-4.99722	-4.99722	-3.72868	-3.72868	-2.65609	-2.65609	-2.23401	-2.23400	-1.06880	-1.06879	 5.57007	 5.57095	 5.57995	 5.58113	 5.58859	 5.58889
58	-8.58590	-8.58590	-5.02145	-5.02145	-3.71658	-3.71658	-2.62771	-2.62771	-2.24021	-2.24020	-1.05395	-1.05394	 5.56758	 5.56826	 5.58053	 5.58177	 5.58881	 5.58936
59	-8.53289	-8.53289	-5.04587	-5.04587	-3.70493	-3.70493	-2.59882	-2.59881	-2.24504	-2.24503	-1.03887	-1.03887	 5.56542	 5.56593	 5.58133	 5.58258	 5.58915	 5.58990
60	-8.47985	-8.47985	-5.07048	-5.07048	-3.69373	-3.69372	-2.56942	-2.56941	-2.24845	-2.24843	-1.02357	-1.02357	 5.56365	 5.56401	 5.58222	 5.58338	 5.58969	 5.59049
61	-8.42475	-8.42475	-5.09622	-5.09622	-3.68258	-3.68258	-2.53839	-2.53838	-2.25041	-2.25040	-1.00745	-1.00745	 5.56227	 5.56250	 5.58313	 5.58405	 5.59046	 5.59115
62	-8.37168	-8.37168	-5.12119	-5.12119	-3.67231	-3.67231	-2.50802	-2.50801	-2.25075	-2.25073	-0.99170	-0.99170	 5.56141	 5.56154	 5.58394	 5.58454	 5.59134	 5.59181
63	-8.31865	-8.31865	-5.14632	-5.14632	-3.66248	-3.66247	-2.47721	-2.47720	-2.24953	-2.24951	-0.97574	-0.97574	 5.56103	 5.56108	 5.58465	 5.58491	 5.59224	 5.59245
64	-8.26570	-8.26570	-5.17162	-5.17161	-3.65306	-3.65306	-2.44597	-2.44595	-2.24672	-2.24669	-0.95957	-0.95956	 5.56110	 5.56111	 5.58522	 5.58528	 5.59300	 5.59305
65	-8.21087	-8.21087	-5.19805	-5.19804	-3.64369	-3.64368	-2.41308	-2.41307	-2.24210	-2.24207	-0.94255	-0.94255	 5.56162	 5.56167	 5.58553	 5.58582	 5.59349	 5.59373
66	-8.15831	-8.15831	-5.22365	-5.22364	-3.63500	-3.63500	-2.38101	-2.38099	-2.23600	-2.23597	-0.92596	-0.92595	 5.56256	 5.56262	 5.58583	 5.58626	 5.59384	 5.59420
67	-8.10606	-8.10606	-5.24939	-5.24938	-3.62659	-3.62659	-2.34856	-2.34854	-2.22829	-2.22826	-0.90915	-0.90914	 5.56387	 5.56394	 5.58613	 5.58661	 5.59408	 5.59449
68	-8.05422	-8.05422	-5.27526	-5.27526	-3.61840	-3.61839	-2.31573	-2.31571	-2.21897	-2.21894	-0.89215	-0.89214	 5.56550	 5.56555	 5.58644	 5.58688	 5.59422	 5.59460
69	-8.00091	-8.00091	-5.30226	-5.30226	-3.61003	-3.61003	-2.28128	-2.28126	-2.20760	-2.20757	-0.87427	-0.87426	 5.56745	 5.56749	 5.58676	 5.58705	 5.59429	 5.59455
70	-7.95019	-7.95019	-5.32838	-5.32838	-3.60203	-3.60203	-2.24777	-2.24774	-2.19505	-2.19502	-0.85686	-0.85685	 5.56953	 5.56954	 5.58706	 5.58712	 5.59428	 5.59434
71	-7.90015	-7.90014	-5.35460	-5.35460	-3.59400	-3.59399	-2.21395	-2.21392	-2.18095	-2.18091	-0.83924	-0.83923	 5.57170	 5.57172	 5.58713	 5.58735	 5.59399	 5.59418
72	-7.85088	-7.85087	-5.38091	-5.38091	-3.58583	-3.58582	-2.17989	-2.17985	-2.16529	-2.16524	-0.82143	-0.82142	 5.57392	 5.57398	 5.58710	 5.58761	 5.59349	 5.59394
73	-7.80062	-7.80062	-5.40831	-5.40831	-3.57709	-3.57708	-2.14825	-2.14816	-2.14348	-2.14339	-0.80272	-0.80271	 5.57625	 5.57634	 5.58706	 5.58784	 5.59282	 5.59350
74	-7.75317	-7.75317	-5.43475	-5.43475	-3.56832	-3.56832	-2.12928	-2.12927	-2.10914	-2.10912	-0.78450	-0.78449	 5.57848	 5.57858	 5.58704	 5.58798	 5.59201	 5.59284
75	-7.70672	-7.70672	-5.46123	-5.46123	-3.55910	-3.55910	-2.10933	-2.10933	-2.07422	-2.07421	-0.76608	-0.76607	 5.58067	 5.58077	 5.58704	 5.58800	 5.59104	 5.59190
76	-7.66133	-7.66133	-5.48773	-5.48773	-3.54930	-3.54930	-2.08808	-2.08808	-2.03904	-2.03904	-0.74746	-0.74746	 5.58281	 5.58288	 5.58705	 5.58787	 5.58989	 5.59064
77	-7.61536	-7.61536	-5.51525	-5.51525	-3.53840	-3.53840	-2.06466	-2.06466	-2.00227	-2.00227	-0.72791	-0.72791	 5.58497	 5.58500	 5.58704	 5.58753	 5.58850	 5.58896
78	-7.57228	-7.57228	-5.54172	-5.54172	-3.52707	-3.52707	-2.04086	-2.04086	-1.96667	-1.96667	-0.70888	-0.70888	 5.58698	 5.58698	 5.58698	 5.58698	 5.58698	 5.58698
79	-7.53038	-7.53038	-5.56813	-5.56813	-3.51481	-3.51481	-2.01587	-2.01587	-1.93090	-1.93090	-0.68964	-0.68964	 5.58464	 5.58526	 5.58617	 5.58681	 5.58888	 5.58890
80	-7.48971	-7.48970	-5.59447	-5.59447	-3.50150	-3.50150	-1.98974	-1.98974	-1.89497	-1.89497	-0.67019	-0.67019	 5.58198	 5.58335	 5.58511	 5.58651	 5.59071	 5.59073
81	-7.45026	-7.45026	-5.62071	-5.62071	-3.48701	-3.48701	-1.96251	-1.96251	-1.85891	-1.85891	-0.65054	-0.65054	 5.57903	 5.58128	 5.58381	 5.58605	 5.59245	 5.59246
82	-7.40918	-7.40918	-5.64883	-5.64883	-3.46994	-3.46993	-1.93201	-1.93200	-1.81995	-1.81995	-0.62914	-0.62913	 5.57561	 5.57887	 5.58217	 5.58534	 5.59414	 5.59423
83	-7.37235	-7.37234	-5.67479	-5.67478	-3.45259	-3.45258	-1.90262	-1.90261	-1.78368	-1.78367	-0.60904	-0.60903	 5.57228	 5.57650	 5.58047	 5.58448	 5.59554	 5.59574
84	-7.33677	-7.33677	-5.70057	-5.70056	-3.43367	-3.43366	-1.87225	-1.87223	-1.74733	-1.74732	-0.58872	-0.58870	 5.56889	 5.57404	 5.57865	 5.58345	 5.59676	 5.59710
85	-7.30246	-7.30246	-5.72615	-5.72615	-3.41304	-3.41303	-1.84093	-1.84091	-1.71093	-1.71091	-0.56817	-0.56815	 5.56554	 5.57153	 5.57678	 5.58225	 5.59777	 5.59828
86	-7.26942	-7.26941	-5.75153	-5.75153	-3.39058	-3.39056	-1.80868	-1.80866	-1.67449	-1.67446	-0.54740	-0.54738	 5.56231	 5.56902	 5.57492	 5.58093	 5.59855	 5.59924
87	-7.23763	-7.23763	-5.77667	-5.77667	-3.36614	-3.36612	-1.77554	-1.77551	-1.63802	-1.63799	-0.52639	-0.52636	 5.55932	 5.56658	 5.57316	 5.57954	 5.59911	 5.59998
88	-7.20711	-7.20710	-5.80157	-5.80157	-3.33960	-3.33957	-1.74153	-1.74149	-1.60155	-1.60152	-0.50514	-0.50511	 5.55664	 5.56425	 5.57156	 5.57811	 5.59943	 5.60047
89	-7.17786	-7.17784	-5.82622	-5.82621	-3.31081	-3.31078	-1.70666	-1.70661	-1.56509	-1.56506	-0.48364	-0.48360	 5.55437	 5.56211	 5.57020	 5.57672	 5.59951	 5.60071
90	-7.14777	-7.14776	-5.85246	-5.85245	-3.27714	-3.27711	-1.66816	-1.66812	-1.52586	-1.52582	-0.46020	-0.46016	 5.55246	 5.56010	 5.56905	 5.57534	 5.59936	 5.60069
91	-7.12116	-7.12115	-5.87654	-5.87653	-3.24328	-3.24324	-1.63157	-1.63152	-1.48948	-1.48944	-0.43816	-0.43812	 5.55125	 5.55858	 5.56835	 5.57423	 5.59899	 5.60043
92	-7.09586	-7.09584	-5.90035	-5.90034	-3.20678	-3.20674	-1.59416	-1.59412	-1.45316	-1.45312	-0.41584	-0.41580	 5.55062	 5.55747	 5.56802	 5.57336	 5.59845	 5.59994
93	-7.07187	-7.07186	-5.92387	-5.92386	-3.16754	-3.16750	-1.55596	-1.55592	-1.41693	-1.41689	-0.39324	-0.39319	 5.55060	 5.55681	 5.56810	 5.57279	 5.59775	 5.59926
94	-7.04923	-7.04921	-5.94712	-5.94711	-3.12546	-3.12542	-1.51697	-1.51693	-1.38081	-1.38077	-0.37033	-0.37029	 5.55122	 5.55669	 5.56859	 5.57256	 5.59691	 5.59840
95	-7.02796	-7.02795	-5.97009	-5.97008	-3.08046	-3.08043	-1.47721	-1.47717	-1.34483	-1.34479	-0.34711	-0.34708	 5.55245	 5.55712	 5.56948	 5.57271	 5.59597	 5.59740
96	-7.00811	-7.00810	-5.99278	-5.99278	-3.03249	-3.03246	-1.43669	-1.43665	-1.30901	-1.30898	-0.32357	-0.32354	 5.55430	 5.55817	 5.57073	 5.57325	 5.59497	 5.59630
97	-6.98971	-6.98970	-6.01521	-6.01520	-2.98151	-2.98149	-1.39541	-1.39539	-1.27338	-1.27336	-0.29970	-0.29967	 5.55675	 5.55983	 5.57230	 5.57417	 5.59392	 5.59512
98	-6.97156	-6.97156	-6.03906	-6.03906	-2.92326	-2.92324	-1.35014	-1.35012	-1.23528	-1.23526	-0.27359	-0.27357	 5.56000	 5.56232	 5.57430	 5.57556	 5.59277	 5.59381
99	-6.95629	-6.95629	-6.06095	-6.06094	-2.86608	-2.86607	-1.30736	-1.30735	-1.20019	-1.20017	-0.24898	-0.24896	 5.56356	 5.56526	 5.57635	 5.57717	 5.59170	 5.59258
100	-6.94257	-6.94257	-6.08258	-6.08257	-2.80601	-2.80601	-1.26388	-1.26387	-1.16541	-1.16540	-0.22399	-0.22398	 5.56759	 5.56875	 5.57853	 5.57900	 5.59067	 5.59136
101	-6.93044	-6.93044	-6.10395	-6.10395	-2.74316	-2.74316	-1.21972	-1.21972	-1.13099	-1.13099	-0.19861	-0.19861	 5.57201	 5.57276	 5.58075	 5.58099	 5.58967	 5.59018
102	-6.91989	-6.91989	-6.12508	-6.12508	-2.67766	-2.67766	-1.17491	-1.17491	-1.09699	-1.09699	-0.17285	-0.17285	 5.57676	 5.57718	 5.58293	 5.58303	 5.58873	 5.58905
103	-6.91095	-6.91095	-6.14597	-6.14597	-2.60971	-2.60971	-1.12948	-1.12948	-1.06345	-1.06344	-0.14670	-0.14670	 5.58174	 5.58191	 5.58502	 5.58504	 5.58783	 5.58799
104	-6.90359	-6.90359	-6.16660	-6.16660	-2.53952	-2.53952	-1.08344	-1.08344	-1.03041	-1.03041	-0.12015	-0.12015	 5.58684	 5.58685	 5.58693	 5.58693	 5.58700	 5.58700
105	-6.89780	-6.89780	-6.18699	-6.18699	-2.46733	-2.46733	-1.03685	-1.03685	-0.99791	-0.99791	-0.09320	-0.09320	 5.58609	 5.58621	 5.58862	 5.58863	 5.59185	 5.59195
106	-6.89328	-6.89328	-6.20866	-6.20866	-2.38767	-2.38766	-0.98612	-0.98612	-0.96356	-0.96356	-0.06376	-0.06376	 5.58520	 5.58543	 5.59014	 5.59020	 5.59714	 5.59731
107	-6.89062	-6.89061	-6.22851	-6.22851	-2.31221	-2.31221	-0.93886	-0.93884	-0.93199	-0.93197	-0.03603	-0.03602	 5.58445	 5.58474	 5.59125	 5.59135	 5.60182	 5.60201
108	-6.88938	-6.88937	-6.24810	-6.24810	-2.23564	-2.23564	-0.90241	-0.90239	-0.88981	-0.88980	-0.00795	-0.00794	 5.58378	 5.58410	 5.59205	 5.59219	 5.60613	 5.60631
109	-6.88948	-6.88948	-6.26741	-6.26741	-2.15825	-2.15825	-0.87249	-0.87248	-0.84140	-0.84140	 0.02047	 0.02048	 5.58316	 5.58349	 5.59255	 5.59272	 5.60992	 5.61008
110	-6.89086	-6.89086	-6.28644	-6.28644	-2.08034	-2.08034	-0.84347	-0.84345	-0.79248	-0.79247	 0.04920	 0.04921	 5.58260	 5.58292	 5.59276	 5.59295	 5.61308	 5.61320
111	-6.89341	-6.89340	-6.30517	-6.30517	-2.00219	-2.00218	-0.81525	-0.81524	-0.74318	-0.74317	 0.07820	 0.07822	 5.58209	 5.58237	 5.59271	 5.59291	 5.61551	 5.61559
112	-6.89704	-6.89703	-6.32360	-6.32359	-1.92405	-1.92404	-0.78784	-0.78783	-0.69355	-0.69354	 0.10745	 0.10747	 5.58162	 5.58186	 5.59244	 5.59265	 5.61713	 5.61717
113	-6.90165	-6.90164	-6.34171	-6.34170	-1.84616	-1.84616	-0.76125	-0.76123	-0.64364	-0.64363	 0.13692	 0.13694	 5.58117	 5.58139	 5.59198	 5.59221	 5.61790	 5.61791
114	-6.90759	-6.90758	-6.36084	-6.36084	-1.76281	-1.76280	-0.73352	-0.73350	-0.58959	-0.58958	 0.16885	 0.16887	 5.58072	 5.58093	 5.59134	 5.59161	 5.61772	 5.61778
115	-6.91390	-6.91390	-6.37825	-6.37825	-1.68606	-1.68606	-0.70861	-0.70860	-0.53916	-0.53915	 0.19864	 0.19865	 5.58034	 5.58056	 5.59066	 5.59099	 5.61670	 5.61680
116	-6.92088	-6.92087	-6.39532	-6.39531	-1.61010	-1.61010	-0.68451	-0.68450	-0.48851	-0.48850	 0.22852	 0.22854	 5.57999	 5.58026	 5.58994	 5.59035	 5.61490	 5.61505
117	-6.92842	-6.92842	-6.41202	-6.41201	-1.53502	-1.53502	-0.66121	-0.66120	-0.43763	-0.43762	 0.25847	 0.25848	 5.57969	 5.58003	 5.58921	 5.58974	 5.61244	 5.61263
118	-6.93643	-6.93643	-6.42835	-6.42835	-1.46090	-1.46090	-0.63868	-0.63867	-0.38650	-0.38649	 0.28844	 0.28845	 5.57945	 5.57990	 5.58850	 5.58917	 5.60944	 5.60967
119	-6.94483	-6.94483	-6.44431	-6.44430	-1.38780	-1.38780	-0.61691	-0.61690	-0.33511	-0.33510	 0.31839	 0.31840	 5.57931	 5.57986	 5.58784	 5.58867	 5.60606	 5.60633
120	-6.95353	-6.95352	-6.45988	-6.45988	-1.31575	-1.31574	-0.59587	-0.59587	-0.28339	-0.28338	 0.34830	 0.34831	 5.57926	 5.57992	 5.58723	 5.58822	 5.60246	 5.60280
121	-6.96315	-6.96314	-6.47622	-6.47622	-1.23936	-1.23936	-0.57403	-0.57402	-0.22725	-0.22725	 0.38042	 0.38042	 5.57933	 5.58010	 5.58662	 5.58780	 5.59859	 5.59901
122	-6.97224	-6.97224	-6.49098	-6.49098	-1.16958	-1.16958	-0.55446	-0.55446	-0.17463	-0.17463	 0.41012	 0.41012	 5.57951	 5.58035	 5.58608	 5.58743	 5.59523	 5.59574
123	-6.98143	-6.98143	-6.50535	-6.50535	-1.10094	-1.10094	-0.53557	-0.53557	-0.12143	-0.12143	 0.43967	 0.43967	 5.57976	 5.58064	 5.58556	 5.58705	 5.59232	 5.59294
124	-6.99066	-6.99066	-6.51932	-6.51932	-1.03349	-1.03348	-0.51734	-0.51734	-0.06753	-0.06753	 0.46904	 0.46904	 5.58007	 5.58091	 5.58508	 5.58659	 5.59012	 5.59079
125	-6.99990	-6.99990	-6.53289	-6.53289	-0.96728	-0.96728	-0.49974	-0.49974	-0.01280	-0.01280	 0.49819	 0.49819	 5.58039	 5.58109	 5.58477	 5.58605	 5.58877	 5.58934
126	-7.00910	-7.00910	-6.54607	-6.54607	-0.90240	-0.90240	-0.48277	-0.48277	 0.04287	 0.04287	 0.52709	 0.52709	 5.58077	 5.58125	 5.58481	 5.58566	 5.58808	 5.58844
