46	-11.21967	 5.87862	 5.89711	 5.90352	 5.90525	 5.90659	 5.90675	 5.90680	 5.90680	 5.90682	 5.90683	 5.90687	 5.90699	 5.90711	 5.91502	 5.93768
47	-11.21839	 5.88345	 5.89877	 5.90413	 5.90556	 5.90663	 5.90676	 5.90680	 5.90681	 5.90682	 5.90683	 5.90686	 5.90693	 5.90707	 5.91406	 5.93277
48	-11.21697	 5.88822	 5.90040	 5.90471	 5.90585	 5.90667	 5.90677	 5.90680	 5.90681	 5.90682	 5.90683	 5.90684	 5.90689	 5.90702	 5.91297	 5.92781
49	-11.21537	 5.89288	 5.90200	 5.90527	 5.90612	 5.90671	 5.90679	 5.90681	 5.90681	 5.90682	 5.90682	 5.90683	 5.90687	 5.90697	 5.91174	 5.92281
50	-11.21345	 5.89759	 5.90361	 5.90581	 5.90638	 5.90675	 5.90680	 5.90681	 5.90681	 5.90681	 5.90682	 5.90682	 5.90685	 5.90692	 5.91032	 5.91760
51	-11.21131	 5.90196	 5.90512	 5.90630	 5.90659	 5.90678	 5.90681	 5.90681	 5.90681	 5.90681	 5.90682	 5.90682	 5.90683	 5.90687	 5.90879	 5.91260
52	-11.20883	 5.90614	 5.90658	 5.90674	 5.90678	 5.90681	 5.90681	 5.90681	 5.90681	 5.90681	 5.90681	 5.90681	 5.90682	 5.90682	 5.90711	 5.90764
53	-11.20597	 5.90273	 5.90526	 5.90677	 5.90680	 5.90681	 5.90681	 5.90681	 5.90681	 5.90682	 5.90682	 5.90683	 5.90695	 5.90714	 5.90798	 5.91011
54	-11.20268	 5.89789	 5.90325	 5.90672	 5.90678	 5.90681	 5.90681	 5.90681	 5.90682	 5.90682	 5.90682	 5.90685	 5.90708	 5.90748	 5.90932	 5.91385
55	-11.19892	 5.89314	 5.90107	 5.90666	 5.90676	 5.90680	 5.90680	 5.90681	 5.90682	 5.90682	 5.90683	 5.90687	 5.90719	 5.90777	 5.91061	 5.91734
56	-11.19449	 5.88830	 5.89863	 5.90660	 5.90673	 5.90679	 5.90680	 5.90681	 5.90682	 5.90682	 5.90683	 5.90688	 5.90727	 5.90802	 5.91188	 5.92069
57	-11.18968	 5.88375	 5.89611	 5.90652	 5.90669	 5.90677	 5.90680	 5.90681	 5.90682	 5.90682	 5.90684	 5.90689	 5.90733	 5.90820	 5.91304	 5.92364
58	-11.18430	 5.87931	 5.89343	 5.90642	 5.90662	 5.90675	 5.90679	 5.90681	 5.90681	 5.90682	 5.90684	 5.90689	 5.90737	 5.90833	 5.91415	 5.92632
59	-11.17833	 5.87497	 5.89058	 5.90630	 5.90653	 5.90673	 5.90679	 5.90680	 5.90681	 5.90683	 5.90685	 5.90689	 5.90739	 5.90841	 5.91520	 5.92872
60	-11.17176	 5.87074	 5.88758	 5.90615	 5.90640	 5.90671	 5.90679	 5.90680	 5.90681	 5.90683	 5.90685	 5.90689	 5.90740	 5.90845	 5.91619	 5.93084
61	-11.16427	 5.86646	 5.88431	 5.90596	 5.90624	 5.90670	 5.90678	 5.90679	 5.90681	 5.90684	 5.90685	 5.90688	 5.90742	 5.90845	 5.91717	 5.93276
62	-11.15641	 5.86243	 5.88102	 5.90574	 5.90605	 5.90668	 5.90678	 5.90678	 5.90681	 5.90684	 5.90686	 5.90687	 5.90743	 5.90842	 5.91805	 5.93434
63	-11.14790	 5.85848	 5.87761	 5.90548	 5.90583	 5.90666	 5.90677	 5.90678	 5.90681	 5.90684	 5.90686	 5.90686	 5.90745	 5.90837	 5.91889	 5.93567
64	-11.13875	 5.85460	 5.87409	 5.90518	 5.90559	 5.90665	 5.90676	 5.90678	 5.90681	 5.90684	 5.90686	 5.90687	 5.90747	 5.90830	 5.91968	 5.93675
65	-11.12894	 5.85079	 5.87048	 5.90485	 5.90533	 5.90663	 5.90675	 5.90678	 5.90681	 5.90682	 5.90686	 5.90687	 5.90750	 5.90822	 5.92042	 5.93761
66	-11.11849	 5.84703	 5.86680	 5.90448	 5.90505	 5.90661	 5.90674	 5.90677	 5.90681	 5.90681	 5.90686	 5.90687	 5.90753	 5.90812	 5.92111	 5.93826
67	-11.10696	 5.84317	 5.86292	 5.90406	 5.90477	 5.90660	 5.90673	 5.90675	 5.90681	 5.90681	 5.90687	 5.90688	 5.90757	 5.90801	 5.92178	 5.93873
68	-11.09521	 5.83948	 5.85915	 5.90364	 5.90450	 5.90658	 5.90672	 5.90672	 5.90680	 5.90681	 5.90687	 5.90688	 5.90761	 5.90790	 5.92238	 5.93900
69	-11.08285	 5.83583	 5.85538	 5.90319	 5.90424	 5.90657	 5.90670	 5.90672	 5.90680	 5.90681	 5.90687	 5.90688	 5.90766	 5.90778	 5.92294	 5.93911
70	-11.06989	 5.83222	 5.85163	 5.90273	 5.90401	 5.90655	 5.90666	 5.90672	 5.90680	 5.90681	 5.90688	 5.90688	 5.90766	 5.90771	 5.92345	 5.93908
71	-11.05635	 5.82864	 5.84792	 5.90226	 5.90379	 5.90654	 5.90663	 5.90672	 5.90680	 5.90681	 5.90688	 5.90689	 5.90755	 5.90776	 5.92392	 5.93893
72	-11.04225	 5.82511	 5.84428	 5.90179	 5.90358	 5.90653	 5.90660	 5.90673	 5.90680	 5.90681	 5.90688	 5.90689	 5.90744	 5.90781	 5.92433	 5.93867
73	-11.02704	 5.82151	 5.84061	 5.90130	 5.90339	 5.90651	 5.90657	 5.90675	 5.90680	 5.90681	 5.90688	 5.90688	 5.90735	 5.90787	 5.92472	 5.93831
74	-11.01187	 5.81814	 5.83720	 5.90084	 5.90320	 5.90650	 5.90653	 5.90677	 5.90681	 5.90681	 5.90687	 5.90689	 5.90728	 5.90792	 5.92503	 5.93788
75	-10.99622	 5.81488	 5.83396	 5.90040	 5.90301	 5.90649	 5.90650	 5.90679	 5.90681	 5.90681	 5.90686	 5.90689	 5.90724	 5.90796	 5.92530	 5.93739
76	-10.98011	 5.81176	 5.83090	 5.89997	 5.90281	 5.90647	 5.90647	 5.90679	 5.90681	 5.90681	 5.90686	 5.90689	 5.90724	 5.90801	 5.92551	 5.93686
77	-10.96357	 5.80882	 5.82806	 5.89957	 5.90260	 5.90644	 5.90646	 5.90677	 5.90681	 5.90682	 5.90687	 5.90689	 5.90728	 5.90804	 5.92567	 5.93628
78	-10.94662	 5.80609	 5.82547	 5.89920	 5.90236	 5.90641	 5.90645	 5.90675	 5.90681	 5.90682	 5.90689	 5.90689	 5.90736	 5.90808	 5.92576	 5.93568
79	-10.92863	 5.80351	 5.82307	 5.89886	 5.90209	 5.90638	 5.90644	 5.90672	 5.90680	 5.90682	 5.90689	 5.90690	 5.90747	 5.90811	 5.92581	 5.93504
80	-10.91096	 5.80133	 5.82107	 5.89857	 5.90181	 5.90636	 5.90643	 5.90669	 5.90680	 5.90682	 5.90689	 5.90690	 5.90758	 5.90813	 5.92578	 5.93440
81	-10.89297	 5.79947	 5.81940	 5.89832	 5.90152	 5.90634	 5.90643	 5.90667	 5.90681	 5.90682	 5.90689	 5.90691	 5.90770	 5.90815	 5.92570	 5.93376
82	-10.87469	 5.79798	 5.81808	 5.89813	 5.90122	 5.90632	 5.90642	 5.90665	 5.90681	 5.90682	 5.90689	 5.90691	 5.90782	 5.90816	 5.92555	 5.93310
83	-10.85614	 5.79689	 5.81715	 5.89799	 5.90092	 5.90630	 5.90642	 5.90664	 5.90681	 5.90682	 5.90689	 5.90691	 5.90792	 5.90816	 5.92533	 5.93242
84	-10.83736	 5.79624	 5.81662	 5.89790	 5.90063	 5.90629	 5.90642	 5.90663	 5.90681	 5.90682	 5.90688	 5.90691	 5.90800	 5.90816	 5.92505	 5.93173
85	-10.81837	 5.79607	 5.81651	 5.89787	 5.90035	 5.90628	 5.90642	 5.90663	 5.90681	 5.90682	 5.90688	 5.90691	 5.90807	 5.90815	 5.92471	 5.93101
86	-10.79919	 5.79641	 5.81684	 5.89790	 5.90010	 5.90627	 5.90642	 5.90662	 5.90681	 5.90682	 5.90688	 5.90691	 5.90812	 5.90813	 5.92430	 5.93026
87	-10.77834	 5.79737	 5.81771	 5.89800	 5.89987	 5.90627	 5.90643	 5.90662	 5.90681	 5.90681	 5.90688	 5.90691	 5.90810	 5.90814	 5.92378	 5.92942
88	-10.75882	 5.79885	 5.81901	 5.89816	 5.89969	 5.90628	 5.90644	 5.90662	 5.90681	 5.90681	 5.90687	 5.90691	 5.90807	 5.90814	 5.92323	 5.92858
89	-10.73918	 5.80091	 5.82079	 5.89837	 5.89957	 5.90628	 5.90645	 5.90662	 5.90681	 5.90681	 5.90687	 5.90690	 5.90803	 5.90813	 5.92261	 5.92769
90	-10.71942	 5.80358	 5.82306	 5.89865	 5.89950	 5.90630	 5.90646	 5.90663	 5.90681	 5.90681	 5.90686	 5.90690	 5.90799	 5.90809	 5.92193	 5.92674
91	-10.69956	 5.80686	 5.82583	 5.89898	 5.89949	 5.90631	 5.90648	 5.90664	 5.90681	 5.90681	 5.90686	 5.90690	 5.90794	 5.90804	 5.92119	 5.92573
92	-10.67961	 5.81076	 5.82909	 5.89937	 5.89956	 5.90633	 5.90649	 5.90664	 5.90681	 5.90681	 5.90686	 5.90689	 5.90788	 5.90797	 5.92039	 5.92465
93	-10.65959	 5.81529	 5.83285	 5.89970	 5.89980	 5.90636	 5.90651	 5.90665	 5.90681	 5.90681	 5.90685	 5.90689	 5.90782	 5.90790	 5.91954	 5.92351
94	-10.63950	 5.82044	 5.83710	 5.89991	 5.90029	 5.90638	 5.90653	 5.90666	 5.90681	 5.90681	 5.90685	 5.90688	 5.90775	 5.90781	 5.91863	 5.92229
95	-10.61934	 5.82621	 5.84183	 5.90021	 5.90081	 5.90642	 5.90655	 5.90668	 5.90681	 5.90681	 5.90684	 5.90688	 5.90768	 5.90772	 5.91766	 5.92100
96	-10.59913	 5.83259	 5.84704	 5.90059	 5.90138	 5.90645	 5.90657	 5.90669	 5.90681	 5.90681	 5.90684	 5.90687	 5.90760	 5.90763	 5.91665	 5.91965
97	-10.57886	 5.83955	 5.85270	 5.90106	 5.90197	 5.90649	 5.90660	 5.90670	 5.90681	 5.90682	 5.90683	 5.90687	 5.90752	 5.90753	 5.91560	 5.91824
98	-10.55854	 5.84709	 5.85881	 5.90160	 5.90260	 5.90653	 5.90662	 5.90672	 5.90681	 5.90682	 5.90683	 5.90686	 5.90743	 5.90744	 5.91450	 5.91678
99	-10.53660	 5.85582	 5.86586	 5.90228	 5.90329	 5.90658	 5.90665	 5.90673	 5.90681	 5.90682	 5.90683	 5.90685	 5.90732	 5.90734	 5.91329	 5.91515
100	-10.51617	 5.86445	 5.87282	 5.90299	 5.90395	 5.90662	 5.90668	 5.90675	 5.90681	 5.90682	 5.90682	 5.90685	 5.90722	 5.90725	 5.91212	 5.91361
101	-10.49569	 5.87356	 5.88014	 5.90377	 5.90462	 5.90667	 5.90671	 5.90676	 5.90681	 5.90682	 5.90682	 5.90684	 5.90712	 5.90716	 5.91093	 5.91205
102	-10.47515	 5.88310	 5.88780	 5.90462	 5.90529	 5.90671	 5.90674	 5.90678	 5.90681	 5.90682	 5.90682	 5.90683	 5.90703	 5.90706	 5.90971	 5.91047
103	-10.45455	 5.89304	 5.89577	 5.90552	 5.90595	 5.90676	 5.90677	 5.90679	 5.90681	 5.90681	 5.90682	 5.90682	 5.90693	 5.90696	 5.90848	 5.90889
104	-10.43387	 5.90332	 5.90401	 5.90648	 5.90660	 5.90680	 5.90680	 5.90681	 5.90681	 5.90681	 5.90681	 5.90682	 5.90684	 5.90685	 5.90723	 5.90733
105	-10.41313	 5.90579	 5.90597	 5.90674	 5.90676	 5.90681	 5.90681	 5.90681	 5.90681	 5.90682	 5.90683	 5.90684	 5.90723	 5.90749	 5.91249	 5.91389
106	-10.39230	 5.90430	 5.90471	 5.90662	 5.90668	 5.90680	 5.90681	 5.90681	 5.90681	 5.90684	 5.90687	 5.90688	 5.90785	 5.90853	 5.92116	 5.92471
107	-10.37139	 5.90285	 5.90343	 5.90650	 5.90660	 5.90679	 5.90680	 5.90681	 5.90681	 5.90685	 5.90690	 5.90691	 5.90843	 5.90959	 5.92998	 5.93570
108	-10.35039	 5.90147	 5.90216	 5.90637	 5.90653	 5.90678	 5.90680	 5.90681	 5.90681	 5.90687	 5.90693	 5.90694	 5.90899	 5.91068	 5.93891	 5.94683
109	-10.32928	 5.90016	 5.90089	 5.90623	 5.90647	 5.90678	 5.90679	 5.90681	 5.90682	 5.90688	 5.90696	 5.90696	 5.90951	 5.91177	 5.94790	 5.95801
110	-10.30807	 5.89894	 5.89961	 5.90607	 5.90641	 5.90677	 5.90678	 5.90681	 5.90682	 5.90689	 5.90698	 5.90699	 5.91000	 5.91285	 5.95691	 5.96920
111	-10.28509	 5.89774	 5.89825	 5.90589	 5.90635	 5.90676	 5.90676	 5.90681	 5.90682	 5.90691	 5.90700	 5.90702	 5.91048	 5.91401	 5.96658	 5.98117
112	-10.26363	 5.89673	 5.89698	 5.90570	 5.90630	 5.90674	 5.90675	 5.90681	 5.90682	 5.90692	 5.90701	 5.90705	 5.91089	 5.91505	 5.97548	 5.99215
113	-10.24204	 5.89572	 5.89583	 5.90550	 5.90626	 5.90673	 5.90674	 5.90681	 5.90683	 5.90693	 5.90701	 5.90708	 5.91125	 5.91607	 5.98425	 6.00294
114	-10.22031	 5.89446	 5.89506	 5.90527	 5.90623	 5.90670	 5.90674	 5.90681	 5.90683	 5.90694	 5.90702	 5.90710	 5.91159	 5.91703	 5.99284	 6.01347
115	-10.19843	 5.89320	 5.89441	 5.90502	 5.90620	 5.90668	 5.90673	 5.90681	 5.90684	 5.90695	 5.90702	 5.90712	 5.91188	 5.91795	 6.00121	 6.02368
116	-10.17642	 5.89194	 5.89389	 5.90475	 5.90618	 5.90666	 5.90672	 5.90681	 5.90684	 5.90696	 5.90703	 5.90714	 5.91214	 5.91880	 6.00930	 6.03350
117	-10.15424	 5.89068	 5.89349	 5.90445	 5.90617	 5.90663	 5.90672	 5.90681	 5.90685	 5.90697	 5.90703	 5.90716	 5.91237	 5.91959	 6.01708	 6.04288
118	-10.13191	 5.88941	 5.89323	 5.90413	 5.90616	 5.90661	 5.90671	 5.90681	 5.90685	 5.90697	 5.90703	 5.90717	 5.91257	 5.92029	 6.02449	 6.05177
119	-10.10942	 5.88814	 5.89310	 5.90380	 5.90616	 5.90659	 5.90671	 5.90681	 5.90686	 5.90698	 5.90703	 5.90719	 5.91274	 5.92092	 6.03150	 6.06009
120	-10.08676	 5.88685	 5.89310	 5.90345	 5.90617	 5.90657	 5.90670	 5.90681	 5.90686	 5.90698	 5.90703	 5.90720	 5.91288	 5.92146	 6.03806	 6.06782
121	-10.06394	 5.88556	 5.89322	 5.90309	 5.90618	 5.90655	 5.90670	 5.90681	 5.90687	 5.90699	 5.90703	 5.90720	 5.91300	 5.92190	 6.04414	 6.07489
122	-10.03916	 5.88415	 5.89349	 5.90269	 5.90620	 5.90653	 5.90669	 5.90681	 5.90687	 5.90699	 5.90703	 5.90720	 5.91310	 5.92228	 6.05009	 6.08172
123	-10.01598	 5.88283	 5.89384	 5.90233	 5.90623	 5.90651	 5.90669	 5.90680	 5.90688	 5.90699	 5.90703	 5.90720	 5.91316	 5.92252	 6.05505	 6.08730
124	-9.99263	 5.88150	 5.89430	 5.90198	 5.90626	 5.90650	 5.90669	 5.90680	 5.90688	 5.90699	 5.90703	 5.90720	 5.91321	 5.92267	 6.05941	 6.09211
125	-9.96909	 5.88017	 5.89486	 5.90164	 5.90629	 5.90649	 5.90669	 5.90680	 5.90689	 5.90698	 5.90703	 5.90719	 5.91323	 5.92273	 6.06315	 6.09612
126	-9.94539	 5.87884	 5.89549	 5.90132	 5.90633	 5.90648	 5.90669	 5.90680	 5.90689	 5.90698	 5.90702	 5.90718	 5.91323	 5.92269	 6.06626	 6.09930
127	-9.92150	 5.87753	 5.89619	 5.90102	 5.90637	 5.90648	 5.90669	 5.90680	 5.90689	 5.90697	 5.90702	 5.90717	 5.91321	 5.92256	 6.06870	 6.10164
128	-9.89745	 5.87623	 5.89694	 5.90075	 5.90641	 5.90648	 5.90669	 5.90680	 5.90689	 5.90696	 5.90702	 5.90716	 5.91316	 5.92234	 6.07047	 6.10312
129	-9.87322	 5.87496	 5.89774	 5.90051	 5.90646	 5.90647	 5.90670	 5.90680	 5.90689	 5.90694	 5.90702	 5.90714	 5.91310	 5.92205	 6.07155	 6.10375
130	-9.84881	 5.87375	 5.89856	 5.90030	 5.90647	 5.90650	 5.90671	 5.90681	 5.90689	 5.90692	 5.90702	 5.90713	 5.91301	 5.92169	 6.07194	 6.10351
131	-9.82423	 5.87259	 5.89939	 5.90012	 5.90648	 5.90653	 5.90672	 5.90681	 5.90689	 5.90690	 5.90702	 5.90711	 5.91290	 5.92126	 6.07163	 6.10241
132	-9.79948	 5.87151	 5.89999	 5.90022	 5.90648	 5.90656	 5.90674	 5.90681	 5.90688	 5.90689	 5.90702	 5.90710	 5.91278	 5.92079	 6.07062	 6.10047
133	-9.77456	 5.87053	 5.89988	 5.90102	 5.90648	 5.90657	 5.90675	 5.90681	 5.90686	 5.90688	 5.90702	 5.90709	 5.91263	 5.92028	 6.06892	 6.09769
134	-9.74754	 5.86960	 5.89981	 5.90183	 5.90649	 5.90658	 5.90675	 5.90681	 5.90686	 5.90688	 5.90702	 5.90707	 5.91245	 5.91972	 6.06633	 6.09381
135	-9.72226	 5.86888	 5.89977	 5.90252	 5.90650	 5.90657	 5.90674	 5.90681	 5.90687	 5.90688	 5.90701	 5.90707	 5.91226	 5.91918	 6.06324	 6.08939
136	-9.69683	 5.86831	 5.89977	 5.90312	 5.90650	 5.90656	 5.90673	 5.90681	 5.90687	 5.90690	 5.90701	 5.90706	 5.91206	 5.91866	 6.05950	 6.08424
137	-9.67122	 5.86791	 5.89981	 5.90362	 5.90651	 5.90654	 5.90672	 5.90681	 5.90686	 5.90691	 5.90701	 5.90706	 5.91184	 5.91816	 6.05514	 6.07839
138	-9.64546	 5.86770	 5.89987	 5.90401	 5.90652	 5.90652	 5.90673	 5.90681	 5.90685	 5.90691	 5.90701	 5.90706	 5.91161	 5.91770	 6.05019	 6.07188
139	-9.61952	 5.86769	 5.89997	 5.90426	 5.90651	 5.90653	 5.90674	 5.90681	 5.90685	 5.90689	 5.90700	 5.90707	 5.91137	 5.91728	 6.04469	 6.06476
140	-9.59342	 5.86791	 5.90009	 5.90439	 5.90651	 5.90654	 5.90677	 5.90681	 5.90684	 5.90687	 5.90700	 5.90708	 5.91111	 5.91692	 6.03865	 6.05710
141	-9.56716	 5.86835	 5.90025	 5.90440	 5.90651	 5.90655	 5.90680	 5.90681	 5.90683	 5.90683	 5.90699	 5.90708	 5.91084	 5.91659	 6.03214	 6.04893
