     0    -0.00000001    -0.00000001     0.00000001     0.00000000    -0.00000001     0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000001     0.00000000    -0.00000001
     1     1.53036367     1.53036412    -0.00357635    -0.00354836    -0.00352695    -0.00355232    -0.00374569    -0.00374617    -0.00120825    -0.00120902    -0.00120564    -0.00120622
     2     3.01426836     3.01426797    -0.00694170    -0.00768542    -0.00627594    -0.00702105    -0.00736390    -0.00736590    -0.00236117    -0.00236284    -0.00236365    -0.00236472
     3     4.40710264     4.40710083    -0.01001481    -0.01014993    -0.01019783    -0.01033597    -0.01073458    -0.01073927    -0.00340627    -0.00340932    -0.00342846    -0.00343026
     4     5.66789083     5.66788613    -0.01262616    -0.01270995    -0.01334118    -0.01343085    -0.01375107    -0.01375981    -0.00429662    -0.00430141    -0.00435936    -0.00436207
     5     6.76095278     6.76094039    -0.01465510    -0.01471500    -0.01617739    -0.01624756    -0.01632571    -0.01634006    -0.00499288    -0.00499956    -0.00512231    -0.00512597
     6     7.65739786     7.65730687    -0.01600890    -0.01604847    -0.01868215    -0.01873818    -0.01839408    -0.01841578    -0.00546484    -0.00547338    -0.00569146    -0.00569604
     7     8.33615033     8.33612190    -0.01662721    -0.01664585    -0.02082289    -0.02086613    -0.01991766    -0.01994847    -0.00569240    -0.00570259    -0.00605044    -0.00605579
     8     8.78514395     8.78512970    -0.01648507    -0.01648131    -0.02257539    -0.02260627    -0.02088466    -0.02092620    -0.00566609    -0.00567760    -0.00619297    -0.00619887
     9     9.00145293     9.00144304    -0.01559435    -0.01556703    -0.02392530    -0.02394423    -0.02130894    -0.02136247    -0.00538723    -0.00539966    -0.00612299    -0.00612920
    10     8.99140491     8.99139731    -0.01400339    -0.01395230    -0.02486737    -0.02487510    -0.02122724    -0.02129344    -0.00486794    -0.00488088    -0.00585429    -0.00586057
    11     8.77006226     8.77005617    -0.01179483    -0.01172112    -0.02540405    -0.02540181    -0.02069486    -0.02077356    -0.00413107    -0.00414414    -0.00540951    -0.00541566
    12     8.36023172     8.36022674    -0.00908170    -0.00898802    -0.02554389    -0.02553339    -0.01978029    -0.01987037    -0.00321011    -0.00322300    -0.00481880    -0.00482467
    13     7.79104753     7.79104344    -0.00600204    -0.00589252    -0.02530011    -0.02528342    -0.01855937    -0.01865867    -0.00214884    -0.00216133    -0.00411801    -0.00412356
    14     7.09622301     7.09621963    -0.00271234    -0.00259232    -0.02468954    -0.02466891    -0.01710955    -0.01721492    -0.00100051    -0.00101246    -0.00334674    -0.00335196
    15     6.31210361     6.31210083     0.00061958     0.00074400    -0.02373205    -0.02370970    -0.01550472    -0.01561226     0.00017374     0.00016243    -0.00254614    -0.00255110
