0	-283.43847	-283.43847	-140085.13660	-29405.74613	 733814.95340	-564321.64843	 0.64595	 0.64595	-8931.52788	 30809.32139	-11964.78956	-9912.10914	
1	-279.73913	-279.73980	 0.72334	 0.62555	 0.50013	 0.57648	 0.63488	 0.63489	 0.21649	 0.21654	 0.21556	 0.21559	
2	-268.79104	-268.79152	 0.60818	 4.10590	-2.95518	 0.54248	 0.60224	 0.60229	 0.20081	 0.20083	 0.20263	 0.20262	
3	-251.03376	-251.03416	 0.54452	 0.73230	 0.31778	 0.50565	 0.54973	 0.54987	 0.17550	 0.17551	 0.18179	 0.18175	
4	-227.17913	-227.17953	 0.45187	 0.54815	 0.36696	 0.46351	 0.48007	 0.48039	 0.14180	 0.14180	 0.15406	 0.15400	
5	-198.17908	-198.17956	 0.33627	 0.39455	 0.35680	 0.41561	 0.39684	 0.39741	 0.10131	 0.10129	 0.12081	 0.12073	
6	-165.18290	-165.18254	 0.20414	 0.24059	 0.32501	 0.36232	 0.30421	 0.30510	 0.05589	 0.05585	 0.08367	 0.08357	
7	-129.48168	-129.48229	 0.06234	 0.08451	 0.28096	 0.30435	 0.20672	 0.20796	 0.00757	 0.00751	 0.04443	 0.04432	
8	-92.45197	-92.45214	-0.08189	-0.06952	 0.22865	 0.24260	 0.10891	 0.11050	-0.04151	-0.04158	 0.00497	 0.00485	
9	-55.48416	-55.48423	-0.22124	-0.21562	 0.17051	 0.17802	 0.01508	 0.01697	-0.08916	-0.08923	-0.03287	-0.03299	
10	-19.91824	-19.91827	-0.34865	-0.34753	 0.10834	 0.11155	-0.07100	-0.06893	-0.13319	-0.13327	-0.06736	-0.06747	
11	 13.02227	 13.02226	-0.45765	-0.45931	 0.04365	 0.04415	-0.14637	-0.14423	-0.17146	-0.17154	-0.09698	-0.09709	
12	 42.28802	 42.28803	-0.54271	-0.54584	-0.02218	-0.02325	-0.20895	-0.20692	-0.20188	-0.20194	-0.12052	-0.12061	
13	 67.05028	 67.05030	-0.59952	-0.60313	-0.08787	-0.08967	-0.25770	-0.25593	-0.22253	-0.22258	-0.13711	-0.13717	
14	 86.73246	 86.73248	-0.62520	-0.62859	-0.15215	-0.15414	-0.29253	-0.29116	-0.23179	-0.23182	-0.14623	-0.14626	
15	 101.02474	 101.02476	-0.61834	-0.62108	-0.21373	-0.21557	-0.31419	-0.31332	-0.22848	-0.22849	-0.14780	-0.14781	
16	 109.88132	 109.88135	-0.57908	-0.58094	-0.27135	-0.27287	-0.32411	-0.32380	-0.21206	-0.21206	-0.14209	-0.14208	
17	 113.50158	 113.50160	-0.50889	-0.50983	-0.32372	-0.32486	-0.32415	-0.32438	-0.18277	-0.18277	-0.12973	-0.12971	
18	 112.29791	 112.29793	-0.41046	-0.41057	-0.36958	-0.37035	-0.31634	-0.31704	-0.14176	-0.14176	-0.11166	-0.11163	
19	 106.85428	 106.85430	-0.28743	-0.28689	-0.40775	-0.40822	-0.30270	-0.30374	-0.09106	-0.09107	-0.08901	-0.08899	
20	 97.87944	 97.87946	-0.14416	-0.14318	-0.43719	-0.43742	-0.28498	-0.28622	-0.03347	-0.03350	-0.06310	-0.06311	
21	 86.03692	 86.03693	 0.01608	 0.01725	-0.45716	-0.45724	-0.26443	-0.26571	 0.02817	 0.02813	-0.03506	-0.03505	
22	 72.51032	 72.51032	 0.18341	 0.18457	-0.46666	-0.46664	-0.24267	-0.24384	 0.08838	 0.08832	-0.00707	-0.00704	
23	 57.59690	 57.59691	 0.35895	 0.35993	-0.46575	-0.46570	-0.21949	-0.22043	 0.14564	 0.14558	 0.02065	 0.02069	
24	 42.61266	 42.61266	 0.53087	 0.53156	-0.45457	-0.45450	-0.19602	-0.19666	 0.19433	 0.19428	 0.04590	 0.04594	
25	 27.68091	 27.68091	 0.70060	 0.70095	-0.43314	-0.43310	-0.17132	-0.17163	 0.23330	 0.23327	 0.06866	 0.06869	
26	 13.95595	 13.95595	 0.85692	 0.85692	-0.40310	-0.40310	-0.14615	-0.14615	 0.25884	 0.25884	 0.08734	 0.08734	
27	 1.40834	 1.40834	 1.00090	 1.00122	-0.36454	-0.36449	-0.11903	-0.11928	 0.27057	 0.27053	 0.10210	 0.10214	
