     0    -9.87720433    -9.87720423    -7.22134248    -7.22134237    -7.22131578    -7.22131543    -6.81144371    -6.81144363    -6.35434946    -6.35434869    -5.21226834    -5.21226816    -5.21225805    -5.21225796    -4.10753590    -4.10753587    -4.07742707    -4.07742705    -3.37593125    -3.37593118    -3.37589312    -3.37589292    -3.09865978    -3.09865976    -1.91464691    -1.91464684    -1.91461028    -1.91461024    -1.84829559    -1.84829557    -1.84825670    -1.84825665    -1.42210308    -1.42210306    -1.38647368    -1.38647367    -0.64737955    -0.64737954    -0.64733480    -0.64733479    -0.22983083    -0.22983082     0.04318323     0.04318326     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553     0.63181553
     1    -9.84431739    -9.84431662    -7.21541968    -7.21541871    -7.21539285    -7.21539197    -6.80591975    -6.80591928    -6.34956662    -6.34956541    -5.21022682    -5.21022605    -5.21021628    -5.21021608    -4.10786903    -4.10786866    -4.07621208    -4.07621191    -3.38469667    -3.38469650    -3.38465903    -3.38465885    -3.09807994    -3.09807976    -1.92047246    -1.92047233    -1.92044175    -1.92044143    -1.83845694    -1.83845673    -1.83842399    -1.83842351    -1.42283369    -1.42283349    -1.38964533    -1.38964530    -0.64227282    -0.64227264    -0.64222862    -0.64222852    -0.24046204    -0.24046192     0.02039395     0.02039412     0.52579407     0.52579473     0.57691930     0.57691952     0.62777877     0.62777889     0.62900742     0.62900751     0.62900779     0.62900807     0.63175658     0.63175678     0.63180255     0.63180281     0.63180329     0.63180352     0.63181282     0.63181285     0.63437524     0.63437561     0.63437579     0.63437609     0.63646423     0.63646440     0.68765621     0.68765646     0.71263268     0.71263349
     2    -9.74912864    -9.74912721    -7.19789832    -7.19789654    -7.19787135    -7.19787000    -6.78960659    -6.78960579    -6.33511930    -6.33511733    -5.20397248    -5.20397109    -5.20396175    -5.20396138    -4.10924590    -4.10924510    -4.07225266    -4.07225235    -3.41002499    -3.41002468    -3.40998886    -3.40998856    -3.09618266    -3.09618234    -1.93925577    -1.93925551    -1.93922870    -1.93922831    -1.80806557    -1.80806521    -1.80803702    -1.80803596    -1.42517934    -1.42517894    -1.39880652    -1.39880646    -0.62728537    -0.62728502    -0.62724280    -0.62724262    -0.27562166    -0.27562141    -0.04282560    -0.04282538     0.39647230     0.39647349     0.52981597     0.52981629     0.62452043     0.62452065     0.62608880     0.62608898     0.62608954     0.62609008     0.63160256     0.63160294     0.63176472     0.63176524     0.63176616     0.63176660     0.63180416     0.63180421     0.63655184     0.63655255     0.63655287     0.63655344     0.64145035     0.64145070     0.73628935     0.73628982     0.77000220     0.77000387
     3    -9.60192986    -9.60192785    -7.16952865    -7.16952621    -7.16950160    -7.16949986    -6.76326067    -6.76325967    -6.31073486    -6.31073212    -5.19309933    -5.19309737    -5.19308847    -5.19308794    -4.11244720    -4.11244596    -4.06495909    -4.06495866    -3.44932922    -3.44932880    -3.44929525    -3.44929484    -3.09250076    -3.09250034    -1.97100108    -1.97100072    -1.97097355    -1.97097314    -1.75818520    -1.75818472    -1.75815700    -1.75815541    -1.43075190    -1.43075138    -1.41175114    -1.41175101    -0.60331971    -0.60331922    -0.60327965    -0.60327940    -0.34710178    -0.34710136    -0.12857189    -0.12857171     0.25089471     0.25089631     0.49218275     0.49218305     0.62211423     0.62211451     0.62319804     0.62319831     0.62319911     0.62319988     0.63141123     0.63141177     0.63170276     0.63170353     0.63170481     0.63170545     0.63178828     0.63178835     0.63822323     0.63822422     0.63822463     0.63822541     0.64639506     0.64639558     0.77183455     0.77183527     0.80752322     0.80752559
     4    -9.41935866    -9.41935620    -7.13158140    -7.13157851    -7.13155434    -7.13155233    -6.72805628    -6.72805523    -6.27603977    -6.27603633    -5.17687164    -5.17686918    -5.17686073    -5.17686005    -4.11813477    -4.11813313    -4.05398758    -4.05398706    -3.49913324    -3.49913273    -3.49910170    -3.49910121    -3.08627603    -3.08627556    -2.01394643    -2.01394604    -2.01391921    -2.01391878    -1.69188180    -1.69188122    -1.69185423    -1.69185231    -1.44642975    -1.44642933    -1.42062400    -1.42062364    -0.57161372    -0.57161316    -0.57157677    -0.57157646    -0.47020716    -0.47020656    -0.21253126    -0.21253111     0.10197163     0.10197354     0.46129680     0.46129702     0.62048366     0.62048403     0.62048503     0.62048597     0.62056711     0.62056744     0.63125050     0.63125117     0.63161899     0.63161997     0.63162152     0.63162233     0.63176429     0.63176438     0.63929873     0.63929992     0.63930037     0.63930130     0.65084388     0.65084456     0.79185539     0.79185650     0.82871381     0.82871656
     5    -9.22328285    -9.22328011    -7.08587631    -7.08587318    -7.08584934    -7.08584718    -6.68541158    -6.68541061    -6.23068709    -6.23068310    -5.15414357    -5.15414072    -5.15413272    -5.15413192    -4.12679570    -4.12679376    -4.03929114    -4.03929056    -3.55579788    -3.55579731    -3.55576875    -3.55576822    -3.07649598    -3.07649553    -2.06609563    -2.06609523    -2.06606985    -2.06606941    -1.61236533    -1.61236470    -1.61233912    -1.61233705    -1.47324803    -1.47324770    -1.42304013    -1.42303961    -0.64180467    -0.64180394    -0.53348257    -0.53348198    -0.53344906    -0.53344871    -0.28879459    -0.28879442    -0.03197595    -0.03197384     0.43345209     0.43345224     0.61811948     0.61811992     0.61812105     0.61812211     0.61984532     0.61984565     0.63117201     0.63117274     0.63151876     0.63151991     0.63152161     0.63152257     0.63173311     0.63173323     0.63973728     0.63973859     0.63973903     0.63974003     0.65431780     0.65431860     0.79720085     0.79720244     0.83572468     0.83572751
     6    -9.03855507    -9.03855225    -7.03481045    -7.03480734    -7.03478371    -7.03478153    -6.63671204    -6.63671126    -6.17452803    -6.17452375    -5.12326995    -5.12326684    -5.12325928    -5.12325840    -4.13890176    -4.13889964    -4.02095158    -4.02095096    -3.61599427    -3.61599366    -3.61596732    -3.61596680    -3.06196092    -3.06196054    -2.12556102    -2.12556063    -2.12553727    -2.12553685    -1.52250933    -1.52250869    -1.52248480    -1.52248277    -1.50699726    -1.50699696    -1.42147321    -1.42147263    -0.84632328    -0.84632246    -0.49012580    -0.49012523    -0.49009583    -0.49009546    -0.36516589    -0.36516572    -0.12925780    -0.12925564     0.40571496     0.40571505     0.61631885     0.61631935     0.61632053     0.61632163     0.61989378     0.61989410     0.63119446     0.63119519     0.63141206     0.63141329     0.63141504     0.63141608     0.63169911     0.63169927     0.63955778     0.63955912     0.63955951     0.63956050     0.65637765     0.65637850     0.79052808     0.79053002     0.82980392     0.82980664
     7    -8.88917461    -8.88917196    -6.98135780    -6.98135494    -6.98133145    -6.98132938    -6.58302326    -6.58302271    -6.10779672    -6.10779245    -5.08204592    -5.08204275    -5.08203560    -5.08203468    -4.15496248    -4.15496032    -3.99912469    -3.99912406    -3.67691258    -3.67691197    -3.67688751    -3.67688703    -3.04140503    -3.04140474    -2.19062091    -2.19062056    -2.19059944    -2.19059905    -1.54616276    -1.54616249    -1.42482068    -1.42482006    -1.42479788    -1.42479604    -1.41525959    -1.41525901    -1.07198258    -1.07198173    -0.44675448    -0.44675433    -0.44252642    -0.44252590    -0.44250000    -0.44249964    -0.16882812    -0.16882608     0.37605145     0.37605153     0.61534050     0.61534101     0.61534217     0.61534323     0.62064570     0.62064599     0.63130010     0.63130075     0.63131451     0.63131573     0.63131741     0.63131848     0.63167232     0.63167256     0.63883696     0.63883823     0.63883856     0.63883947     0.65668793     0.65668879     0.77467863     0.77468069     0.81239509     0.81239759
     8    -8.79305238    -8.79305011    -6.92898612    -6.92898371    -6.92896035    -6.92895851    -6.52498828    -6.52498791    -6.03128050    -6.03127660    -5.02773876    -5.02773576    -5.02772898    -5.02772808    -4.17547734    -4.17547531    -3.97410170    -3.97410109    -3.73629722    -3.73629664    -3.73627368    -3.73627328    -3.01370299    -3.01370278    -2.25972524    -2.25972494    -2.25970604    -2.25970571    -1.58995590    -1.58995567    -1.40260164    -1.40260108    -1.32152913    -1.32152858    -1.32150800    -1.32150646    -1.31086676    -1.31086594    -0.53517459    -0.53517446    -0.39142603    -0.39142559    -0.39140292    -0.39140258    -0.13577087    -0.13576912     0.34304279     0.34304287     0.61547721     0.61547768     0.61547873     0.61547969     0.62202470     0.62202496     0.63124735     0.63124849     0.63125000     0.63125102     0.63143760     0.63143798     0.63167501     0.63167541     0.63769563     0.63769674     0.63769698     0.63769777     0.65506685     0.65506765     0.75208305     0.75208497     0.78548414     0.78548635
     9    -8.75700785    -8.75700611    -6.88142272    -6.88142091    -6.88139772    -6.88139622    -6.46301406    -6.46301376    -5.94644605    -5.94644284    -4.95729225    -4.95728967    -4.95728318    -4.95728238    -4.20084531    -4.20084357    -3.94640864    -3.94640811    -3.79239248    -3.79239198    -3.79237012    -3.79236982    -2.97816449    -2.97816433    -2.33147533    -2.33147509    -2.33145830    -2.33145803    -1.63780577    -1.63780560    -1.55763235    -1.55763164    -1.38013545    -1.38013500    -1.21469859    -1.21469814    -1.21467909    -1.21467792    -0.63041948    -0.63041938    -0.33734556    -0.33734522    -0.33732562    -0.33732532    -0.02607064    -0.02606930     0.30566060     0.30566067     0.61702217     0.61702256     0.61702343     0.61702422     0.62394271     0.62394292     0.63123641     0.63123737     0.63123862     0.63123949     0.63153461     0.63153470     0.63174200     0.63174256     0.63627871     0.63627960     0.63627977     0.63628038     0.65151323     0.65151389     0.72477998     0.72478155     0.75145066     0.75145248
