0	-280.52357	-280.52354	 1892923.86049	-1209960.59289	-3789556.42574	 3106607.56161	-0.47214	-0.47214	 257992.25228	-280904.37249	 356540.99063	-333624.55788	
1	-279.58380	-279.62265	 0.09291	 0.09850	 0.38505	 0.37815	-0.47294	-0.46795	 0.27043	 0.26934	 0.31178	 0.31365	
2	-276.84705	-276.85609	 0.26028	 0.26310	 0.22682	 0.19247	-0.47028	-0.46030	 0.30124	 0.29837	 0.27228	 0.27528	
3	-272.29483	-272.29806	 0.26208	 0.26621	 0.20352	 0.19100	-0.46420	-0.44922	 0.30271	 0.29800	 0.25635	 0.26029	
4	-265.98393	-265.98392	 0.24536	 0.25152	 0.16720	 0.23114	-0.45476	-0.43479	 0.29290	 0.28656	 0.24583	 0.25082	
5	-257.97922	-257.97627	 0.22203	 0.23050	 0.18284	 0.22477	-0.44207	-0.41711	 0.27837	 0.27052	 0.23445	 0.24055	
6	-248.36178	-248.35555	 0.19414	 0.20518	 0.19457	 0.22394	-0.42624	-0.39629	 0.26103	 0.25169	 0.22073	 0.22795	
7	-237.22857	-237.21844	 0.16238	 0.17624	 0.20313	 0.22694	-0.40742	-0.37250	 0.24149	 0.23060	 0.20444	 0.21279	
8	-224.69151	-224.67670	 0.12715	 0.14409	 0.21028	 0.23158	-0.38577	-0.34592	 0.22006	 0.20751	 0.18577	 0.19521	
9	-210.87624	-210.85586	 0.08886	 0.10916	 0.21662	 0.23692	-0.36150	-0.31676	 0.19694	 0.18262	 0.16497	 0.17548	
10	-195.92065	-195.89377	 0.04795	 0.07185	 0.22233	 0.24248	-0.33480	-0.28525	 0.17234	 0.15613	 0.14239	 0.15391	
11	-179.97337	-179.93899	 0.00488	 0.03263	 0.22740	 0.24794	-0.30593	-0.25166	 0.14648	 0.12827	 0.11838	 0.13084	
12	-163.19198	-163.14909	-0.03982	-0.00804	 0.23173	 0.25304	-0.27515	-0.21628	 0.11957	 0.09929	 0.09329	 0.10658	
13	-145.74116	-145.68878	-0.08560	-0.04965	 0.23520	 0.25754	-0.24272	-0.17941	 0.09187	 0.06947	 0.06750	 0.08148	
14	-127.79078	-127.72791	-0.13185	-0.09169	 0.23764	 0.26123	-0.20894	-0.14141	 0.06365	 0.03908	 0.04139	 0.05587	
15	-109.51376	-109.43946	-0.17795	-0.13362	 0.23890	 0.26390	-0.17413	-0.10260	 0.03518	 0.00844	 0.01532	 0.03008	
16	-91.08406	-90.99745	-0.22326	-0.17492	 0.23880	 0.26535	-0.13862	-0.06338	 0.00675	-0.02216	-0.01031	 0.00442	
17	-72.67453	-72.57478	-0.26714	-0.21503	 0.23718	 0.26538	-0.10275	-0.02413	-0.02135	-0.05239	-0.03515	-0.02081	
18	-54.45479	-54.34113	-0.30892	-0.25342	 0.23391	 0.26382	-0.06686	 0.01476	-0.04881	-0.08194	-0.05883	-0.04532	
19	-36.58913	-36.46090	-0.34799	-0.28955	 0.22883	 0.26049	-0.03134	 0.05289	-0.07531	-0.11046	-0.08099	-0.06887	
20	-19.23458	-19.09120	-0.38372	-0.32287	 0.22184	 0.25524	 0.00346	 0.08983	-0.10056	-0.13765	-0.10131	-0.09123	
21	-2.53894	-2.37995	-0.41556	-0.35288	 0.21283	 0.24795	 0.03716	 0.12520	-0.12423	-0.16316	-0.11944	-0.11221	
22	 13.36091	 13.53584	-0.44296	-0.37908	 0.20174	 0.23850	 0.06939	 0.15859	-0.14603	-0.18669	-0.13509	-0.13169	
23	 28.34059	 28.53167	-0.46545	-0.40099	 0.18852	 0.22680	 0.09980	 0.18961	-0.16566	-0.20791	-0.14793	-0.14959	
24	 42.28959	 42.49683	-0.48260	-0.41818	 0.17315	 0.21281	 0.12802	 0.21791	-0.18283	-0.22653	-0.15766	-0.16588	
25	 55.11239	 55.33562	-0.49406	-0.43026	 0.15566	 0.19651	 0.15374	 0.24315	-0.19729	-0.24229	-0.16397	-0.18063	
26	 66.72931	 66.96812	-0.49953	-0.43689	 0.13608	 0.17789	 0.17663	 0.26503	-0.20880	-0.25493	-0.16653	-0.19399	
27	 77.07716	 77.33086	-0.49880	-0.43780	 0.11449	 0.15702	 0.19644	 0.28328	-0.21716	-0.26423	-0.16501	-0.20620	
28	 86.10955	 86.37709	-0.49174	-0.43275	 0.09101	 0.13397	 0.21291	 0.29769	-0.22220	-0.27004	-0.15909	-0.21754	
29	 93.79691	 94.07688	-0.47829	-0.42160	 0.06578	 0.10886	 0.22585	 0.30809	-0.22382	-0.27222	-0.14871	-0.22814	
30	 100.12634	 100.41684	-0.45845	-0.40427	 0.03897	 0.08186	 0.23513	 0.31440	-0.22194	-0.27071	-0.13458	-0.23741	
31	 105.10106	 105.39969	-0.43233	-0.38076	 0.01078	 0.05315	 0.24067	 0.31655	-0.21658	-0.26550	-0.12005	-0.24218	
32	 108.73977	 109.04353	-0.40011	-0.35113	-0.01855	 0.02297	 0.24243	 0.31458	-0.20778	-0.25663	-0.11588	-0.23196	
33	 111.07564	 111.38095	-0.36201	-0.31552	-0.04878	-0.00843	 0.24046	 0.30858	-0.19567	-0.24425	-0.14910	-0.18005	
34	 112.15528	 112.45790	-0.31836	-0.27415	-0.07962	-0.04077	 0.23486	 0.29872	-0.18045	-0.22852	-0.25710	-0.04943	
35	 112.03738	 112.33252	-0.26952	-0.22732	-0.11080	-0.07372	 0.22581	 0.28521	-0.16237	-0.20970	-0.40939	 0.12898	
36	 110.79134	 111.07374	-0.21591	-0.17537	-0.14200	-0.10695	 0.21354	 0.26837	-0.14174	-0.18811	-0.47256	 0.22131	
37	 108.49579	 108.75991	-0.15802	-0.11871	-0.17292	-0.14014	 0.19837	 0.24853	-0.11895	-0.16412	-0.41725	 0.19769	
38	 105.23702	 105.47731	-0.09634	-0.05783	-0.20324	-0.17291	 0.18064	 0.22612	-0.09441	-0.13816	-0.32390	 0.13805	
39	 101.10742	 101.31871	-0.03142	 0.00676	-0.23266	-0.20492	 0.16076	 0.20159	-0.06858	-0.11067	-0.24009	 0.08941	
40	 96.20392	 96.38183	 0.03619	 0.07449	-0.26086	-0.23582	 0.13918	 0.17544	-0.04197	-0.08217	-0.17419	 0.05960	
41	 90.62657	 90.76793	 0.10592	 0.14473	-0.28756	-0.26526	 0.11640	 0.14820	-0.01508	-0.05317	-0.12283	 0.04470	
42	 84.47708	 84.58032	 0.17721	 0.21685	-0.31247	-0.29292	 0.09292	 0.12043	 0.01154	-0.02420	-0.08170	 0.03986	
43	 77.85759	 77.92297	 0.24953	 0.29014	-0.33535	-0.31849	 0.06927	 0.09269	 0.03738	 0.00421	-0.04769	 0.04145	
44	 70.86947	 70.89915	 0.32238	 0.36387	-0.35595	-0.34169	 0.04598	 0.06553	 0.06191	 0.03154	-0.01879	 0.04698	
45	 63.61231	 63.61020	 0.39532	 0.43725	-0.37407	-0.36228	 0.02356	 0.03952	 0.08463	 0.05729	 0.00619	 0.05478	
46	 56.18298	 56.15436	 0.46797	 0.50946	-0.38953	-0.38005	 0.00252	 0.01518	 0.10510	 0.08101	 0.02800	 0.06368	
47	 48.67490	 48.62560	 0.54005	 0.57961	-0.40220	-0.39481	-0.01666	-0.00699	 0.12287	 0.10225	 0.04706	 0.07289	
48	 41.17823	 41.11186	 0.61132	 0.64682	-0.41195	-0.40645	-0.03356	-0.02654	 0.13758	 0.12065	 0.06364	 0.08180	
49	 33.79415	 33.67931	 0.68151	 0.71030	-0.41871	-0.41487	-0.04779	-0.04307	 0.14891	 0.13588	 0.07790	 0.08999	
50	 26.48744	 26.51863	 0.75008	 0.76955	-0.42243	-0.42004	-0.05901	-0.05624	 0.15659	 0.14768	 0.08993	 0.09713	
51	 19.51083	 19.51967	 0.81600	 0.82468	-0.42309	-0.42196	-0.06697	-0.06577	 0.16044	 0.15586	 0.09982	 0.10299	
52	 12.83788	 12.83785	 0.87705	 0.87704	-0.42070	-0.42070	-0.07146	-0.07146	 0.16030	 0.16030	 0.10751	 0.10751	
53	 6.54210	 6.51441	 0.93143	 0.92763	-0.41531	-0.41637	-0.07236	-0.07318	 0.15614	 0.16092	 0.11319	 0.11049	
54	 0.67146	 0.60161	 0.97839	 0.97647	-0.40698	-0.40912	-0.06962	-0.07087	 0.14799	 0.15772	 0.11699	 0.11179	
55	-4.73635	-4.85276	 1.01792	 1.02295	-0.39577	-0.39915	-0.06325	-0.06458	 0.13591	 0.15080	 0.11890	 0.11150	
56	-9.64562	-9.81373	 1.05159	 1.06490	-0.38180	-0.38672	-0.05337	-0.05441	 0.12007	 0.14029	 0.11905	 0.10963	
57	-14.02867	-14.25297	 1.08075	 1.10049	-0.36519	-0.37210	-0.04013	-0.04054	 0.10070	 0.12640	 0.11756	 0.10623	
58	-17.86512	-18.14923	 1.10589	 1.12879	-0.34606	-0.35559	-0.02380	-0.02324	 0.07811	 0.10936	 0.11458	 0.10138	
59	-21.14167	-21.48825	 1.12677	 1.14968	-0.32460	-0.33751	-0.00466	-0.00283	 0.05268	 0.08945	 0.11028	 0.09517	
60	-23.85178	-24.26254	 1.14286	 1.16337	-0.30101	-0.31817	 0.01691	 0.02031	 0.02495	 0.06693	 0.10482	 0.08774	
61	-25.99536	-26.47106	 1.15360	 1.17020	-0.27556	-0.29784	 0.04051	 0.04572	-0.00437	 0.04191	 0.09842	 0.07921	
62	-27.57844	-28.11892	 1.15851	 1.17043	-0.24857	-0.27675	 0.06566	 0.07292	-0.03409	 0.01416	 0.09127	 0.06973	
63	-28.61278	-29.21698	 1.15725	 1.16424	-0.22042	-0.25508	 0.09188	 0.10138	-0.06190	-0.01763	 0.08358	 0.05947	
64	-29.11540	-29.78142	 1.14958	 1.15178	-0.19156	-0.23295	 0.11866	 0.13055	-0.08340	-0.05682	 0.07556	 0.04858	
65	-29.10817	-29.83332	 1.13535	 1.13312	-0.16244	-0.21046	 0.14547	 0.15984	-0.09962	-0.10129	 0.06742	 0.03726	
66	-28.61731	-29.39819	 1.11448	 1.10832	-0.13348	-0.18773	 0.17179	 0.18867	-0.14549	-0.11501	 0.05928	 0.02573	
67	-27.67290	-28.50545	 1.08693	 1.07741	-0.10507	-0.16490	 0.19709	 0.21645	-0.18921	-0.12870	 0.05122	 0.01430	
68	-26.30835	-27.18794	 1.05271	 1.04045	-0.07752	-0.14215	 0.22092	 0.24256	-0.20542	-0.16662	 0.04318	 0.00336	
69	-24.55991	-25.48143	 1.01186	 0.99747	-0.05107	-0.11971	 0.24288	 0.26638	-0.21811	-0.20374	 0.03499	-0.00659	
70	-22.46613	-23.42406	 0.96444	 0.94853	-0.02588	-0.09784	 0.26278	 0.28712	-0.23192	-0.23443	 0.02653	-0.01515	
