  300.00 -8.00000  4.69826e-78  5.84547e-78  5.84546e-78 -3.50671e-78 -3.50671e-78  4.08991e-78
  300.00 -7.97395  1.28704e-77  1.60131e-77  1.60131e-77 -9.60630e-78 -9.60630e-78  1.12039e-77
  300.00 -7.94790  3.52573e-77  4.38664e-77  4.38664e-77 -2.63156e-77 -2.63155e-77  3.06921e-77
  300.00 -7.92184  9.65841e-77  1.20168e-76  1.20168e-76 -7.20890e-77 -7.20890e-77  8.40781e-77
  300.00 -7.89579  2.64583e-76  3.29189e-76  3.29188e-76 -1.97481e-76 -1.97481e-76  2.30324e-76
  300.00 -7.86974  7.24801e-76  9.01781e-76  9.01780e-76 -5.40980e-76 -5.40980e-76  6.30951e-76
  300.00 -7.84369  1.98552e-75  2.47034e-75  2.47034e-75 -1.48196e-75 -1.48196e-75  1.72843e-75
  300.00 -7.81764  5.43915e-75  6.76727e-75  6.76727e-75 -4.05970e-75 -4.05970e-75  4.73487e-75
  300.00 -7.79158  1.49000e-74  1.85383e-74  1.85383e-74 -1.11212e-74 -1.11212e-74  1.29707e-74
  300.00 -7.76553  4.08173e-74  5.07839e-74  5.07839e-74 -3.04654e-74 -3.04654e-74  3.55321e-74
  300.00 -7.73948  1.11815e-73  1.39118e-73  1.39118e-73 -8.34571e-74 -8.34571e-74  9.73369e-74
  300.00 -7.71343  3.06307e-73  3.81100e-73  3.81100e-73 -2.28623e-73 -2.28623e-73  2.66645e-73
  300.00 -7.68737  8.39098e-73  1.04399e-72  1.04399e-72 -6.26291e-73 -6.26291e-73  7.30450e-73
  300.00 -7.66132  2.29863e-72  2.85991e-72  2.85990e-72 -1.71566e-72 -1.71566e-72  2.00100e-72
  300.00 -7.63527  6.29688e-72  7.83444e-72  7.83444e-72 -4.69990e-72 -4.69990e-72  5.48154e-72
  300.00 -7.60922  1.72497e-71  2.14617e-71  2.14617e-71 -1.28749e-71 -1.28749e-71  1.50162e-71
  300.00 -7.58317  4.72540e-71  5.87924e-71  5.87923e-71 -3.52697e-71 -3.52697e-71  4.11354e-71
