27	-11.29641	-0.94924	-0.86245	-0.85763	 3.29601	 4.45085	 4.62268	 4.64241	 7.96022	 8.68499	 9.76242	 9.76843	 9.78243	 9.80159	 10.07254	 10.08619	 10.09510	 10.09739	 10.09768	 10.09778	 10.09795	 10.09803	 10.09807	 10.09813	 10.09821	 10.09827	 10.09837	 10.09852	 10.09867	 10.09932	 10.10371	 10.12259	
28	-11.29078	-0.95966	-0.86666	-0.86172	 3.30635	 4.44460	 4.62955	 4.64973	 7.95699	 8.67488	 9.76185	 9.76818	 9.78276	 9.80225	 10.07205	 10.08610	 10.09497	 10.09738	 10.09767	 10.09778	 10.09795	 10.09802	 10.09807	 10.09814	 10.09822	 10.09828	 10.09838	 10.09852	 10.09868	 10.09935	 10.10361	 10.12317	
29	-11.28522	-0.97040	-0.87100	-0.86596	 3.31702	 4.43814	 4.63665	 4.65727	 7.95350	 8.66464	 9.76128	 9.76797	 9.78309	 9.80291	 10.07160	 10.08600	 10.09485	 10.09737	 10.09766	 10.09778	 10.09794	 10.09802	 10.09807	 10.09814	 10.09822	 10.09828	 10.09838	 10.09852	 10.09868	 10.09937	 10.10349	 10.12371	
30	-11.27984	-0.98124	-0.87540	-0.87029	 3.32781	 4.43161	 4.64383	 4.66488	 7.94981	 8.65449	 9.76073	 9.76778	 9.78342	 9.80356	 10.07119	 10.08590	 10.09473	 10.09736	 10.09765	 10.09777	 10.09794	 10.09802	 10.09807	 10.09814	 10.09822	 10.09828	 10.09838	 10.09852	 10.09869	 10.09939	 10.10338	 10.12421	
31	-11.27447	-0.99259	-0.88002	-0.87485	 3.33913	 4.42474	 4.65138	 4.67287	 7.94575	 8.64409	 9.76018	 9.76762	 9.78376	 9.80422	 10.07081	 10.08579	 10.09461	 10.09735	 10.09764	 10.09777	 10.09793	 10.09802	 10.09806	 10.09814	 10.09822	 10.09829	 10.09837	 10.09852	 10.09869	 10.09941	 10.10325	 10.12467	
32	-11.26922	-1.00424	-0.88479	-0.87958	 3.35076	 4.41768	 4.65914	 4.68107	 7.94136	 8.63366	 9.75964	 9.76749	 9.78410	 9.80489	 10.07047	 10.08568	 10.09450	 10.09734	 10.09763	 10.09777	 10.09792	 10.09801	 10.09806	 10.09814	 10.09822	 10.09829	 10.09837	 10.09851	 10.09870	 10.09942	 10.10312	 10.12509	
33	-11.26420	-1.01595	-0.88959	-0.88438	 3.36248	 4.41056	 4.66697	 4.68933	 7.93670	 8.62345	 9.75913	 9.76739	 9.78444	 9.80555	 10.07017	 10.08556	 10.09439	 10.09733	 10.09762	 10.09777	 10.09791	 10.09801	 10.09806	 10.09814	 10.09822	 10.09829	 10.09837	 10.09851	 10.09870	 10.09943	 10.10299	 10.12547	
34	-11.25924	-1.02818	-0.89462	-0.88943	 3.37474	 4.40312	 4.67517	 4.69797	 7.93158	 8.61308	 9.75863	 9.76732	 9.78478	 9.80622	 10.06991	 10.08543	 10.09429	 10.09733	 10.09761	 10.09777	 10.09790	 10.09801	 10.09806	 10.09814	 10.09822	 10.09829	 10.09837	 10.09850	 10.09870	 10.09944	 10.10285	 10.12581	
35	-11.25445	-1.04068	-0.89979	-0.89464	 3.38729	 4.39547	 4.68359	 4.70683	 7.92605	 8.60281	 9.75815	 9.76728	 9.78512	 9.80690	 10.06969	 10.08530	 10.09420	 10.09732	 10.09761	 10.09777	 10.09789	 10.09801	 10.09806	 10.09814	 10.09822	 10.09830	 10.09837	 10.09849	 10.09870	 10.09944	 10.10271	 10.12610	
36	-11.24984	-1.05347	-0.90509	-0.90000	 3.40013	 4.38764	 4.69222	 4.71590	 7.92007	 8.59267	 9.75769	 9.76728	 9.78545	 9.80759	 10.06951	 10.08517	 10.09411	 10.09732	 10.09760	 10.09777	 10.09787	 10.09801	 10.09806	 10.09815	 10.09822	 10.09830	 10.09836	 10.09848	 10.09870	 10.09945	 10.10256	 10.12634	
37	-11.24551	-1.06627	-0.91042	-0.90542	 3.41301	 4.37978	 4.70090	 4.72501	 7.91375	 8.58289	 9.75726	 9.76730	 9.78577	 9.80827	 10.06938	 10.08505	 10.09403	 10.09732	 10.09759	 10.09778	 10.09786	 10.09801	 10.09805	 10.09815	 10.09822	 10.09830	 10.09836	 10.09847	 10.09870	 10.09945	 10.10242	 10.12652	
38	-11.24129	-1.07959	-0.91598	-0.91110	 3.42641	 4.37158	 4.70996	 4.73450	 7.90681	 8.57314	 9.75684	 9.76735	 9.78610	 9.80896	 10.06928	 10.08493	 10.09395	 10.09732	 10.09758	 10.09778	 10.09785	 10.09802	 10.09805	 10.09815	 10.09822	 10.09830	 10.09836	 10.09846	 10.09870	 10.09945	 10.10227	 10.12666	
39	-11.23736	-1.09290	-0.92157	-0.91682	 3.43983	 4.36336	 4.71906	 4.74401	 7.89948	 8.56383	 9.75647	 9.76744	 9.78641	 9.80964	 10.06923	 10.08482	 10.09387	 10.09732	 10.09757	 10.09778	 10.09784	 10.09802	 10.09805	 10.09815	 10.09822	 10.09830	 10.09835	 10.09845	 10.09870	 10.09944	 10.10211	 10.12674	
40	-11.23351	-1.10699	-0.92750	-0.92292	 3.45403	 4.35464	 4.72873	 4.75410	 7.89130	 8.55446	 9.75610	 9.76756	 9.78672	 9.81035	 10.06923	 10.08472	 10.09380	 10.09732	 10.09756	 10.09779	 10.09783	 10.09802	 10.09805	 10.09815	 10.09821	 10.09830	 10.09835	 10.09844	 10.09869	 10.09944	 10.10195	 10.12677	
41	-11.23002	-1.12080	-0.93333	-0.92894	 3.46795	 4.34608	 4.73825	 4.76401	 7.88285	 8.54577	 9.75578	 9.76770	 9.78702	 9.81104	 10.06927	 10.08464	 10.09373	 10.09733	 10.09756	 10.09779	 10.09782	 10.09802	 10.09805	 10.09814	 10.09821	 10.09830	 10.09834	 10.09843	 10.09869	 10.09943	 10.10180	 10.12673	
42	-11.22675	-1.13485	-0.93929	-0.93510	 3.48210	 4.33736	 4.74799	 4.77412	 7.87381	 8.53744	 9.75550	 9.76788	 9.78731	 9.81172	 10.06936	 10.08458	 10.09365	 10.09733	 10.09755	 10.09779	 10.09781	 10.09802	 10.09805	 10.09814	 10.09821	 10.09830	 10.09834	 10.09843	 10.09868	 10.09942	 10.10164	 10.12664	
43	-11.22361	-1.14968	-0.94560	-0.94165	 3.49704	 4.32814	 4.75832	 4.78482	 7.86379	 8.52920	 9.75524	 9.76809	 9.78760	 9.81242	 10.06950	 10.08455	 10.09358	 10.09733	 10.09754	 10.09779	 10.09781	 10.09803	 10.09805	 10.09814	 10.09820	 10.09829	 10.09833	 10.09842	 10.09867	 10.09941	 10.10148	 10.12647	
44	-11.22081	-1.16419	-0.95180	-0.94809	 3.51165	 4.31910	 4.76849	 4.79531	 7.85351	 8.52170	 9.75502	 9.76833	 9.78787	 9.81310	 10.06968	 10.08454	 10.09351	 10.09734	 10.09754	 10.09778	 10.09782	 10.09803	 10.09805	 10.09814	 10.09820	 10.09829	 10.09833	 10.09842	 10.09867	 10.09940	 10.10132	 10.12626	
45	-11.21824	-1.17891	-0.95812	-0.95467	 3.52646	 4.30991	 4.77888	 4.80599	 7.84260	 8.51464	 9.75484	 9.76859	 9.78814	 9.81377	 10.06991	 10.08455	 10.09343	 10.09734	 10.09753	 10.09778	 10.09782	 10.09803	 10.09805	 10.09814	 10.09820	 10.09828	 10.09833	 10.09841	 10.09866	 10.09939	 10.10117	 10.12597	
46	-11.21581	-1.19444	-0.96480	-0.96164	 3.54204	 4.30023	 4.78989	 4.81726	 7.83059	 8.50780	 9.75470	 9.76890	 9.78840	 9.81445	 10.07020	 10.08460	 10.09335	 10.09735	 10.09753	 10.09778	 10.09783	 10.09803	 10.09805	 10.09814	 10.09819	 10.09828	 10.09832	 10.09841	 10.09865	 10.09937	 10.10100	 10.12562	
47	-11.21370	-1.20960	-0.97135	-0.96848	 3.55723	 4.29076	 4.80072	 4.82831	 7.81838	 8.50170	 9.75460	 9.76923	 9.78864	 9.81511	 10.07053	 10.08467	 10.09328	 10.09736	 10.09753	 10.09778	 10.09784	 10.09803	 10.09805	 10.09814	 10.09819	 10.09827	 10.09832	 10.09841	 10.09864	 10.09935	 10.10085	 10.12521	
48	-11.21182	-1.22497	-0.97802	-0.97544	 3.57259	 4.28117	 4.81176	 4.83952	 7.80553	 8.49609	 9.75455	 9.76958	 9.78888	 9.81575	 10.07090	 10.08478	 10.09320	 10.09736	 10.09753	 10.09778	 10.09784	 10.09803	 10.09806	 10.09813	 10.09818	 10.09827	 10.09831	 10.09840	 10.09863	 10.09933	 10.10071	 10.12473	
