  300.00 -6.15030  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
  300.00 -6.12425  4.34778e-301  8.10268e-301  8.10268e-301  5.87938e-301  5.87938e-301  8.05327e-301
  300.00 -6.09820  2.48992e-297  4.66570e-297  4.66570e-297  3.39332e-297  3.39332e-297  4.64319e-297
  300.00 -6.07214  1.35823e-293  2.56545e-293  2.56545e-293  1.85912e-293  1.85912e-293  2.55437e-293
  300.00 -6.04609  7.05762e-290  1.34273e-289  1.34273e-289  9.69878e-290  9.69878e-290  1.33754e-289
  300.00 -6.02004  3.49218e-286  6.68757e-286  6.68757e-286  4.81639e-286  4.81639e-286  6.66446e-286
  300.00 -5.99399  1.64497e-282  3.16878e-282  3.16878e-282  2.27614e-282  2.27614e-282  3.15900e-282
  300.00 -5.96794  7.37428e-279  1.42810e-278  1.42810e-278  1.02338e-278  1.02338e-278  1.42416e-278
  300.00 -5.94188  3.14537e-275  6.12040e-275  6.12040e-275  4.37661e-275  4.37661e-275  6.10529e-275
  300.00 -5.91583  1.27618e-271  2.49385e-271  2.49385e-271  1.77995e-271  1.77995e-271  2.48835e-271
  300.00 -5.88978  4.92431e-268  9.65966e-268  9.65966e-268  6.88280e-268  6.88280e-268  9.64057e-268
  300.00 -5.86373  1.80673e-264  3.55622e-264  3.55622e-264  2.53011e-264  2.53011e-264  3.54993e-264
  300.00 -5.83768  6.30205e-261  1.24421e-260  1.24421e-260  8.84024e-261  8.84024e-261  1.24224e-260
  300.00 -5.81162  2.08950e-257  4.13649e-257  4.13649e-257  2.93551e-257  2.93551e-257  4.13061e-257
  300.00 -5.78557  6.58441e-254  1.30664e-253  1.30664e-253  9.26287e-254  9.26287e-254  1.30497e-253
  300.00 -5.75952  1.97176e-250  3.92128e-250  3.92128e-250  2.77720e-250  2.77720e-250  3.91678e-250
  300.00 -5.73347  5.61058e-247  1.11793e-246  1.11793e-246  7.91095e-247  7.91095e-247  1.11677e-246
  300.00 -5.70741  1.51683e-243  3.02751e-243  3.02751e-243  2.14079e-243  2.14079e-243  3.02470e-243
  300.00 -5.68136  3.89589e-240  7.78785e-240  7.78785e-240  5.50322e-240  5.50322e-240  7.78131e-240
  300.00 -5.65531  9.50570e-237  1.90277e-236  1.90277e-236  1.34378e-236  1.34378e-236  1.90133e-236
  300.00 -5.62926  2.20314e-233  4.41542e-233  4.41542e-233  3.11660e-233  3.11660e-233  4.41239e-233
  300.00 -5.60321  4.85017e-230  9.73099e-230  9.73099e-230  6.86533e-230  6.86533e-230  9.72494e-230
  300.00 -5.57715  1.01416e-226  2.03670e-226  2.03670e-226  1.43631e-226  1.43631e-226  2.03555e-226
  300.00 -5.55110  2.01405e-223  4.04827e-223  4.04827e-223  2.85381e-223  2.85381e-223  4.04619e-223
  300.00 -5.52505  3.79869e-220  7.64137e-220  7.64137e-220  5.38492e-220  5.38492e-220  7.63780e-220
  300.00 -5.49900  6.80429e-217  1.36969e-216  1.36969e-216  9.64937e-217  9.64937e-217  1.36911e-216
  300.00 -5.47295  1.15745e-213  2.33139e-213  2.33139e-213  1.64200e-213  1.64200e-213  2.33048e-213
  300.00 -5.44689  1.86975e-210  3.76825e-210  3.76825e-210  2.65333e-210  2.65333e-210  3.76691e-210
  300.00 -5.42084  2.86824e-207  5.78349e-207  5.78349e-207  4.07143e-207  4.07143e-207  5.78161e-207
  300.00 -5.39479  4.17820e-204  8.42871e-204  8.42871e-204  5.93242e-204  5.93242e-204  8.42619e-204
  300.00 -5.36874  5.77959e-201  1.16640e-200  1.16640e-200  8.20804e-201  8.20804e-201  1.16608e-200
  300.00 -5.34269  7.59157e-198  1.53264e-197  1.53264e-197  1.07836e-197  1.07836e-197  1.53226e-197
  300.00 -5.31663  9.46864e-195  1.91224e-194  1.91224e-194  1.34525e-194  1.34525e-194  1.91180e-194
  300.00 -5.29058  1.12140e-191  2.26540e-191  2.26540e-191  1.59349e-191  1.59349e-191  2.26492e-191
  300.00 -5.26453  1.26108e-188  2.54828e-188  2.54828e-188  1.79225e-188  1.79225e-188  2.54777e-188
  300.00 -5.23848  1.34658e-185  2.72173e-185  2.72173e-185  1.91404e-185  1.91404e-185  2.72123e-185
  300.00 -5.21242  1.36530e-182  2.76017e-182  2.76017e-182  1.94088e-182  1.94088e-182  2.75970e-182
  300.00 -5.18637  1.31438e-179  2.65778e-179  2.65778e-179  1.86871e-179  1.86871e-179  2.65736e-179
  300.00 -5.16032  1.20147e-176  2.42991e-176  2.42991e-176  1.70836e-176  1.70836e-176  2.42955e-176
  300.00 -5.13427  1.04279e-173  2.10936e-173  2.10936e-173  1.48288e-173  1.48288e-173  2.10906e-173
  300.00 -5.10822  8.59363e-171  1.73858e-170  1.73858e-170  1.22215e-170  1.22215e-170  1.73836e-170
  300.00 -5.08216  6.72427e-168  1.36058e-167  1.36058e-167  9.56371e-168  9.56371e-168  1.36042e-167
  300.00 -5.05611  4.99577e-165  1.01097e-164  1.01097e-164  7.10583e-165  7.10583e-165  1.01085e-164
  300.00 -5.03006  3.52409e-162  7.13234e-162  7.13234e-162  5.01289e-162  5.01289e-162  7.13158e-162
  300.00 -5.00401  2.36035e-159  4.77758e-159  4.77758e-159  3.35771e-159  3.35771e-159  4.77710e-159
  300.00 -4.97796  1.50103e-156  3.03854e-156  3.03854e-156  2.13541e-156  2.13541e-156  3.03825e-156
  300.00 -4.95190  9.06332e-154  1.83485e-153  1.83485e-153  1.28944e-153  1.28944e-153  1.83469e-153
  300.00 -4.92585  5.19597e-151  1.05200e-150  1.05200e-150  7.39265e-151  7.39265e-151  1.05191e-150
  300.00 -4.89980  2.82831e-148  5.72675e-148  5.72675e-148  4.02419e-148  4.02419e-148  5.72629e-148
  300.00 -4.87375  1.46173e-145  2.95991e-145  2.95991e-145  2.07987e-145  2.07987e-145  2.95968e-145
  300.00 -4.84770  7.17277e-143  1.45253e-142  1.45253e-142  1.02064e-142  1.02064e-142  1.45243e-142
  300.00 -4.82164  3.34184e-140  6.76784e-140  6.76784e-140  4.75537e-140  4.75537e-140  6.76737e-140
  300.00 -4.79559  1.47830e-137  2.99399e-137  2.99399e-137  2.10366e-137  2.10366e-137  2.99379e-137
  300.00 -4.76954  6.20894e-135  1.25755e-134  1.25755e-134  8.83571e-135  8.83571e-135  1.25748e-134
  300.00 -4.74349  2.47599e-132  5.01508e-132  5.01508e-132  3.52359e-132  3.52359e-132  5.01478e-132
  300.00 -4.71743  9.37472e-130  1.89891e-129  1.89891e-129  1.33415e-129  1.33415e-129  1.89880e-129
  300.00 -4.69138  3.37010e-127  6.82664e-127  6.82664e-127  4.79621e-127  4.79621e-127  6.82626e-127
  300.00 -4.66533  1.15028e-124  2.33015e-124  2.33015e-124  1.63707e-124  1.63707e-124  2.33002e-124
  300.00 -4.63928  3.72771e-122  7.55152e-122  7.55152e-122  5.30534e-122  5.30534e-122  7.55114e-122
  300.00 -4.61323  1.14697e-119  2.32359e-119  2.32359e-119  1.63242e-119  1.63242e-119  2.32348e-119
  300.00 -4.58717  3.35075e-117  6.78828e-117  6.78828e-117  4.76900e-117  4.76900e-117  6.78795e-117
  300.00 -4.56112  9.29403e-115  1.88292e-114  1.88292e-114  1.32281e-114  1.32281e-114  1.88284e-114
  300.00 -4.53507  2.44760e-112  4.95884e-112  4.95884e-112  3.48368e-112  3.48368e-112  4.95862e-112
  300.00 -4.50902  6.12002e-110  1.23994e-109  1.23994e-109  8.71075e-110  8.71075e-110  1.23989e-109
  300.00 -4.48297  1.45291e-107  2.94371e-107  2.94371e-107  2.06798e-107  2.06798e-107  2.94359e-107
  300.00 -4.45691  3.27491e-105  6.63535e-105  6.63535e-105  4.66135e-105  4.66135e-105  6.63507e-105
  300.00 -4.43086  7.00864e-103  1.42005e-102  1.42005e-102  9.97584e-103  9.97584e-103  1.42000e-102
  300.00 -4.40481  1.42410e-100  2.88549e-100  2.88549e-100  2.02704e-100  2.02704e-100  2.88537e-100
  300.00 -4.37876  2.74741e-98  5.56682e-98  5.56682e-98  3.91063e-98  3.91063e-98  5.56660e-98
  300.00 -4.35271  5.03246e-96  1.01969e-95  1.01969e-95  7.16318e-96  7.16318e-96  1.01965e-95
  300.00 -4.32665  8.75205e-94  1.77338e-93  1.77338e-93  1.24577e-93  1.24577e-93  1.77332e-93
  300.00 -4.30060  1.44515e-91  2.92826e-91  2.92826e-91  2.05704e-91  2.05704e-91  2.92815e-91
  300.00 -4.27455  2.26563e-89  4.59082e-89  4.59082e-89  3.22494e-89  3.22494e-89  4.59065e-89
  300.00 -4.24850  3.37241e-87  6.83350e-87  6.83350e-87  4.80036e-87  4.80036e-87  6.83325e-87
  300.00 -4.22244  4.76611e-85  9.65760e-85  9.65760e-85  6.78421e-85  6.78421e-85  9.65725e-85
  300.00 -4.19639  6.39530e-83  1.29589e-82  1.29589e-82  9.10327e-83  9.10327e-83  1.29584e-82
  300.00 -4.17034  8.14764e-81  1.65098e-80  1.65098e-80  1.15976e-80  1.15976e-80  1.65092e-80
  300.00 -4.14429  9.85543e-79  1.99704e-78  1.99704e-78  1.40286e-78  1.40286e-78  1.99696e-78
  300.00 -4.11824  1.13186e-76  2.29353e-76  2.29353e-76  1.61113e-76  1.61113e-76  2.29344e-76
  300.00 -4.09218  1.23420e-74  2.50089e-74  2.50089e-74  1.75680e-74  1.75680e-74  2.50080e-74
  300.00 -4.06613  1.27776e-72  2.58916e-72  2.58916e-72  1.81881e-72  1.81881e-72  2.58907e-72
  300.00 -4.04008  1.25599e-70  2.54506e-70  2.54506e-70  1.78782e-70  1.78782e-70  2.54496e-70
  300.00 -4.01403  1.17219e-68  2.37524e-68  2.37524e-68  1.66854e-68  1.66854e-68  2.37515e-68
  300.00 -3.98798  1.03869e-66  2.10471e-66  2.10471e-66  1.47850e-66  1.47850e-66  2.10463e-66
  300.00 -3.96192  8.73867e-65  1.77073e-64  1.77073e-64  1.24389e-64  1.24389e-64  1.77066e-64
  300.00 -3.93587  6.98039e-63  1.41444e-62  1.41444e-62  9.93605e-63  9.93605e-63  1.41438e-62
  300.00 -3.90982  5.29407e-61  1.07273e-60  1.07273e-60  7.53567e-61  7.53567e-61  1.07269e-60
  300.00 -3.88377  3.81219e-59  7.72459e-59  7.72459e-59  5.42632e-59  5.42632e-59  7.72424e-59
  300.00 -3.85772  2.60636e-57  5.28123e-57  5.28123e-57  3.70993e-57  3.70993e-57  5.28098e-57
  300.00 -3.83166  1.69189e-55  3.42825e-55  3.42825e-55  2.40825e-55  2.40825e-55  3.42807e-55
  300.00 -3.80561  1.04277e-53  2.11295e-53  2.11295e-53  1.48429e-53  1.48429e-53  2.11283e-53
  300.00 -3.77956  6.10219e-52  1.23648e-51  1.23648e-51  8.68587e-52  8.68587e-52  1.23641e-51
  300.00 -3.75351  3.39050e-50  6.87017e-50  6.87017e-50  4.82605e-50  4.82605e-50  6.86974e-50
  300.00 -3.72745  1.78865e-48  3.62441e-48  3.62441e-48  2.54599e-48  2.54599e-48  3.62415e-48
  300.00 -3.70140  8.95934e-47  1.81551e-46  1.81551e-46  1.27529e-46  1.27529e-46  1.81537e-46
  300.00 -3.67535  4.26108e-45  8.63495e-45  8.63495e-45  6.06540e-45  6.06540e-45  8.63418e-45
  300.00 -3.64930  1.92425e-43  3.89966e-43  3.89966e-43  2.73912e-43  2.73912e-43  3.89927e-43
  300.00 -3.62325  8.25103e-42  1.67229e-41  1.67229e-41  1.17455e-41  1.17455e-41  1.67209e-41
  300.00 -3.59719  3.35947e-40  6.80967e-40  6.80967e-40  4.78250e-40  4.78250e-40  6.80872e-40
  300.00 -3.57114  1.29885e-38  2.63322e-38  2.63322e-38  1.84915e-38  1.84915e-38  2.63278e-38
  300.00 -3.54509  4.76860e-37  9.66976e-37  9.66976e-37  6.78960e-37  6.78960e-37  9.66782e-37
  300.00 -3.51904  1.66258e-35  3.37239e-35  3.37239e-35  2.36749e-35  2.36749e-35  3.37156e-35
  300.00 -3.49299  5.50501e-34  1.11708e-33  1.11708e-33  7.84034e-34  7.84034e-34  1.11675e-33
  300.00 -3.46693  1.73119e-32  3.51475e-32  3.51475e-32  2.46612e-32  2.46612e-32  3.51346e-32
  300.00 -3.44088  5.17104e-31  1.05055e-30  1.05055e-30  7.36831e-31  7.36831e-31  1.05008e-30
  300.00 -3.41483  1.46724e-29  2.98341e-29  2.98341e-29  2.09142e-29  2.09142e-29  2.98172e-29
  300.00 -3.38878  3.95521e-28  8.05105e-28  8.05105e-28  5.64007e-28  5.64007e-28  8.04536e-28
  300.00 -3.36273  1.01318e-26  2.06513e-26  2.06513e-26  1.44521e-26  1.44521e-26  2.06329e-26
  300.00 -3.33667  2.46793e-25  5.03758e-25  5.03758e-25  3.51804e-25  3.51804e-25  5.03191e-25
  300.00 -3.31062  5.72980e-24  1.17050e-23  1.17050e-23  8.12338e-24  8.12338e-24  1.16882e-23
  300.00 -3.28457  1.28003e-22  2.60606e-22  2.60606e-22  1.76653e-22  1.76653e-22  2.60126e-22
  300.00 -3.25852  2.85018e-21  5.68390e-21  5.68390e-21  3.50702e-21  3.50702e-21  5.67067e-21
  300.00 -3.23246  7.02240e-20  1.30331e-19  1.30331e-19  5.48383e-20  5.48383e-20  1.29976e-19
  300.00 -3.20641  2.27467e-18  3.65194e-18  3.65194e-18 -1.15793e-20 -1.15793e-20  3.64265e-18
  300.00 -3.18036  1.00098e-16  1.39439e-16  1.39439e-16 -6.59648e-17 -6.59648e-17  1.39202e-16
  300.00 -3.15431  5.02246e-15  6.50056e-15  6.50056e-15 -4.81088e-15 -4.81088e-15  6.49463e-15
  300.00 -3.12826  2.47271e-13  3.11398e-13  3.11398e-13 -2.62567e-13 -2.62567e-13  3.11253e-13
  300.00 -3.10220  1.12292e-11  1.40104e-11  1.40104e-11 -1.23065e-11 -1.23065e-11  1.40068e-11
  300.00 -3.07615  4.61135e-10  5.73537e-10  5.73537e-10 -5.10659e-10 -5.10659e-10  5.73448e-10
  300.00 -3.05010  1.70223e-08  2.11503e-08  2.11503e-08 -1.89204e-08 -1.89204e-08  2.11477e-08
  300.00 -3.02405  5.63883e-07  7.00548e-07  7.00548e-07 -6.27704e-07 -6.27704e-07  7.00454e-07
  300.00 -2.99800  1.67589e-05  2.08297e-05  2.08297e-05 -1.86709e-05 -1.86709e-05  2.08257e-05
  300.00 -2.97194  4.47071e-04  5.56232e-04  5.56232e-04 -4.98436e-04 -4.98436e-04  5.56061e-04
  300.00 -2.94589  1.07150e-02  1.33556e-02  1.33556e-02 -1.19572e-02 -1.19572e-02  1.33487e-02
  300.00 -2.91984  2.31064e-01  2.88875e-01  2.88875e-01 -2.58211e-01 -2.58211e-01  2.88624e-01
  300.00 -2.89379  4.49263e+00  5.64300e+00  5.64300e+00 -5.03101e+00 -5.03101e+00  5.63503e+00
  300.00 -2.86774  7.89735e+01  9.98812e+01  9.98812e+01 -8.87092e+01 -8.87092e+01  9.96596e+01
  300.00 -2.84168  1.25921e+03  1.60785e+03  1.60785e+03 -1.42044e+03 -1.42044e+03  1.60247e+03
  300.00 -2.81563  1.82761e+04  2.36247e+04  2.36247e+04 -2.07288e+04 -2.07288e+04  2.35112e+04
  300.00 -2.78958  2.42238e+05  3.17719e+05  3.17719e+05 -2.76518e+05 -2.76518e+05  3.15629e+05
  300.00 -2.76353  2.93866e+06  3.91494e+06  3.91494e+06 -3.37749e+06 -3.37749e+06  3.88142e+06
  300.00 -2.73747  3.26483e+07  4.41452e+07  4.41452e+07 -3.77628e+07 -3.77628e+07  4.36770e+07
  300.00 -2.71142  3.31704e+08  4.53964e+08  4.53964e+08 -3.85546e+08 -3.85546e+08  4.48269e+08
  300.00 -2.68537  3.07139e+09  4.23559e+09  4.23559e+09 -3.57909e+09 -3.57909e+09  4.17527e+09
  300.00 -2.65932  2.57902e+10  3.56428e+10  3.56428e+10 -3.00458e+10 -3.00458e+10  3.50863e+10
  300.00 -2.63327  1.95235e+11  2.68883e+11  2.68883e+11 -2.26737e+11 -2.26737e+11  2.64412e+11
  300.00 -2.60721  1.32417e+12  1.80824e+12  1.80824e+12 -1.52913e+12 -1.52913e+12  1.77695e+12
  300.00 -2.58116  7.99811e+12  1.07883e+13  1.07883e+13 -9.16652e+12 -9.16652e+12  1.05977e+13
  300.00 -2.55511  4.27871e+13  5.68956e+13  5.68956e+13 -4.86209e+13 -4.86209e+13  5.58833e+13
  300.00 -2.52906  2.01836e+14  2.64756e+14  2.64756e+14 -2.27449e+14 -2.27449e+14  2.60068e+14
  300.00 -2.50301  8.37556e+14  1.08840e+15  1.08840e+15 -9.37465e+14 -9.37465e+14  1.06930e+15
  300.00 -2.47695  3.06432e+15  3.97591e+15  3.97591e+15 -3.41537e+15 -3.41537e+15  3.90504e+15
  300.00 -2.45090  1.00005e+16  1.30545e+16  1.30545e+16 -1.11127e+16 -1.11127e+16  1.27899e+16
  300.00 -2.42485  2.97499e+16  3.90529e+16  3.90529e+16 -3.28311e+16 -3.28311e+16  3.79528e+16
  300.00 -2.39880  8.17077e+16  1.06764e+17  1.06764e+17 -8.87680e+16 -8.87680e+16  1.02032e+17
  300.00 -2.37275  2.02745e+17  2.62080e+17  2.62080e+17 -2.14881e+17 -2.14881e+17  2.43815e+17
  300.00 -2.34669  4.40614e+17  5.70098e+17  5.70098e+17 -4.43447e+17 -4.43447e+17  5.03209e+17
  300.00 -2.32064  8.47725e+17  1.12231e+18  1.12231e+18 -7.49425e+17 -7.49425e+17  8.79757e+17
  300.00 -2.29459  1.46722e+18  1.95345e+18  1.95345e+18 -1.07737e+18 -1.07737e+18  1.32449e+18
  300.00 -2.26854  2.32222e+18  2.99342e+18  2.99342e+18 -1.42956e+18 -1.42956e+18  1.81376e+18
  300.00 -2.24248  3.57348e+18  4.50459e+18  4.50459e+18 -1.75713e+18 -1.75713e+18  2.36464e+18
  300.00 -2.21643  5.53841e+18  6.86449e+18  6.86449e+18 -2.04474e+18 -2.04474e+18  3.08671e+18
  300.00 -2.19038  8.77426e+18  1.06221e+19  1.06221e+19 -2.34012e+18 -2.34012e+18  4.06617e+18
  300.00 -2.16433  1.31366e+19  1.54380e+19  1.54380e+19 -2.41431e+18 -2.41431e+18  4.40315e+18
  300.00 -2.13828  1.76041e+19  1.94176e+19  1.94176e+19 -2.07672e+18 -2.07672e+18  3.44515e+18
  300.00 -2.11222  2.12883e+19  2.24207e+19  2.24207e+19 -1.60675e+18 -1.60675e+18  2.28037e+18
  300.00 -2.08617  2.50810e+19  2.59075e+19  2.59075e+19 -1.34244e+18 -1.34244e+18  1.82619e+18
  300.00 -2.06012  2.91442e+19  2.98765e+19  2.98765e+19 -1.22949e+18 -1.22949e+18  1.72013e+18
  300.00 -2.03407  3.32613e+19  3.39571e+19  3.39571e+19 -1.24020e+18 -1.24020e+18  1.71999e+18
  300.00 -2.00802  3.73020e+19  3.79603e+19  3.79603e+19 -1.29758e+18 -1.29758e+18  1.76033e+18
  300.00 -1.98196  4.13379e+19  4.19421e+19  4.19421e+19 -1.30821e+18 -1.30821e+18  1.77849e+18
  300.00 -1.95591  4.54554e+19  4.60051e+19  4.60051e+19 -1.24357e+18 -1.24357e+18  1.73046e+18
  300.00 -1.92986  4.96446e+19  5.01597e+19  5.01597e+19 -1.13513e+18 -1.13513e+18  1.61936e+18
  300.00 -1.90381  5.38432e+19  5.43467e+19  5.43467e+19 -1.01828e+18 -1.01828e+18  1.48128e+18
