  300.00 -3.54509  1.75751e-05  2.18987e-05  2.18987e-05 -1.29868e-05 -1.29868e-05  1.52014e-05
  300.00 -3.51904  4.61991e-05  5.75664e-05  5.75664e-05 -3.41306e-05 -3.41306e-05  3.99539e-05
  300.00 -3.49299  1.21337e-04  1.51197e-04  1.51197e-04 -8.96202e-05 -8.96202e-05  1.04919e-04
  300.00 -3.46693  3.18391e-04  3.96756e-04  3.96756e-04 -2.35110e-04 -2.35110e-04  2.75267e-04
  300.00 -3.44088  8.34674e-04  1.04015e-03  1.04015e-03 -6.16196e-04 -6.16196e-04  7.21508e-04
  300.00 -3.41483  2.18597e-03  2.72418e-03  2.72418e-03 -1.61337e-03 -1.61337e-03  1.88927e-03
  300.00 -3.38878  5.71903e-03  7.12739e-03  7.12739e-03 -4.21983e-03 -4.21983e-03  4.94193e-03
  300.00 -3.36273  1.49462e-02  1.86276e-02  1.86276e-02 -1.10250e-02 -1.10250e-02  1.29129e-02
  300.00 -3.33667  3.90165e-02  4.86284e-02  4.86284e-02 -2.87717e-02 -2.87717e-02  3.37020e-02
  300.00 -3.31062  1.01730e-01  1.26797e-01  1.26797e-01 -7.49945e-02 -7.49945e-02  8.78550e-02
  300.00 -3.28457  2.64914e-01  3.30205e-01  3.30205e-01 -1.95228e-01 -1.95228e-01  2.28733e-01
  300.00 -3.25852  6.88956e-01  8.58796e-01  8.58796e-01 -5.07548e-01 -5.07548e-01  5.94725e-01
  300.00 -3.23246  1.78927e+00  2.23047e+00  2.23047e+00 -1.31765e+00 -1.31765e+00  1.54417e+00
  300.00 -3.20641  4.64011e+00  5.78454e+00  5.78454e+00 -3.41572e+00 -3.41572e+00  4.00346e+00
  300.00 -3.18036  1.20146e+01  1.49787e+01  1.49787e+01 -8.84065e+00 -8.84065e+00  1.03633e+01
  300.00 -3.15431  3.10587e+01  3.87232e+01  3.87232e+01 -2.28437e+01 -2.28437e+01  2.67822e+01
  300.00 -3.12826  8.01504e+01  9.99355e+01  9.99355e+01 -5.89232e+01 -5.89232e+01  6.90931e+01
  300.00 -3.10220  2.06458e+02  2.57439e+02  2.57439e+02 -1.51704e+02 -1.51704e+02  1.77917e+02
  300.00 -3.07615  5.30776e+02  6.61884e+02  6.61884e+02 -3.89802e+02 -3.89802e+02  4.57240e+02
  300.00 -3.05010  1.36172e+03  1.69820e+03  1.69820e+03 -9.99480e+02 -9.99480e+02  1.17262e+03
  300.00 -3.02405  3.48580e+03  4.34747e+03  4.34747e+03 -2.55695e+03 -2.55695e+03  3.00052e+03
  300.00 -2.99800  8.90199e+03  1.11034e+04  1.11034e+04 -6.52562e+03 -6.52562e+03  7.65934e+03
  300.00 -2.97194  2.26760e+04  2.82861e+04  2.82861e+04 -1.66109e+04 -1.66109e+04  1.95014e+04
  300.00 -2.94589  5.76048e+04  7.18629e+04  7.18629e+04 -4.21651e+04 -4.21651e+04  4.95150e+04
  300.00 -2.91984  1.45905e+05  1.82037e+05  1.82037e+05 -1.06710e+05 -1.06710e+05  1.25345e+05
  300.00 -2.89379  3.68383e+05  4.59656e+05  4.59656e+05 -2.69178e+05 -2.69178e+05  3.16281e+05
  300.00 -2.86774  9.26888e+05  1.15667e+06  1.15667e+06 -6.76610e+05 -6.76610e+05  7.95268e+05
  300.00 -2.84168  2.32339e+06  2.89974e+06  2.89974e+06 -1.69419e+06 -1.69419e+06  1.99201e+06
  300.00 -2.81563  5.80009e+06  7.23985e+06  7.23985e+06 -4.22432e+06 -4.22432e+06  4.96884e+06
  300.00 -2.78958  1.44143e+07  1.79949e+07  1.79949e+07 -1.04843e+07 -1.04843e+07  1.23374e+07
  300.00 -2.76353  3.56449e+07  4.45065e+07  4.45065e+07 -2.58884e+07 -2.58884e+07  3.04787e+07
  300.00 -2.73747  8.76637e+07  1.09477e+08  1.09477e+08 -6.35643e+07 -6.35643e+07  7.48744e+07
  300.00 -2.71142  2.14285e+08  2.67656e+08  2.67656e+08 -1.55089e+08 -1.55089e+08  1.82792e+08
  300.00 -2.68537  5.20236e+08  6.49943e+08  6.49943e+08 -3.75727e+08 -3.75727e+08  4.43136e+08
