     0   -11.82365931    -0.00000000    -0.00000000    -0.00000000     2.54794918     2.54794928     2.54794944     3.10660877     7.71684534     7.71684539     7.87685806    10.58326820    10.58326820    10.58326821    10.58326821    10.58326821    10.58326821    10.58326821    10.58326821    10.58326821    10.58326821    10.58326821    10.58326821    10.58326821    10.58326821    10.58326821
     1   -11.82339968    -0.00212484    -0.00183707    -0.00090587     2.54745186     2.54898618     2.54968027     3.10821513     7.71460424     7.71711360     7.87832370    10.58017851    10.58050419    10.58145283    10.58166278    10.58231633    10.58300916    10.58307746    10.58326975    10.58344399    10.58373931    10.58430554    10.58490248    10.58513685    10.58621759    10.58664697
     2   -11.82262040    -0.00847253    -0.00648317    -0.00441991     2.54592653     2.55274218     2.55425433     3.11306476     7.70787348     7.71792212     7.88268501    10.57747586    10.57818179    10.57981810    10.58031893    10.58152251    10.58287117    10.58289459    10.58329456    10.58360649    10.58444340    10.58533407    10.58633706    10.58695351    10.58908162    10.59015325
     3   -11.82132012    -0.01896423    -0.01386602    -0.01041652     2.54328008     2.55923506     2.56172825     3.12124416     7.69663812     7.71928201     7.88984029    10.57523827    10.57649965    10.57845166    10.57944453    10.58093057    10.58265230    10.58281527    10.58340102    10.58375519    10.58535498    10.58625126    10.58740541    10.58862998    10.59161640    10.59355974
     4   -11.81949553    -0.03347386    -0.02378565    -0.01879200     2.53937836     2.56854621     2.57212658     3.13288119     7.68089639     7.72121034     7.89963520    10.57355997    10.57556042    10.57740084    10.57914778    10.58055427    10.58242918    10.58269518    10.58362157    10.58388557    10.58639695    10.58696935    10.58803932    10.59007414    10.59363673    10.59660375
     5   -11.81714011    -0.05183573    -0.03596402    -0.02944946     2.53407332     2.58079216     2.58544556     3.14812330     7.66068906     7.72372852     7.91188197    10.57253986    10.57534217    10.57670099    10.57939579    10.58038327    10.58221616    10.58254535    10.58392004    10.58398883    10.58727846    10.58760459    10.58825628    10.59119840    10.59503275    10.59902732
     6   -11.81424326    -0.07385437    -0.05009408    -0.04228984     2.52723311     2.59609197     2.60165634     3.16711138     7.63612923     7.72686079     7.92638178    10.57224227    10.57568249    10.57637390    10.58004819    10.58040256    10.58203348    10.58242551    10.58405349    10.58423667    10.58745436    10.58813452    10.58854978    10.59193034    10.59576885    10.60061357
     7   -11.81079005    -0.09931583    -0.06588102    -0.05721020     2.51876956     2.61453662     2.62070583     3.18995273     7.60742344     7.73063291     7.94294857    10.57266506    10.57628926    10.57642229    10.58062856    10.58090143    10.58191207    10.58240871    10.58407007    10.58450734    10.58730431    10.58778369    10.58932482    10.59221947    10.59586750    10.60121430
     8   -11.80676211    -0.12799955    -0.08307476    -0.07410452     2.50865797     2.63616264     2.64251779     3.21669589     7.57487728     7.73507109     7.96143190    10.57372695    10.57682847    10.57685009    10.58109481    10.58161753    10.58200876    10.58253246    10.58403807    10.58466594    10.58696472    10.58731133    10.58976363    10.59204142    10.59538525    10.60076711
     9   -11.80213967    -0.15968967    -0.10149207    -0.09286483     2.49694586     2.66093284     2.66699553     3.24730996     7.53888269     7.74020074     7.98173627    10.57527301    10.57727488    10.57755663    10.58170388    10.58176573    10.58260308    10.58275915    10.58397357    10.58465771    10.58656496    10.58678922    10.58976764    10.59139942    10.59438894    10.59930142
